tau2_1 tau2_2 tau2_3 tau2_4 
0.1919076 32789105174 0.6546409 0.01654872 
0.1276833 1.040557 0.1302243 0.0431598 
0.1022264 5.023612 0.13229 0.5950829 
0.4266319 237.2227 0.05959767 0.1128655 
0.1448261 0.08129933 0.7345089 0.02699807 
0.07134076 0.5601163 0.1783505 0.06094346 
0.2621847 9360316 0.4905979 0.160429 
0.3906097 8.635079 0.8794376 1.125175 
0.1770726 1.680299e+12 0.8061936 0.2796893 
0.2770751 0.5285662 0.1564239 0.1834032 
0.4118548 4.115393 0.06164161 0.1886039 
0.0708527 138.7639 0.2072587 0.04921978 
0.1466708 4.36373 0.8542805 0.4551371 
0.1029258 54135244 1.248604 0.07926766 
0.2368175 11.76627 0.9972171 0.7035643 
0.1201102 0.082416 0.3593463 0.1093012 
0.2974778 377360510 0.3791961 0.03140855 
0.3734845 1.300484e+19 0.03144611 0.2421849 
0.1239644 0.5061361 0.3784302 0.3125447 
0.2436037 184.8066 1.536311 0.03464276 
0.08897079 1188.322 0.1847293 0.01953902 
0.1162793 228879.9 0.07419139 0.1224517 
0.130999 1.263426e+13 0.07549272 0.02982144 
0.09792323 777.3766 0.5946621 0.09871859 
0.3518876 0.2499341 0.7713154 0.1360413 
0.3362788 2.216812 0.7884226 0.5018643 
0.3259742 0.7741062 0.3806884 0.07984038 
0.3334622 0.1578657 0.1025937 0.3272123 
0.6881933 0.1377048 5.322664 0.2491859 
0.2406705 0.07290792 0.1784488 697.4583 
0.3753776 0.4752315 0.1003852 34143.45 
0.1457114 5.105676 0.7910009 2424.466 
0.385849 0.3378414 0.2197831 0.2228944 
0.6005813 0.2974428 0.2477253 0.3354151 
0.1211855 0.5738897 0.3492077 0.7460141 
0.2622312 0.1034196 0.1248017 22773234 
0.2069219 0.07586143 0.05232411 163706159 
0.8488467 0.1657727 0.05911504 1.895646e+21 
0.2019854 0.5603575 0.1282958 7574.812 
0.2794352 1.057335 0.07063315 9969.365 
0.2226439 0.8036976 0.1764727 1889.941 
0.2220714 1.312991 0.1775721 0.407686 
0.5068316 0.3337941 7.666261 100.6714 
0.3036306 0.3563458 0.08963268 20.81903 
0.03030071 1.143282 0.03181489 0.8999716 
0.2529376 1.094394 0.1137185 9624.912 
0.04244846 1.040887 0.2457405 6891.581 
0.04485746 0.3472691 0.02194711 3.297643 
0.08386964 0.01412513 0.2133233 1.686507 
0.07339709 2.615156 0.2979463 12010156991 
0.1603042 0.2137599 2.098996 0.2269022 
0.090808 0.5186465 0.07265449 0.09073288 
0.05237435 1.240737 0.06090874 0.5477656 
0.2321067 0.2406973 0.07466103 869.524 
0.07847963 1.054255 2.076867 1334.095 
0.422865 0.244941 0.1419317 68.422 
0.1974447 1.104489 0.04952469 64.39952 
0.1191209 0.3010306 0.0678052 0.203947 
0.06256681 0.8809559 0.09205087 8.301096 
0.1632941 0.7150263 0.2323292 468.3784 
0.1613452 0.06343082 0.02403626 2.484536 
0.4419411 0.3858517 0.06001731 0.4420786 
0.4094697 0.5600976 0.1945825 15.58577 
0.1159001 0.7317054 0.2321013 1.354308 
0.05184072 0.1061334 0.2229259 1.83055 
0.2229798 0.2237263 0.02740342 4.307483 
0.07585992 0.09097128 0.06448203 16593.46 
0.2254067 0.4785219 0.08947711 538276.8 
0.3233459 0.8197125 0.2926238 2094.296 
0.1216653 0.469377 0.08385645 375.3974 
0.1614539 0.3129591 0.8205185 469.4648 
0.2433431 0.08042682 0.3637072 1470.094 
0.4881575 0.969014 2.319192 11452.26 
0.1763203 0.2991492 18.25722 0.06868388 
0.0944967 0.2602739 3011787 0.1009801 
0.02001427 0.3237709 2.273775 0.1801837 
0.3240779 0.8505811 570819.3 0.03060739 
0.1133521 0.04503507 1757.207 11.44676 
0.1210183 0.7959983 0.2315272 7.189598 
0.1388097 0.1980739 0.1728685 20.97284 
0.4813903 0.3701711 0.02941544 0.08173977 
0.2398376 1.070492 0.1101624 0.05155067 
0.2896775 0.04190161 2.52807 16.79017 
0.1004912 0.255413 25464.16 0.1306322 
0.3302935 0.9570088 12.28687 0.08774994 
0.1405859 1.209293 2.205994e+12 0.02937638 
0.08382839 0.2026777 4.689359e+17 1.403305 
0.04963173 1.011692 0.126797 7.806276 
0.1824972 0.8817822 10.48827 0.05076607 
0.308221 0.7053059 4.899075 0.0438161 
0.1517706 0.830513 13.16749 0.3649129 
0.1617919 0.08247499 31989.72 0.07996322 
0.3002514 0.2623813 1.286854 0.2092904 
0.2701621 0.7777358 0.5034044 0.08830278 
0.1804725 0.03625202 0.07364471 0.3711568 
0.4154018 0.1506244 88266.76 0.1626841 
0.484429 0.7393144 3.027039 1.012119 
0.04922578 0.5893732 1714.525 0.150776 
0.229519 0.1773922 0.1756465 0.1789737 
0.07312093 0.8039473 0.8154903 0.1359604 
0.1273443 0.3721653 241104.3 0.3135304 
0.4800764 2.379265 54757.99 0.4157917 
0.4938711 0.02770078 3.107259 0.07853271 
0.4191424 2.640836 5600.809 0.89172 
0.5179581 0.02593077 83.72388 0.07857009 
0.3122158 0.04061476 11829.64 0.172714 
0.2506787 1.652842 7.438832 0.03532998 
0.1509311 1.118883 3195.073 0.0358445 
0.06130555 0.0710199 25.60309 0.1811315 
0.1301667 0.2490165 0.2360921 0.04056935 
0.07270258 0.4813419 89484563851 0.04164874 
0.04369681 0.2043475 0.3861634 0.06271598 
0.1352934 0.08688448 881.0994 0.07379891 
0.07018537 0.2669294 3.632882e+17 0.2976482 
0.1020295 1.65115 0.06877597 0.3711335 
0.1305375 1.557878 0.9009151 0.01770663 
0.3960072 1.933801 26.13874 0.1790162 
0.2450732 0.3404996 1.105947 0.1431671 
0.2527358 0.0399107 533320.3 0.4401127 
0.213684 1.666051 0.5463349 0.2256383 
0.1627817 0.1007418 4317.654 0.0384804 
0.09933882 1.642155 30739.13 0.01195219 
0.248358 1.396555 13087.98 0.2229501 
0.4375866 0.04329009 24341.3 0.03544541 
0.166517 0.1906219 0.2435043 0.02113024 
0.07521798 0.05828817 34.51066 0.3206751 
0.0821112 0.4913152 538913.3 2.238456 
0.5274192 0.441923 0.01196719 0.2774716 
1.144172 0.1441838 20.31284 0.07343075 
0.9020507 0.2230571 1.170975e+12 0.2813679 
0.2158946 0.1986959 2.661179e+19 0.03856693 
0.07820165 0.9776008 0.6219101 0.02075191 
0.1565641 0.4430541 31.49407 0.2924281 
0.08626501 1.317951 0.08593562 0.6920368 
0.2835207 0.208642 1.473373 0.113833 
0.106974 1.063929 2849855 0.5042776 
0.1129397 1.124492 29.74037 0.2224616 
0.2191266 1.298254 979.732 0.02769768 
0.1065859 0.03869514 11721.31 0.05368414 
0.2572304 2.159146 1.126704e+19 0.09287844 
0.1852205 0.9749364 41527935888 2.595201 
0.3577778 1.955179 0.4561716 0.07015918 
0.1615562 0.9144265 2.432566e+21 0.03597456 
0.1458269 1.72142 1.272102 0.0210757 
0.2073701 0.948864 6.700131 0.6533669 
0.4550848 2.382351 163.4124 0.07612621 
0.2922178 0.8792325 11.99017 0.1981644 
0.1485806 0.5029812 128755759 0.02743783 
0.4463064 0.2525635 846.5428 0.0310239 
0.3287807 0.3999982 14979.94 0.1084592 
0.06054264 0.2708786 3355.23 0.2540457 
0.09865761 0.5068451 6.120637 1.395047 
0.6250419 0.3840958 3.7236 0.2540314 
0.1789289 0.697723 0.1416403 0.1055959 
0.1763837 0.1057029 8.476649 0.1113879 
0.4442888 0.2678195 115.0282 0.03600668 
0.1746992 1.304594 0.381463 0.08945401 
0.1558618 0.7144993 1642.168 0.07534861 
0.3919012 0.3496899 2263990 0.4181563 
0.3798744 0.569274 1.615466 0.09574749 
0.6429836 1.512277 0.04330171 0.07643458 
0.3251309 1.600574 5086.498 0.01854623 
0.4665258 1.564506 699.5295 0.6933197 
0.1938747 0.2186738 1151.419 0.06418962 
0.0824919 0.4227499 39094459 0.02687362 
0.1385012 0.6442897 1067559660 0.9532513 
0.2598201 0.4489297 9.655248e+13 0.04364463 
0.2179576 0.1625193 29.01893 0.2000625 
0.6477549 0.9271637 1315.608 0.2501162 
0.1304966 0.2910108 3050.026 0.08394969 
0.3991854 0.1480687 1474.714 0.4501307 
0.1158963 0.4575897 11764.92 6.776864 
0.09456467 0.4445229 0.196023 0.6839525 
0.6774234 0.3053482 37.12312 2681.61 
0.2577286 0.6459142 2.220431 943.4217 
0.1589467 0.3592972 0.04089212 0.6669252 
0.08371462 1.063535 0.0352298 17476381 
0.2654947 0.413076 0.08268574 434407.4 
0.09245534 2.543884 0.1392474 0.0698745 
0.1098712 36579.66 0.04960817 0.6051733 
0.4007789 0.1673036 0.07024092 0.706586 
0.06104473 4.309012 0.1294083 0.6848653 
0.1247467 0.07978503 0.08647638 1.244455 
0.03903121 2196.204 0.02323271 0.01013287 
0.1363187 0.0624348 0.05630811 0.1215201 
0.368608 233.8373 0.05436389 0.8778593 
0.09462727 4.772709 0.2057365 0.522418 
0.1247741 6546749 0.190998 1.332309 
0.01736426 96.92024 0.1708907 0.4087398 
0.0796612 5.14452 0.3453455 1.014538 
0.1988285 670.7873 0.07241652 0.04336149 
0.07884592 15.53909 0.03746257 0.7008726 
0.2159734 1.748839 41.38317 1.17789 
0.2138746 5.414642 0.1144243 0.8600085 
0.3206342 7.301085e+12 0.0469197 0.2026273 
0.1389031 0.03430824 0.06602043 0.2161398 
0.08337875 172.8616 0.03279146 0.2565059 
0.6403728 2028.132 0.3198295 0.7017673 
0.111591 5.993612e+12 0.0583943 0.4735229 
0.1540529 59.07573 0.09229283 0.426786 
0.2043502 3.680799e+13 0.0971934 0.1634003 
0.3257394 1123.694 0.2926106 0.674237 
0.09776774 2085.706 0.01470417 2.034629 
0.128258 0.0364571 0.02032587 0.1941581 
