p_1 p_2 p_3 p_4 
0.8298847 0.0004036425 0.1110081 0.05870349 
0.7699598 0.0002275564 0.1812607 0.04855189 
0.7725935 0.001872315 0.1925226 0.03301155 
0.7817337 0.03833617 0.09889185 0.08103828 
0.7565968 0.00229331 0.1645502 0.07655967 
0.7925399 0.001539556 0.1264713 0.07944925 
0.8108194 0.01623997 0.09537212 0.07756855 
0.844947 0.008218274 0.08680569 0.06002899 
0.852462 0.01758701 0.09173997 0.03821102 
0.8170009 0.09313229 0.0282045 0.06166232 
0.7948678 0.0009735078 0.1053535 0.0988052 
0.8121025 0.005663963 0.1255723 0.05666124 
0.82829 0.01833847 0.1350639 0.01830765 
0.8125324 0.006595454 0.1412744 0.0395977 
0.7709217 0.001257231 0.164985 0.06283607 
0.7783689 0.02076818 0.1343372 0.06652566 
0.8293187 0.004518111 0.1281109 0.03805237 
0.7972992 0.01343431 0.1453496 0.0439168 
0.7791237 0.01015604 0.1471428 0.06357744 
0.8484806 0.03061159 0.08006994 0.04083789 
0.7470579 0.009212546 0.1971165 0.04661311 
0.795659 0.007823512 0.1442185 0.05229896 
0.8025254 0.003473584 0.1473656 0.04663534 
0.7314758 0.04072888 0.1231749 0.1046204 
0.7786892 0.005097862 0.1430757 0.07313717 
0.7316872 0.01582617 0.1762424 0.07624431 
0.8285076 0.0004093576 0.1096607 0.06142243 
0.8149506 0.1482123 0.002987354 0.03384972 
0.7883447 0.1078157 0.08661913 0.01722048 
0.7813035 0.1242256 0.08923539 0.005235454 
0.8472006 0.1097233 0.04036519 0.002710868 
0.8284619 0.1038166 0.05999392 0.007727585 
0.7630181 0.1863112 0.04881245 0.001858222 
0.7569148 0.1289259 0.05598266 0.05817662 
0.8569398 0.09892419 0.03148757 0.01264849 
0.8298771 0.1242872 0.04572253 0.000113203 
0.8125722 0.141475 0.04265643 0.00329638 
0.8392892 0.1023347 0.0572567 0.001119393 
0.7496502 0.1214973 0.05075977 0.07809275 
0.71616 0.1229901 0.129417 0.03143289 
