"comp1" "comp2" "comp3"
0.1520212 0.1117565 0.04177309
0.1691272 0.1380032 0.08974211
0.214471 0.09096198 0.03091558
0.1553564 0.06462584 0.09248168
0.1765838 0.3059636 0.03097781
0.197354 0.07872065 0.02950119
0.1540593 0.05569225 0.03626747
0.07867423 0.1125504 0.05525019
0.139257 0.07006366 0.1051814
0.1505136 0.08799304 0.08839999
0.1639396 0.04840699 0.01911868
0.1899184 0.04131178 0.01785297
0.1168217 0.08965101 0.05496494
0.1200173 0.1166708 0.01462791
0.09611869 0.1763528 0.02033724
0.1384028 0.1432069 0.09049974
0.1468278 0.06963124 0.03545919
0.1460192 0.07133451 0.1042329
0.1536388 0.07180587 0.05160373
0.1217324 0.1184557 0.0982628
0.08101027 0.0450994 0.09087855
0.174274 0.08593649 0.1214746
0.09661149 0.1905871 0.03631682
0.04801211 0.5045302 0.0453685
0.1035969 0.04206207 0.02757764
0.2314283 0.065095 0.01655591
0.1260543 0.08008112 0.0535052
0.1620598 0.1820648 0.02830837
0.1127609 0.07620559 0.1033343
0.1351327 0.06181563 0.02565151
0.2135135 0.114943 0.01724671
0.1197575 0.0871939 0.01433582
0.1519058 0.05967031 0.05434388
0.1043954 0.1071893 0.159125
0.08353585 0.3035992 0.02093558
0.1303768 0.1410305 0.0576283
0.1756232 0.0614505 0.03172895
0.1400885 0.04859419 0.03131747
0.208366 0.04488059 0.01109458
0.09463922 0.172336 0.04022216
0.1375721 0.04502369 0.05993745
0.1560173 0.1036326 0.03724795
0.1622835 0.1587716 0.05973193
0.1211101 0.07758295 0.1005924
0.1032976 0.1071636 0.06710316
0.09623968 0.1008129 0.03411289
0.2008206 0.1442482 0.05976787
0.09112616 0.1731117 0.06406234
0.1527061 0.1169019 0.05996438
0.1276038 0.05388358 0.02508602
0.08780519 0.04701936 0.05716972
0.07725042 0.08284855 0.04359889
0.1238263 0.06894338 0.1695965
0.1502913 0.06572257 0.01675736
0.1702443 0.1187345 0.04579752
0.2726045 0.05174466 0.02640271
0.1737317 0.1028871 0.02668738
0.1972117 0.08822384 0.1395255
0.1134983 0.1907627 0.1270431
0.1128374 0.06504118 0.03324314
0.1269314 0.09748219 0.07347629
0.1228004 0.05295706 0.02215217
0.09655997 0.1094344 0.1969248
0.1761667 0.05831098 0.04810927
0.1863693 0.1302797 0.09775225
0.1257239 0.04112008 0.03609594
0.1400711 0.03830283 0.01834011
0.08971651 0.09142126 0.0544704
0.1563754 0.09965913 0.06439869
0.169733 0.2086452 0.1091649
0.2245894 0.1267512 0.01176833
0.1867959 0.04510283 0.07377154
0.1203935 0.09380821 0.1788913
0.1464691 0.1233244 0.06170736
0.1631405 0.09706347 0.04728784
0.1821177 0.08026553 0.07546873
0.2413528 0.05672782 0.08684373
0.1471903 0.04927897 0.06288272
0.1578643 0.1263542 0.07760905
0.1310454 0.1730449 0.04221756
0.1137018 0.1257311 0.03343406
0.1770157 0.07734416 0.05049167
0.1723622 0.0832428 0.049005
0.1663211 0.1448773 0.1306937
0.1565132 0.1339941 0.02717052
0.194208 0.2557183 0.02072536
0.1615046 0.04240782 0.03583354
0.1122629 0.1395163 0.03253889
0.1487397 0.03199696 0.0722206
0.141677 0.03859881 0.073042
0.1067206 0.02381494 0.07414518
0.1449669 0.08451171 0.02459572
0.1527812 0.1164308 0.02869319
0.1233418 0.03469352 0.03242616
0.08409323 0.02867701 0.03318794
0.1445979 0.1332507 0.1228564
0.08290316 0.05875523 0.08091609
0.1088509 0.1870985 0.04602235
0.1202849 0.08255739 0.04142833
0.0832491 0.06188991 0.1121936
0.1416861 0.05044274 0.0576979
0.1804544 0.05442326 0.1608499
0.1271851 0.07790748 0.1606455
