tau2_1 tau2_2 
0.01034302 0.882173 
0.01615113 0.2847232 
0.02003557 3.94759 
0.05314948 1.151192 
0.01064444 0.1508813 
0.03424338 0.1781575 
0.01982359 1.590353 
0.04869833 0.09387768 
0.08378683 0.9355923 
0.01480891 0.4978329 
0.01263971 2.908172 
0.02282937 0.02175024 
0.02965833 5.14249 
0.01591574 0.1078797 
0.0401433 0.4076017 
0.03497186 0.229974 
0.01190823 1.730928 
0.01639178 0.2426609 
0.02656516 1.764374 
0.03199023 1.441015 
0.03283784 0.2500368 
0.01220548 6.706511 
0.02964011 1.041361 
0.02255567 1.220967 
0.02028913 2.488813 
0.02859652 0.4267672 
0.03094568 0.1804895 
0.03207773 0.0216935 
0.01021488 0.3443919 
0.02764849 1.744248 
0.009145951 1.4456 
0.05860642 0.170965 
0.01705995 0.185908 
0.02388648 0.165558 
0.02010869 0.4162969 
0.02585765 0.3945357 
0.02123708 0.2194813 
0.02122695 0.06670543 
0.03662725 53.30479 
0.02586939 38.80621 
0.02319991 14.8694 
0.009435061 25.38553 
0.02237944 41.02121 
0.01332833 27.94267 
0.03650127 0.5043252 
0.03879163 0.7669462 
0.02350876 0.07817887 
0.03013725 0.2954702 
0.03872396 0.2558719 
0.01364805 0.0554681 
0.01745355 0.2186286 
0.0235941 0.7207992 
0.0337498 0.237547 
0.01515015 0.05584446 
0.0324167 0.9139758 
0.01370998 0.3201581 
0.0106916 0.3376112 
0.0248365 0.9496541 
0.01087278 0.1095517 
0.02773171 0.4584259 
0.0112091 0.5556007 
0.02257804 0.02672303 
0.03050078 0.3650197 
0.01768314 0.1139684 
0.01526922 0.8790004 
0.01870246 0.08493357 
0.02467045 0.0734928 
0.03183786 0.3675419 
0.02215825 0.6495311 
0.046366 0.1485404 
0.02635232 0.0967556 
0.01726984 0.1194298 
0.01247546 0.2726022 
0.02024377 0.3218772 
0.01967547 0.02629605 
0.01044901 0.6686139 
0.02940069 0.04068425 
0.01859944 0.06009507 
0.0308426 2.4123 
0.0294189 0.7997226 
0.03812129 0.135661 
0.04620581 0.4353763 
0.05097085 0.354914 
0.01232984 0.7430476 
0.01737883 0.03773984 
0.01444364 3.595088 
0.03175528 1.694846 
0.01707038 9.364306 
0.05165237 4.319833 
0.009747516 0.3127082 
0.01207686 0.1662508 
0.02241213 2.006585 
0.01841783 1.022522 
0.01293165 0.9584148 
0.01693854 0.4708783 
0.03128973 1.271688 
0.01650117 9.708215 
0.02175226 0.07132067 
0.0240045 2.520257 
0.01506857 0.07291838 
0.05628301 0.1124424 
0.03252702 0.4296864 
0.03102612 0.256413 
0.02904923 0.6486747 
0.01750954 0.1984769 
0.0260822 3.342026 
0.02278642 0.146279 
0.01884481 1.682684 
0.03674887 0.5665254 
0.03029167 0.5688863 
0.03599978 1.607752 
0.01868766 0.3047187 
0.03822351 0.120196 
0.04514937 0.2534881 
0.01356899 0.02327248 
0.04991004 1.900043 
0.01626294 1.86287 
0.02078377 2.676643 
0.01152819 5.583273 
0.01996455 2.261379 
0.02553099 6.462118 
0.007264087 1.771955 
0.009673605 0.1660518 
0.02092007 0.03798957 
0.01740833 0.4546632 
0.01591854 1.768836 
0.01672197 72.48557 
0.03378436 35.0573 
0.03317149 1.976963 
0.0361383 7.217701 
0.03744072 0.1564215 
0.02380654 8.373959 
0.03115157 0.8265438 
0.01915207 0.8829274 
0.03645766 0.08548797 
0.01790984 4.419253 
0.02297302 0.1916277 
0.01443427 0.0557718 
0.01613621 0.2282937 
0.02366241 0.451616 
0.02746352 1.002826 
0.01936951 0.9570221 
0.01651176 0.08314554 
0.03551078 0.04228806 
0.023994 0.9317524 
0.04840087 3.961281 
0.03101329 1.868627 
0.01073237 1.679649 
0.01687014 0.1765501 
0.02643226 0.1581482 
0.01686224 0.3417358 
0.02235314 0.4732368 
0.06193913 39.09797 
0.034887 19.51717 
0.04066575 2.859956 
0.02139193 2.718868 
0.01785411 0.05840022 
0.01729433 0.4820345 
0.02362183 0.3120687 
0.02872261 1.759082 
0.01159084 0.7728312 
0.03219728 0.1269854 
0.0160946 0.6028055 
0.02241128 0.01389826 
0.02119302 0.4191609 
0.08840266 0.1795555 
0.03721551 1.329695 
0.01965903 0.2228543 
0.04029882 0.4116811 
0.05073671 0.3144942 
0.01236344 0.148333 
0.02880485 0.1934046 
0.01487288 0.6947947 
0.06192322 2.71938 
0.01511022 1.682719 
0.02614747 0.3706234 
0.03252731 4.779883 
0.0149642 0.9205255 
0.01306762 0.1085251 
0.05138702 0.4230916 
0.02943635 0.5657126 
0.02768885 0.2486363 
0.03888258 6.776798 
0.02978014 2.367039 
0.01503479 1.987922 
0.02590108 0.5428744 
0.02821885 6.188022 
0.05442452 2.909148 
0.0151104 2.452175 
0.02329959 0.02232897 
0.02460139 0.03685276 
0.01240115 0.7855842 
0.007434898 0.09908097 
0.04320882 0.04698489 
0.02168443 0.03233585 
0.0156241 0.2401563 
0.02162933 0.3295772 
0.03731076 0.8342705 
0.008132872 1.228399 
0.03134338 0.3193518 
0.01455886 0.1485236 
0.01210669 0.8302029 
0.02598049 0.26539 
0.01973537 0.1349883 
0.02877711 0.3841361 
0.03104606 1.10183 
0.02054859 3.674996 
0.02133308 0.6587441 
0.02586319 11.68561 
0.02968388 0.09359577 
0.02188124 0.2503922 
0.01134141 0.8975852 
0.02513408 0.837837 
0.02711805 1.672063 
0.05202594 1.474263 
0.0514304 0.6613241 
0.03576991 0.5235954 
0.01210023 0.2140479 
0.03170132 1.126124 
0.01549488 41.34535 
0.02530062 0.5468024 
0.02677102 0.05888164 
0.02814106 0.1125246 
0.02564686 0.3192801 
0.03435436 4.880989 
0.01190389 2.215018 
0.03099722 0.3249377 
0.02888107 0.08517872 
0.02797049 0.5900064 
0.01286339 0.09511932 
0.01915376 0.2769939 
0.02614893 0.9986154 
0.02015913 0.0448441 
0.02324418 0.2777046 
0.01629058 0.05991341 
0.01780749 2.269764 
0.02092044 0.07152527 
0.02182114 9.219129 
