p_1 p_2 
0.8343849 0.1656151 
0.8458016 0.1541984 
0.8355882 0.1644118 
0.7828446 0.2171554 
0.7694112 0.2305888 
0.808887 0.191113 
0.8256024 0.1743976 
0.7249121 0.2750879 
0.8087115 0.1912885 
0.8165069 0.1834931 
0.7888588 0.2111412 
0.8319391 0.1680609 
0.7823503 0.2176497 
0.7710315 0.2289685 
0.7909766 0.2090234 
0.8584448 0.1415552 
0.834148 0.165852 
0.852017 0.147983 
0.7461755 0.2538245 
0.7482261 0.2517739 
0.8568648 0.1431352 
0.7247657 0.2752343 
0.8082143 0.1917857 
0.7958976 0.2041024 
0.8002264 0.1997736 
0.8188908 0.1811092 
0.7098728 0.2901272 
0.7762533 0.2237467 
0.7957108 0.2042892 
0.8286955 0.1713045 
0.819033 0.180967 
0.7974073 0.2025927 
0.8059975 0.1940025 
0.7951619 0.2048381 
0.7797033 0.2202967 
0.8996169 0.1003831 
0.7719597 0.2280403 
0.8370075 0.1629925 
0.7418666 0.2581334 
0.724448 0.275552 
0.802589 0.197411 
0.8049331 0.1950669 
0.8137038 0.1862962 
0.7691176 0.2308824 
0.8532299 0.1467701 
0.8304622 0.1695378 
0.7830904 0.2169096 
0.7937934 0.2062066 
0.7337783 0.2662217 
0.8286167 0.1713833 
0.8493829 0.1506171 
0.8181816 0.1818184 
0.7567398 0.2432602 
0.7843589 0.2156411 
0.8353415 0.1646585 
0.895971 0.104029 
0.7549463 0.2450537 
0.846279 0.153721 
0.7975143 0.2024857 
0.7400542 0.2599458 
0.8027227 0.1972773 
0.8118846 0.1881154 
0.8038163 0.1961837 
0.8567742 0.1432258 
0.8314422 0.1685578 
0.8135513 0.1864487 
0.8369866 0.1630134 
0.8018216 0.1981784 
0.7972733 0.2027267 
0.8098194 0.1901806 
0.8170673 0.1829327 
0.8895315 0.1104685 
0.7789016 0.2210984 
0.7984496 0.2015504 
0.8089537 0.1910463 
0.8717859 0.1282141 
0.8915103 0.1084897 
0.814062 0.185938 
0.8383634 0.1616366 
0.7627721 0.2372279 
0.8631896 0.1368104 
0.7821494 0.2178506 
0.797005 0.202995 
0.7650085 0.2349915 
0.8592236 0.1407764 
0.8507143 0.1492857 
0.8468311 0.1531689 
0.7432131 0.2567869 
0.7750108 0.2249892 
0.7935441 0.2064559 
0.7972627 0.2027373 
0.7189661 0.2810339 
0.7959622 0.2040378 
0.8264796 0.1735204 
0.77838 0.22162 
0.7527221 0.2472779 
0.7716958 0.2283042 
0.7560776 0.2439224 
0.7706404 0.2293596 
0.849985 0.150015 
0.8559907 0.1440093 
0.7773947 0.2226053 
0.8206627 0.1793373 
0.7722774 0.2277226 
0.804736 0.195264 
0.8165078 0.1834922 
0.8234762 0.1765238 
0.8316404 0.1683596 
0.799126 0.200874 
0.8829214 0.1170786 
0.8106278 0.1893722 
0.7889911 0.2110089 
0.8432978 0.1567022 
0.809139 0.190861 
0.7782581 0.2217419 
0.8020286 0.1979714 
0.738219 0.261781 
0.8109602 0.1890398 
0.8561294 0.1438706 
0.8569372 0.1430628 
0.6809 0.3191 
0.8472693 0.1527307 
0.8452445 0.1547555 
0.7924682 0.2075318 
0.8628962 0.1371038 
0.8369591 0.1630409 
0.8429255 0.1570745 
0.7581836 0.2418164 
0.8242439 0.1757561 
0.8446629 0.1553371 
0.833627 0.166373 
0.8090309 0.1909691 
0.776954 0.223046 
0.7637495 0.2362505 
0.8453148 0.1546852 
0.8008621 0.1991379 
0.8236018 0.1763982 
0.8143079 0.1856921 
0.7839837 0.2160163 
0.7995009 0.2004991 
0.8152148 0.1847852 
0.8457659 0.1542341 
0.7240572 0.2759428 
0.7791315 0.2208685 
0.7965259 0.2034741 
0.8297515 0.1702485 
0.8628969 0.1371031 
0.7866884 0.2133116 
0.7616048 0.2383952 
0.7910961 0.2089039 
0.8223414 0.1776586 
0.7643127 0.2356873 
0.8730428 0.1269572 
0.8132556 0.1867444 
0.777615 0.222385 
0.8605873 0.1394127 
0.845141 0.154859 
0.8132879 0.1867121 
0.8284396 0.1715604 
0.8473376 0.1526624 
0.7652499 0.2347501 
0.7837135 0.2162865 
0.8089704 0.1910296 
0.7658794 0.2341206 
0.7816991 0.2183009 
0.7010843 0.2989157 
0.863628 0.136372 
0.7981968 0.2018032 
0.8495887 0.1504113 
0.7728864 0.2271136 
0.7877414 0.2122586 
0.7821719 0.2178281 
0.8287697 0.1712303 
0.7409154 0.2590846 
0.7687501 0.2312499 
0.7803514 0.2196486 
0.8627555 0.1372445 
0.8503396 0.1496604 
0.8463358 0.1536642 
0.8117606 0.1882394 
0.7952243 0.2047757 
0.7541744 0.2458256 
0.8359556 0.1640444 
0.8536393 0.1463607 
0.800136 0.199864 
0.8776907 0.1223093 
0.7866385 0.2133615 
0.7725357 0.2274643 
0.8863784 0.1136216 
0.8491534 0.1508466 
0.8418156 0.1581844 
0.7991681 0.2008319 
0.7957621 0.2042379 
0.8065197 0.1934803 
0.8165226 0.1834774 
0.8399002 0.1600998 
0.7596565 0.2403435 
0.8535237 0.1464763 
0.7905223 0.2094777 
0.7630589 0.2369411 
0.7552409 0.2447591 
0.7632856 0.2367144 
0.7672437 0.2327563 
0.8018402 0.1981598 
0.8556667 0.1443333 
0.8005196 0.1994804 
0.8114598 0.1885402 
0.8041569 0.1958431 
0.7387712 0.2612288 
0.7351588 0.2648412 
0.861612 0.138388 
0.7772654 0.2227346 
0.8266643 0.1733357 
0.7996675 0.2003325 
0.8153389 0.1846611 
0.7885438 0.2114562 
0.7351234 0.2648766 
0.73048 0.26952 
0.7797718 0.2202282 
0.8300236 0.1699764 
0.7848762 0.2151238 
0.8354066 0.1645934 
0.7834407 0.2165593 
0.8188865 0.1811135 
0.7794494 0.2205506 
0.8054423 0.1945577 
0.8137941 0.1862059 
0.7803347 0.2196653 
0.7531192 0.2468808 
0.7177969 0.2822031 
0.7687573 0.2312427 
0.8577743 0.1422257 
0.7580163 0.2419837 
0.7464588 0.2535412 
0.836646 0.163354 
0.7619072 0.2380928 
0.8551522 0.1448478 
0.7282931 0.2717069 
0.8413164 0.1586836 
0.8172264 0.1827736 
0.8030966 0.1969034 
0.7857773 0.2142227 
0.7281353 0.2718647 
0.87382 0.12618 
0.8193315 0.1806685 
0.7606311 0.2393689 
0.7789985 0.2210015 
0.8063475 0.1936525 
0.8054529 0.1945471 
0.7948298 0.2051702 
0.7848672 0.2151328 
0.8092361 0.1907639 
0.8686353 0.1313647 
0.7850343 0.2149657 
0.7607942 0.2392058 
0.7648914 0.2351086 
0.7448093 0.2551907 
0.7853438 0.2146562 
0.8132975 0.1867025 
0.776418 0.223582 
0.8001282 0.1998718 
0.748801 0.251199 
0.7880206 0.2119794 
0.7991757 0.2008243 
0.8170853 0.1829147 
0.8539347 0.1460653 
0.7899108 0.2100892 
0.8396209 0.1603791 
0.823541 0.176459 
0.788897 0.211103 
0.8028807 0.1971193 
0.7924345 0.2075655 
0.833267 0.166733 
0.8119118 0.1880882 
0.8352125 0.1647875 
0.7882834 0.2117166 
0.7484085 0.2515915 
0.7270976 0.2729024 
0.8015907 0.1984093 
0.802439 0.197561 
0.8203211 0.1796789 
0.7475755 0.2524245 
0.8276479 0.1723521 
0.7744588 0.2255412 
0.8435486 0.1564514 
0.747933 0.252067 
0.8247223 0.1752777 
0.7854549 0.2145451 
0.7462547 0.2537453 
0.6251172 0.3748828 
0.8445119 0.1554881 
0.8272603 0.1727397 
0.8055944 0.1944056 
0.8081149 0.1918851 
0.8406769 0.1593231 
0.7958509 0.2041491 
0.8172622 0.1827378 
0.7965517 0.2034483 
0.7594396 0.2405604 
0.7649443 0.2350557 
0.8335729 0.1664271 
0.8023662 0.1976338 
0.7986275 0.2013725 
0.804161 0.195839 
0.7941132 0.2058868 
0.7977558 0.2022442 
0.8018413 0.1981587 
0.7603205 0.2396795 
0.823367 0.176633 
0.8733858 0.1266142 
0.876707 0.123293 
0.8319423 0.1680577 
0.7757447 0.2242553 
0.8245337 0.1754663 
0.8221553 0.1778447 
0.8336371 0.1663629 
0.8312924 0.1687076 
0.8409836 0.1590164 
0.7789097 0.2210903 
0.8248817 0.1751183 
0.8271018 0.1728982 
0.8370538 0.1629462 
0.7957057 0.2042943 
0.8319494 0.1680506 
0.7655739 0.2344261 
0.7052466 0.2947534 
0.7794923 0.2205077 
0.8283493 0.1716507 
0.7760532 0.2239468 
0.7780393 0.2219607 
0.7572496 0.2427504 
0.7904412 0.2095588 
0.8283187 0.1716813 
0.8186706 0.1813294 
0.7467445 0.2532555 
0.8289604 0.1710396 
0.8813907 0.1186093 
0.864213 0.135787 
0.8449359 0.1550641 
0.837164 0.162836 
0.7650381 0.2349619 
0.8077685 0.1922315 
0.7380362 0.2619638 
0.8181671 0.1818329 
0.8406508 0.1593492 
0.7310696 0.2689304 
0.8416202 0.1583798 
0.8198515 0.1801485 
0.7426589 0.2573411 
0.7609822 0.2390178 
0.767228 0.232772 
0.8160315 0.1839685 
0.7628603 0.2371397 
0.8014192 0.1985808 
0.7482408 0.2517592 
0.7910783 0.2089217 
0.8250924 0.1749076 
0.8020238 0.1979762 
0.7565137 0.2434863 
0.8379719 0.1620281 
0.7711368 0.2288632 
0.8450078 0.1549922 
0.8111214 0.1888786 
0.793337 0.206663 
0.7448744 0.2551256 
0.8136845 0.1863155 
0.8101885 0.1898115 
0.7784699 0.2215301 
0.7626337 0.2373663 
0.8571564 0.1428436 
0.7824777 0.2175223 
0.72397 0.27603 
0.7555775 0.2444225 
0.8001906 0.1998094 
0.7957414 0.2042586 
0.8104224 0.1895776 
0.7823966 0.2176034 
0.8404581 0.1595419 
0.7443513 0.2556487 
0.8321685 0.1678315 
0.7973849 0.2026151 
0.8232711 0.1767289 
0.8291202 0.1708798 
0.8149798 0.1850202 
0.7540774 0.2459226 
0.8324336 0.1675664 
0.8016475 0.1983525 
0.7944197 0.2055803 
0.7609194 0.2390806 
0.822265 0.177735 
0.925552 0.07444801 
0.8116816 0.1883184 
0.8246387 0.1753613 
0.799431 0.200569 
0.811601 0.188399 
0.7852295 0.2147705 
0.7227665 0.2772335 
0.8438361 0.1561639 
0.787316 0.212684 
0.7932101 0.2067899 
0.7807445 0.2192555 
0.8562289 0.1437711 
0.8230222 0.1769778 
0.7812042 0.2187958 
0.8955202 0.1044798 
0.7232145 0.2767855 
0.770811 0.229189 
0.8202363 0.1797637 
0.8402859 0.1597141 
0.8785396 0.1214604 
0.8722986 0.1277014 
0.7818073 0.2181927 
0.7335758 0.2664242 
0.8845183 0.1154817 
0.7918997 0.2081003 
0.869634 0.130366 
0.8025894 0.1974106 
0.8491084 0.1508916 
0.8585967 0.1414033 
0.7573622 0.2426378 
0.7882586 0.2117414 
0.7666003 0.2333997 
0.7186387 0.2813613 
0.7163314 0.2836686 
0.7704884 0.2295116 
0.8387373 0.1612627 
0.780322 0.219678 
0.7669392 0.2330608 
0.8038237 0.1961763 
0.8109911 0.1890089 
0.7720516 0.2279484 
0.8187845 0.1812155 
0.8359429 0.1640571 
0.8236333 0.1763667 
0.7631995 0.2368005 
0.8074751 0.1925249 
0.7774609 0.2225391 
0.8151136 0.1848864 
0.6979881 0.3020119 
0.7670305 0.2329695 
0.7668198 0.2331802 
0.835252 0.164748 
0.8297921 0.1702079 
0.8367884 0.1632116 
0.8055832 0.1944168 
0.7919293 0.2080707 
0.8705187 0.1294813 
0.8224133 0.1775867 
0.8015518 0.1984482 
0.8108337 0.1891663 
0.6638684 0.3361316 
0.8889166 0.1110834 
0.8128573 0.1871427 
0.7257851 0.2742149 
0.6973673 0.3026327 
0.7382925 0.2617075 
0.8112033 0.1887967 
0.8205414 0.1794586 
0.8030902 0.1969098 
0.8193906 0.1806094 
0.7942595 0.2057405 
0.7413783 0.2586217 
0.795913 0.204087 
0.7997404 0.2002596 
0.8487093 0.1512907 
0.79955 0.20045 
0.8508446 0.1491554 
0.7412156 0.2587844 
0.8011629 0.1988371 
0.845148 0.154852 
0.7830841 0.2169159 
0.6915719 0.3084281 
0.8015536 0.1984464 
0.8533282 0.1466718 
0.8416495 0.1583505 
0.8036101 0.1963899 
0.789512 0.210488 
0.7964273 0.2035727 
0.8157183 0.1842817 
0.7569585 0.2430415 
0.8549231 0.1450769 
0.8042641 0.1957359 
0.7975428 0.2024572 
0.7672717 0.2327283 
0.7681119 0.2318881 
0.7863435 0.2136565 
0.7818786 0.2181214 
0.7772873 0.2227127 
0.7648454 0.2351546 
0.7957419 0.2042581 
0.7637944 0.2362056 
0.817162 0.182838 
0.7680081 0.2319919 
0.8539245 0.1460755 
