"nu" "alpha"
2.760842 0.2748092
2.945023 0.219216
3.386146 0.1362951
3.054232 0.2360448
3.218338 0.3660525
3.165465 0.3356764
3.075647 0.2238654
2.988233 0.2015718
2.785169 0.1627777
2.554993 0.1104909
2.636109 0.3646746
2.848973 0.06939352
2.637884 0.3119648
3.011469 0.4169147
3.062667 0.2296836
3.061315 0.05207618
3.227593 0.1132626
3.518533 0.2584213
3.527658 0.4669402
3.130102 0.183687
3.381242 0.2684251
3.410867 0.4603017
3.069762 0.2676407
3.061895 0.4284943
2.948707 0.06789406
3.286559 0.2328265
3.220193 0.320872
3.009988 0.2555662
2.749274 0.3558006
2.926987 0.386063
3.15327 0.3887083
2.926768 0.3274992
2.947845 0.2957641
2.942873 0.4851012
3.336334 0.2752918
2.853294 0.05270077
2.793757 0.3755824
2.941787 0.2353911
2.294386 0.4102977
2.813254 0.1710564
3.073694 0.2674846
3.222697 0.2180288
3.214085 0.3225365
2.877986 0.4645622
3.184207 0.1148664
2.681799 0.2922107
2.976394 0.1539194
2.470222 0.4367815
2.90765 0.4878304
2.75311 0.334699
2.825521 0.3294072
2.557151 0.4708501
2.666803 0.3029548
2.89222 0.3951075
2.203643 0.4279708
2.9511 0.1757019
3.001937 0.1959497
3.240609 0.1509041
2.806064 0.1299371
2.718315 0.2576477
2.714806 0.3661012
2.974467 0.1560193
3.223 0.1049914
3.373642 0.2836823
3.122842 0.1872253
3.542785 0.3325887
3.619448 0.2809628
3.100517 0.3864946
2.888936 0.2268424
3.122849 0.3629705
3.017626 0.4918804
3.086477 0.07722316
2.684825 0.2357124
2.916354 0.4967815
2.993458 0.03150606
3.148307 0.2053071
3.038175 0.3284304
2.888473 0.247235
3.235378 0.4199441
2.874528 0.2522387
2.937761 0.423758
2.493637 0.1231087
2.559064 0.1114158
2.500409 0.1499501
2.340041 0.2885269
3.123707 0.4102405
2.933935 0.1904175
2.425902 0.274332
2.594724 0.1160657
2.642874 0.3318531
2.825275 0.1546206
2.603522 0.1824298
2.459556 0.4121633
2.576602 0.206583
3.144615 0.3782541
3.18827 0.2284764
3.083804 0.1959355
3.165567 0.1291182
3.58365 0.1910727
2.890621 0.4692095
2.982297 0.2953295
3.400843 0.2222836
3.338755 0.335385
2.745649 0.3375481
2.571524 0.2993048
3.524199 0.4434921
2.6081 0.2777027
2.974678 0.422078
2.557285 0.2742712
2.627715 0.4816398
2.559493 0.4476864
2.699564 0.1969371
2.697025 0.4424519
2.931222 0.4118684
2.706043 0.2548234
2.570068 0.1343937
2.458654 0.4255714
2.518581 0.3112631
2.599623 0.3715689
2.865761 0.4751984
2.85132 0.299426
2.55107 0.4020357
3.212163 0.05098616
2.723233 0.2770193
2.721473 0.2265926
2.758263 0.4958384
3.114518 0.1940253
2.840198 0.2239413
3.379161 0.1807718
2.880375 0.4654574
2.720746 0.339369
2.584734 0.2868655
2.673552 0.0670344
3.332457 0.4901122
3.024224 0.4609194
3.205451 0.1148047
3.348672 0.2210799
3.580706 0.458946
2.93622 0.2825607
3.154889 0.3848345
3.157035 0.172807
3.116949 0.3236861
3.098326 0.3849552
3.161424 0.2692441
2.871313 0.1633558
2.52458 0.2565554
2.889859 0.3265155
3.395242 0.4717698
2.478894 0.4573168
2.631925 0.3064841
3.366744 0.359307
2.416954 0.09351289
3.154902 0.2995608
3.02024 0.351303
2.648925 0.341108
2.435755 0.3242499
2.772501 0.2594013
2.95062 0.1709021
2.782171 0.4128459
2.650794 0.479789
2.437598 0.3151226
2.767402 0.2611208
2.988104 0.4740661
2.896841 0.4636995
2.874551 0.4155005
3.16769 0.4829033
3.164029 0.1326262
3.295464 0.2909731
2.652374 0.1858841
2.48442 0.4045436
2.858781 0.3280515
2.769566 0.1350379
2.670385 0.2450416
2.850293 0.2653314
2.717555 0.2490265
3.056414 0.35088
3.302121 0.4935125
3.122506 0.4313276
3.02831 0.4715727
3.183748 0.4932086
3.316026 0.4166007
2.542475 0.4076369
2.8398 0.05691303
2.864162 0.2756977
3.005887 0.3075992
3.661962 0.3853208
3.128797 0.3635332
3.513489 0.4850533
3.296458 0.329748
3.249311 0.274467
2.661216 0.3321911
3.164052 0.09871969
2.914002 0.1991961
3.022333 0.1541845
3.044282 0.07371866
3.040551 0.3871861
3.172523 0.3586527
2.718261 0.3686498
2.9398 0.1460413
2.784505 0.4067239
2.860455 0.3440855
3.26884 0.3416685
3.379657 0.4284767
3.155916 0.3805685
2.649768 0.139565
3.012498 0.1214586
2.576497 0.3273494
3.126933 0.2927041
3.133779 0.2357783
3.097502 0.3341467
2.7626 0.1525642
2.901398 0.3399303
2.808001 0.1019685
3.469385 0.2133001
3.527341 0.3654528
3.689873 0.3893236
3.175682 0.02507026
3.309104 0.208259
2.92321 0.3408166
3.328343 0.2892088
2.864911 0.1819945
3.047022 0.1139925
2.421105 0.3738
2.485968 0.2789145
2.495176 0.2464727
3.340006 0.1800023
2.677865 0.2474081
2.550669 0.2761551
3.141651 0.2425975
2.825118 0.2077629
2.757756 0.4511142
2.987487 0.281726
2.954717 0.2715619
3.07104 0.4240273
3.035656 0.3715808
2.732985 0.3127387
2.805449 0.3040315
2.715499 0.3889595
2.683663 0.3313521
2.492858 0.3327764
2.714908 0.4371757
2.654497 0.1951156
3.019956 0.4377091
2.625589 0.2851744
2.915171 0.4601267
2.902592 0.227452
2.815796 0.2134237
3.026904 0.4545232
2.816969 0.3536762
3.403661 0.06324856
2.889957 0.1397799
3.108048 0.4363149
2.68981 0.2513066
3.064244 0.4795917
3.167405 0.09587229
2.926138 0.332317
2.857517 0.4705406
2.776106 0.4309297
2.629081 0.3484225
2.466831 0.389298
2.808474 0.3036301
2.749059 0.3603683
2.511228 0.2230891
2.505859 0.498058
2.483167 0.3072586
2.592625 0.1063657
2.723683 0.2978191
2.716874 0.4031258
2.63093 0.04137453
3.138489 0.3857756
3.252166 0.2623349
3.057646 0.398208
3.229274 0.292698
2.995547 0.1894494
2.882541 0.4686323
3.550393 0.0395359
3.135364 0.4523152
2.90747 0.2221839
3.012074 0.3315554
2.83458 0.3099292
2.903836 0.3490869
2.680617 0.4506002
2.877323 0.4227546
3.125689 0.3794189
2.668076 0.1576943
2.548667 0.1995515
2.791677 0.2929726
2.669468 0.2727734
2.822783 0.4879773
2.995799 0.296741
3.501055 0.4883066
3.667869 0.3798006
2.914045 0.2954316
2.835136 0.3348032
3.013066 0.3667163
2.931745 0.2237703
2.876496 0.4859901
2.593649 0.3269846
2.57073 0.3406899
2.477066 0.2682093
2.987447 0.3830195
3.048817 0.169779
2.685035 0.3984028
3.132512 0.1064428
3.115032 0.2163995
3.086881 0.2875434
3.201339 0.100893
2.991773 0.189047
3.199936 0.455018
3.117377 0.4640742
2.488243 0.3638078
2.656388 0.236718
3.116232 0.4125386
3.276003 0.4381254
2.862909 0.3379774
3.111617 0.3031453
3.191335 0.2679898
2.639833 0.09749667
3.187553 0.4926702
3.28854 0.2340553
3.13102 0.445455
3.16515 0.3724175
3.126167 0.1456427
2.640265 0.04188335
2.97781 0.4035675
2.546761 0.04193774
2.675534 0.1004469
2.738323 0.3163395
2.722598 0.07910923
3.642077 0.2867977
3.175328 0.3554513
2.699474 0.3592134
3.284311 0.4988579
3.124981 0.3472468
3.31272 0.1824243
3.222168 0.3213419
3.378783 0.2206307
3.547649 0.111553
2.66941 0.1840118
3.22381 0.04480319
2.382456 0.4507493
2.903628 0.1299005
2.481247 0.216917
2.49701 0.4525541
2.683676 0.1505948
2.939356 0.1847973
2.67245 0.421472
2.852612 0.4027771
2.581089 0.4626699
2.799286 0.1141727
2.872715 0.3502137
3.104077 0.1051679
2.875904 0.2526631
3.519604 0.3686526
3.066968 0.377128
3.085662 0.4708683
2.795489 0.4433452
2.700119 0.3435435
2.759246 0.4559008
2.564453 0.2191043
2.610536 0.3803608
2.544744 0.1265825
2.783538 0.170073
3.206802 0.1643235
2.654541 0.4426264
2.791391 0.2987494
2.635576 0.1918007
3.024743 0.3472721
3.660405 0.1535209
3.02182 0.4722796
3.452235 0.4943568
3.201533 0.3319747
2.579603 0.09665351
2.619436 0.2820799
2.545253 0.4258055
2.532111 0.07910375
2.752833 0.2707876
2.68123 0.4088433
2.240176 0.4272361
2.598552 0.4653533
2.594017 0.4485152
2.548435 0.4937623
2.733975 0.4503322
2.778953 0.2387494
2.761926 0.3141181
2.938762 0.3368287
3.22402 0.4523131
3.080952 0.3703768
3.044741 0.2981993
