"comp1" "comp2" "comp3"
0.8635632 -3.116733 -1.901254
1.062164 -3.130569 -1.973633
1.129063 -3.17552 -2.47518
1.083162 -3.169297 -2.066487
0.9273494 -3.110636 -2.066139
0.9779959 -3.050452 -2.463301
1.234517 -3.003048 -2.479078
0.6809015 -2.806045 -2.399199
0.7639562 -2.94743 -2.254554
0.7711075 -2.979683 -2.312546
1.016857 -3.00985 -2.253373
0.574253 -2.990971 -2.21906
0.9785632 -3.029804 -2.282184
1.182933 -3.06408 -2.28843
1.012656 -3.141526 -2.842192
1.120941 -3.316384 -2.451888
0.9547728 -3.389853 -2.022787
1.312103 -3.337701 -2.170086
1.100422 -3.273486 -2.273729
1.148927 -3.290964 -2.2339
1.024034 -3.182222 -2.041738
0.9995098 -3.452212 -2.177983
1.053922 -3.128602 -2.020218
0.9587489 -3.122414 -2.080135
0.8106255 -3.123286 -1.813817
1.047761 -3.180462 -1.971452
1.334557 -3.226089 -2.382328
1.06223 -2.913361 -2.161393
0.8207523 -2.911199 -2.335989
1.031009 -2.932318 -2.351169
0.981105 -3.11885 -2.290867
1.045156 -3.191708 -2.580562
1.18151 -3.086061 -2.126372
1.27586 -3.083904 -2.322394
0.9785924 -3.015219 -2.192398
1.286926 -3.111918 -1.914958
1.343988 -3.001846 -1.952488
1.217934 -2.989054 -2.226141
0.9915139 -2.95043 -2.09144
0.8209709 -3.036748 -2.035247
0.9744321 -3.165285 -2.13308
0.8676287 -3.208032 -2.134382
1.105103 -3.294685 -2.297601
0.9612651 -3.084413 -2.386739
1.259462 -3.229798 -2.367072
1.275012 -3.072791 -2.126366
1.191893 -2.992052 -2.00825
1.052116 -3.014393 -2.04897
1.148619 -3.189888 -2.416167
1.091561 -2.993917 -2.376252
0.7994254 -2.887268 -2.330622
1.125704 -2.880382 -2.228437
1.025458 -2.839213 -2.024861
1.045023 -2.818461 -1.943732
1.096607 -2.874301 -2.168768
0.831415 -3.033874 -1.946235
1.282109 -2.883223 -2.329554
0.7816924 -3.009885 -2.086674
1.214237 -3.050996 -2.240997
1.149706 -2.947209 -2.084139
1.166952 -3.09559 -2.286352
1.25205 -3.106991 -2.526758
1.01502 -3.110368 -2.64751
1.057847 -3.287863 -2.69903
0.8867945 -3.175173 -2.758214
1.261109 -3.19074 -2.479622
0.8129942 -3.272824 -2.425722
0.9981953 -3.141464 -2.487474
1.021835 -3.067929 -2.571743
0.6501659 -3.024432 -2.314232
