"comp1" "comp2" "comp3"
0.08080674 0.1544438 0.172156
0.04611952 0.1260736 0.1549274
0.1007655 0.1196049 0.1284597
0.04503909 0.1207227 0.1164921
0.02911792 0.08977938 0.1581784
0.03454728 0.1611825 0.1028465
0.04779361 0.1567765 0.05704555
0.09225885 0.1718691 0.03853408
0.06957217 0.1234957 0.04234956
0.03729599 0.1373408 0.05319999
0.1029722 0.1653476 0.02361666
0.1191368 0.1746238 0.1318988
0.03371105 0.1260496 0.1077774
0.03126782 0.09333034 0.07163887
0.03086178 0.1589006 0.11385
0.04812485 0.1155906 0.09624763
0.0380918 0.1015088 0.08600029
0.1373695 0.1031892 0.04214449
0.1050544 0.1790196 0.06914069
0.03977725 0.1120882 0.0719363
0.03226274 0.129896 0.0861744
0.03501914 0.09863611 0.04827205
0.01470649 0.1214412 0.2519545
0.05826973 0.1464537 0.141766
0.152553 0.1141571 0.2259321
0.048607 0.1250049 0.1692425
0.05347344 0.1924293 0.2137612
0.0687685 0.152724 0.1438347
0.08250848 0.1386304 0.08507873
0.02089438 0.1042081 0.02262219
0.1293179 0.1505198 0.02319482
0.03197822 0.1353001 0.1937293
0.04263725 0.08211037 0.1545076
0.01776225 0.1265563 0.1337543
0.07186513 0.1154007 0.1489602
0.02219943 0.162138 0.1815657
0.07296546 0.1434948 0.05717075
0.05142669 0.1328491 0.09309341
0.02816603 0.1649342 0.09894895
0.02256192 0.07511422 0.08290252
0.03048808 0.0683488 0.1110314
0.02030202 0.1242406 0.159658
0.02039643 0.1136791 0.03728369
0.07204948 0.1771519 0.1055976
0.03939385 0.1048554 0.1156355
0.0422788 0.1654238 0.03055303
0.05813175 0.09170757 0.05754194
0.03183259 0.06827458 0.1659423
0.01172174 0.1074044 0.04512273
0.03860678 0.116323 0.03558272
0.1813482 0.1047939 0.0875156
0.04569935 0.1186376 0.09239874
0.0409756 0.1166271 0.07901577
0.1222919 0.07801908 0.1108375
0.08275387 0.05916081 0.08995483
0.04561472 0.1449011 0.3012849
0.06756995 0.1523273 0.1194013
0.07778248 0.1811953 0.1775709
0.05569746 0.1171425 0.1427716
0.005063894 0.1364234 0.0767786
0.08371239 0.0989909 0.1331519
0.08432733 0.172694 0.1240895
0.02804314 0.1115535 0.07588931
0.03495055 0.07656303 0.05041159
0.1235877 0.1779723 0.03886909
0.01579114 0.2239249 0.08808746
0.01701769 0.1122289 0.1263655
0.045055 0.1024396 0.07310901
0.1792563 0.1266084 0.04379654
0.04166752 0.1123157 0.1056032
0.02931524 0.08167144 0.09416022
0.03584116 0.1703365 0.08436384
0.0275275 0.115375 0.07058568
0.07425072 0.1438149 0.02971363
0.02023455 0.1377983 0.08794075
0.03486798 0.1404096 0.1882466
0.02453763 0.1243961 0.07183106
0.02022667 0.1181126 0.1092159
0.04143337 0.1639668 0.07488509
0.05754872 0.1348721 0.10091
0.02199251 0.2239313 0.05413777
0.05506743 0.1216543 0.06042998
0.03927383 0.1375314 0.09973408
0.06795144 0.1959968 0.3417509
0.03563336 0.262188 0.09767819
0.03862305 0.1711263 0.198374
0.06251649 0.1188071 0.09688826
0.09763507 0.2310462 0.02153982
0.03499212 0.1138406 0.04409083
0.1856319 0.07423053 0.2133001
0.07590632 0.05950708 0.1592629
0.1331798 0.121861 0.1070177
0.1247177 0.1053855 0.03555613
0.04932098 0.07037116 0.0481368
0.05019251 0.08423821 0.03952687
0.02245064 0.1369883 0.06486237
0.03040442 0.1414616 0.05072783
0.06960148 0.150471 0.0326292
0.03436065 0.1492384 0.1291835
0.05671996 0.1025436 0.118315
0.03800883 0.09264165 0.1564333
0.02640393 0.1286226 0.04742682
0.01707224 0.1108772 0.03317429
0.03177665 0.1618787 0.1206897
0.03581709 0.06961425 0.05397513
0.1975418 0.07106836 0.1574487
0.07792051 0.1028525 0.1187086
0.07716115 0.1078497 0.1116953
0.03481242 0.1363488 0.08990794
0.03272078 0.2038423 0.1118922
0.03749887 0.1291869 0.07809994
0.05642437 0.08951918 0.07913913
