Delta_1 Delta_2 Delta_3 Delta_4 
-1.663734 -2.44885 0.8838224 13.34155 
6.072085 -0.6808551 0.9343941 -2.125135 
5.607425 0.8180154 0.8713296 -0.7788184 
18.65134 -1.991784 0.945111 1.860321 
-15.06373 -1.370506 1.017192 -0.1614479 
-9.517611 -1.980702 1.201285 -1.514281 
12.5886 2.745765 1.338325 1.554067 
-8.250093 -2.233983 1.094244 -3.126684 
6.74456 -1.201498 1.122886 2.085604 
6.698671 2.160333 1.193223 1.00286 
6.433646 1.854015 1.107852 2.134049 
-5.73632 -0.102866 1.129599 13.28107 
17.80284 0.8709911 0.8238293 10.78548 
-6.00506 -0.5800351 0.659694 10.74533 
-0.2462726 0.5294816 0.594664 2.578635 
3.142434 -1.129136 0.7203955 3.876836 
-1.405706 1.083448 0.8614024 -18.33322 
-5.483979 1.557812 0.9516512 9.552787 
3.571612 0.5467704 1.042191 -1.290397 
4.633223 -0.7699119 1.04043 8.474712 
0.817656 2.005149 0.930761 -12.84982 
1.143211 1.3592 1.042591 -0.6878579 
0.1199988 -0.5556396 0.8382627 5.569845 
-0.1124345 -0.009735598 0.6323258 -0.6276417 
0.4562666 0.1185752 0.7062619 5.801343 
-0.681894 0.5688863 0.8538985 14.04755 
2.355301 1.370349 0.9504555 7.836853 
3.110289 -0.679618 0.9656016 23.63957 
16.17283 2.52414 1.043308 13.31739 
12.8637 1.724025 1.062658 -9.89324 
16.69814 -0.4139439 1.08089 -1.972384 
19.5953 -1.641759 0.7366957 -3.756666 
13.53585 -0.8811359 0.9402842 -8.630844 
9.692463 1.931374 0.9278577 10.99821 
-8.574881 2.684483 0.8354034 -0.8923529 
-7.952637 -1.552895 0.7458835 -0.007956363 
-3.727419 -0.7695538 0.7351732 -0.4122215 
-4.881317 -0.39882 0.7067108 -2.034286 
-0.3422507 -0.2914048 0.7552945 4.077714 
-4.460371 0.4093125 0.6503495 -2.621593 
1.646648 -0.6721886 0.7292773 1.702877 
3.607971 -1.786431 0.8141039 0.7804242 
4.193721 0.888219 0.7267246 -0.2064221 
-4.734062 1.465768 0.9229415 -1.513253 
