p_1 p_2 p_3 p_4 
0.02422287 0.1303311 0.7686999 0.07674619 
0.005552009 0.1614052 0.7792334 0.0538094 
0.03018843 0.1613079 0.7744685 0.03403514 
0.02272307 0.13808 0.7772186 0.06197828 
0.011981 0.1293207 0.7958249 0.06287339 
0.02326596 0.1343997 0.7922168 0.05011754 
0.0190251 0.08834615 0.862469 0.03015976 
0.0126434 0.1176282 0.7871988 0.08252956 
0.03573008 0.1216555 0.8033663 0.03924809 
0.008655235 0.1205969 0.8182048 0.05254311 
0.003830138 0.0851765 0.7414449 0.1695484 
0.04849874 0.1298927 0.7491498 0.07245884 
0.03158255 0.1192686 0.7834033 0.06574557 
0.001266073 0.1995392 0.7243609 0.07483375 
0.04499612 0.1625437 0.7846016 0.007858493 
0.05717578 0.205082 0.7252993 0.0124429 
0.04089812 0.1160961 0.7590261 0.0839797 
0.00798282 0.1025859 0.8131893 0.07624195 
0.02259971 0.1830844 0.755118 0.03919781 
0.06701782 0.2093499 0.662384 0.06124823 
0.06442933 0.1483568 0.7523096 0.03490426 
0.09067761 0.1513393 0.7558495 0.002133541 
0.05561219 0.1661245 0.7689548 0.009308452 
0.05229254 0.1138737 0.8211729 0.0126609 
0.03135403 0.05294218 0.8424226 0.0732812 
0.0402511 0.1810369 0.7756877 0.003024239 
0.04299938 0.1510488 0.7920634 0.0138884 
0.04624774 0.1154642 0.8241792 0.01410887 
0.1091164 0.0912114 0.78663 0.01304226 
0.08832088 0.08891678 0.8068719 0.01589043 
0.1244334 0.1075244 0.7346945 0.03334765 
0.04951194 0.09347401 0.8106829 0.04633111 
0.05475925 0.1210928 0.757485 0.06666293 
0.008513597 0.09359157 0.7571302 0.1407646 
0.004114573 0.1797314 0.7114619 0.1046921 
0.005197837 0.1658915 0.7436452 0.08526549 
0.00969605 0.1456928 0.7953803 0.04923087 
0.02797815 0.07641548 0.804438 0.09116833 
0.0004024575 0.1857522 0.7674699 0.04637538 
0.02476301 0.08252945 0.8110755 0.08163203 
0.006845182 0.1268409 0.8182369 0.04807707 
0.0006798919 0.1154816 0.8434035 0.04043496 
0.06284223 0.2054977 0.6977981 0.03386194 
0.01448723 0.1170589 0.7969729 0.07148105 
0.01721763 0.1878243 0.7264115 0.06854657 
0.02943014 0.1165064 0.8072607 0.04680268 
0.02332778 0.1606044 0.7630577 0.05301008 
0.01071349 0.1739375 0.74602 0.06932899 
0.01554486 0.1269124 0.7736822 0.08386054 
0.02850635 0.147523 0.7984028 0.02556776 
0.02130999 0.1307643 0.7647646 0.08316117 
0.04245948 0.03437669 0.8561998 0.06696403 
0.0424322 0.1370378 0.7516944 0.0688356 
0.03352797 0.1008027 0.7837453 0.08192404 
0.03338009 0.09888358 0.8369939 0.0307424 
0.0289569 0.1643713 0.7461102 0.06056162 
0.01938956 0.120405 0.8251783 0.03502721 
0.04952546 0.1386923 0.754554 0.05722825 
0.06372296 0.09618838 0.7599677 0.08012097 
0.07901023 0.1021302 0.7448217 0.07403796 
0.05418459 0.05660342 0.8243796 0.06483242 
0.04656253 0.1198787 0.7886024 0.04495637 
0.08724614 0.1184143 0.7708854 0.02345415 
0.04351221 0.1864384 0.7582212 0.01182818 
0.03212173 0.02300252 0.7395076 0.2053682 
0.01125925 0.02042312 0.7361233 0.2321943 
0.014956 0.01451677 0.8178749 0.1526523 
0.03391066 0.001230525 0.8164544 0.1484044 
0.05281981 0.009241801 0.760776 0.1771624 
0.02947381 0.0206442 0.7423029 0.2075791 
0.06474531 0.05318505 0.7602082 0.1218614 
0.07160353 0.0004550632 0.7777594 0.150182 
0.01328594 0.05742637 0.8006664 0.1286213 
0.01731298 0.09853187 0.8112828 0.07287234 
0.1428695 0.02744407 0.7977124 0.03197403 
0.1473475 0.05442983 0.7952718 0.002950856 
0.1371007 0.1085052 0.7365037 0.01789036 
0.1714118 0.03454686 0.7505671 0.04347429 
0.1847196 0.02337762 0.7020948 0.08980791 
0.08742747 0.001700582 0.8037193 0.1071526 
0.1361314 0.004766129 0.7917843 0.06731813 
0.1332095 0.016901 0.8165154 0.03337411 
0.07601299 0.03501005 0.7406571 0.1483199 
0.09533972 0.01883737 0.8153231 0.07049977 
0.08728971 0.118198 0.6993332 0.09517912 
0.1100806 0.06381026 0.8026461 0.02346302 
0.1099589 0.0674214 0.8030816 0.01953809 
0.1973993 0.1002271 0.6939568 0.008416839 
0.1560431 0.05081449 0.7568753 0.03626709 
0.1664322 0.08337811 0.7485775 0.001612255 
0.09577691 0.02550161 0.8312193 0.04750222 
0.1195702 0.04262906 0.8088725 0.02892823 
0.1211465 0.07986517 0.7851837 0.01380466 
0.07158883 0.02731238 0.8031028 0.09799599 
0.1019734 0.01521708 0.7935681 0.08924134 
0.129718 0.03396933 0.7991361 0.03717648 
0.1612866 0.01883971 0.7734662 0.0464075 
0.1187609 0.000381287 0.8495032 0.03135465 
0.1483008 0.02471127 0.7855304 0.04145744 
0.1324577 0.01723393 0.7955663 0.05474201 
0.1404169 0.03626611 0.7651251 0.05819193 
0.155251 0.01453231 0.7115853 0.1186313 
0.1239935 0.02816827 0.7915816 0.05625661 
0.1388937 0.004324472 0.7583383 0.09844353 
0.1127965 0.006647977 0.7827755 0.09778007 
0.09350641 0.008558711 0.8715552 0.02637965 
0.1501971 0.02456183 0.7701416 0.05509954 
0.1254977 0.005818745 0.8259083 0.04277526 
0.1682077 0.02632794 0.7478422 0.05762219 
0.1462863 0.001935313 0.7320476 0.1197308 
0.09010012 0.04179574 0.7345363 0.1335678 
0.1114356 0.001151821 0.8088029 0.07860965 
0.08895738 0.007445915 0.804723 0.09887372 
0.1171695 0.06452962 0.7440406 0.07426025 
0.159301 0.06158605 0.7642565 0.01485641 
0.1504906 0.1269066 0.7171202 0.005482589 
0.2066278 0.0487832 0.7090958 0.03549318 
0.09817013 0.03266931 0.8259683 0.04319228 
0.1066805 0.1004952 0.7814208 0.01140346 
0.1465394 0.04919219 0.7797804 0.02448794 
0.1107692 0.04588255 0.7643276 0.07902062 
0.1475377 0.03660366 0.8112754 0.004583204 
0.1989841 0.01622743 0.7637769 0.02101157 
0.0664832 0.09522256 0.783928 0.05436621 
0.001173418 0.08059081 0.7653115 0.1529242 
0.04833062 0.05152156 0.8393304 0.06081744 
0.05828536 0.009212391 0.8610383 0.07146399 
0.0291822 0.05957 0.7641317 0.1471161 
0.09397157 0.004753065 0.734959 0.1663164 
0.08222595 0.01316853 0.7674345 0.137171 
0.05327203 0.008842474 0.8299685 0.107917 
0.05766733 0.02027322 0.864795 0.05726441 
0.08624767 0.03312195 0.7226365 0.1579939 
0.04265993 0.05422558 0.8152152 0.08789933 
0.007656675 0.03419659 0.8047076 0.1534392 
0.03104015 0.04901277 0.8477353 0.07221176 
0.008191623 0.07289143 0.761141 0.157776 
0.002601529 0.08287512 0.6967997 0.2177236 
0.02089884 0.06346525 0.8285573 0.08707859 
0.1578195 0.002590817 0.7585685 0.08102117 
0.06090849 0.101352 0.7663088 0.07143074 
0.02425296 0.08948371 0.7495201 0.1367433 
0.07408371 0.01018723 0.7797181 0.136011 
0.04575329 0.05280296 0.7844738 0.11697 
0.1198169 0.002229075 0.7517289 0.1262251 
0.0469264 0.001947742 0.791793 0.1593328 
0.03092599 0.01192188 0.843506 0.1136461 
0.02561989 0.0100759 0.8304549 0.1338493 
0.05948965 0.02873771 0.7338535 0.1779191 
0.02855855 0.02351856 0.8094024 0.1385205 
0.04175069 0.01419463 0.7734837 0.170571 
0.06816981 0.01263253 0.7610098 0.1581878 
0.04982305 0.005050627 0.8063758 0.1387505 
0.06363174 0.01582614 0.7508908 0.1696513 
0.02862789 0.05923558 0.7809732 0.1311633 
0.007203865 0.03617763 0.7436317 0.2129868 
0.01523045 0.03738104 0.8328115 0.114577 
0.03082067 0.07350938 0.7374139 0.158256 
0.00636161 0.06144378 0.8294324 0.1027622 
0.01679704 0.06004002 0.8014967 0.1216663 
0.008272456 0.08967578 0.7836466 0.1184052 
0.1302213 0.07981984 0.7836708 0.006288062 
0.1794957 0.0373843 0.7590896 0.02403043 
0.1534667 0.07469832 0.7372135 0.03462147 
0.1082237 0.06155433 0.8253567 0.004865265 
0.1419347 0.05529855 0.7631062 0.03966063 
0.1866521 0.08449048 0.715978 0.01287943 
0.118703 0.05959895 0.7843439 0.03735416 
0.2528085 0.02325638 0.7087434 0.01519176 
0.1664384 0.04200916 0.7748339 0.01671857 
0.1055301 0.04227252 0.752078 0.1001194 
0.162525 0.01634198 0.7635969 0.05753612 
0.2154858 0.03714473 0.6278372 0.1195323 
0.1299411 0.004195029 0.835138 0.03072581 
0.166253 0.002142256 0.7786784 0.05292634 
0.0879183 0.01199476 0.8291261 0.07096081 
0.1548856 0.006428761 0.7815761 0.0571096 
0.1288885 0.02045591 0.7852972 0.06535844 
0.08289139 0.04521316 0.8697363 0.002159112 
0.1898364 0.06600928 0.7154474 0.02870693 
0.1269426 0.05860356 0.7828167 0.03163722 
0.1975929 0.0377231 0.7631841 0.001499845 
0.1591436 0.06549751 0.7742698 0.001089086 
0.09907968 0.03673768 0.8319001 0.03228251 
0.1295915 0.00588701 0.7845675 0.07995391 
0.1325805 0.00852613 0.7837796 0.07511379 
0.1391342 0.0228076 0.8028326 0.03522565 
0.1836995 0.06209869 0.6764117 0.07779014 
0.03749392 0.09489658 0.861151 0.006458474 
0.1556345 0.09590067 0.7403099 0.008154914 
0.08286064 0.09166673 0.7929996 0.03247299 
0.1708387 0.005681612 0.7724422 0.05103749 
0.1382313 0.006396669 0.7970537 0.05831834 
0.1224872 0.1153908 0.758347 0.003775004 
0.1147768 0.102487 0.7346004 0.04813573 
0.1859229 0.05625615 0.7512247 0.006596205 
0.1221756 0.07199157 0.7642651 0.04156777 
0.131992 0.04465542 0.784068 0.03928458 
0.1677888 0.06211923 0.7602118 0.009880165 
0.1106265 0.04810977 0.8064569 0.0348068 
0.1238616 0.02050491 0.8315672 0.02406628 
0.1487725 0.06463497 0.7602217 0.02637083 
0.09734053 0.05476441 0.8396805 0.008214542 
0.1697463 0.02524835 0.7698901 0.03511522 
0.1038883 0.03958587 0.8207864 0.03573946 
0.07915823 0.07178671 0.7895143 0.05954074 
0.1055809 0.08342289 0.7900096 0.02098662 
0.1174279 0.08081788 0.7882513 0.01350293 
0.1635455 0.08653434 0.7360768 0.01384332 
0.08818702 0.06773541 0.7890944 0.0549832 
0.144243 0.02879258 0.8253576 0.00160676 
0.1959283 0.09968472 0.7032616 0.001125395 
0.1145287 0.08538749 0.763737 0.03634685 
0.1656028 0.03059525 0.7883298 0.0154721 
0.1123313 0.08811655 0.7796311 0.01992104 
0.09414853 0.09302641 0.8097314 0.003093639 
0.1306405 0.08840011 0.7644998 0.01645951 
0.09456733 0.02106416 0.8461047 0.03826378 
0.114668 0.0338673 0.8223892 0.02907559 
0.1093033 0.03850456 0.850863 0.001329145 
0.116664 0.04870432 0.8009164 0.03371526 
0.110136 0.1104292 0.7637765 0.01565834 
0.08958931 0.09138396 0.7918226 0.02720415 
0.1102118 0.05657051 0.7569083 0.07630947 
0.1547428 0.08029345 0.7501075 0.01485624 
0.1369338 0.01876789 0.8406914 0.003606926 
0.08582775 0.03535776 0.8081229 0.07069157 
0.08772461 0.05995641 0.814333 0.03798594 
0.128752 0.01788664 0.7672418 0.08611963 
0.125558 0.007637721 0.7683388 0.09846548 
0.1506809 0.008942869 0.7683764 0.07199982 
0.09356221 0.004946932 0.824957 0.07653389 
