beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-9.576115 -5.483568 -10.06125 -4.382728 -0.0683633 3.859609 -15.96899 -11.643 
10.44413 9.576685 -8.619555 -4.775422 -0.06956975 3.991906 -23.91639 -4.417478 
-6.966384 -33.29047 -9.750473 -4.110422 -0.05074813 3.972939 -24.00603 -3.771954 
-0.1900737 -12.91958 -9.749282 -5.150843 -0.03269359 3.965895 -22.25319 -4.349051 
-1.753557 -11.41653 -9.78714 -4.636594 -0.01135989 4.013186 -24.67343 -2.691436 
4.741222 0.8330168 -9.615627 -5.459533 0.04786739 4.001126 -24.97585 -4.023056 
0.9571926 14.83187 -8.881653 -3.045201 0.07024491 3.854552 -23.41288 -5.007892 
5.314337 -8.1701 -9.219675 -5.15413 -0.08415217 3.989843 -23.85228 -4.710208 
4.136316 -6.683735 -9.415797 -5.952003 -0.05404265 4.05212 -22.48403 -4.344977 
-0.06679124 -15.04505 -8.535753 -5.080646 0.164457 4.019675 -22.37665 -4.989903 
0.4980265 0.2752837 -9.166049 -3.6285 0.05045564 3.946534 -15.02654 -0.8073304 
-9.564589 -2.965734 -9.450604 -5.843664 0.01902001 3.930986 -11.46779 -13.18478 
0.1491169 -7.552889 -8.71389 -5.078935 -0.1478746 3.999577 -15.24459 -3.908582 
1.803125 14.52217 -9.616 -5.181305 -0.3227438 3.927715 -13.21796 -5.401849 
-23.50046 -3.096618 -8.977737 -5.999183 -0.1237851 3.976765 -6.983369 2.056028 
-23.02336 -1.270594 -8.73783 -5.557386 0.06588675 3.897507 -8.122344 -9.39122 
-0.7268914 9.834282 -9.098188 -5.04336 -0.1088845 3.963906 -22.3929 -19.04969 
11.49376 -2.835075 -9.159659 -4.555676 -0.1439272 3.97121 -6.178017 -19.61606 
-20.94727 -7.048473 -8.843233 -5.586196 -0.1739743 4.064661 6.694958 -3.993823 
-19.66055 -7.579399 -9.448078 -3.89921 -0.09494421 3.962296 0.7648817 -12.81944 
-23.6693 -3.371728 -8.538838 -4.18606 -0.08358928 3.944836 -3.529015 -2.636743 
-23.16129 -3.704336 -9.690612 -5.392579 -0.156932 3.934091 -5.670676 11.14949 
-25.74249 -1.485429 -9.771109 -4.85155 0.007931316 3.918398 10.36808 5.732593 
-23.59072 -4.255656 -8.869823 -5.201746 -0.01842431 3.963412 4.806195 3.254919 
-23.24335 -4.006247 -9.569977 -5.828813 -0.01224761 3.929359 16.10272 -8.028201 
-23.40153 -4.92968 -9.065885 -4.62673 -0.06355416 4.052481 7.286318 -3.313381 
-21.30921 -4.852567 -8.735245 -6.100001 -0.1219456 3.9553 -0.8219584 -0.6506884 
-21.01913 -7.741294 -9.618525 -5.9975 -0.122857 3.92381 1.597285 -13.4843 
-10.92986 -10.78224 -8.419168 -5.010505 -0.2021329 4.062381 9.539499 0.6132065 
-11.30463 -8.670911 -8.592148 -6.800705 0.05723407 3.962284 -7.012333 -5.354508 
-0.4133567 -15.35567 -9.305845 -6.628582 -0.1310165 3.999708 -13.74824 -3.543383 
-1.067861 -12.49608 -10.28874 -3.299329 -0.2033412 3.967263 -1.354467 -23.58201 
-18.57179 3.975274 -10.00261 -5.835207 -0.05016475 3.934358 -15.78157 -5.210901 
-14.11145 8.873932 -9.425926 -4.225648 -0.1392807 3.980385 -6.969225 -18.40525 
5.056836 -19.3678 -7.065945 -5.36465 -0.1420397 4.007029 -23.16004 -6.130049 
6.907183 -6.360864 -9.969422 -3.432762 -0.2573655 3.864294 -24.20434 -2.902498 
-17.05211 2.431496 -9.769463 -4.65676 -0.1719786 3.972834 -22.02191 -4.979336 
0.3574881 -11.54751 -9.189003 -6.436677 -0.01914133 3.928823 -24.06833 -6.107052 
-1.025883 -17.0609 -9.771651 -6.141004 -0.03992289 3.896172 -17.95255 -5.601007 
-17.18869 -9.098061 -9.396322 -7.364996 -0.2806956 4.014649 -7.216622 -15.49883 
-4.028162 15.3114 -9.911683 -5.522588 -0.1568418 3.994284 -22.45237 -3.295163 
-0.8870357 -14.69599 -9.909971 -4.656987 -0.06002531 3.979719 -22.85432 -4.805453 
0.1939756 -12.777 -9.49157 -5.31477 -0.01633528 4.011437 -23.71845 -4.001531 
5.482526 -0.9997887 -8.488419 -5.131329 0.07021263 4.00554 -23.4759 -6.038167 
-13.32101 -9.290826 -10.17324 -3.700755 -0.1232552 3.952829 -23.79733 -3.874397 
12.90368 8.028068 -10.24349 -4.878169 0.1221918 3.998792 -23.24182 -5.069595 
3.53196 -11.33742 -8.632937 -7.230093 -0.05757346 3.979792 -23.77686 -4.052941 
-20.42421 -12.26915 -7.098133 -4.408238 -0.03963951 3.986019 -19.94275 -5.613195 
2.121999 -7.987121 -8.458606 -5.71259 -0.1322631 3.968666 -23.13175 -4.986666 
2.23243 0.9412646 -9.623088 -5.093904 -0.0007980616 3.992091 -22.35642 -5.537921 
2.404934 -21.22209 -8.654182 -5.24516 0.1542785 3.862591 -23.284 -4.652475 
-10.77281 7.394214 -8.721181 -6.214854 0.06470017 4.030579 -23.67368 -3.887214 
-9.513368 -16.30586 -8.89345 -4.849501 0.03021531 3.988862 -22.9607 -4.181176 
-0.6903476 2.149787 -9.219063 -4.160611 -0.0159992 4.021072 -23.77605 -4.421611 
5.996186 5.088435 -9.752664 -5.204592 -0.02081446 3.92859 -22.77354 -4.872302 
5.374463 -8.4191 -9.561336 -4.277381 0.02300549 4.016725 -23.4696 -5.253015 
7.647285 5.981833 -10.4671 -4.664055 0.06763843 4.036251 -23.91572 -3.498976 
0.3520125 -16.60401 -10.36657 -5.884569 0.05875156 3.936187 -22.93452 -4.244432 
-1.104574 -6.196441 -9.83781 -5.26813 0.1342882 3.953594 -23.77469 -5.183683 
-5.440473 -6.247081 -9.303376 -6.189428 -0.05615432 3.971767 -8.831232 -15.51102 
-17.81379 -11.07358 -10.47984 -6.25764 0.05594418 3.971814 7.336362 -8.94186 
-23.21398 -3.514657 -9.359619 -4.424805 0.1294592 3.953094 14.1351 17.77039 
-23.9026 -7.356202 -8.995193 -4.778843 0.1125304 3.90644 7.055183 0.702013 
-23.7608 -4.354917 -7.820526 -6.004332 0.0291154 3.982578 -10.41997 -3.313931 
-23.12558 -4.349646 10.69209 2.305101 -0.07605951 4.052871 -9.880657 -4.215297 
-9.380665 -4.79775 6.945802 -8.44622 0.1173077 3.977046 -16.30277 -5.43277 
-1.07535 -18.61401 7.151276 -19.37161 0.01147737 3.993809 -12.72341 -8.618835 
-23.24664 -4.053533 13.2786 11.18924 -0.2318452 3.91152 -10.92902 -4.993859 
-20.81464 -7.00881 -1.776655 -6.69395 -0.07529887 3.933169 -8.183589 -4.555594 
-24.04503 -4.875649 -18.29217 -10.83801 -0.2041124 4.005956 -9.476512 -5.280521 
-18.54934 -4.345213 6.896455 -2.624012 0.7454169 3.942547 -5.61601 -3.747629 
-20.2634 -2.003404 -19.05569 -9.945696 -0.04973559 3.938276 -9.546647 -4.754583 
2.452789 -8.677956 -18.28211 -0.8384524 -0.05449305 4.011353 -9.36572 -3.985553 
-17.90976 -4.235085 -14.87127 -11.13243 -0.2284134 3.913879 -8.635627 -5.598141 
-9.146289 -5.696487 -15.75148 -11.00858 -0.1161046 4.010021 6.906451 8.335683 
-7.967749 -5.768601 -19.65694 -1.088748 -0.02700166 4.045832 -3.797416 -1.791223 
-9.20439 -5.984961 -21.33712 -6.332738 -0.07886335 3.906687 -2.687779 -11.16347 
-9.927808 -5.123812 -17.68167 -9.913723 -0.04428726 3.967643 5.059894 -4.225213 
-9.159679 -6.038119 9.940735 3.931287 -0.1796776 3.995284 -21.53185 -8.265863 
-9.512887 -5.186937 3.717043 -7.554686 -0.198437 4.001553 -21.55081 -6.73899 
-9.975676 -4.865366 5.473122 6.925631 0.1219895 3.962156 -23.0847 -4.649993 
-10.25344 -5.321298 2.458607 3.37149 -0.1698687 4.023977 -22.426 -4.910354 
-9.193717 -4.852137 -4.930164 18.12413 -0.1002203 3.971442 -16.6876 -7.095305 
-8.575144 -5.076376 1.030699 -17.19228 -0.009451262 4.022398 -15.05919 -13.28644 
-9.941863 -5.564643 -14.1827 -14.53697 -0.1650146 3.959886 6.338914 -1.048032 
-9.428538 -5.422966 -23.39205 -3.262857 -0.03517638 3.928382 7.847512 -1.330124 
-9.153056 -5.621187 -21.22694 -3.139824 0.212452 3.985059 -7.819544 -10.35211 
-8.7732 -5.802827 -22.98593 -5.420488 0.1768895 3.999255 3.800982 -10.58327 
-9.143479 -5.391373 -23.06847 -5.002651 0.1520052 3.953373 2.494954 2.326094 
