nu alpha 
2.223745 0.2385672 
2.714236 0.4463694 
1.999843 0.2680365 
1.515988 0.1124862 
2.586443 0.105794 
3.441382 0.4289187 
9.410095 0.2215138 
3.194218 0.2845705 
2.613939 0.1669677 
2.179414 0.2590046 
3.641918 0.2602684 
2.083624 0.3292163 
1.969052 0.4466387 
2.821407 0.03393574 
2.571788 0.4721362 
2.239753 0.4990796 
3.419694 0.3719781 
2.460101 0.1212444 
2.001615 0.3121045 
2.896619 0.1416637 
2.843904 0.1181454 
2.938454 0.1934596 
3.307502 0.06410324 
2.229247 0.2752329 
3.572372 0.3649785 
2.688287 0.18987 
4.111525 0.1240086 
2.207086 0.1839387 
3.584033 0.1515898 
5.247955 0.08194154 
4.370878 0.1505548 
2.618191 0.3384717 
2.564568 0.4383732 
2.588296 0.1908467 
4.497675 0.2070273 
2.448387 0.2782576 
5.880143 0.4023025 
2.097452 0.2924202 
2.063708 0.4369172 
2.035671 0.4770258 
2.259719 0.4419614 
2.037348 0.2872466 
1.911765 0.3519195 
2.052967 0.1473969 
2.116625 0.2214696 
1.83111 0.2926148 
1.743098 0.4711776 
2.591947 0.2001656 
2.054973 0.2710684 
2.604214 0.4152317 
1.611043 0.3913474 
2.887382 0.2234601 
3.827525 0.4016607 
2.239701 0.4941736 
9.337322 0.4112234 
2.514539 0.1618669 
3.301345 0.04995269 
1.749169 0.408711 
1.658799 0.1411427 
2.324082 0.3189898 
3.459334 0.3803416 
1.561 0.2748083 
3.383889 0.4809369 
2.626529 0.2438067 
3.685637 0.1450799 
1.486865 0.3094453 
3.02291 0.4647401 
1.541218 0.2804619 
2.806049 0.490061 
3.070834 0.3469388 
2.751978 0.4539175 
1.899781 0.273978 
5.204502 0.120585 
4.145735 0.1408456 
2.373383 0.3986027 
2.560587 0.2476046 
2.501102 0.2344282 
3.94596 0.1071143 
4.295381 0.3596051 
2.300246 0.4214582 
2.234524 0.3461871 
2.139227 0.3996922 
3.068862 0.3627683 
5.588643 0.4944762 
3.090847 0.4318581 
2.93837 0.3167464 
3.402959 0.2721283 
2.60932 0.3145585 
1.983724 0.4523075 
2.341082 0.4490819 
1.934332 0.2414573 
2.229811 0.2209255 
3.111415 0.4224699 
2.520475 0.4403108 
2.912482 0.1484706 
2.490288 0.4596546 
2.63512 0.1215623 
3.287892 0.2695429 
1.722681 0.1929259 
3.503424 0.07841792 
2.008283 0.3946842 
2.819417 0.1102027 
5.898697 0.1217432 
13.24402 0.07638882 
5.499607 0.1561589 
8.567596 0.08403546 
2.805723 0.4419433 
3.650614 0.1823513 
2.826721 0.2192235 
2.017405 0.4717715 
2.947463 0.4890922 
4.568515 0.3738605 
4.537789 0.1001317 
1.699268 0.3061747 
1.845953 0.2482536 
1.644695 0.4178273 
1.633947 0.3206783 
1.889526 0.3514008 
2.952196 0.1872051 
2.51647 0.4249779 
2.146805 0.1390975 
1.994794 0.3673516 
2.003929 0.3622508 
3.565634 0.2832986 
6.190104 0.1129444 
3.774684 0.4435324 
2.618323 0.4858634 
5.192195 0.1680076 
2.095027 0.2797018 
2.279823 0.3688054 
2.017637 0.2415462 
3.043821 0.4756035 
1.882014 0.4138032 
1.592064 0.2552102 
2.389153 0.4442399 
3.438188 0.3874344 
2.234437 0.4481305 
3.186528 0.1741701 
2.244936 0.4971454 
2.417318 0.3962262 
2.587267 0.2823521 
1.60645 0.4371539 
2.30516 0.2288978 
2.043702 0.2813812 
1.462854 0.3778298 
2.097414 0.3532783 
1.142218 0.1131174 
1.09609 0.1043985 
2.496015 0.2026443 
1.450556 0.4251989 
2.205922 0.345245 
1.219388 0.3326847 
1.760676 0.2814447 
2.428272 0.4253356 
2.811406 0.4185505 
2.884488 0.4336714 
2.2761 0.3203043 
1.802856 0.3765442 
1.822353 0.2247973 
2.94694 0.2271078 
2.047927 0.4550123 
2.332423 0.165053 
2.306765 0.4454416 
1.490742 0.487612 
2.083828 0.3438641 
1.787234 0.2841722 
2.237169 0.2808052 
2.676927 0.3213894 
4.03979 0.1996161 
4.549409 0.1732119 
1.873813 0.4145463 
1.977548 0.2516141 
1.580987 0.313904 
1.951861 0.4370928 
2.71745 0.3474072 
2.313646 0.2154905 
2.860609 0.1987541 
1.663283 0.1667129 
2.329463 0.1961399 
3.41505 0.1240958 
1.654775 0.05539141 
2.665076 0.05929415 
2.750647 0.1082496 
1.534264 0.3266813 
3.536836 0.06022798 
4.782565 0.2908005 
1.52091 0.4843766 
2.521383 0.1387671 
2.501798 0.2299815 
3.629617 0.3394506 
4.477681 0.1492966 
2.322581 0.2966494 
1.531062 0.2001553 
2.315038 0.1987388 
2.50381 0.4822125 
1.82165 0.2811349 
2.102603 0.3454852 
2.603061 0.3871904 
3.097674 0.1222933 
3.456838 0.2485744 
3.190293 0.1741983 
2.934843 0.2601869 
1.793037 0.3400892 
2.783372 0.4922545 
2.71557 0.05527976 
4.104043 0.3565157 
2.310446 0.4394171 
1.803517 0.3077829 
3.032495 0.1490649 
1.472296 0.127498 
1.994649 0.3008515 
3.515631 0.1928744 
2.598132 0.4187252 
2.780989 0.2128108 
4.475635 0.1534365 
3.201113 0.3203783 
3.994073 0.485074 
2.430103 0.3904346 
4.305363 0.2598262 
3.02328 0.4887886 
2.205523 0.4089719 
3.401194 0.3675822 
2.441916 0.1557145 
1.496215 0.4148056 
2.412414 0.2680203 
3.083229 0.2327995 
2.553439 0.2291002 
3.231877 0.2683795 
2.658873 0.1612003 
3.095924 0.3918326 
2.677551 0.3154687 
1.531708 0.1776277 
1.210564 0.425664 
1.513732 0.4834716 
3.074994 0.2806516 
2.055588 0.3280601 
2.267619 0.08730256 
2.131754 0.1241221 
1.769381 0.3853208 
1.620142 0.2312199 
2.703972 0.3504161 
2.750288 0.3002791 
2.153228 0.4994754 
1.862706 0.4759949 
2.407438 0.1840848 
6.76768 0.2294635 
4.001709 0.2799994 
4.017912 0.2193253 
3.119729 0.2104745 
4.471387 0.2247656 
3.592821 0.3276816 
5.10625 0.3003445 
4.263255 0.181596 
4.366722 0.183864 
2.977004 0.2844442 
2.693227 0.2040398 
3.124673 0.3151344 
2.787265 0.4988143 
3.084095 0.1823546 
1.498164 0.3933012 
1.677671 0.3153047 
2.21764 0.4260679 
1.782446 0.3797163 
1.094413 0.1040862 
2.667724 0.3477602 
2.596505 0.3797981 
3.688791 0.1594891 
4.58851 0.1937443 
3.461368 0.308054 
2.520443 0.3101992 
5.557586 0.3190032 
4.875034 0.1963962 
3.226774 0.2256511 
5.412801 0.07395911 
3.09719 0.3025927 
5.589446 0.3052496 
1.833727 0.2994729 
1.672058 0.4210561 
1.881628 0.160321 
2.42673 0.4532945 
1.987569 0.3108302 
1.27406 0.3577624 
2.671827 0.1543565 
3.829751 0.0546429 
3.109456 0.349957 
2.799591 0.3003956 
4.46536 0.3062205 
4.413254 0.05457076 
2.432881 0.1010392 
2.588836 0.2683879 
1.571916 0.2182577 
2.178409 0.3045901 
2.006603 0.4057759 
4.04575 0.06958081 
5.068547 0.06227879 
5.576352 0.3194686 
3.417095 0.186003 
3.164232 0.3585639 
4.898586 0.1579111 
4.801108 0.307084 
4.713767 0.2895969 
5.288434 0.09603827 
3.959962 0.1752952 
2.362872 0.3034335 
2.601637 0.08871804 
2.789623 0.4107341 
2.594931 0.2198542 
2.050469 0.06402354 
1.707612 0.2496124 
2.379654 0.1326749 
2.146601 0.4406874 
1.593155 0.4053044 
1.805885 0.1259787 
4.047547 0.09440838 
4.181407 0.1792102 
3.687067 0.4419171 
2.489087 0.4114267 
2.739162 0.4995546 
1.825079 0.3198988 
1.223788 0.07254062 
1.657516 0.2576757 
2.65442 0.08515472 
2.247171 0.2052835 
2.805901 0.2889464 
2.676321 0.2906465 
3.23269 0.2251087 
2.161772 0.394878 
3.136607 0.2480472 
1.712778 0.05488564 
1.889728 0.4028254 
1.74331 0.4884368 
1.767057 0.0924146 
2.513277 0.4955463 
1.508008 0.3139505 
1.806003 0.3370623 
3.375668 0.3185523 
2.835594 0.03359901 
2.297051 0.3248478 
2.889172 0.2190229 
1.895894 0.3960576 
2.071497 0.1015151 
1.600707 0.3971054 
3.077481 0.2887274 
6.015946 0.06656584 
5.421917 0.190669 
2.006041 0.4774211 
3.745211 0.1178198 
1.721126 0.4512834 
2.11868 0.200797 
2.210307 0.0334335 
2.311946 0.2602591 
1.649985 0.3497617 
3.085974 0.09724826 
3.336859 0.4558244 
2.722413 0.1870135 
2.359267 0.1016892 
3.913769 0.08769765 
4.194057 0.3630905 
2.924274 0.1662457 
5.773157 0.05031913 
2.202199 0.4351083 
1.876895 0.4590706 
3.675067 0.4442573 
7.078915 0.1852433 
2.562475 0.4915775 
2.850919 0.2802797 
1.556258 0.339378 
1.476193 0.3090064 
1.657865 0.4508422 
2.399369 0.18405 
2.4166 0.2061791 
4.911767 0.4536669 
3.932577 0.4901386 
3.971055 0.2919547 
1.924482 0.2160536 
2.177789 0.3061311 
2.601121 0.1200664 
4.204624 0.4740311 
2.102735 0.3462309 
3.147872 0.08632828 
1.901195 0.311254 
3.405793 0.4891588 
2.065675 0.3973057 
3.018632 0.1611223 
1.615133 0.3525133 
1.943854 0.246508 
1.84515 0.3026499 
1.641989 0.2471564 
2.443375 0.2112554 
1.566203 0.3396741 
2.066614 0.1415549 
2.74449 0.2227192 
3.370443 0.3948659 
4.366804 0.4276019 
4.471399 0.3151551 
2.385586 0.2343462 
3.397165 0.409046 
3.249443 0.4577601 
5.616678 0.4630297 
2.219402 0.1886564 
7.424022 0.2494593 
4.836961 0.1404718 
10.53365 0.2500306 
4.153721 0.08632971 
6.429653 0.24398 
7.856669 0.2618133 
2.630085 0.3144709 
2.439165 0.1000847 
1.911594 0.4399041 
2.495035 0.3703118 
2.856247 0.4039145 
3.1666 0.2220938 
1.675454 0.1258863 
2.748264 0.3744795 
2.811602 0.2468857 
2.363797 0.2552818 
1.99009 0.1485021 
5.394829 0.2246558 
1.995002 0.07859434 
2.257327 0.2190123 
1.51443 0.2317775 
2.339275 0.1359961 
5.723901 0.1315556 
2.295022 0.4351928 
2.742072 0.2040869 
2.281098 0.474364 
2.329776 0.2512435 
1.851472 0.2778278 
3.052573 0.4386645 
4.166693 0.2129244 
2.346086 0.3896096 
6.297518 0.1661184 
4.584242 0.4978587 
3.929611 0.2932944 
3.365319 0.3081096 
1.379724 0.3923071 
2.972651 0.06855323 
2.626775 0.3225342 
4.099035 0.2336389 
2.581357 0.4846363 
2.745429 0.4226844 
12.66895 0.03691196 
2.315718 0.2263632 
4.526803 0.2065214 
3.390479 0.1262196 
3.478789 0.3468657 
1.777495 0.4204315 
2.537384 0.08005531 
2.606406 0.2948828 
1.461258 0.3874948 
2.843694 0.4070079 
1.942401 0.1651394 
1.827483 0.0537431 
2.242785 0.09642742 
2.53053 0.3837159 
1.28433 0.43119 
3.170606 0.4251593 
1.575666 0.3532519 
2.599451 0.1627895 
1.599318 0.2939334 
1.93815 0.1284533 
4.184753 0.4118302 
1.907508 0.403912 
4.262191 0.2491044 
2.997917 0.4766358 
4.137053 0.2062606 
5.901009 0.4485642 
3.815756 0.1440439 
11.81556 0.09499837 
4.446289 0.307754 
1.793657 0.25755 
3.452478 0.06650206 
3.490389 0.2105122 
4.390537 0.326209 
8.806898 0.3111555 
4.043676 0.3369539 
3.98126 0.03835933 
5.808514 0.160135 
4.181583 0.2192184 
2.634531 0.2420665 
2.319576 0.3673826 
1.847247 0.2760034 
2.049412 0.482787 
1.749932 0.1759817 
2.148751 0.4545186 
2.451201 0.3232796 
1.722493 0.3391696 
