beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-11.48573 -15.68519 -9.52315 -4.743732 -0.1585278 4.034309 
-22.72814 -4.010322 -9.46857 -4.966726 0.05195019 3.964091 
-23.37612 -4.112095 -9.679612 -5.025386 0.3533597 3.943039 
-24.46553 -2.399437 -9.766299 -4.364294 0.6251308 3.952437 
-23.13793 -4.588727 -8.011423 -6.728701 -0.04185534 3.964369 
-26.65955 4.414941 -9.82958 -3.817642 -0.2193205 4.014577 
-18.47374 -5.464488 -10.16867 -4.163485 -0.2358057 3.956251 
-14.30152 -6.624473 -9.252771 -4.706159 -0.04924798 3.985112 
-13.35317 7.601869 -13.39615 -4.983209 0.1652776 4.007926 
-6.77548 -12.77931 -12.18052 -4.601853 0.09470585 4.009185 
-11.4017 -12.59107 -9.800251 -5.190726 -0.1192135 4.014566 
-15.81407 -14.21335 -9.768082 -5.827393 -0.1039077 4.014125 
-11.16195 -15.74245 -8.596689 -3.382743 0.1266538 3.976944 
-21.27192 -3.764158 -8.98144 -6.399597 -0.1804042 4.001313 
-23.06805 -4.361843 -9.561329 -5.147054 -0.06007245 3.992663 
-22.00201 -4.929414 -9.021134 -4.772695 -0.1365114 3.969098 
-22.92947 -4.541588 -8.254712 -6.672537 -0.2497244 3.880384 
-16.23856 -8.816995 -9.45753 -4.801647 -0.14887 3.88265 
-24.71477 -6.991095 -9.243672 -5.738358 0.06958909 4.036676 
-23.56502 -3.771935 -9.450036 -5.689561 -0.09887602 3.938095 
-23.3397 -4.421129 -8.80147 -5.168572 0.1203636 3.963144 
-21.88555 -4.526957 -9.175256 -4.737329 -0.02615846 3.96736 
-22.2893 -4.511305 -10.0253 -3.606361 -0.1651603 3.924822 
-12.92632 -9.951419 -9.405731 -6.240471 0.1815405 4.01277 
-15.82679 -7.045437 -8.322398 -5.450901 -0.1785797 4.001875 
-13.09086 -7.272454 -9.611179 -5.008825 -0.05746262 3.785128 
-11.19412 -16.59285 -10.01803 -4.738828 -0.2797101 3.960917 
-3.162249 -2.919813 -13.25428 -6.703355 -0.0002425653 3.964051 
-15.88967 -4.905192 -9.695602 -4.144695 -0.005190601 3.978845 
-17.30142 -4.357732 -9.14343 -5.404143 -0.1671892 3.949913 
-16.95612 -9.885755 -9.075741 -5.113093 -0.2043518 3.925769 
-16.67846 -9.573364 -9.075166 -5.555411 -0.009999259 3.981234 
-22.00072 -5.067356 -8.809265 -5.556402 -0.007975053 4.022067 
-22.074 -5.921155 -8.780207 -4.988572 -0.1264997 3.911106 
-23.30371 -3.598945 -7.071636 -5.562507 -0.1310417 3.955508 
-26.823 -6.716253 -9.35137 -3.001072 0.05925922 3.973112 
-22.50931 -1.789498 -9.51397 -4.715279 -0.09686916 3.935659 
-19.17699 -7.736979 -8.546805 -5.135592 -0.08806583 3.964814 
-20.05787 -8.735573 -10.23296 -4.910731 0.05226768 3.917222 
-16.29601 -6.197166 -9.808531 -4.1896 -0.1780758 4.02567 
-15.25536 -5.105922 -9.369393 -6.260972 -0.1212099 3.987282 
-15.91093 -11.59551 -7.749107 -4.909103 -0.2324037 3.933985 
-17.66656 -17.69608 -8.558628 -5.520845 0.1681295 3.964519 
-18.72064 -3.088468 -10.03539 -6.285821 -0.008750789 3.892882 
-18.87957 -2.652908 -9.230671 -5.166221 -0.06376989 4.030141 
-16.47438 -5.45566 -6.675605 -5.868073 0.1390912 3.916209 
-13.87977 -13.53644 -9.331045 -6.777171 0.04583542 4.000008 
-20.91246 -6.447909 -9.435988 -3.64464 -0.2142148 3.92733 
-14.59386 -15.24874 -10.50963 -3.043587 0.06735579 3.991155 
-22.94221 -5.162426 -7.691148 -5.821085 -0.03222433 3.957287 
-23.5463 -4.650821 -8.323296 -3.967618 0.20966 3.928651 
-23.36874 -3.57144 -9.023535 -4.940398 -0.129734 3.991703 
-22.57037 -6.132981 -9.661633 -3.300755 -0.158832 3.964054 
-24.17819 -3.584035 -6.293245 -6.790347 0.7865881 4.026715 
-15.72424 -6.359713 -8.142076 -6.857911 -0.0288921 4.033998 
-14.32487 -11.93121 -8.87422 -4.871394 0.01704869 3.939386 
-21.70134 -6.423655 -9.73065 -4.871903 -0.1740935 3.943917 
-21.72653 -4.992162 -10.00975 -5.145044 0.1619823 3.845677 
-22.22362 -4.822432 -8.417716 -4.958483 0.02730075 3.922787 
-15.5789 -5.603948 -9.517593 -4.957164 0.009430851 3.874642 
-23.21348 -5.984375 -9.369599 -4.208812 -0.01890638 3.98352 
-24.15907 -3.750658 -8.806821 -4.510419 0.04886579 3.926621 
-23.54235 -4.049604 -9.200325 -4.29442 -0.1301483 3.92104 
-23.05028 -4.306853 -9.525775 -4.227661 -0.05683714 3.947345 
-23.36415 -4.72502 -9.223866 -3.541716 -0.09839585 3.967265 
-22.56333 -4.24248 -9.339037 -5.744275 0.9727792 3.998756 
-22.83659 -4.621249 -9.343256 -5.230439 -0.2915269 3.950758 
-20.36563 -2.677072 -10.64098 -6.104501 0.1534547 3.980761 
-25.13153 -3.214104 -8.785349 -3.67297 0.3350075 3.919862 
-24.3017 -4.719451 -8.228852 -6.367102 -0.2383745 3.980967 
-23.73429 -4.320037 -8.658489 -5.133731 -0.1478421 3.914932 
-19.90339 -5.97715 -9.370088 -5.933017 0.1930229 4.011167 
-21.00161 -7.173547 -8.265685 -6.207194 -0.1979146 3.833223 
-23.34502 -4.868004 -9.670031 -5.42781 -0.01532931 4.005717 
-22.82736 -4.267025 -9.957834 -4.647762 -0.1446235 3.949124 
-22.28154 -6.107979 -10.32282 -4.972661 -0.1145606 3.899911 
-20.03266 -7.079609 -10.57904 -4.901706 0.2703151 3.846233 
-24.80555 -3.40187 -9.730137 -4.978227 -0.1834817 3.966053 
-22.9762 -5.426227 -8.774684 -5.478537 -0.08488614 3.948435 
-22.6602 -5.66219 -10.56175 -5.431651 0.1789015 3.955198 
-18.97405 -2.79468 -9.984031 -4.857052 0.2189193 4.006464 
1.02902 -5.988038 -8.135089 -4.81493 0.2753797 3.979652 
-7.930735 0.3722889 -8.974987 -5.848668 0.174972 3.975 
-10.57355 -14.16005 -9.578504 -4.391858 -0.1657181 3.997838 
-24.22051 -4.433195 -9.762355 -5.055996 0.02920267 4.000458 
