Delta_1 Delta_2 Delta_3 
-5.388285 -2.425045 0.8305789 
0.9721467 0.4745238 0.8911426 
0.4232242 -0.6495848 0.9274722 
0.3304685 0.1745993 0.7888783 
-1.286524 2.423661 0.8190774 
3.952978 -2.938226 0.8701242 
-16.22868 -2.059249 0.9724869 
-8.951734 -1.636203 0.875044 
5.853166 -4.725772 0.9064695 
7.830949 -3.215508 0.901912 
-0.1660541 -1.699572 0.9134693 
0.329981 -0.1815463 0.6577869 
1.271139 0.9734501 0.708012 
5.042535 2.906169 0.7731729 
-0.5712261 -0.3438327 0.7430652 
1.409559 1.453596 0.7611006 
-1.737412 2.017333 0.8407154 
2.53454 1.178328 0.8366839 
-6.789027 0.4936256 0.7829522 
0.5363354 0.8711016 0.8113061 
-0.6357144 1.376144 0.9838617 
1.75802 1.784052 0.9095127 
1.74398 -0.9213371 0.8113858 
5.171822 -0.25096 0.954493 
16.41879 1.666964 0.8208737 
9.755195 1.240513 0.7538142 
9.848991 1.777106 0.7850761 
-17.68795 -6.500828 0.8602238 
7.585365 -0.4204153 0.839573 
12.95806 1.123415 0.9826036 
-1.40279 0.8629864 0.7996774 
8.107806 -0.2735568 0.9750245 
1.086284 0.9337596 0.9346224 
1.021837 2.077085 0.8997599 
-0.1093329 3.577886 0.9872535 
-6.586132 2.536741 0.8996336 
6.233833 1.585976 0.9488277 
2.827557 1.962997 0.9437881 
3.23286 -1.816906 0.8131017 
7.396535 0.3394295 0.6963934 
3.994684 0.6353641 0.7082536 
-2.921613 2.217468 0.6080107 
-1.1578 1.037059 0.6308811 
4.540684 -0.283912 0.6674292 
6.890917 0.7356616 0.7176828 
5.332832 2.227292 0.8040328 
3.222613 0.2310853 0.629155 
-3.929618 -0.6199856 0.763787 
-3.248492 -0.5575487 0.757848 
0.03839663 1.868354 0.7018949 
-1.16041 1.71469 0.7521043 
0.4180071 1.893647 0.7986897 
1.388236 1.875343 0.8838813 
-0.06630685 2.370791 0.8835761 
-5.252186 1.967977 1.122707 
-3.601751 0.9485202 1.009369 
-0.1517917 2.75821 0.980436 
1.300427 -0.2604454 0.7296703 
1.421164 1.030856 0.6542541 
5.552366 -1.134607 0.8059696 
-3.286501 -0.7591894 0.9261996 
-0.401532 0.8973166 0.7830349 
-0.5032221 -1.511519 0.8853796 
-0.3077282 -0.3058587 0.8870874 
-0.1361719 -0.7513582 0.8818675 
0.3851637 0.1667071 0.6949469 
0.7813343 1.026801 0.6523317 
3.468486 -1.297415 0.5878339 
-1.2149 1.218288 0.6964951 
-1.305861 3.56 0.6438618 
-0.2114937 2.160532 0.7336745 
3.115472 0.8885634 0.7922489 
-2.452706 3.267138 0.882604 
-0.6804421 -1.684985 0.9633483 
-1.119738 0.2093649 0.8929138 
-0.663708 -1.651082 0.8939846 
3.964146 -1.578421 0.8307222 
-1.366075 -1.786812 0.7989721 
-1.065435 0.8114325 0.9654509 
-1.221642 -1.537589 0.9318336 
4.699941 -1.410456 0.873299 
23.16947 2.39066 1.018508 
18.86092 1.052356 0.989606 
-5.691992 -1.472203 0.994206 
-1.559743 -1.081273 0.7493505 
9.036278 1.639695 0.8546871 
5.996021 0.1515329 0.8321409 
4.011554 1.607896 0.7600728 
2.076618 -0.0836415 0.6670019 
1.147956 1.045881 0.5685996 
-0.08735499 -0.2658165 0.7792596 
-1.23286 1.547461 0.704874 
-2.184957 0.003959732 0.9327634 
2.391792 1.299252 0.9798653 
-0.008261849 -2.629911 0.8706541 
-0.09501889 -2.111419 0.8544046 
-0.2884812 -3.664083 0.8349803 
-1.925313 -1.666031 0.8168664 
-0.07209611 -2.384278 0.9005954 
-3.320326 -1.089804 1.048592 
8.464834 -2.29842 0.9324391 
9.25542 1.550871 0.8714926 
11.01885 -0.2342508 0.9338745 
11.83173 -0.3339774 1.085415 
10.50044 0.4144806 1.171903 
6.857275 3.5915 1.115679 
0.7737651 2.199716 0.9166109 
1.550413 -3.780764 0.7818621 
-0.6875971 -1.147756 0.844372 
1.286497 0.3956042 0.8111432 
1.210537 2.314988 0.864006 
-0.7399636 -0.1952207 0.9563934 
2.523934 -0.7525545 0.8456228 
4.146882 0.5655383 0.5856911 
1.687203 1.328792 0.6084748 
0.7291391 0.7388783 0.6202411 
3.535393 1.219095 0.5405164 
6.276981 0.03984221 0.6216637 
2.142343 0.6085194 0.6499363 
-0.8020636 -1.520463 0.7364582 
0.5912653 -0.4032625 0.6838946 
-0.9622153 0.3311639 0.8058655 
3.86079 -0.6967505 0.6992008 
-0.9713413 1.110631 1.022657 
12.35333 0.5218153 0.8582031 
-0.6437937 -4.915867 0.949722 
1.173157 -2.657604 0.9085607 
2.605674 -1.343187 0.8913745 
7.250255 -2.597538 0.8308262 
-6.422874 -4.019734 0.8377892 
-1.098125 -3.405187 0.6651953 
3.579677 1.651044 0.8018412 
0.4221978 1.706726 0.7872469 
0.7986535 0.03824847 0.7022395 
0.9528114 1.027443 0.6782467 
0.8561612 0.793998 0.732096 
3.047828 0.8292406 0.8793463 
2.368944 1.317991 0.8253228 
-1.376662 1.6737 0.8877148 
0.6253777 0.6727306 0.8386878 
-1.359119 1.045576 0.738612 
-3.409786 0.2630325 0.6317678 
0.5295997 -1.512583 0.6076228 
0.01903539 0.2184298 0.7422524 
0.6560247 -0.3554849 0.6566774 
6.607688 0.4941855 0.5641981 
-0.09908647 -2.54081 0.4776084 
6.794102 -2.956928 0.504116 
9.386325 -2.441015 0.533095 
0.2820955 -3.816664 0.5565182 
-0.1671144 -2.972141 0.7294393 
2.233669 -0.4823492 0.547204 
0.479576 -0.2256611 0.7506765 
0.3746369 -0.2014832 0.7622364 
2.64316 0.8831131 0.8827321 
-8.049905 -2.101511 0.809648 
-8.19777 1.888288 0.5578545 
6.197938 0.2415295 0.6701811 
-1.399623 0.6026689 0.757937 
2.583623 0.6865398 0.8067367 
6.848862 1.445337 0.7681724 
2.524873 -1.60867 0.5508462 
-0.7949107 -0.6957116 0.6783558 
0.6799266 0.6558479 0.6925756 
-2.251143 0.4234831 0.6349266 
1.644689 1.259605 0.6708031 
0.0322223 -0.4152172 0.7836326 
6.61284 2.730611 0.8212586 
7.838917 -1.274507 0.8830772 
7.168763 -0.8013063 0.8933831 
13.16969 -4.235376 0.7538666 
7.787062 -5.197558 0.7845804 
1.063305 -4.206732 0.679427 
-0.3057521 0.8265351 0.6425457 
2.641983 -0.3130624 0.7347194 
-1.117413 -0.6391639 0.6194605 
-0.9583033 0.3059677 0.6801201 
1.103211 1.738745 0.5708038 
0.04232697 0.3944825 0.7198964 
-0.3995883 -1.582496 0.7374263 
-0.7841772 -0.8918606 0.8874959 
1.220493 0.7036677 0.9018545 
12.93552 0.916371 0.6836765 
-5.161227 -3.419356 0.8960561 
13.48855 -2.952838 0.9223487 
5.629673 -0.1730385 0.7399124 
4.02907 0.7365752 0.6217325 
3.808582 1.233145 0.8167169 
-0.07035093 1.818975 0.8903881 
-0.4948735 -1.649152 0.7139278 
-0.7056146 0.6798543 0.7941981 
-0.737292 1.514978 0.7691144 
-1.008957 0.2407949 0.7593477 
3.906139 1.369731 0.8526785 
3.639408 0.1710422 0.8273166 
-0.2392712 1.308444 0.7307788 
0.9111843 0.6310772 0.7701305 
2.148288 1.936935 0.7570208 
-0.02755277 -2.13494 0.9086256 
8.253847 -2.393084 0.9103357 
-1.704878 -2.730135 1.101224 
0.3133702 -0.3232306 0.956828 
0.8780799 0.9463618 0.7404205 
0.5861775 0.4707577 0.9585815 
0.9585124 1.384568 0.8538671 
-3.683835 2.243231 0.7798735 
-0.512664 0.4322132 0.7971353 
-0.6081661 -0.230008 0.5001625 
2.254948 -0.09901793 0.632171 
11.85357 -1.784792 0.6459294 
1.569166 -0.6102843 0.8358975 
4.207636 -0.4279613 0.83946 
1.554062 0.1800888 0.9377346 
1.300295 0.4503046 0.8043733 
0.01047323 1.299923 0.8866401 
-1.890053 -0.9870515 0.9510251 
3.974524 2.062139 1.015744 
-0.6535348 1.784378 0.9150978 
5.20471 1.135051 0.9488289 
0.08602439 -4.19938 1.080313 
-1.248308 0.5569078 0.8857031 
-2.627821 -0.5450616 0.9086704 
-1.399493 0.01276142 0.8173701 
5.41986 -3.900207 0.7033406 
-6.831717 -4.26284 0.886729 
-3.16376 -4.975469 0.8352285 
13.4809 -4.61114 0.6823376 
-6.470475 -7.078794 0.7254108 
-4.731493 -6.879669 0.8268804 
8.749688 -4.290411 0.7979747 
-3.783817 -3.028205 0.9201897 
5.549072 -3.851376 0.6510862 
-0.2070347 -3.096756 0.5943633 
-0.9834491 -1.682576 0.5931726 
0.7542271 -0.2715743 0.7016077 
7.6025 0.9395899 0.7314034 
11.30412 2.356542 0.5256012 
-7.394342 2.27335 0.6261514 
5.001333 0.8050766 0.6402023 
3.262652 1.011872 0.5872394 
-2.260068 0.9056766 0.696636 
4.320681 0.9144054 0.814473 
1.793661 -0.5439869 0.5502557 
3.521804 0.145535 0.4746342 
9.50485 -3.704324 0.7474448 
2.173598 -9.072139 0.970701 
12.16489 -7.060578 1.208321 
-2.781804 -6.977669 0.9021469 
-6.18643 -0.4223518 0.7580999 
10.44687 -0.5848716 1.015151 
-0.5084776 3.610249 0.9247861 
1.683099 -3.095039 0.9245302 
8.966722 1.504657 0.7475067 
8.552095 1.939699 0.7202515 
-0.09124467 -2.112712 0.8660963 
-1.180958 -1.715732 0.6566155 
-1.10542 -2.125779 0.9056324 
2.138099 -1.764387 0.8387526 
1.813539 -2.460797 0.7122185 
-0.7947177 1.636902 0.8165225 
-1.398776 1.52829 0.6588656 
5.532286 1.314397 0.7677225 
0.0212098 0.8155105 0.5484444 
1.198481 1.177102 0.5969162 
1.508454 1.85748 0.7369126 
-0.5806477 3.532113 0.8913305 
-3.083978 0.5924182 1.07299 
10.12807 0.857833 0.8968248 
-2.475335 -1.584484 1.076453 
1.255474 0.2767996 0.9629575 
-0.1501697 -1.733624 1.17062 
2.927911 -1.528148 1.070967 
1.167204 0.5753211 0.948035 
5.859639 -3.723339 0.8349448 
-0.7543708 -0.9022277 0.7960555 
1.238909 -1.231072 0.9344863 
-8.8968 -3.293587 0.7493218 
-1.485892 -0.1099458 0.5978972 
1.831286 0.1836243 0.5666441 
0.3956572 -1.038478 0.8245254 
-3.280889 -4.819032 0.6138712 
-19.96348 -3.912435 0.844907 
-0.4281406 -4.438791 0.7502883 
-0.9732124 2.459272 0.8944463 
4.593909 0.2852386 0.9604207 
1.817426 1.536008 1.110196 
-0.01412235 0.5025559 1.106604 
-7.303353 0.2311845 1.074916 
-2.755289 2.52675 0.9097193 
2.658653 -0.7692743 0.7474865 
5.469347 -0.3849849 0.6462956 
1.360575 -0.9586506 0.60826 
5.707899 1.140094 0.7758483 
10.59463 1.227111 0.8251316 
