p_1 p_2 p_3 
0.1002573 0.06274349 0.8369992 
0.03149185 0.1277526 0.8407555 
0.08314972 0.1907195 0.7261308 
0.04708293 0.0954128 0.8575043 
0.02469656 0.1616221 0.8136813 
0.08787229 0.1218388 0.7902889 
0.1032636 0.1731679 0.7235685 
0.1010029 0.1682688 0.7307283 
0.02799991 0.1283636 0.8436365 
0.1146854 0.1733063 0.7120083 
0.07874004 0.1347973 0.7864626 
0.06901069 0.1099859 0.8210034 
0.100404 0.09735716 0.8022389 
0.06956398 0.1396691 0.7907669 
0.08213351 0.09132033 0.8265462 
0.03762604 0.2254834 0.7368906 
0.04592953 0.2456766 0.7083938 
0.08467593 0.08509331 0.8302308 
0.04316675 0.06410284 0.8927304 
0.05057211 0.1413238 0.8081041 
0.0238451 0.1354219 0.840733 
0.07282759 0.1326139 0.7945585 
0.03592159 0.1559071 0.8081713 
0.08973132 0.07063343 0.8396352 
0.09173718 0.1390992 0.7691637 
0.08316074 0.1153832 0.801456 
0.08142124 0.1197259 0.7988528 
0.02770337 0.1411768 0.8311198 
0.06921735 0.1116995 0.8190832 
0.08382492 0.1632832 0.7528919 
0.07319295 0.14525 0.781557 
0.04773316 0.1291342 0.8231326 
0.07264027 0.1789039 0.7484559 
0.03744484 0.1893698 0.7731854 
0.02919376 0.1302581 0.8405481 
0.04274693 0.1763528 0.7809002 
0.1322599 0.1133804 0.7543597 
0.05001793 0.1230107 0.8269714 
0.06750691 0.1020201 0.830473 
0.04403388 0.1201067 0.8358594 
0.08439486 0.09425067 0.8213545 
0.07335903 0.1228261 0.8038149 
0.0739538 0.1077104 0.8183358 
0.08670274 0.09709758 0.8161997 
0.07300737 0.1056021 0.8213905 
0.05585841 0.1012775 0.8428641 
0.0739041 0.146602 0.7794939 
0.07337911 0.09394079 0.8326801 
0.07639352 0.08904997 0.8345565 
0.06144812 0.1384505 0.8001013 
0.04408419 0.1299889 0.8259269 
0.09050014 0.07635783 0.833142 
0.08844497 0.1979059 0.7136491 
0.045238 0.2483821 0.7063799 
0.09669294 0.06623198 0.8370751 
0.09388508 0.1420477 0.7640672 
0.05884133 0.225017 0.7161417 
0.05185361 0.1578712 0.7902752 
0.04738023 0.1301876 0.8224322 
0.09682159 0.09786851 0.8053099 
