tau2_1 tau2_2 tau2_3 
21.93053 0.1088285 0.01603281 
0.1946007 0.3902999 0.02706431 
0.06779106 1.441177 0.02271957 
0.3701966 0.3597321 0.0279639 
0.03461999 0.1945518 0.008666914 
67.905 0.1669622 0.01120335 
66.54102 1.176121 0.02750854 
0.1225862 0.3357132 0.0272182 
0.08113434 0.1340699 0.03669689 
20.50092 1.059059 0.01524355 
47.17419 0.5103284 0.02775971 
6.140831 0.6525208 0.0239016 
15.32932 0.9858334 0.01916614 
2.202635 0.1755845 0.03161602 
0.2623132 0.438964 0.03146629 
0.02256428 0.6758285 0.0083348 
0.374645 0.1545034 0.01852103 
12.52713 0.3785595 0.01044228 
0.33378 0.5441354 0.02087226 
0.4530014 1.227364 0.01699688 
0.04277556 1.152984 0.02153704 
0.9291442 0.07222081 0.01712909 
0.265398 0.3856021 0.04542668 
14.69346 0.5393908 0.01814398 
0.1475601 0.2098363 0.01912506 
0.2221844 0.1504765 0.08588949 
22.54447 3.106171 0.0451309 
8.258903 2.59753 0.03456237 
0.7038614 0.3346626 0.03141109 
1.087382 0.1207618 0.0187317 
21.34938 0.5281274 0.0156724 
5.7552 0.9088738 0.01566313 
0.1217723 0.3611928 0.01165599 
1.073054 0.5048337 0.01292884 
0.309286 0.4354095 0.02245793 
0.3559726 0.416729 0.01259503 
26.88434 0.2734836 0.03743986 
11.14922 0.109981 0.02315386 
3.737489 0.1606791 0.01824476 
2.410583 1.212796 0.008703828 
92.58892 0.3983401 0.03498099 
3.22587 0.09760881 0.01186597 
56.71793 0.2461629 0.01482144 
0.1265436 0.3507893 0.07632256 
0.3003119 0.08712877 0.02099361 
3.749192 0.4798344 0.01625964 
19.85242 0.2457808 0.01362778 
9.624282 0.9831899 0.02363836 
0.1810321 0.5968489 0.03966435 
0.7508075 0.41094 0.04656231 
2.70525 0.10075 0.01093869 
0.4481861 0.1059294 0.01505077 
0.1249249 0.819197 0.03006789 
0.1533419 0.1270299 0.01020216 
51.40953 0.3281795 0.02767405 
1.066831 0.4491506 0.0154685 
3.488619 0.6398384 0.02255949 
0.03707086 1.046771 0.04060246 
0.07066111 0.7509489 0.04038728 
11.43093 0.2506197 0.0323473 
0.05623627 1.053069 0.01690908 
0.1838791 0.5877623 0.01778419 
0.2144035 0.022705 0.02342872 
0.590343 1.074829 0.02418068 
0.1630324 1.07894 0.03167486 
0.3797281 0.4313414 0.04666549 
0.2061362 0.2375786 0.01470516 
7.162033 1.180158 0.01830074 
0.2185443 0.4074747 0.02946561 
0.2064788 0.6414354 0.01388263 
0.1195074 0.2770616 0.01126328 
0.8232493 0.224862 0.01190012 
2.475755 0.3102982 0.02325666 
0.3312 0.1503169 0.02153825 
0.6977181 2.780606 0.0098189 
0.4276683 0.4510418 0.04279067 
0.1795864 0.4260998 0.07089857 
0.4803698 0.1611063 0.02686225 
0.2232278 0.607041 0.02237334 
0.1221767 0.8928668 0.05678075 
0.0482186 0.3931793 0.03127061 
15.48126 0.5692598 0.01623059 
11.03709 0.09489252 0.02099162 
72.42844 3.710206 0.01928697 
0.1432806 0.7610151 0.04138354 
1.109676 0.1681351 0.01937497 
281.7299 0.4865469 0.01346713 
1.528927 0.4889902 0.009576755 
0.18042 0.1558777 0.02272326 
0.1485366 0.7597932 0.05874007 
0.09215184 0.651708 0.01923155 
0.2464266 0.7220652 0.01574908 
0.625286 1.35903 0.04680611 
0.3261557 1.824796 0.05160487 
0.2613236 0.8201733 0.02562841 
0.2009973 0.1630655 0.01635277 
0.1574668 0.09436833 0.01877582 
0.1113806 0.03901703 0.0364322 
0.07142494 0.1428799 0.04717804 
0.2066266 0.8461562 0.02592534 
0.03844101 0.2345764 0.009507257 
5.88415 1.579245 0.01371634 
1.291865 0.5444793 0.02544612 
0.1814266 2.192899 0.03697237 
0.997476 1.094359 0.01567734 
0.08733598 0.3662326 0.01123475 
0.1318117 1.335212 0.01835946 
0.1264598 0.9295169 0.03179901 
1.585345 0.2477328 0.01769788 
2.90488 0.8967686 0.01926381 
0.7777739 0.864792 0.04297507 
0.2196956 0.6986068 0.04289369 
3.390722 0.2343831 0.05321054 
0.6691408 0.3634261 0.05137834 
0.196292 0.4380948 0.02534284 
0.06866471 1.220692 0.01105903 
0.9358921 0.1429421 0.03147994 
0.2255555 0.9373256 0.01919288 
0.8321391 0.4689885 0.02894864 
0.1808637 0.1999769 0.04214949 
0.2308996 0.4911367 0.02235134 
0.8670928 0.9457512 0.02027859 
1.752387 0.5991332 0.1797669 
67.68461 1.772704 0.02716604 
2.429138 0.06702934 0.01947441 
41.01349 0.6240936 0.01450762 
0.06507822 0.6379259 0.01298614 
5.767781 0.08662009 0.04028216 
22.09686 0.316226 0.02328929 
1.456608 0.08648938 0.03440541 
0.06716763 0.1711488 0.03705831 
0.09508073 1.137378 0.01495579 
0.5858807 2.20479 0.02264909 
0.1765632 0.538251 0.01749869 
0.14185 0.04896664 0.02927631 
0.09190418 2.051279 0.01625792 
1.516965 0.5788369 0.02250489 
2.871447 0.4853696 0.02025926 
0.3253246 0.6954932 0.03825058 
0.4866289 0.8045207 0.009005734 
5.899836 0.9286861 0.01836222 
15.65024 0.5503589 0.02252327 
0.07359204 1.876314 0.01275818 
0.1818642 0.4347033 0.02165227 
0.1798369 0.3742641 0.0189023 
0.6972032 0.13905 0.02247247 
2.479144 0.1454637 0.04496883 
1789074728 0.3263536 0.02005994 
0.6122476 0.1733154 0.0223163 
2.260457 0.1328497 0.03887223 
0.2156449 1.215085 0.02206831 
