beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-23.08067 -4.450018 -0.06810891 3.952965 10.72349 3.381976 -10.45602 -4.524428 
-23.39629 -4.397448 -0.1570579 3.925141 7.295853 -0.8950599 -9.630419 -5.145908 
-23.66598 -3.94404 -0.001984211 3.986998 -16.78254 -7.161931 -10.04746 -2.592212 
-23.59753 -3.501076 0.1956548 3.941582 -6.833254 -2.289714 -8.791067 -5.884729 
-20.74658 -4.591957 0.01662943 3.95954 6.650276 -10.32564 -8.771254 -4.727059 
-24.11676 -2.371777 0.1612433 3.980284 5.514189 17.61727 -9.44697 -6.347338 
-17.48654 -7.869301 0.05070776 3.903706 -0.1419523 7.732276 -7.940539 -4.48127 
-19.79295 -9.216254 -0.2181693 3.977538 8.751397 -10.19221 -11.55247 -3.362394 
-21.82811 -8.121451 -0.0459165 4.028982 -8.373452 7.341646 -9.188411 -6.030528 
-21.14388 -5.818157 -0.02816183 4.009764 16.64668 15.88289 -9.376141 -4.856356 
-22.20055 -6.76261 0.03510955 3.945211 -5.726686 -12.73627 -9.381423 -3.576834 
-22.38386 -5.541505 0.01783611 4.010104 2.517429 -6.377484 -9.967355 -5.210919 
-14.86368 -4.148284 -0.1036136 3.913006 7.097473 5.145625 -9.735199 -6.82092 
-15.63841 -6.445129 -0.1042391 3.977925 -16.74094 -3.700931 -9.162178 -3.912725 
4.260885 -3.425529 -0.09505979 3.953352 -22.20312 -4.726318 -10.18348 -3.286755 
0.6217864 -21.6834 -0.121498 3.911371 -22.96044 -4.464183 -9.177257 -4.803698 
1.188022 4.079315 -0.09350901 4.05732 -22.91613 -5.037678 -9.397794 -4.425319 
17.93915 9.709842 -0.03945399 3.965895 -22.77325 -4.677603 -9.49668 -4.542908 
3.205384 -9.542365 0.05205706 3.979929 -22.2775 -4.961347 -9.827897 -5.770802 
-0.05986801 -15.86082 -0.03294663 3.932208 -23.26991 -4.167024 -9.745338 -4.528602 
4.339144 2.598756 0.07620411 3.897881 -25.16168 -1.258306 -10.33383 -3.869808 
2.326846 -2.712159 -0.07057965 3.915409 -22.5939 -3.188321 -9.109434 -6.068573 
-8.933542 -5.380191 0.1873499 4.006579 -21.58344 -6.98515 -8.93144 -3.423132 
4.300061 12.39533 -0.09484815 4.0222 -23.70495 -3.240047 -9.148844 -2.761019 
5.057805 -3.770957 -0.03084921 3.951163 -23.01994 -9.981464 -8.51077 -4.710801 
-9.232697 -19.83827 -0.09591351 3.960859 -23.4971 -4.066311 -8.448944 -5.640257 
-6.666491 -4.344465 -0.2355929 3.95896 -23.73878 -2.731064 -9.725271 -4.002411 
11.16598 8.421881 0.07034418 3.925269 -26.06323 -0.7323633 -8.92115 -6.666096 
17.08651 8.315997 0.02524913 4.029164 -22.55902 -5.310655 -9.49069 -3.723522 
3.580596 4.772675 -0.01770105 4.000256 -22.66467 -4.225887 -10.12441 -4.167991 
-10.92221 -15.57933 -0.04141293 3.937138 -22.63168 -5.177994 -10.34461 -3.121529 
-9.283367 -5.610565 -0.08808529 3.941051 -24.23725 -2.976986 3.974138 -3.056801 
-9.629629 -4.954739 0.01474024 3.978404 -20.05068 -4.134139 -0.7973398 27.43081 
-10.2257 -4.378266 -0.1002996 4.012805 -23.41058 -3.389683 10.24703 -7.374431 
-8.797646 -5.306704 -0.02910137 3.967859 -23.69374 -3.495166 -2.363831 -19.20405 
-9.558967 -4.839612 0.02433463 3.898325 -22.98205 -5.260088 15.7514 7.918364 
-9.732653 -4.63761 0.2957084 4.005352 -22.39169 -4.499101 0.6752899 -13.74145 
