tau2_1 tau2_2 tau2_3 tau2_4 
1.40779 0.03671774 0.4823449 0.185354 
0.136055 0.01850748 3.119706 0.6453526 
1.180967 0.02471009 8.494307 0.4936179 
0.3274987 0.07110274 86.39681 0.1719721 
0.1281391 0.02150687 25683.36 1.419084 
0.9719305 0.05459365 726108.1 1.26866 
26.38524 0.06969924 18083221 0.6831057 
0.2086879 0.01902881 352.2101 1.41406 
1.387872 0.03748621 3404893 0.1442836 
2.11127 0.03802627 26.73096 0.648947 
0.1948428 0.03208484 7.617544 1.113593 
0.1682945 0.007838767 1.058941 2.098941 
0.1289155 0.02296723 546.8685 0.06401989 
0.1267105 0.009390374 108.7385 1.840477 
29.05979 0.05517463 0.6613171 0.04402465 
43.80266 0.02225494 0.1261878 0.4130891 
23.65129 0.01197943 0.1776944 1.188992 
952.7233 0.01624792 0.7096295 1.566989 
0.05477891 0.0202444 0.07553246 2.008619 
0.6731436 0.01165973 0.2730608 0.09524679 
3.183899 0.03783665 0.9971269 2.202228 
0.1308634 0.02554618 2.574486 1.405121 
213451509979 0.01852419 1.103888 0.2701282 
0.09287936 0.05551063 0.1677108 4.600733 
2.617749 0.01061789 142.4767 0.2166894 
4.432313 0.01663421 0.8422283 0.3734114 
2685634 0.02238933 0.4420988 1.416271 
0.3713285 0.03467322 3.267949 0.3674493 
1099.051 0.012088 0.04863469 1.924483 
0.02504106 0.04018473 0.1016808 0.3725756 
0.754945 0.02328916 0.80682 0.4600844 
1.235008 0.04268481 0.1277335 0.2435561 
3.128409 0.04761886 1.092493 192.875 
0.07505689 0.02133472 0.1097766 0.8238743 
0.3795213 0.01100031 0.133813 0.3515273 
0.8459513 0.02101671 0.03026528 0.9166122 
0.2015635 0.01519862 0.3882078 106.0697 
1.095681 0.007755907 1.670799 174.8519 
0.5143332 0.02817998 0.08398964 516.3006 
1.534072 0.01084653 0.690595 1.117126 
0.5788005 0.01436066 0.2669124 0.3283995 
2.266474 0.01492054 0.1286617 16.1525 
