"comp1" "comp2" "comp3"
0.2006586 0.01638984 0.1669429
4.051065 0.09002928 2.102547
14.8954 0.01243466 0.3319079
0.5967691 0.03009314 0.09727164
0.3731144 0.0120582 0.6841394
21.53963 0.04022734 1.37725
0.824074 0.01971971 0.9268605
0.3355676 0.02608539 0.6746597
3.430933 0.02077568 0.08004121
16.78084 0.026155 0.1478094
61.46006 0.01659635 0.1032829
23.98546 0.02720324 0.7105477
0.1292933 0.06224053 0.4724271
0.4549468 0.07201981 1.666408
2.536104 0.03486534 0.836398
7.013422 0.02689348 0.02581652
3.164336 0.01023325 0.9038834
1.02617 0.02672676 0.4160711
0.6114815 0.01077573 0.280724
74.87104 0.01744318 1.205662
2.478216 0.03184469 0.139811
162.6113 0.02271552 0.3685955
6.251916 0.02612535 0.2296231
0.9188055 0.01611863 0.5293462
0.02713043 0.02722759 0.1466371
1.610343 0.05062096 0.4516122
0.1800357 0.01417943 0.05383192
0.04361767 0.02196654 1.299356
5.929317 0.01374498 0.2222018
0.1009234 0.01227711 0.09634919
0.2172365 0.01451582 0.4627461
9.936694 0.01914884 0.6328369
1.282674 0.02693972 0.08908781
1.509663 0.01260976 0.2076478
0.4439433 0.03799907 0.1857816
3.059593 0.01011657 1.019367
2.52013 0.02089174 0.0973943
0.2693293 0.03099956 2.012967
0.2214488 0.01543024 2.963892
0.2348156 0.03968674 1.352303
64.62277 0.07388758 0.0218107
2.276 0.02303743 1.145251
0.1906158 0.01360007 0.5687743
0.0423978 0.03278409 1.022356
0.8432987 0.02148362 2.245228
99.32533 0.009898975 0.1938353
3.258115 0.0224184 0.17185
0.4312214 0.01205189 0.03749238
0.8789646 0.02496788 0.03785658
1.421193 0.01969061 0.6096917
0.3933406 0.04169606 0.7706497
0.328472 0.03354753 0.9119761
0.9524828 0.06431407 0.06949969
8.950767 0.05403291 4.314264
37.62181 0.01624336 11.93591
0.05280928 0.05616252 0.3243539
23.67671 0.03962632 0.6399836
0.02080278 0.01138755 1.227442
0.2528927 0.02013758 0.8424
22.04499 0.06656678 0.2310531
0.2114752 0.0184672 0.261209
1.561877 0.01576756 0.6442682
1.998135 0.03170715 1.716188
2.450495 0.02105123 0.5019544
0.1585862 0.02074279 6.589272
7.004101 0.01308172 0.2112151
3.393669 0.02421387 0.1022654
3.272167 0.06043591 0.0307057
1.142234 0.01435775 0.07596026
0.02464233 0.03262453 0.1533478
3.719616 0.01994889 0.1047386
7.895144 0.01123621 1.312697
2.861324 0.01311813 0.8183543
3.57243 0.02406082 0.7883892
2.344819 0.01504825 1.466197
0.1476706 0.02127272 0.2686372
34.08902 0.02674231 0.2058082
1.542067 0.01732287 0.3103577
53.10338 0.01913403 0.09464622
0.1961465 0.06814121 1.230408
8.038299 0.01357536 0.7488235
8.818363 0.03123603 0.3423759
6.149532 0.01696148 0.1287363
22.65756 0.05015168 0.02293271
1.980279 0.01703199 0.4107159
0.08833168 0.02137957 0.9638597
0.03258914 0.02788368 0.8487174
0.4486421 0.012441 0.1836032
0.06586106 0.02739115 0.113212
0.2606483 0.02866213 0.2966891
10.41994 0.02280507 0.4102872
0.6164846 0.02161731 0.01745075
1.325546 0.04215629 0.1525903
47.26884 0.03049996 0.05210716
0.03634769 0.0341017 1.765939
14.9944 0.01896037 0.4926894
0.3445314 0.03149106 0.6297517
1.521831 0.05611051 1.437975
21.39922 0.02660667 0.7072632
3.283318 0.01133835 0.4982829
0.2285403 0.0202528 1.298747
0.05444937 0.00615131 2.890434
0.0562698 0.01849382 2.360352
42.63085 0.02874421 0.2521784
41.01959 0.02313052 0.1531222
2.306447 0.02516833 0.7222832
0.5878231 0.03152964 2.175604
