"u.bar" "t.bar"
1.020212 1.122146
0.9115308 1.461041
0.9936619 1.30793
1.146425 1.200212
1.077275 1.429372
1.015411 0.7771959
1.036723 0.6519876
1.032504 0.754025
0.9767259 0.8795812
0.9701359 0.8974929
0.9595284 1.013852
1.023425 1.017109
1.096029 1.365008
0.9755167 0.9272531
1.094341 0.860368
1.015644 0.81047
0.9332814 1.035801
0.9454271 1.098285
1.103379 0.7086605
0.9725832 0.8294851
1.002494 1.259351
1.222694 1.051824
1.004682 1.152347
0.888218 1.495607
1.051722 1.207858
1.087288 0.936421
0.9918272 0.8842587
1.072964 0.8092894
1.021125 0.7114133
1.036269 0.955882
1.030051 1.175223
1.027759 0.7953245
1.095124 0.751268
0.9431135 0.8883824
0.9588464 0.9366261
0.9512215 0.9143493
0.9686615 0.8226721
1.029475 0.9123339
1.10401 0.8154434
1.14212 0.9243327
1.002881 1.385172
1.086051 0.7880077
0.9461438 0.8997331
0.9992353 1.092649
1.027921 1.281123
1.116759 1.816632
0.9582838 1.31923
1.04288 0.9899205
1.012953 0.9395427
0.9825859 1.003817
1.013921 0.9356463
1.167605 1.40311
1.01363 1.328909
1.065757 1.035115
0.9689761 0.882059
0.9991514 0.8571554
1.031924 0.903794
1.239579 0.9466266
1.089511 1.324532
1.087224 0.8201326
1.02508 0.8519812
1.026267 0.8608546
1.000419 0.9716714
0.9919474 0.964036
1.02113 0.924099
1.251467 1.109704
0.9422859 1.462755
0.9979454 1.24885
0.9786033 1.273953
1.017634 1.025514
1.031728 0.7725846
0.928735 0.8714429
1.006522 0.9053168
0.926852 0.8627095
1.000436 0.746299
0.9555221 0.8766408
1.003954 0.8982694
1.244674 1.03965
1.022791 1.250666
1.059651 1.178689
1.201912 1.210417
0.9533439 0.9220301
0.8547316 1.29527
1.032227 0.8015256
1.029899 0.7282353
1.030644 0.8362373
0.8887903 1.037353
1.174495 0.9033875
0.97299 1.035647
1.057161 1.662707
1.054373 0.9897315
1.040063 1.099815
1.127096 1.257485
1.060235 1.061199
0.9014793 0.9680084
1.047727 1.13357
1.086422 1.296706
1.205772 1.174895
0.9276513 1.463409
0.9079818 1.216932
1.046729 1.069781
1.053872 0.9691832
0.9940664 1.37541
1.075201 1.021645
1.045098 1.061233
0.9368745 1.086524
1.156237 0.941439
0.9102412 1.123729
1.029751 1.041537
0.997622 1.073447
0.9864715 1.391897
0.954041 2.008869
0.943873 0.8357085
1.04323 1.155
0.9737615 1.131401
0.8881582 1.176011
1.084561 0.9494461
1.066415 0.8684943
1.185103 0.9713022
1.104153 0.8485001
1.02686 0.9125687
0.9593274 1.120913
0.9402647 1.064771
1.090666 1.002314
1.005834 1.337463
0.8519993 1.435123
0.9376001 1.41109
0.9152158 1.386158
1.179966 1.021472
0.9598682 0.8218546
0.9652699 0.8520332
1.076944 0.9065235
0.9155109 1.465688
0.9968481 0.9651886
1.040427 0.8458059
0.997438 0.9188398
1.136495 1.240142
1.121258 1.50049
0.9482989 0.9679509
0.9550161 0.8296658
1.04001 0.862578
0.9789815 1.079551
1.01272 0.7944312
1.114059 0.9920059
1.07918 1.562179
1.067383 1.529221
1.111717 1.113198
1.103689 1.077757
1.189179 1.078066
0.9993457 0.9179638
0.9532955 0.9057419
0.9848332 0.9026091
0.9955232 0.9707455
0.9337845 1.081821
0.8642047 1.23672
0.95241 1.622597
0.971977 1.078245
0.9229102 1.290116
1.044983 0.7955886
1.040465 0.7042539
0.9969171 0.7882161
1.023831 0.7248254
1.022713 0.7760141
1.039079 0.8063115
0.9351819 1.016696
0.9888289 1.169067
0.9270235 1.026595
1.083936 0.9930468
0.8886711 1.17135
1.081902 1.053728
0.8713399 1.146202
1.100568 0.8806528
0.9548417 1.161286
1.028089 0.8935486
1.019358 1.299983
1.050149 1.001605
1.11278 0.8841385
1.090618 0.8220166
1.17447 0.9684659
1.127557 1.299266
1.057965 1.025282
1.104742 1.10494
1.079329 1.121445
0.9730088 1.003076
1.000175 1.010569
1.130693 1.147706
0.9754724 1.185892
1.105432 0.814834
1.143241 1.068931
1.005666 1.106866
0.9836444 0.921418
1.363723 0.9162243
1.037425 0.8450337
0.943365 0.9817094
1.07288 0.9952267
0.9831117 1.327443
0.9052665 0.9323563
1.00769 0.9357851
1.065387 0.9327235
1.015969 0.9957761
1.055214 1.088926
0.9779884 1.087489
1.005002 1.028803
0.9939184 1.343871
0.9429526 1.176608
0.9527133 1.186456
1.02214 0.9504304
0.9378732 1.330517
1.040912 1.226687
0.9892077 1.440198
1.014328 1.080623
1.096856 1.191685
0.9542191 1.41639
1.038117 0.9663157
1.133214 1.161433
0.9818404 1.521587
1.087005 1.354984
1.053369 0.8112279
0.952032 0.8114569
1.125174 0.8312826
1.081119 1.113363
1.058987 1.462424
0.9894989 0.9709504
1.021811 1.00203
0.9359398 0.8746447
1.071764 0.9553275
0.9405511 1.111195
1.047741 0.8512823
1.17266 0.8004512
1.001926 0.8833742
1.178255 0.8470647
1.307019 1.063505
1.347994 0.949317
1.072019 1.041444
1.065992 1.140466
0.9756144 1.114871
0.9530569 1.022095
1.122685 0.9265822
1.00465 0.8569131
0.8997205 1.061087
0.9962157 1.287923
1.048486 0.9506035
1.047875 0.9166271
1.089673 0.9512558
0.9844302 1.00187
1.001267 1.049524
0.9562317 0.9655198
1.016229 0.8402065
1.030214 0.8619011
1.006235 1.450667
1.142248 0.9118562
0.9881289 0.9447695
1.032158 0.7075126
1.065991 0.7635177
1.056643 0.9410025
1.013682 0.7802031
1.020089 1.041563
1.047655 1.160323
1.055677 0.9589219
1.08131 1.01693
0.952372 1.000763
1.145006 1.211288
1.069308 0.9202141
1.017026 1.158005
0.9788877 1.18172
1.03578 0.8523826
0.9091971 1.666318
1.011647 1.373274
0.8453171 1.11568
1.100142 0.8263964
1.138957 0.9857211
0.9250016 0.8610356
0.8366505 1.20446
1.060019 1.360049
0.8860869 1.235345
1.001518 1.466562
1.016447 0.7692066
1.00074 1.109968
0.9239101 0.847474
1.000219 1.094172
1.058757 1.056669
0.9381654 1.789889
1.0539 1.21648
1.170327 1.138478
0.9630188 1.25723
0.9716227 1.033416
1.015503 1.06143
1.03297 1.013741
1.047304 0.9353072
1.118154 0.9148132
1.141839 1.194123
1.030247 1.055583
1.023309 1.20971
1.023054 0.9450118
1.229317 0.9306717
0.9090235 0.9559203
1.025411 1.113776
0.9872712 1.350644
0.9801861 1.344021
1.044929 1.521554
1.168769 1.274627
1.094364 1.030422
1.030558 0.9709103
0.9079563 1.132821
1.191245 1.361218
0.9399818 1.042729
1.061257 1.179714
1.07465 1.026714
1.08036 1.394166
1.010757 1.010273
0.7726851 1.657535
1.197537 1.47178
1.158763 1.427983
0.9578576 1.504446
1.06791 0.906931
0.955186 1.01878
1.027931 0.9318234
1.154798 1.292068
0.9163685 1.460566
1.1788 1.496594
1.249754 1.194725
0.9587014 0.9699381
0.9719095 1.072184
1.232242 1.10276
1.175013 1.026773
0.9153731 1.323975
0.952587 1.588037
1.148807 1.19066
0.9386493 1.079131
1.13467 0.9485534
0.9462752 1.127228
1.275398 1.329928
1.087648 1.309339
1.188861 0.763871
1.048926 0.8818923
1.064992 0.9625703
1.011742 1.281465
1.112532 1.067368
1.035989 1.182563
0.9868764 1.168521
1.062173 1.31448
0.926658 0.8518037
1.009263 1.091915
1.183483 0.9102966
0.9826686 0.8350877
1.069313 0.81543
1.033925 0.9166458
1.166984 1.278495
0.8605294 1.126718
1.170788 1.053472
1.092407 1.077517
0.9342981 1.107383
1.152411 1.201332
1.159086 1.063674
1.018498 0.8193246
1.074267 0.8637097
1.039663 0.7784245
0.9719574 0.8216508
0.9961231 0.947411
1.021128 0.905435
1.021973 0.8973565
1.037036 1.095891
0.9774356 1.244796
0.9005796 0.8774082
0.9812963 0.8437821
0.9894226 0.7378251
0.9887551 0.8161753
1.013393 0.7886792
1.059796 0.860372
1.01792 0.7532661
0.8975923 1.249759
0.9605627 0.9534159
1.163414 0.8911793
1.192123 1.118143
1.134977 0.9723695
0.9648826 0.9309627
1.080309 1.051777
1.004512 1.413761
0.938748 1.473519
1.211973 1.684414
0.9735023 1.088147
0.9676087 1.200539
1.104808 0.9187031
0.977909 0.8825497
1.00736 1.13527
0.9406424 0.947884
1.042947 1.122308
1.027508 1.182453
1.024003 1.204259
0.8834033 1.217846
0.9784013 1.065717
1.05821 0.9780033
0.9864579 1.412503
1.098581 1.297402
0.9736734 0.7963518
1.293842 0.9028375
1.138154 0.8239443
0.9014546 0.7953516
0.9827833 0.8309849
1.105648 0.940719
0.9081184 0.8084811
0.89127 1.260311
1.189685 1.144305
1.015245 0.8589575
0.9460843 1.157833
1.166271 0.7855632
0.9468452 0.8346041
1.121301 1.35545
1.294403 0.9195964
1.028196 0.8415725
0.9056126 1.231805
1.089864 0.7965682
1.083386 1.061817
0.9739018 0.9599012
1.138334 0.8962832
0.946489 1.290628
0.9503397 1.223809
1.102692 0.8848134
1.127665 1.234211
1.140852 1.291541
0.9740169 1.290664
1.444869 1.17087
1.028438 1.135476
1.045437 0.6943426
0.9733473 0.8130759
1.115627 1.146192
1.267806 1.381375
1.03132 1.098918
0.9878429 0.7623444
1.016213 0.9322667
0.9660576 0.938417
1.002727 0.8779629
0.9979396 0.9481569
1.074282 1.116121
0.9703888 0.9657566
0.9511088 1.135747
1.135811 1.357768
1.184812 0.9078327
0.9199471 0.8296489
1.098225 0.8850209
1.093858 0.8382583
0.9857519 1.043311
1.253511 1.194798
0.988707 1.199071
0.9909703 0.9351896
1.056716 1.148845
0.9649338 0.8122628
1.046388 0.9203618
1.055524 1.042378
1.006363 0.8533177
0.9815589 0.9142539
1.186492 1.188143
1.128305 0.967172
0.989338 1.177479
0.9605436 1.087184
1.034235 1.319482
0.9829919 1.259482
0.8853521 1.098706
0.9553075 1.060329
0.9963696 1.102721
1.078223 1.059763
0.9725206 1.060149
1.014079 0.9398711
1.105146 1.214787
0.9484471 1.301535
1.131765 1.257585
0.9829545 1.01939
0.9591891 0.9880454
1.218293 0.9826257
1.245377 1.216153
1.09109 1.188375
1.041771 1.124146
1.000248 1.091976
1.005928 0.7481345
1.005997 0.8127878
0.995439 1.027804
0.8619238 1.365232
1.149112 1.198507
0.9535941 1.261909
1.061374 2.257164
0.9957881 1.81435
1.092637 0.8742283
1.074191 1.277538
0.964445 1.140955
0.9221182 0.9756043
0.9234337 1.168979
1.130163 1.171159
0.9815072 1.285839
1.056304 1.611236
0.8850096 1.168496
1.097934 0.9955799
1.03663 1.130274
1.150943 1.000686
1.116899 0.8865669
0.9464874 0.8694037
1.021444 0.8527153
1.0735 1.172997
1.111041 1.156038
0.9790114 0.9856896
0.9608717 0.7945759
0.9649878 1.183492
1.129372 1.033278
0.9268123 0.9564366
1.022414 0.7702744
0.9845967 0.9316329
0.9708521 0.7980901
0.986534 0.7959518
1.176904 0.8149154
