"comp1" "comp2" "comp3"
6.348613 0.8097822 3.09019
15.01334 0.4181567 -0.7123839
8.938122 0.6330756 0.9730754
9.756416 0.8449109 1.301519
5.834656 0.6675368 0.7228936
8.051184 1.221471 3.240866
18.2291 1.4281 -2.169269
12.48371 1.108648 0.07705401
17.93967 0.9687235 0.9336095
5.468519 1.030403 2.061725
7.583358 0.846691 1.875969
5.813604 0.9034617 2.121277
6.39316 0.7046457 0.6922542
13.59141 1.09517 -1.645947
15.29491 1.047831 -1.422134
18.81993 1.076854 0.5947482
7.137923 0.9634737 1.499119
6.063056 0.8576272 -1.444764
5.638081 1.215593 -0.540886
16.24803 0.9858696 -0.6181527
6.887937 0.7718277 -1.021339
10.15074 0.908352 0.1824582
11.5473 0.6611558 0.5077041
7.778383 0.6167951 1.431042
6.597186 0.8022608 0.6199208
10.08129 0.9062559 2.552131
5.428046 0.9810968 2.02642
9.007085 1.169207 -0.8364376
11.76038 1.324574 1.13357
10.5488 1.067917 1.014151
7.448851 0.7663803 0.3482291
8.096878 1.19482 1.645192
13.75967 1.358339 2.949226
11.494 0.9902523 1.443417
9.527223 1.048128 1.471488
4.810132 1.17916 -1.425566
10.98947 1.177139 -1.889542
5.857141 1.160452 3.125022
6.000448 1.005666 0.5084591
6.144464 0.9347868 -1.885247
6.681675 0.7424663 -1.590417
11.1862 1.192457 -2.235408
15.21177 1.087502 -0.1168127
21.23219 0.8606283 -0.6395962
32.69024 0.7602475 -2.389583
10.06088 0.5264274 0.737016
8.387141 0.5368997 1.068528
5.061548 0.8677788 2.311266
5.148417 0.7919777 4.640383
5.750802 0.9163785 -0.749543
7.20286 0.9466001 0.07773734
5.049717 0.6681903 0.687401
7.742866 0.7338563 0.3405562
5.393342 0.8503409 0.8301045
9.013861 0.8956599 -0.9070678
13.24554 1.047892 -0.7311843
6.704721 1.110775 2.224405
6.559839 1.211844 1.587662
5.954646 0.7594667 -0.7015333
9.660943 1.050552 -0.05923233
23.55032 0.8994937 1.074783
19.1273 1.066156 0.8837972
8.311733 0.8963136 3.107735
5.692613 1.084733 0.9358994
5.93856 0.9185446 2.530065
9.104157 0.8870979 -2.040893
5.094345 0.6044829 0.8053398
10.22458 0.5674654 1.548402
8.88925 0.7664537 0.5938102
8.438544 0.9058851 -1.522668
12.15374 1.278017 -2.72841
8.808395 1.107357 -0.668555
7.878037 1.18511 1.62517
7.212178 1.065372 0.2882675
15.67275 1.256457 1.203696
14.96608 1.144301 0.7998992
5.468811 1.102049 1.173622
9.372476 0.7905502 0.831687
13.40596 0.8325704 0.02756159
5.773111 0.8206509 -0.2976096
6.841374 0.8285162 -0.8895392
10.38728 0.8900968 -2.184311
6.911093 0.7970944 0.8954462
13.67108 1.191982 1.13292
13.38324 1.167184 1.259876
8.364582 0.9249066 3.628147
6.948002 0.9247764 0.3708539
5.986066 1.05869 1.842677
13.78642 0.7548292 1.656624
9.13078 0.534337 -1.720306
8.993299 0.8990984 -0.0733769
8.183785 0.7311677 2.046385
7.075506 0.7474041 -2.353019
11.78684 0.8160425 -1.847275
9.651626 0.9590079 0.3601923
7.608937 0.9548837 -1.35328
11.71089 0.6653501 0.4356992
5.13 0.7486114 -1.431592
11.83139 0.5902889 -0.2985706
7.924798 0.8125641 -0.1458731
6.82883 0.8897884 -1.388135
5.645893 0.8722713 1.982508
6.951288 0.6578749 -0.80704
14.57296 0.7570911 1.327799
10.312 0.815242 1.217396
6.299646 0.8059012 -0.9061892
6.064354 1.053334 0.9747194
5.950724 0.7168523 -0.9173866
6.253896 0.884902 1.684462
5.335005 0.8874822 4.783508
6.999259 0.6049588 0.9007053
7.618164 0.5345451 0.5707789
39.73659 1.033547 2.171618
10.46015 0.9145629 -1.513514
8.08538 0.6633651 2.315714
6.810652 0.8359088 1.412891
9.790619 0.8791234 1.045875
11.22077 1.176635 1.084
6.802957 0.9701574 3.644809
7.249771 1.025482 0.2618584
10.31358 0.9410441 -3.674101
5.134609 0.8284512 1.048287
12.58474 0.8294014 0.9523704
12.25894 0.8291641 1.483781
12.74763 0.6488559 -2.977581
9.922423 0.5583779 1.603428
8.360851 0.5750071 1.098981
9.028188 0.7621482 -2.982127
8.91344 0.8217409 -0.6564669
5.157943 1.03255 0.02994023
7.770865 1.058055 1.478674
5.989053 0.8852035 0.9172905
5.420279 0.7202853 -0.370931
4.818376 0.9018717 -1.575655
15.02561 0.8891023 -0.3003375
11.633 1.051893 1.153438
6.406976 0.6966573 1.942329
7.720145 0.5771474 1.829431
12.96676 0.9534207 0.2856846
8.625252 1.073 1.855742
4.269996 1.065095 1.116309
15.16266 0.9035475 -0.1524226
12.70898 1.063459 1.006738
5.17334 1.011394 -0.3777108
6.7551 0.549647 1.667047
9.272829 0.6646254 0.4153598
12.12524 0.7586834 -0.2721251
5.245174 0.8785012 1.952446
6.432981 0.9294427 2.647173
10.16477 0.9120931 3.26503
15.7794 1.048379 -1.059571
7.181846 1.045983 1.010435
6.005972 1.112576 0.6359793
11.57175 0.8075608 1.052688
10.74579 0.5719564 -1.674895
17.0235 0.4986119 -3.193783
18.76618 1.017346 -5.701373
6.633162 0.8355198 0.4458104
11.46904 1.11706 0.7782981
14.5494 1.334092 2.271404
10.83475 1.278194 -1.629262
6.350332 1.278101 -0.9923964
11.56336 1.233819 2.413696
6.679503 1.08576 -1.183393
6.426961 1.010289 -2.862902
10.5759 0.9104913 1.914397
14.78936 0.9774667 1.529555
13.63901 0.9258193 0.6934872
19.37891 0.7550191 -0.9499966
7.26441 1.063369 -1.658125
7.944902 0.9085446 0.5967925
5.680886 1.144659 -1.824033
5.988315 0.939726 -1.182063
15.59352 0.9656186 -1.263005
12.71254 0.7418372 -0.1001821
7.10185 1.024215 -0.3297916
9.968084 0.9697925 1.404203
18.86062 1.114425 -2.200341
7.115005 1.021409 1.135282
7.198167 0.6350494 -3.264005
5.522183 0.9378585 0.09985851
4.936605 0.7122982 1.102512
8.82395 0.9078724 3.293064
5.571071 0.9060866 0.169722
12.9685 0.902998 0.4570074
8.599654 0.7774835 1.58075
5.868268 0.7538935 1.047856
11.81397 0.955301 -3.731647
6.543004 0.8707476 -0.8986361
12.00185 0.790464 0.4234758
6.735384 0.9566854 1.844129
14.65191 0.9388962 0.8231619
24.05301 0.9604091 -0.8769189
8.052432 0.9879326 -0.2793532
9.192378 0.9003045 -2.915417
7.653509 0.8238134 -2.684774
7.30581 0.918911 -2.139925
4.867101 1.06471 1.562324
17.62453 0.9418647 -0.7769916
10.67292 0.9392484 -2.499981
8.508802 0.8014284 -3.432736
7.91084 0.9511103 -1.593502
12.44379 0.9522847 0.4772251
14.84556 0.7654501 -2.873322
8.512582 0.6721328 4.131437
13.5091 0.6951204 4.136004
9.498094 1.06262 0.705871
5.468875 0.8001794 0.1612494
7.241579 0.8173241 1.572778
6.02202 0.6791062 1.05266
13.01038 0.9396291 3.285853
5.710636 0.7786993 -2.405288
17.69204 0.8004153 -1.049814
5.935844 0.8377327 -0.01861616
6.473001 0.8275158 -1.249903
9.203797 0.6104187 0.4020803
9.401585 0.6791815 -3.305722
17.06585 1.138062 -2.219224
7.943632 1.042405 -3.030117
8.318872 1.059294 -2.14045
7.450093 0.6284685 -4.579555
10.07789 0.5209554 -3.645002
6.475675 1.017915 1.491378
6.14697 0.9706734 1.915414
12.65329 1.007345 1.536503
14.42228 0.8980927 1.923974
8.159805 0.8864049 -2.306892
17.13924 1.082978 2.421077
16.16376 1.04455 2.151345
10.92053 1.09197 -1.89674
5.288877 0.9928226 3.741153
7.684799 0.9079273 1.61009
7.289549 1.019919 1.475538
11.15404 0.8661507 3.698679
8.594666 0.8411425 0.9785404
18.25356 1.006508 0.6849426
10.63609 0.9040772 1.288276
8.398538 0.921394 1.828027
8.162773 1.059282 2.935331
8.358557 0.9114804 0.9595753
6.659726 0.7961029 -0.2537748
7.021425 0.9674541 -1.459705
5.758697 0.9088983 2.995078
5.403334 1.010219 1.149837
5.804016 1.001775 -0.2342042
8.228644 0.8862598 -2.663412
8.556874 0.99395 3.573549
10.76168 1.211859 1.128333
5.822238 1.296418 -0.002605444
8.913128 0.6831788 -2.310442
14.84697 0.9149723 -1.236456
19.36423 1.059273 0.8608327
23.78844 1.210084 0.5722588
6.30365 1.34385 -3.391055
5.609107 0.9461961 2.964138
5.491915 1.02605 1.644979
13.6313 0.7528788 0.7489621
5.881704 0.7504855 -0.8966139
12.23695 1.022871 0.5624565
13.53906 1.008257 -0.7618898
16.10494 0.8562526 2.264975
4.585995 0.7387414 -1.517287
6.902822 0.9057705 1.590416
9.079005 0.7606416 2.713125
13.19273 0.6860851 0.7164893
14.07542 0.962455 2.981243
8.576556 0.6700003 -0.2601555
7.488817 0.6504889 0.6833713
6.57105 0.9120492 -0.3503542
6.816471 1.074275 0.2460793
14.56684 0.9216877 -2.432779
9.858136 0.8677488 -3.14224
9.728215 0.7792095 -2.218183
8.877325 0.7014551 -2.631946
5.458044 0.7482489 -1.411599
5.446351 0.6276411 -0.1790348
9.665148 1.288092 -0.2342141
6.343757 0.8420391 0.8042032
5.583728 1.047968 -1.730706
8.860105 0.9142272 1.385524
7.266428 0.9045558 1.064509
15.35245 0.5315587 -0.4951691
10.38605 0.6908817 -0.1528985
8.598932 0.6896392 -1.473577
7.146276 0.7682869 -1.29522
7.642333 0.8373435 0.7913685
5.365893 0.8439092 1.425107
10.24693 0.883695 0.9433186
7.354767 0.9584058 -1.418629
4.826177 0.9098076 -1.284884
7.264093 0.6813584 -6.530003
10.29079 0.7404076 -6.703752
8.998021 0.4649526 -2.175262
7.079044 0.9776685 3.306066
8.584818 1.112592 0.4128261
17.7853 0.9743534 0.1658472
10.93567 0.7744141 2.190007
6.45325 0.5849405 -0.5547928
8.843821 0.6107462 -0.05912203
11.14733 0.5927317 -1.980992
9.093789 0.6633659 1.605556
8.193358 0.8769524 -1.490325
11.5296 0.9867456 1.009713
16.44571 0.7211759 1.092267
5.314447 0.6506434 0.1745972
7.842634 0.7719895 1.467204
5.776988 0.7212869 -1.330716
5.741563 0.7814774 1.673045
7.947729 0.6191628 0.7318847
5.284584 0.7777575 -0.9323144
6.118869 0.4843956 -0.07016574
5.479229 0.6739368 0.2160297
6.139637 0.6000096 1.550371
9.315626 0.6826577 0.05184078
7.246884 1.028229 1.393426
14.30256 0.7286658 1.099992
18.16474 0.9170609 -0.3660028
15.50531 0.7536654 1.743463
8.566637 0.610956 0.5981533
6.347304 0.6080957 0.01418431
7.337607 0.6373295 -1.331962
5.353056 0.9890509 -1.517826
11.28091 0.9278253 -4.085416
11.61663 0.8131268 0.009350661
14.84083 0.7979321 1.285648
6.868732 0.6929927 1.862136
5.31585 0.5710054 0.9477139
4.803654 0.9697644 -0.8074132
10.31662 0.8115462 1.381335
13.0842 0.9259019 1.782309
6.410725 0.7532654 0.9986602
8.092661 0.6049288 0.00445204
6.887124 0.6832492 -0.3872874
10.29214 1.278644 -1.708632
4.797859 1.013179 2.41222
5.490765 1.15257 0.6967571
6.014901 0.776359 -1.257294
13.78016 0.771208 0.8427056
10.74481 0.7056845 1.589155
8.315317 0.7627528 0.05420266
6.88183 0.6778343 0.9705409
15.72645 1.000272 -1.290005
11.21351 0.8480648 0.4083725
12.38329 1.049064 1.244835
11.9764 1.238968 1.732028
11.93642 1.076815 -0.4453055
16.55316 0.9625068 -0.3694838
8.005252 0.7626063 1.479247
13.31871 0.8793195 1.588591
13.04976 0.9911014 -1.174235
6.921685 0.855179 1.78927
6.922152 0.8806399 1.131576
5.891715 0.8327524 -0.09675779
6.433832 1.005471 -2.89953
8.791523 1.012706 -3.230656
16.72226 0.9965094 1.107006
16.66907 1.248061 -0.1502019
12.21766 1.051361 0.1958474
12.55101 0.9712881 -0.5379249
23.51601 0.8661795 1.898501
8.41229 1.065427 1.868494
5.72079 0.8373902 -2.342578
6.423824 0.7204263 -0.8349646
16.05677 1.016507 -1.827143
7.169663 1.274268 -1.345013
12.88934 1.254992 -7.643165
23.9791 1.016273 -0.7298975
10.91416 1.247822 1.519922
4.734878 1.168712 1.324148
10.48469 1.214244 0.9772666
14.46669 0.7900825 2.293577
8.265913 0.9048687 -0.19983
7.5167 1.063513 0.20807
15.80529 0.8337513 -1.777443
19.92726 0.9595579 0.8426013
12.10331 0.9266102 0.09536784
7.695893 1.050371 0.7421643
7.402623 0.6909498 -3.437101
10.95884 0.4959776 -2.641366
5.34077 0.5660156 0.7124677
7.01032 0.8331824 1.497574
6.15057 0.7960739 1.071068
13.48332 1.105527 0.9935234
11.29751 0.9808026 2.18463
5.543823 0.9304436 1.173775
5.996133 0.8868163 -0.3375211
10.43192 0.9630771 0.4579546
14.62827 0.7607911 -4.521471
13.21796 0.7421729 -0.6163767
9.316765 0.6926807 0.3663039
11.48244 0.7435626 -0.9806195
13.25955 0.7403265 0.3946939
15.02795 0.8469195 -0.6055984
5.211887 0.6912226 -1.641978
15.90375 1.293788 -0.400155
14.58265 0.8821195 0.6691466
11.12013 1.057148 0.4448315
8.747322 1.291135 1.598604
20.68432 1.094637 1.235582
22.16064 0.9532126 1.212162
23.74351 0.96807 3.182548
6.389437 0.792826 4.29205
5.697732 0.8431903 0.769072
15.08828 1.056908 1.493821
6.675656 0.9339149 0.8257144
15.87762 1.196337 -0.5466135
24.41507 1.066727 -0.8140579
5.730812 0.749151 0.4786392
8.709322 1.146584 1.28104
8.80457 1.150007 1.607821
5.671635 0.8136808 2.878027
6.317448 1.061206 -2.441538
5.791312 0.9128285 0.1897917
9.43562 0.9036114 0.3774927
10.26092 0.9766568 1.530955
7.882887 0.7862521 -1.570787
7.636056 0.7404362 -3.446507
5.797541 1.075755 -7.807133
13.51858 0.6533388 -4.937507
7.082526 0.5938898 -4.570048
7.685191 0.7217291 -1.619405
6.98292 0.7181061 1.115156
9.206945 0.9016973 1.267649
14.53257 1.237947 0.9902113
18.14791 1.046709 1.538554
6.374236 0.729663 1.122342
7.576893 0.6645409 1.096805
8.6066 0.9041771 1.483128
8.866194 1.01919 -3.441351
22.09291 1.0736 -2.544323
11.25839 1.027996 1.7746
5.227223 1.086178 1.501113
6.113833 0.8485041 2.305614
6.661762 0.8153651 1.926724
16.21901 0.9263998 3.709359
14.03975 0.7002268 1.222847
5.092103 0.7075999 1.204143
8.695025 1.13998 -1.953879
14.99126 1.027596 2.005004
6.703591 1.181272 1.244817
13.53701 1.103669 -0.989842
13.59681 0.8968755 2.10004
11.58421 0.6739506 4.415054
6.884093 0.6718952 2.933214
7.23845 1.050844 0.9021163
5.511147 0.7847906 1.402967
13.66077 1.184998 1.207876
5.83246 0.9655995 1.503973
6.208182 1.067022 -0.7730378
9.927971 1.223394 1.443084
9.595421 0.9783618 0.4866113
5.967763 0.7733732 -1.298984
15.71147 0.9298133 0.9855498
9.076442 0.7600788 1.972135
6.224403 0.7402749 -1.001135
5.795332 0.78611 0.5783465
14.73515 0.596571 1.461359
8.230416 0.8197375 0.5896685
10.9143 0.8770013 -0.2431084
8.770601 0.7976604 -2.658575
6.746508 0.912699 -2.384902
11.62743 0.8803069 0.1390082
10.90072 0.8149852 -0.1895526
9.029536 0.7527578 -3.228998
9.85629 0.6793272 -3.717794
11.13608 0.8070186 -3.42352
6.803026 0.8233429 1.084123
14.97461 0.9266464 0.4191919
9.691213 1.016794 -0.6700446
6.535068 0.8642039 -2.051024
8.462045 0.7589149 -0.1671263
10.96699 0.8831345 1.665265
5.695202 1.036525 0.1856409
13.12678 1.271268 3.166875
9.2874 1.032572 -1.12922
8.998011 0.7181134 0.8564769
5.577199 0.58374 2.267846
6.55899 0.7521072 0.4017536
6.112744 0.808629 0.7314344
5.92728 0.4014762 -0.1257757
7.626521 0.573619 0.1145107
7.642741 0.9328513 0.9766762
5.552886 0.5666166 -1.788853
8.266708 0.6985234 -2.245922
9.971073 0.9089538 -5.644827
19.17452 0.7191741 -4.065115
5.753464 0.8031314 0.7407454
6.441765 0.7215644 1.047379
5.794083 0.5938173 0.9147195
9.361726 0.8266597 -1.605489
9.600365 0.8370675 -2.234674
11.75125 0.8069767 1.610095
10.79817 0.9255913 1.269502
12.7273 1.009211 -0.4806195
18.2404 1.033881 0.8603525
4.239063 1.050751 0.8038969
7.649576 0.8509062 -5.868824
11.4933 0.8633478 -5.61616
10.21568 1.077704 -8.330339
11.97372 1.025156 -7.717675
10.12193 0.7109555 -0.583233
10.26321 0.8390302 1.107754
18.0358 1.06839 0.5454866
13.79789 1.293034 -1.929735
22.35449 1.097947 -1.706049
22.40541 1.095134 1.153611
17.14235 1.218728 -1.448938
12.81952 1.048951 -3.595453
7.742979 0.9899756 -0.3370802
5.82681 0.7826883 -2.127168
14.19923 1.018609 -0.6163403
11.85865 0.6231289 -1.559542
7.28091 1.093809 1.568179
7.229421 1.113933 -1.353837
10.99003 1.076541 0.7071462
8.16067 0.8604886 1.054428
10.60339 0.8030969 -0.9855148
5.665654 0.8775818 0.1907054
5.436701 0.764309 0.03729182
9.678135 0.8391643 0.6286609
14.59875 1.004256 1.475748
16.55506 0.9783641 0.7855416
18.23273 0.8959851 1.490336
12.54957 0.9029768 1.975
5.734174 0.8823346 2.738371
6.267251 0.7621068 -1.753087
11.57075 0.5926119 -1.777285
13.4428 0.6821986 0.6899837
5.932957 0.5578821 0.3757351
6.698124 0.7408178 2.389517
7.949846 0.6252699 -6.870439
12.00101 1.067647 2.556618
5.336601 1.026803 1.895664
17.16237 0.9268394 1.031076
9.740615 0.8321028 -1.04537
10.00083 0.697256 0.9217676
8.12931 0.5079698 1.279701
8.035744 0.4992084 1.002685
8.641441 0.4795404 0.5893376
6.667624 0.7766594 -0.9208458
7.62801 0.8806517 0.3770597
6.14671 0.956657 2.400546
7.403235 0.8975089 0.5698052
14.06717 1.062889 -0.4612635
5.014179 1.130042 -0.1959595
23.4022 1.269915 0.8944412
20.70696 1.060793 0.7807185
14.7746 0.9887473 -0.09783495
5.207097 0.912839 0.9199885
13.27603 0.7609455 0.7640378
11.56761 0.6263433 -1.387068
10.32334 0.6053878 0.7129849
5.025661 0.6127134 0.6120169
8.844674 0.5734371 0.7837886
7.691381 0.5216957 1.12492
7.152827 0.6956909 0.5217251
13.5176 0.9297665 0.06763846
4.970641 1.020132 0.4205122
13.02988 1.005151 0.3142427
9.901552 1.066564 0.5058978
8.02457 0.7555787 1.694013
14.63498 1.268186 -1.147715
10.36729 1.121397 0.5144896
12.86273 1.157479 1.025533
12.08332 1.198978 -2.735275
19.80653 0.6995241 -2.826982
8.280484 0.7607791 -3.841791
9.046558 0.7872063 0.6563834
5.82578 0.8440762 -1.544134
11.34619 0.960481 -2.098813
14.54326 0.9324107 -2.801759
29.55631 0.8470691 -3.43753
22.16465 0.8771148 -3.768531
11.3671 1.007176 -0.05128599
15.88553 1.211171 -1.309531
5.600348 0.9078711 1.864901
5.253446 1.059384 -1.166838
25.2502 0.7208745 1.725654
8.061336 0.6857361 0.8741421
6.285356 0.7839026 1.121229
8.552608 0.9105621 -2.679305
13.44387 1.014014 1.892311
8.891997 0.9181843 1.190798
8.171487 1.153485 1.029205
25.58726 1.164126 1.077101
18.82388 1.250213 -0.6605512
15.98636 1.251167 -0.9407126
9.824744 1.217215 -0.1938667
7.743173 0.7982277 -0.3262513
5.162698 0.7615854 -0.07044686
16.80496 0.8007973 1.110269
22.47651 0.7439553 1.341116
5.262407 0.9612264 0.2901465
9.248095 0.8742124 0.7614594
7.841356 0.9983916 1.107171
5.767898 0.8114401 1.077023
5.519535 0.4887042 0.5070535
7.69645 0.6169367 -0.9063012
10.12893 0.7908618 -1.115859
8.227344 0.7589359 -2.506818
7.190395 0.7035666 -2.571619
6.191629 0.684316 -0.2660367
8.724073 0.711332 0.5813653
5.511064 0.9452856 -1.816132
9.867783 1.005454 2.226077
8.441355 0.881479 -2.00521
13.33783 1.085431 -0.7828992
14.68684 1.054036 -0.5198599
6.307466 0.9051339 -0.2379692
10.00129 1.123912 1.542532
10.95544 1.067776 -1.641116
9.058047 1.171168 -2.715905
9.95454 1.09494 -0.6704769
7.529156 1.118859 -0.7813829
9.573219 1.149128 1.529218
15.29738 1.038798 -2.040643
6.120066 0.9549286 -2.952157
10.09476 0.9503459 -0.3481622
6.720048 0.7321816 -0.2962087
16.00899 0.9035628 -5.980028
11.93425 0.8355213 3.549699
6.519271 0.9691794 1.308191
10.72582 0.9593782 0.7562171
15.62515 0.9913704 -1.161753
7.831107 1.065123 0.01801298
10.59288 1.219218 1.229592
8.935516 1.224741 2.579724
5.459821 1.189315 1.341012
6.206347 0.772743 0.5502479
5.645972 0.8531199 -0.6919526
13.12717 1.231812 1.280648
12.2712 1.113788 -1.241182
10.38325 1.183204 2.377974
5.206988 0.9178172 -2.336992
14.94691 1.174405 -0.3714162
12.96294 1.19963 1.586241
9.810882 1.273329 1.679598
13.93905 1.562938 1.472339
11.60325 1.263401 1.852297
12.33805 1.072497 1.004155
11.19963 1.117941 2.625445
5.427808 1.303602 -0.6454043
5.435329 0.8987806 0.6883785
5.29318 0.793591 -2.154855
10.31302 1.076865 1.722669
5.271232 0.6807492 4.132554
8.873979 0.8415287 1.309575
18.76622 0.8471083 1.520392
25.11591 0.8500511 -0.8944784
7.57368 0.7908873 1.985326
7.758589 0.6454834 1.475154
9.193961 0.8421457 1.887426
6.280347 0.6710023 2.380077
6.083489 1.119165 -6.568373
12.76371 1.002223 -0.5590643
11.55611 1.140885 4.526716
12.92486 0.9027624 1.091575
22.69456 0.9880581 0.6996168
7.407098 1.047362 0.7137187
18.23601 0.6414807 0.9241771
6.50094 1.150339 1.738852
17.8678 0.670318 1.825368
14.19121 0.8030981 0.2918208
10.79441 0.6317086 0.1044862
8.97054 1.038262 0.7847221
6.500401 1.146159 -2.041631
16.6853 1.082123 1.322906
16.28441 0.9453056 2.416244
5.888368 0.8375221 -2.571322
5.875923 0.753707 0.4184871
7.866348 0.9003926 0.5370568
7.117789 0.6162916 1.902524
9.450609 1.092465 2.037254
7.030574 0.6930914 1.091184
10.40186 1.003264 2.946248
5.978774 0.612827 0.9220575
6.628206 0.7011244 -0.6280689
5.254217 0.4682411 0.1884562
6.415829 0.7949525 0.8942368
5.65527 0.7225229 -1.603359
12.33535 0.8514938 -0.5228534
8.300256 0.9363969 2.733092
7.281101 0.6031035 -0.8354899
7.935333 0.609708 0.7690729
7.990918 0.7498718 0.8235577
11.03799 0.6772928 1.090494
15.28866 0.8662138 -1.706571
17.87526 0.6801875 -4.450551
