Delta_1 Delta_2 Delta_3 Delta_4 
-1.652431 -2.164041 -3.517968 -8.517456 
-0.853795 2.761827 -3.276314 10.34314 
-0.01134385 -0.5733481 -3.01018 -1.962 
0.3393306 2.76065 -2.765091 -18.86227 
-1.780002 -1.009591 -2.539387 -1.766667 
0.1590309 -0.2610439 -3.274102 12.43534 
0.118189 0.1148309 -3.624952 -9.290857 
0.5504679 -0.09643228 -3.126579 -24.69667 
2.321529 -2.235595 -4.231543 5.8855 
0.9781501 -0.1737787 -3.834886 7.027945 
-7.198518 1.984947 -3.989403 -18.30024 
-17.50325 0.9200666 -3.810007 5.768413 
-7.760532 3.521201 -3.584631 -1.095573 
-10.56147 -0.4205932 -3.4673 -2.830628 
4.830949 -0.6593458 -2.811878 -1.630748 
-0.1370595 0.9135378 -2.520375 13.97891 
-0.3698946 2.197086 -2.76952 -3.383153 
0.6459019 -2.582011 -2.950414 33.19541 
-0.287936 0.53163 -2.458358 -0.112978 
-0.07325539 0.07260081 -2.621513 5.480109 
0.03389997 -0.9778272 -2.618314 -5.349713 
-0.08918335 0.875866 -2.78936 3.733426 
0.08137632 1.443983 -2.8186 12.8499 
-0.4022478 0.5511903 -2.877704 -9.401426 
-5.090055 -0.2550849 -2.626207 10.31344 
-2.724262 1.961144 -2.656963 -0.8861522 
-4.549499 3.05611 -2.606782 -22.60182 
-11.92007 0.2340328 -1.989323 -15.20264 
-12.99286 -0.5502675 -2.094512 9.991875 
-5.221226 -0.6044257 -1.876095 -18.24417 
0.4103208 0.5130417 -2.064121 -0.32118 
-0.2174045 0.7336198 -2.150796 -9.74858 
0.4466577 0.2849667 -1.938284 2.619778 
-0.3035836 1.438397 -2.934107 0.7470047 
-0.9281106 1.350499 -2.49486 -11.72954 
-2.538663 1.188491 -2.636311 -12.18712 
-0.2556675 0.3130467 -2.726584 20.99371 
0.6326674 1.307978 -2.543625 9.798581 
-0.3022069 -1.460008 -2.48469 -4.200461 
-0.5681471 1.07815 -2.670862 -0.3471091 
0.148015 1.131239 -2.661575 28.11685 
-5.193387 -1.669589 -3.215741 -5.164701 
-10.53942 1.25563 -3.286747 17.89941 
-1.665232 1.654874 -2.83072 15.88324 
-0.5390375 1.183244 -2.811396 -17.23563 
-2.164205 1.818368 -2.692478 -20.27071 
-0.4451682 1.019122 -3.669149 -2.018253 
1.105953 -1.206588 -3.602646 -8.164655 
0.5509065 2.757025 -2.529213 10.80216 
-0.252298 0.273861 -2.941842 14.29569 
-1.137725 1.708743 -3.213166 4.006795 
-1.624181 -0.1037368 -2.928482 6.63764 
-0.5628527 2.774116 -2.682344 -12.70097 
-0.3546591 0.08585346 -2.063292 -16.41023 
-0.2428317 0.5344904 -2.611827 -3.997945 
-0.4387267 -1.624157 -2.885705 -10.48379 
0.1993819 1.682966 -3.121138 -0.3449698 
1.3819 1.87313 -2.069784 -8.30844 
0.09362524 0.01760297 -2.050164 7.083031 
-0.04058806 -0.3428872 -1.666185 -7.356583 
-0.1606836 0.1174759 -1.729412 6.471116 
-1.509511 1.140578 -1.606635 -1.646707 
-0.4055368 -1.018801 -1.610628 4.55975 
0.1860341 -1.469874 -2.109533 0.07191076 
0.1366889 -2.498058 -2.577314 6.333683 
-4.356947 1.683552 -2.841891 -2.394512 
-3.592281 -0.2126213 -3.083279 -13.39628 
0.1138835 -1.182818 -3.326989 11.02145 
-2.649424 0.01477892 -2.51332 -22.07494 
1.222727 -1.752794 -2.700201 25.38305 
0.3266759 -0.6479435 -2.64298 8.30782 
-0.6600621 1.690776 -2.714371 -3.511631 
0.2098766 0.7295852 -2.387772 2.477869 
-1.250068 -2.303489 -2.326721 4.457167 
-0.003170977 0.6599081 -2.305432 -8.076824 
1.49491 0.09431884 -2.554236 6.23911 
0.8247947 -0.0476419 -1.97455 17.05082 
0.5269984 0.4456214 -2.18246 8.244458 
0.7613644 -1.182209 -2.581544 0.2039307 
-11.28976 -0.2647401 -2.598434 -20.90191 
-9.090327 1.142521 -2.689158 -15.46463 
-1.526233 -1.512356 -2.41554 12.60494 
-2.638994 -1.469043 -2.813979 12.95462 
-0.4660202 -1.102021 -2.932188 -14.15569 
-0.8014341 1.606569 -3.0005 11.37726 
0.02756637 -4.249319 -3.416282 -1.467987 
-0.8975658 2.304092 -3.390103 1.31227 
0.3313374 -3.959408 -3.57933 0.3790652 
1.901711 16.71483 -2.927516 -0.0005305871 
-0.2419012 16.24639 -2.924881 1.073949 
2.431418 -11.09654 -2.693419 -0.7882859 
0.09318295 4.872152 -2.627263 0.8458455 
-0.1115149 1.509763 -2.703428 -0.2667055 
-0.3015734 -2.920861 -2.698507 1.698759 
0.5477876 -23.56966 -3.099512 3.323318 
-18.65993 -10.11361 -2.869617 -0.291211 
-0.7002371 -6.292016 -3.157842 1.43105 
-12.88251 -6.316699 -3.004994 -2.101833 
9.91815 -12.80034 -3.54328 0.9025622 
2.41256 -3.485374 -2.470545 1.78312 
2.448132 0.140929 -1.952538 0.810209 
5.978901 -1.766238 -1.624677 0.02101184 
19.43466 -1.286054 -1.885416 0.7268769 
-4.853781 -0.343464 -2.526316 1.374485 
13.62752 -0.8538848 -2.909207 1.828705 
3.233961 0.3499826 -2.54983 2.051282 
-4.926487 0.1255041 -2.536265 -1.566418 
-5.445467 -0.2557288 -1.947674 0.415642 
-2.213088 0.8866547 -2.541084 -1.846569 
-20.04487 0.5686541 -2.994114 1.108395 
3.117849 -0.1508945 -2.551612 1.64967 
10.50245 -0.05748198 -2.276932 -0.01422684 
-0.971047 -0.4891032 -1.814388 0.4035333 
-4.684824 0.7843751 -3.571859 -0.9719595 
-2.162946 3.206505 -2.497556 1.546662 
-6.929987 0.6530479 -1.648014 1.226831 
-2.393398 -2.229856 -1.429479 1.875038 
2.881944 0.643749 -2.302647 1.743392 
22.58657 0.2929318 -2.980085 0.4613233 
11.27586 -0.8017654 -3.145353 -2.088615 
0.5884904 0.9294398 -3.449015 -1.325155 
1.363498 -0.4049157 -2.623055 0.5035348 
3.854511 -0.5154536 -2.923132 -1.700306 
3.383177 0.8819952 -2.952631 -2.080413 
2.260658 -0.1592291 -2.565765 -0.1520338 
7.355042 1.369859 -2.260637 -0.4567572 
11.15857 0.6448051 -3.205014 -1.777885 
-0.5256261 -0.6219392 -2.81717 -2.070917 
5.200372 -2.390512 -3.213671 1.266255 
2.207457 -4.995362 -3.204843 0.9195039 
-8.872369 -10.77978 -2.828199 1.416732 
-0.9766187 -0.5840536 -2.801937 0.6591824 
7.212735 0.1916279 -2.7253 1.129564 
11.27707 0.1178814 -2.598731 0.3012001 
-1.945586 -0.06864074 -2.970644 -3.866713 
11.47088 -0.4274591 -2.363391 -0.02251105 
3.064906 0.8570196 -2.488089 0.4080574 
-10.14647 -0.02252303 -1.959273 -0.1301198 
-12.64982 -0.8543445 -2.232689 0.3648791 
-18.247 -2.550954 -2.074891 0.447219 
14.78447 -0.8844642 -1.6048 2.259863 
-1.374537 0.3559496 -2.469372 -1.344882 
-2.524862 -0.1533865 -2.402383 0.6072894 
10.58504 0.2510297 -3.185359 0.4423345 
1.799519 -0.5331476 -2.588777 0.8537607 
2.666806 -0.4812656 -2.772791 -1.58724 
-9.380823 -0.8187337 -2.944189 -2.105645 
-21.02115 -0.05820058 -2.633242 -2.069191 
-7.914839 0.1415755 -2.521193 0.2075809 
-0.566762 -0.6696963 -2.743544 4.751274 
-0.6321135 -0.6546421 -2.350992 -0.2858923 
0.7199227 -0.02816555 -2.632052 2.96779 
0.6678973 -0.2346134 -2.495193 -12.3426 
-0.6596579 -0.2964567 -2.383584 16.99008 
-0.7572152 -0.8985617 -2.78514 0.5708294 
-0.05244919 0.2524604 -2.750496 6.434702 
-1.119151 0.5098081 -3.079632 12.93245 
-1.462516 -1.197495 -2.652684 15.2259 
1.29531 -3.449925 -2.679733 -2.262079 
0.930531 -1.488117 -2.633972 -0.3988169 
0.7988822 0.1174672 -2.688991 -3.047722 
6.92781 -0.4680208 -2.673113 -1.80952 
-0.5037179 0.6521676 -2.988899 -2.276631 
10.80266 -0.6606878 -3.349767 0.4118141 
5.076111 -1.105107 -2.581335 0.5884256 
-19.124 1.004414 -3.015472 0.5648078 
9.359307 -0.2977577 -3.748344 -1.216564 
16.06812 -0.7181617 -2.691153 0.5353 
6.063697 0.4068766 -2.99432 -0.1076417 
-8.314587 0.7857806 -3.638096 0.8904866 
0.8107784 -0.5029764 -2.709665 1.940446 
-6.882806 -0.1973725 -2.76883 -1.59626 
-4.016693 0.6798924 -2.341166 -2.88867 
6.731469 0.56326 -3.014361 -1.825574 
2.802832 -1.511593 -3.463494 1.100475 
3.997245 0.6678053 -3.407859 2.26891 
6.120096 -4.769425 -2.547482 0.9666999 
-12.95589 -11.44046 -2.11318 1.210231 
28.20068 -16.43353 -2.696109 -1.7428 
-6.176706 -0.1907699 -2.560472 -1.267509 
-0.3593281 -0.4306617 -2.261343 3.562431 
0.3942198 0.07966308 -2.284213 16.11052 
-0.474671 -2.314071 -2.40417 9.062667 
0.6583166 -5.84319 -2.197775 -3.549088 
-0.6601804 -7.780036 -2.485901 -7.082224 
-0.6081431 5.417082 -2.088219 -8.486732 
10.274 3.377752 -2.555304 -7.575531 
-4.350402 5.537019 -2.196381 9.338076 
-5.485592 -0.2542697 -1.899922 -8.180279 
-16.27252 1.796388 -2.120802 0.01848119 
-15.77152 1.383707 -2.534981 0.8300405 
6.855946 0.3369205 -2.583691 0.2984042 
-0.341118 0.1574621 -2.438145 -2.028945 
14.09934 0.4684844 -2.514608 1.60005 
1.496944 0.756763 -2.768585 -0.2995533 
-13.15985 0.9244014 -2.98399 -2.367212 
-7.963891 0.7182384 -2.318513 -2.328094 
7.375375 -0.3026463 -3.352103 -0.04018637 
-12.71623 0.8276283 -2.866679 -0.322734 
1.386503 -1.459664 -3.690128 -0.1240977 
17.78311 0.7137184 -3.5357 0.08366226 
-11.48653 -1.271577 -3.86236 -0.689896 
6.239499 0.4839141 -3.614412 -0.1159417 
-9.446177 1.101914 -2.920286 -11.06766 
-5.283739 0.7766394 -2.877946 -12.93516 
-12.37345 -0.008688645 -2.296101 -6.742747 
-15.31575 1.415091 -2.215278 -10.44212 
-5.90306 0.5251046 -2.223503 -0.3499856 
-7.017589 -3.376505 -2.255109 -1.14552 
9.427674 0.9935895 -1.783667 -1.569935 
-15.12196 0.1909018 -1.875316 -16.21365 
-5.578074 0.08487289 -2.105231 6.441863 
-1.885732 -2.301425 -1.891523 -11.30011 
-1.129472 -3.724492 -2.093582 -0.9801374 
-6.815839 0.2556043 -2.302639 1.317099 
5.13057 -2.106892 -2.650733 -1.135337 
4.349603 -1.896367 -1.821355 0.6614533 
20.2735 0.4478355 -2.352645 0.1268326 
-4.187219 -0.6476337 -2.664054 -0.2626068 
-18.35581 1.655668 -2.560621 -0.820239 
16.54891 -2.59702 -2.345237 -1.048758 
-8.334396 -1.003368 -2.789059 -0.5995515 
-5.84415 -2.118563 -2.013711 -1.90241 
7.772136 -1.097883 -2.551694 -0.6773821 
-13.95027 -0.3248065 -2.909005 2.163821 
0.6583635 0.7614924 -2.715555 0.5642201 
-10.26193 -0.8005372 -2.90359 -0.1876691 
-2.296222 0.8972681 -2.754355 -0.6932722 
-5.001571 1.328969 -2.196672 10.8908 
-0.9340577 1.553447 -2.295847 -5.277286 
-18.92123 0.6714514 -2.00289 -9.11863 
-9.379798 0.2101246 -1.669229 -14.65597 
8.552347 0.1279309 -2.54656 -11.43269 
3.396837 -0.3315405 -2.873956 0.4731045 
4.91117 -0.9637981 -2.339133 0.2583581 
10.35768 -1.316357 -2.353765 -1.309503 
-12.90804 1.437739 -2.921752 -11.93441 
18.09499 0.5045269 -2.920731 -0.9301259 
13.93873 -0.09704458 -3.026381 -0.292177 
2.687161 -2.816742 -2.505949 0.1480082 
-1.496548 -1.189218 -3.321198 0.3377424 
2.937613 -11.37562 -3.483054 -9.220303 
1.957066 -9.776087 -2.945098 -11.99301 
-0.3752492 -11.29716 -2.463037 -9.087126 
0.08418209 -2.040349 -2.545143 -5.88993 
-0.8334182 -5.881107 -2.950174 0.5604688 
0.08159275 -9.070324 -2.892908 0.270925 
-2.562598 7.418349 -3.027641 -1.400003 
-2.534271 0.8174096 -2.683698 1.161333 
-2.028191 -10.19496 -2.326021 -1.060855 
1.422787 9.939716 -3.153389 2.336472 
0.06856407 -9.348622 -3.127078 -2.144439 
-0.6166299 -8.193687 -2.850209 -4.476228 
1.602957 -0.6639869 -3.201978 0.08180607 
-0.3694431 0.9884935 -3.144912 -0.1746328 
0.9926085 -6.487961 -2.667996 1.046667 
-1.202915 8.522766 -2.980332 1.275103 
1.124458 -10.6734 -2.571418 0.2513079 
0.4411773 2.550701 -2.786118 -0.1243548 
-2.435745 -0.7041939 -3.466449 0.006925789 
-3.216121 -5.594123 -3.201266 2.876917 
-1.333463 4.968666 -2.399779 -0.4167256 
-2.298917 -0.5131699 -2.773138 -0.4697574 
0.4497403 3.734071 -2.340183 0.1724331 
-0.5146222 -7.908426 -3.04255 3.243859 
-1.722195 9.911898 -2.848279 0.532654 
0.8400352 -11.34337 -3.26594 0.5069378 
1.649263 30.34269 -3.226233 -3.530791 
0.7452092 10.11169 -3.609726 2.486165 
1.911219 15.97099 -3.092419 -6.164699 
2.287436 0.1625099 -3.069363 -0.1722729 
1.030503 0.296704 -3.063224 -1.084051 
-1.395176 13.37648 -2.506654 -2.190766 
-0.9622283 7.187814 -2.393444 0.4728626 
0.3263687 9.099525 -2.970033 0.6219215 
1.2727 7.987509 -2.155038 0.2761319 
-1.176414 -5.082842 -2.432216 -2.641199 
1.451089 2.97502 -2.696039 0.4046711 
-0.6725564 -17.0178 -2.996778 -0.4716064 
-2.427046 3.381756 -3.235486 -1.874366 
1.489143 8.563661 -3.489655 -0.3901153 
-0.8986138 1.523082 -2.982412 -3.095732 
0.8059138 5.70671 -2.724824 -2.193483 
-0.0381722 -0.4992672 -3.701919 -0.2497978 
-1.107152 14.96131 -3.173028 -0.7872555 
-1.617271 -8.581833 -3.573513 -0.1551345 
-1.279376 -4.713761 -3.623532 0.7642563 
-1.670216 -3.290837 -3.538366 2.195517 
-3.591091 -0.8856927 -3.436886 -0.8385501 
-1.554062 -0.6868399 -3.858201 -0.04585082 
-1.189217 -4.500235 -4.021887 1.425863 
-0.9194154 5.158521 -4.30941 0.7650105 
1.543669 11.34672 -4.573898 -0.486018 
-2.327589 -5.55771 -4.274523 -0.5767019 
0.5472728 -3.571535 -3.166938 0.5338956 
1.491174 -4.118767 -2.414135 -0.1537532 
2.359803 -1.232674 -2.220307 0.5475647 
-1.200573 -25.37006 -2.120237 2.157949 
-3.12567 15.52055 -2.272142 0.05777987 
-2.798531 11.14022 -2.476912 0.212612 
-2.599704 24.32721 -2.400949 -2.951679 
-1.159014 7.801787 -2.736512 1.010474 
1.709224 -13.89223 -2.99508 -0.8320387 
0.09347727 8.100397 -2.54148 -0.3594084 
1.10822 -9.654845 -2.869528 -4.410888 
-0.5355527 13.54423 -2.955005 1.526674 
1.984336 -1.124944 -3.565729 0.9098594 
-1.250746 -2.647753 -3.382023 -0.7409289 
0.1154746 0.9726771 -3.280644 -0.8816637 
1.996376 -2.077738 -3.512184 -0.3564871 
1.521295 9.901036 -3.485404 0.08916903 
0.611851 -16.07384 -2.905623 -5.921884 
0.2468058 13.17261 -3.738202 -1.11696 
2.850895 -3.015127 -3.760354 0.002528067 
1.711938 3.690163 -3.968185 0.6600602 
-2.50414 11.16895 -2.895947 -0.9296923 
-1.355201 -21.19506 -2.213377 1.765248 
0.05330731 -17.47971 -2.09026 -0.005977038 
1.743159 0.6923761 -2.504775 -0.1684564 
1.01563 7.586415 -2.980943 -1.026028 
-4.025211 8.305783 -2.864676 -9.148898 
-2.206357 16.16045 -2.814518 -14.66262 
-0.7163126 -13.30708 -3.174551 -11.98407 
-0.8128634 -18.44449 -3.429929 -5.189472 
5.056818 1.262134 -3.126036 -5.667321 
1.177852 -3.126981 -3.786661 -0.2265308 
-2.26192 3.984975 -3.359263 0.06355447 
-0.8608575 -12.98902 -3.186643 1.019147 
-1.184553 11.13619 -2.607108 -7.047784 
1.434552 -11.71778 -1.953816 -8.336335 
-0.3204117 1.35588 -1.968503 -8.567998 
0.2340381 1.21016 -2.21294 -24.37766 
0.9260659 -0.06922492 -2.476979 2.902262 
-2.633783 -0.4369541 -2.542472 -17.75633 
2.410454 0.2667612 -2.246462 -5.695396 
-0.07815714 0.6276417 -2.132334 -2.101837 
0.786805 0.1335821 -2.291544 -15.69721 
-3.04021 -2.434694 -2.020862 -30.84801 
1.002968 -0.6891803 -2.685825 -4.471708 
0.2190585 0.1477012 -3.211663 -2.428538 
0.5124339 0.302933 -3.398937 -2.164358 
-2.254639 0.1452424 -3.387898 6.979532 
1.609471 2.066968 -2.514521 20.9773 
0.4308147 -1.02882 -2.756578 -3.897978 
-1.979449 -0.7805117 -2.65152 21.19839 
-0.8849236 -1.096556 -2.989594 7.380195 
-1.407093 -3.455568 -2.545262 11.53982 
0.7254332 -0.1901012 -2.702529 -11.67684 
3.269358 1.087705 -2.023776 11.62622 
2.596284 -2.491339 -1.92867 -10.43295 
2.419297 -2.02754 -2.608378 7.348192 
2.403042 -2.472223 -3.269974 -13.07409 
0.89205 -1.446007 -3.245576 8.208611 
-1.065049 0.2441509 -3.657217 -12.27524 
0.7393936 -0.5879898 -3.538931 -5.71222 
2.757535 -0.06423043 -3.874758 4.162654 
-1.947481 -3.161283 -4.221644 -8.379121 
-0.8478197 1.052436 -4.378571 -12.92227 
-1.107211 -3.592587 -4.087574 8.260142 
0.7305523 1.120719 -2.885182 -5.376099 
-1.353224 -0.08110639 -2.551818 -4.767257 
-1.477374 -2.039015 -3.174814 1.322928 
2.82111 -1.248899 -2.934986 -0.9947888 
0.2977313 0.04823081 -3.232252 -1.484809 
0.5420903 -1.635949 -3.037435 0.9115147 
1.135887 2.992451 -1.72351 17.44739 
0.9070999 1.652336 -1.345371 0.798193 
0.3179738 -0.3904859 -1.519621 3.537891 
0.4338945 -0.04799995 -1.6082 4.963515 
-2.740306 -0.2067021 -2.31239 -2.536655 
0.3440215 -0.3193024 -2.596435 -10.27221 
-0.1373527 0.235878 -3.230563 7.285375 
0.9780684 0.9132915 -2.967271 11.3094 
9.64065 5.977922 -2.757164 2.608542 
-2.017688 -18.47791 -2.233503 3.193985 
-9.2708 0.4554407 -2.815511 1.033933 
-0.1519264 -0.1775204 -3.35315 0.5943188 
5.729436 0.6343383 -3.412032 -0.08439395 
-7.822694 0.5716904 -3.421593 0.503867 
7.082318 0.07403122 -3.766751 -0.6986919 
-5.844489 -1.116264 -3.925296 1.51124 
-18.02767 -0.294622 -3.182508 0.3310319 
0.4362559 -1.770843 -3.241665 -6.455946 
0.4698204 1.490677 -3.621832 8.441026 
-1.490688 1.017411 -3.626594 6.997784 
0.5101232 0.7799281 -3.503671 -26.25445 
0.6156959 -0.3049576 -3.468515 -2.071318 
0.2692592 -0.1558854 -2.592412 1.254803 
-0.6443019 2.675947 -3.010011 9.464447 
3.019563 0.6986944 -2.738935 2.720998 
-0.1139506 0.09450895 -2.718303 11.79017 
1.220446 -0.7539653 -2.668673 -2.879182 
-0.5844622 -6.056522 -3.010641 -0.2873571 
0.2198394 -10.10287 -2.899669 -12.57607 
-1.636516 14.78125 -2.979507 0.2894917 
0.7624669 -15.81901 -2.565244 -4.988499 
-0.3864461 -10.0625 -2.185488 -7.922505 
-1.872544 -6.209939 -2.770797 -6.7614 
-0.05156011 -12.11775 -2.409706 0.07493035 
-0.1529527 7.186691 -1.789188 -1.148049 
-1.599366 -16.21198 -1.893596 0.3849359 
-0.3516017 14.89279 -1.416375 -0.1559471 
0.2789447 -7.03356 -1.832167 0.1199958 
0.3292592 10.89749 -2.168034 -0.6151247 
0.1939516 -5.819557 -2.326465 0.1057087 
0.6798986 6.809674 -2.204081 -1.938699 
-0.3314237 -13.09243 -1.741319 0.3503776 
0.7593649 11.04851 -2.284042 -0.791612 
-0.2540633 0.9571634 -2.450502 -0.6329736 
-10.81107 1.157814 -2.947354 -4.918223 
-11.57186 2.587832 -3.253383 -9.150738 
-9.759914 1.520862 -2.926472 -7.380658 
-13.90254 -0.00263968 -3.332741 -0.6195264 
8.298689 1.025327 -2.913088 -0.4426745 
-10.24358 0.6078918 -2.89066 -4.380583 
-17.05527 -3.265519 -3.055839 -0.3219723 
7.25131 0.5431516 -2.94623 -0.9126582 
5.633178 0.6106148 -3.088666 -6.214786 
-12.98446 1.411601 -3.114666 -6.295924 
-1.202603 0.4264336 -3.242461 7.610882 
-0.06721713 0.9349494 -3.249455 8.165613 
-3.030289 -1.782113 -2.794256 -0.4334415 
-11.11866 0.7455652 -2.741333 -11.55401 
-3.401652 0.2530742 -2.329443 9.065283 
-6.029908 -1.427746 -2.339013 -6.015124 
-2.537334 0.1417916 -2.374308 -7.817213 
-0.09300332 1.277366 -2.216317 -12.37181 
0.1703822 1.747148 -2.488507 -5.896862 
0.2064872 -0.9642909 -2.382159 -4.921687 
-0.08620743 1.273503 -3.020495 -2.218693 
-2.416189 0.03005031 -2.703211 19.38775 
-3.246938 0.8342696 -2.586376 -20.83593 
-13.97101 1.325365 -2.661355 2.116186 
-9.674557 0.1354314 -2.834124 0.3733228 
-6.538346 -0.4429987 -2.747166 2.339713 
-8.401683 1.067269 -2.880576 -0.05901348 
-2.227851 -2.548769 -2.653343 -0.1606373 
6.272322 -2.478657 -2.135744 -0.9703021 
-9.184687 -0.8113 -2.764737 0.139496 
-12.26901 0.120024 -2.397792 0.1950049 
15.49253 2.165644 -2.192588 0.6676815 
0.6908963 0.3097043 -2.810276 -1.301927 
-24.26368 1.172323 -3.95169 0.2558364 
0.4257991 -1.488182 -4.200803 0.559851 
7.98351 1.329418 -3.40286 -0.584746 
0.776911 1.817441 -3.257422 -0.2182993 
-4.799524 1.778182 -3.470939 0.4607356 
4.221344 -0.08693337 -3.393859 -0.706517 
12.78465 -1.381893 -2.539489 -0.4427401 
-4.262463 -1.46108 -2.051561 0.2581519 
9.475875 -1.888367 -1.750511 -0.06828818 
6.186713 -1.633448 -2.09647 0.07609674 
-0.4256228 -3.335239 -2.009351 -0.848248 
0.8016043 1.427936 -2.367692 -2.223044 
5.054417 1.630544 -2.499838 0.5642373 
-1.979879 -2.014934 -2.830231 -2.552232 
-2.559662 -0.9119991 -3.147339 -0.3408677 
2.338985 1.434365 -3.273772 -0.04590349 
3.078293 1.793725 -3.524742 1.894889 
-7.330367 -0.8824012 -3.797869 -3.215437 
2.638925 0.02466836 -3.51636 -0.7797391 
-0.4858326 -1.206749 -3.218334 -0.7654318 
-3.950574 -2.11552 -2.765362 2.16049 
-13.65953 0.2558854 -2.909409 -0.1277612 
3.889144 2.25819 -2.655291 2.772442 
-14.6397 2.325137 -2.389943 -0.8266178 
-8.482408 1.208703 -2.852186 -2.072008 
-4.448092 7.031165 -2.443544 -0.2761593 
4.077261 4.997203 -2.903956 3.210496 
-15.38451 3.734588 -2.878144 27.29969 
12.66913 4.924121 -2.665218 -23.88139 
-10.23659 6.031871 -2.164946 -0.5358107 
-0.9426633 -23.87976 -3.24063 -5.943918 
-0.9344574 -0.3786578 -2.964242 -0.5580543 
1.240731 -0.09751895 -3.478178 0.3332211 
-0.3729095 -17.79506 -3.866702 0.09165687 
-0.3772259 4.815034 -2.902182 8.089097 
1.31554 -1.051997 -3.199148 -18.08937 
1.401763 0.848341 -3.350811 0.7116742 
1.029719 -2.658946 -3.319904 0.3368405 
1.0986 -11.98039 -2.866539 -0.6882924 
0.9350417 25.39319 -3.102969 -0.373307 
-1.654356 4.652459 -2.58892 0.1300373 
0.6053772 18.65743 -2.743946 -1.849638 
1.152101 11.51441 -2.959843 -0.7247487 
1.800865 -2.565945 -3.402034 1.357219 
-0.9302618 3.281053 -3.197679 -0.1892306 
0.8444341 2.515083 -3.823751 -8.77685 
3.292994 -6.139173 -3.29933 -0.3970859 
0.8545888 1.198471 -3.625784 -1.886748 
1.05294 8.837731 -3.699884 0.615785 
3.182952 14.68746 -3.445597 -0.4034882 
1.08119 7.135217 -3.097231 0.2153417 
1.549674 -7.19657 -2.584423 0.1511093 
1.185476 -0.2417893 -2.677267 -0.5634089 
0.2467541 -1.09308 -2.993211 -5.341317 
1.09053 10.84289 -3.249443 -8.186188 
-2.320652 -2.957361 -3.044559 0.09661925 
-0.7722441 -6.873297 -2.92695 0.1328597 
-0.1184673 13.99325 -2.878162 -0.8108237 
-0.8858712 -10.29386 -2.774619 -0.743499 
-0.7581026 -10.50817 -3.167711 -1.818942 
-0.4074656 -0.1893532 -2.803025 -7.078837 
0.6839017 3.65241 -3.601594 -0.0777903 
0.3797819 -9.464992 -3.599914 -0.105569 
-1.193107 3.73325 -2.951059 0.6675186 
-0.3839427 16.06291 -2.262913 -1.95282 
-0.7985405 0.4933341 -2.664113 -0.9917983 
0.9989224 -17.22478 -2.697764 -0.3459497 
0.9426791 10.04616 -2.242266 -5.403302 
-1.784691 -17.60716 -1.984992 -9.657266 
0.9861718 10.48249 -1.825341 -7.788863 
1.158811 -14.57598 -1.733774 -7.37987 
-0.6625805 9.981399 -2.130817 -8.850813 
0.3654349 -1.795498 -2.353446 -13.17381 
-1.26969 -17.65432 -3.036302 -2.513183 
2.19412 -11.14538 -2.645255 1.959043 
-0.6298043 -9.673763 -3.164092 17.9383 
