"Delta_1" "Delta_2" "Delta_3" "Delta_4"
-3.162414 1.066037 -3.709529 -2.316822
-3.218172 0.7573025 17.56237 -2.329956
-3.015244 0.949565 -10.40063 -2.566078
-3.076757 1.150723 -14.22211 -2.454683
-3.041708 1.164998 -4.78056 -2.372178
-3.164425 0.9015086 -7.55709 -2.143538
-3.223441 0.848413 -3.649975 -1.938821
-3.210645 1.369856 7.884912 -2.062504
-3.117526 0.7804538 -7.642801 -1.626013
-3.025856 1.140478 -7.623693 -2.003567
-3.146525 0.9778153 -0.3037269 -2.001184
-3.309864 1.2504 -3.591603 -2.053313
-3.243466 1.432575 2.596282 -1.892726
-3.110906 1.394305 3.079893 -2.103752
-3.244135 1.051313 17.88521 -1.904499
-3.233672 1.119535 -2.891328 -1.761272
-3.09603 0.9307566 20.83625 -2.047317
-3.209309 1.014112 0.07038125 -2.073057
-3.121675 1.176728 6.007031 -2.087283
-3.104154 1.263432 -7.467866 -2.286487
-3.167057 1.350944 2.793971 -2.483357
-3.364328 0.7403887 5.88561 -2.620724
-3.242599 1.072989 -19.57166 -2.49499
-3.309922 0.8044644 -5.314464 -2.35317
-3.367159 1.005568 7.004615 -1.839571
-3.302943 1.074697 -12.13481 -2.039508
-3.400191 1.152232 -12.77039 -2.231602
-3.301814 1.117714 5.437005 -2.025984
-3.010382 1.069193 -13.92072 -2.083123
-2.825294 1.010042 9.982407 -1.897819
-2.853587 1.161561 -11.7905 -2.11357
-2.9303 1.022287 -7.871997 -2.342696
-2.938951 0.7390739 -4.78844 -2.31842
-3.145307 0.8762271 4.546458 -2.222605
-2.927015 1.212636 -14.54824 -2.052558
-2.854265 1.065584 -18.05409 -1.841117
-3.039074 0.888638 -0.9103116 -2.231531
-3.039434 1.131585 -1.532158 -2.059932
-3.02745 0.9576275 -3.658607 -2.319536
-2.827796 1.075324 13.94671 -2.259327
-2.825579 1.560132 -14.51082 -2.118798
-2.874912 1.103777 12.14703 -2.121971
-3.001485 0.7832463 -10.34811 -2.401712
-2.952256 0.7651865 2.20392 -2.387206
-3.158803 1.148187 10.70225 -2.051549
-3.031135 1.12506 -2.73092 -2.152356
-3.116308 1.128519 11.25494 -2.265059
-3.043919 0.9968732 -11.81121 -2.44037
-3.078253 0.889749 -3.080099 -2.445548
-2.862449 0.9590063 -2.271103 -2.211118
-2.728333 1.252258 -15.04742 -2.30729
-2.799871 1.112506 12.45889 -1.856568
-3.009492 1.174333 7.576645 -1.874976
-2.997814 0.9360666 -18.77213 -2.216335
-2.973462 0.945955 5.410911 -2.2651
-3.184097 1.188537 -10.37122 -2.392567
-3.111714 1.050826 -12.49786 -1.936832
-2.968537 0.9623701 -1.804726 -1.98364
-3.150273 0.777685 -3.905136 -2.358047
-3.23614 0.9998193 -1.306702 -2.049226
-3.232373 0.9356929 11.7844 -2.23132
-3.217684 0.9808221 -10.52115 -2.153647
-3.361815 1.024732 -11.7977 -2.117418
-3.318043 1.011417 2.920414 -2.141896
-3.190546 0.7970519 -13.44351 -1.862627
-2.880874 0.8901443 2.300022 -1.949074
-3.021103 0.8654011 13.12379 -2.002104
-3.135938 0.9159771 11.80973 -2.013481
-3.138251 1.025669 17.42645 -2.520585
-3.204838 1.233839 -15.90885 -2.355842
-3.1783 1.030123 2.508626 -2.414852
-3.317982 0.962427 -9.476674 -2.211981
-3.087399 1.017313 -5.185459 -2.62512
-3.120703 1.228879 -5.596027 -2.553428
-3.263435 1.050798 0.5414284 -2.691603
-3.134242 1.418878 -1.005998 -2.678735
-2.849293 1.248496 3.085103 -2.360793
-2.97516 0.8315984 -23.77063 -2.520362
-2.896468 0.9756779 5.10888 -2.24608
-2.789056 0.9941419 0.2303897 -2.005659
-2.796341 0.9666446 -11.04886 -1.91772
-2.86459 0.7063869 15.01679 -2.205132
-3.002489 0.9842611 -10.90587 -2.093353
-2.95933 0.9490598 -2.922336 -2.086861
-3.002709 1.091524 -3.216271 -1.875273
-3.016042 0.9521113 -10.63607 -1.832817
-3.118584 1.158319 -1.050176 -2.100861
-3.220382 0.894545 -8.168915 -2.339311
-3.269946 0.9263709 14.24717 -2.013536
-3.162488 1.091456 7.327425 -2.129365
-3.097877 0.6624898 -0.06012512 -1.829632
-3.039304 0.828116 15.90933 -2.035066
-3.144078 0.9856695 -2.101786 -2.126442
-3.261263 1.044868 18.78972 -2.204976
-3.214583 0.8261699 1.074536 -2.260379
-3.320337 1.090297 3.246468 -2.243609
-3.198084 1.212469 -3.19353 -2.381366
-3.094114 1.07447 -12.13378 -2.474739
-3.178685 0.9215808 -7.493376 -2.482355
-3.148552 0.9556772 -0.2880154 -2.432058
-3.005049 1.108763 16.03976 -2.270979
-2.962726 0.9291913 8.126826 -2.460324
-3.159882 1.195227 -11.68196 -2.526585
-3.041285 1.019321 -5.362412 -2.51512
-3.008284 0.9613823 -8.710673 -2.387775
-2.867028 0.8371431 7.447105 -2.130136
-3.06611 0.9033111 -19.94428 -2.34528
-3.241162 1.272906 -9.728766 -2.395263
-3.16156 0.9913607 10.15142 -2.437513
-3.280415 0.7248979 -1.830742 -2.639422
-3.096284 1.027006 5.924649 -2.337425
-3.003374 0.9894977 -0.4708337 -2.578744
-2.933756 1.276284 -12.111 -2.441717
-2.908561 1.006659 20.57383 -2.164246
-3.219026 1.162453 -21.88064 -2.26568
-3.209366 0.7166603 0.9140007 -2.32002
-3.169675 0.8291219 1.453871 -2.031621
-3.060534 0.8708102 25.0486 -2.439745
-3.034062 1.105042 2.223629 -2.494268
-3.053022 1.186465 -0.09416917 -2.234817
-3.055431 1.009528 3.779534 -2.389867
-3.239955 1.342281 -0.3218835 -2.094826
-3.273431 0.7103511 -4.362203 -2.277067
-3.415966 0.8503893 0.7511194 -2.376369
-3.412488 1.258256 -9.161394 -2.317699
-3.345162 0.9003142 -11.75854 -1.903519
-3.282135 0.8826463 -6.656337 -2.486547
-3.262768 0.8023642 -2.828243 -2.314725
-3.148403 1.036605 -5.081486 -2.236811
-3.127974 0.8894297 -1.780697 -2.092515
-3.253532 0.8742255 -5.034785 -2.145377
-3.218017 0.9087587 10.47888 -2.281724
-3.052268 1.224095 -1.339218 -2.050676
-2.97519 1.264983 16.03742 -2.311831
-2.962609 1.294685 5.827857 -2.523248
-2.994455 1.401649 -7.82878 -2.31149
-3.315221 1.156694 5.673912 -2.157646
-3.193987 0.882366 5.367809 -1.899034
-3.237884 0.971271 9.057439 -2.15347
-3.42255 1.342382 11.7625 -2.089198
-3.266303 1.271667 -2.671323 -2.197419
-3.160129 1.009311 17.84069 -1.884115
-3.164905 0.9002093 -0.5549025 -2.037222
-3.161356 1.067463 -14.71359 -2.056934
-3.095513 1.250307 9.794942 -2.292989
-3.070243 0.8422782 1.932877 -2.178724
-3.056113 1.036545 -14.86833 -2.537113
-3.129826 1.112087 -1.498636 -2.451241
-3.048719 0.7958462 -0.3670717 -2.329586
-2.979374 0.7739908 0.1314542 -2.038802
-2.970405 1.309468 -0.3111255 -2.260968
-2.972375 0.763043 9.1647 -2.095108
-3.092179 1.444962 13.06826 -2.344556
-3.187751 1.194773 -0.3786617 -2.405496
-3.064902 1.457973 -6.908502 -2.40875
-3.129541 1.274057 -12.16792 -2.298129
-3.036197 1.334054 -13.91095 -2.431373
-3.000518 1.458014 -3.959419 -2.145689
-2.818691 1.280456 1.89793 -2.149736
-2.884825 1.187115 15.21665 -2.201699
-2.914486 0.9179321 9.141904 -2.24531
-2.961 0.9167539 1.53634 -2.012256
-3.071856 0.9754449 -0.7837373 -2.302334
-3.095348 1.211691 -3.512165 -2.12787
-3.070293 0.9484085 -19.74562 -2.064027
-3.130452 1.161905 -0.9722083 -1.96072
-3.103102 0.711121 13.31893 -2.070444
-3.158198 1.093489 11.27905 -2.022798
-2.882725 0.7230036 -7.286284 -1.964742
-2.98315 1.100899 -16.99457 -1.912334
-3.178463 1.067219 18.1928 -2.168724
-3.21569 0.9687058 7.950479 -2.194188
-2.975418 0.9889157 0.9600323 -2.085851
-3.0936 1.039622 -10.03537 -2.169192
-3.23208 1.185411 11.89644 -2.331512
-3.167952 1.180838 9.36638 -2.711618
-3.228652 0.7956017 -21.94776 -2.667992
-3.196462 0.8037432 1.43277 -2.697835
-3.311992 0.9019683 -10.65094 -2.7427
-3.234833 1.065478 -16.8686 -2.916938
-3.261026 1.186812 -7.989486 -2.640105
-3.237841 1.312219 2.380604 -2.434232
-3.156988 0.769114 12.98401 -2.265021
-2.998176 0.6896332 7.863853 -2.100548
-2.976491 1.199735 -7.5896 -1.941004
-3.058691 1.029746 -19.85146 -2.169822
-3.302068 1.270672 16.50539 -2.276722
-3.165201 1.09898 2.502054 -2.334401
-3.053423 1.097628 -16.24173 -2.357455
-3.047538 0.94089 -3.107864 -2.477685
-2.989737 0.8722223 3.640896 -2.588663
-2.969463 1.267148 -6.020544 -2.321781
-2.907199 0.7721408 -3.080851 -2.305999
-2.844938 0.813976 -7.570062 -2.060846
-2.951318 0.854199 -15.78572 -2.316687
-2.904306 0.8425549 -3.201321 -2.347146
-2.629368 0.9578645 0.2899337 -1.909768
-2.798866 0.9095322 -0.01981787 -1.844406
-2.946656 1.229205 -6.624552 -2.081584
-2.798326 0.9452819 -2.378048 -2.072732
-2.986859 1.184629 2.599719 -1.947937
-2.916509 1.134139 1.270676 -2.540099
-2.940728 1.209885 0.6623046 -2.229264
-2.851977 0.8644869 15.78718 -2.134991
-2.662221 0.769814 -20.30984 -1.887921
-2.728943 0.885988 -0.5839765 -1.677629
-2.954412 1.542979 -5.223974 -1.730687
-2.975526 1.17702 -0.7155737 -1.92157
-3.094583 0.9349015 -0.1585568 -2.013466
-3.175246 0.6843156 2.281473 -2.128071
-3.239828 1.069278 -9.501016 -2.49749
-3.034506 1.012829 -7.983162 -2.34302
-3.105839 1.138578 0.2496797 -2.118807
-3.044048 0.8347194 -5.617731 -2.009006
-2.93379 1.129014 -1.557501 -2.132873
-2.883837 1.19377 -11.01846 -2.271589
-3.138231 1.388824 -14.18654 -2.620987
-3.23594 1.084353 -2.094973 -2.270332
-3.194457 1.091024 -7.859013 -2.552058
-3.22605 1.086608 -6.761575 -2.42967
-3.105753 0.9428486 -21.88509 -2.446825
-3.127288 1.132245 0.6463033 -2.425805
-3.193516 0.9812037 1.829238 -2.355102
-3.18455 1.285919 -6.675365 -2.363645
-3.173585 1.052185 1.023399 -2.376529
-3.127412 0.9951587 -10.03352 -2.101675
-2.995383 0.9016795 -7.127329 -2.090785
-2.961288 0.6883094 -23.38421 -2.115553
-2.9582 1.133423 1.428632 -2.006073
-3.03148 0.8252172 10.79329 -2.503376
-2.863978 0.2691198 -9.546171 -2.318496
-2.782893 1.037802 8.819187 -2.376166
-3.015527 1.101726 4.627651 -2.317884
-3.003512 1.087049 -20.47502 -2.376134
-2.88367 1.054208 -3.366813 -2.329112
-2.938898 1.138088 0.9064545 -2.100681
-3.044892 0.8673776 -15.26397 -1.938302
-3.200278 1.014537 9.592137 -2.424194
-3.061723 1.077593 5.302226 -2.192054
-3.131888 0.567516 1.934634 -2.221264
-3.28542 1.245672 -17.06237 -1.751684
-3.177567 0.9667529 -5.61 -2.330576
-3.263863 1.246646 -17.36938 -2.396641
-3.317923 0.6443903 -6.296885 -2.235089
-3.200399 1.196545 -0.7498449 -2.404666
-3.357074 1.171916 -10.69082 -2.243378
-3.308671 1.086966 -9.127583 -1.951519
-3.326815 1.135422 -3.445567 -2.185789
-3.213202 1.32157 -2.957939 -2.568615
-3.13496 1.016034 -21.47252 -2.45488
-3.002367 1.077574 -12.10341 -2.308763
-3.036073 0.8208975 17.59417 -2.159436
-3.088422 0.8325265 -5.633981 -2.331389
-2.98998 1.046279 1.731522 -2.19041
-3.153577 1.203164 2.022028 -2.02656
-3.362079 1.415799 -1.794874 -2.029464
-3.3251 1.140728 -2.296924 -2.130753
-3.188565 1.058474 -1.052296 -2.583047
-3.135514 0.9634849 -4.189314 -2.449349
-3.080968 0.870187 -1.333213 -2.256403
-3.021465 1.063609 -0.1604634 -2.192092
-3.090095 0.8447159 -6.495022 -2.324844
-3.052377 1.090011 -13.56963 -2.046101
-3.147039 0.708706 3.54297 -1.746121
-3.323275 1.068299 -13.5483 -2.330285
-3.317105 1.036548 25.29507 -2.311593
-3.358726 1.237218 -8.51016 -2.379002
-3.196662 1.039255 -9.099583 -2.361631
-3.162558 0.9922486 15.14545 -2.142024
-3.172652 1.245857 -9.990756 -2.238811
-3.139339 0.9205201 -12.09249 -2.350752
-3.139163 0.8146218 14.57351 -2.226461
-2.950931 0.7494605 -8.267467 -2.108449
-3.009063 1.008887 12.17 -2.274153
-3.039989 1.066706 -1.959587 -1.933894
-2.987918 0.9144005 -3.691316 -2.129069
-3.097315 1.084316 -0.1122183 -2.105196
-3.090213 1.103717 -10.62349 -2.58452
-3.108278 1.184946 -25.70506 -2.446422
-3.156677 1.064149 2.553418 -2.523231
-3.134567 1.178792 4.541268 -2.483588
-3.184354 0.7566082 -0.6016479 -2.197625
-3.178856 0.6237752 -10.65375 -2.281527
-3.061942 0.7851521 11.70448 -1.956073
-3.104962 1.123328 2.823259 -1.867697
-3.196953 0.6565472 -6.430878 -1.830894
-3.1746 0.9493738 -13.2693 -2.3595
-2.911924 1.150873 0.7965533 -2.618826
-3.028152 1.133567 1.756404 -2.111487
-3.119318 1.371357 -22.1092 -2.12037
-3.125034 1.05736 -2.210117 -2.218449
-3.277044 0.874559 -0.3121329 -2.151095
-3.161947 1.12366 2.996112 -2.152137
-3.186969 1.165411 -15.75522 -2.111129
-3.21899 1.170859 11.48786 -2.154263
-3.011488 1.239713 -31.25285 -2.159633
-2.916158 1.517309 9.629308 -2.316422
-2.929403 1.27477 -4.5452 -2.126379
-2.987187 0.9901532 -4.088018 -2.207084
-2.919912 1.093261 1.334591 -2.247463
-2.936949 0.9327402 7.663943 -2.262818
-2.951093 0.8859669 0.8555614 -2.125199
-3.109692 1.076212 -11.81431 -2.083205
-3.053715 0.9817726 17.49874 -2.127741
-3.017651 0.7374465 -11.93827 -2.541301
-3.093024 0.8419128 2.473515 -2.095107
-3.005742 1.102547 1.746814 -2.406912
-3.065648 0.8163404 -11.96909 -2.403719
-3.015962 1.294671 -2.588752 -2.390302
-2.871469 1.426775 14.94457 -2.161797
-2.942349 0.9826836 3.841054 -1.70351
-3.005586 0.8456128 1.375168 -2.085153
-3.120344 0.9737547 -6.064938 -2.075417
-3.180778 1.223628 0.5652019 -1.846756
-3.102133 1.143947 0.625033 -2.115892
-3.213162 1.271002 -12.22009 -1.889394
-3.364375 1.329074 -1.650934 -2.306385
-3.321466 0.8057323 -3.016653 -2.54791
-3.306531 0.8597066 -3.857673 -2.277719
-3.364432 1.040554 8.463555 -2.120957
-3.316345 1.202698 -16.13416 -2.001778
-3.479031 1.106665 -15.79283 -2.33078
-3.352165 1.082761 -3.106932 -2.353056
-3.221252 1.2035 4.393461 -2.314749
-3.118665 0.891901 -4.00739 -2.22045
-3.080773 0.972581 -2.819268 -2.372073
-3.072383 1.054686 13.84151 -2.675079
-3.119194 0.8054904 2.963514 -2.520801
-3.029581 1.317042 19.02455 -2.157236
-3.104728 1.485101 -2.417487 -2.124069
-2.966342 1.075886 -0.8157767 -2.093967
-3.173414 0.9443516 -8.230431 -2.125725
-3.157524 0.9037911 -16.05979 -2.137594
-3.329375 1.071544 -10.61758 -2.084895
-3.273461 1.271606 -1.841663 -2.461039
-3.050641 0.9345856 -11.09048 -2.295762
-3.084767 0.8177071 2.968638 -2.199373
-3.109031 0.6529767 -8.015675 -1.936363
-2.958596 1.103498 -10.60732 -2.175913
-3.272771 1.002599 -0.7592812 -1.946042
-3.239341 1.239466 -1.791092 -2.104844
-3.154103 1.111202 -0.2006252 -2.096808
-3.203561 1.087491 -2.098538 -2.070276
-3.270793 1.137619 -4.989231 -2.17744
-3.001926 1.284441 -2.403766 -2.1403
-3.068699 1.577191 -7.095471 -2.03212
-3.092573 1.118685 7.951698 -2.443625
-3.087833 1.007882 4.799884 -2.101017
-2.96466 1.298944 -0.8129435 -1.995236
-3.045811 1.277304 6.511611 -2.001596
-3.032226 1.072098 -2.406738 -2.020558
-3.121124 1.46083 1.442964 -2.229132
-2.991935 0.9042585 -0.06282199 -2.010598
-2.936356 1.050375 -1.954032 -2.03959
-2.962992 0.947345 -4.560209 -1.991853
-2.940016 0.9837092 -0.2874382 -2.01805
-2.935951 0.9145967 -11.81771 -2.209984
-2.965432 0.7124663 5.53054 -2.133043
-3.113606 0.7967579 2.132702 -2.300858
-3.033698 0.8198608 -3.593184 -2.379442
-3.07347 0.9676454 -12.64498 -2.036501
-2.944412 0.6779037 1.556649 -1.876965
-2.973115 0.5408395 0.5666303 -1.960373
-2.968256 1.016548 -2.104893 -2.171098
-3.055267 0.8900564 1.09453 -1.863821
-3.113814 0.8353994 4.850887 -2.116693
-3.10526 0.788084 1.485569 -1.995824
-3.297121 0.9957841 0.3258296 -2.213918
-3.15818 1.125345 -6.666857 -2.563147
-3.169723 1.021785 6.305776 -2.713572
-3.201855 1.100804 -7.062447 -2.109146
-3.333878 0.70892 -16.49771 -2.294733
-3.291288 1.141861 21.71847 -2.490874
-3.231778 0.8081629 14.4506 -2.469941
-3.225623 1.028742 3.529426 -2.811713
-3.074679 0.7355711 3.816554 -2.462995
-3.168839 1.053015 1.982073 -2.362129
-3.039884 1.145034 0.6388127 -2.243724
-3.120111 0.9046549 -2.395299 -2.185114
-3.103891 1.230812 -6.633664 -2.271769
-3.166906 0.4656321 -6.06563 -2.232645
-3.194026 0.9662619 -8.647627 -2.105486
-3.344372 1.070523 -5.670353 -2.231333
-3.168969 0.9689277 -13.96348 -2.281327
-3.346471 0.9735344 -9.984933 -2.241641
-3.138542 1.060957 -4.178071 -2.057841
-3.048018 1.047953 -4.298339 -2.368035
-3.112027 0.7120124 -6.034978 -2.355453
-3.021538 0.911988 0.2774159 -2.419579
-2.9647 1.09852 16.23684 -2.639992
-2.973068 1.844589 7.68493 -2.568382
-2.858786 1.480679 6.49164 -2.752851
-2.926466 1.2651 6.684088 -2.217122
-2.890692 1.26086 -6.914178 -2.421908
-3.117269 1.078918 11.15905 -2.432275
-2.958166 1.064565 5.637903 -2.418075
-3.07309 0.8192428 -5.330755 -2.443434
-2.999366 0.7326296 6.649303 -2.113406
-2.996574 0.9411855 8.283805 -2.152167
-3.125538 0.8398604 2.186383 -2.334708
-3.112463 1.204443 -11.54084 -2.624577
-3.114645 1.119229 9.639375 -2.594545
-3.228212 0.8636931 -5.54172 -2.299012
-3.019645 0.9040851 4.239189 -2.450663
-3.011523 0.9958326 13.63199 -2.697572
-2.858286 1.022163 -3.870784 -2.414081
-2.913624 1.282965 5.158551 -2.289787
-3.037579 1.021918 2.908942 -2.077496
-2.946774 1.096258 7.057135 -2.015149
-3.252149 1.092068 10.42213 -2.162688
-3.080503 0.5354202 -2.774534 -2.52659
-3.032407 0.9209853 -5.350658 -2.383702
-3.1046 0.8857918 -2.233242 -2.241937
-3.092367 1.079235 -11.02774 -2.173206
-3.081562 1.054257 0.7455375 -2.362775
-3.17222 1.187142 1.139457 -2.293171
-3.049905 1.074207 -11.5393 -2.421797
-3.102053 0.7607251 -5.650704 -2.497222
-3.094776 0.7579201 19.21172 -2.190509
-3.030545 1.00434 11.03724 -2.053877
-3.150124 0.9568361 -2.577598 -2.217985
-3.016642 1.108749 -10.9115 -1.957229
-3.076605 1.029873 0.8450306 -2.077835
-2.990284 1.107549 7.078198 -1.658308
-3.023911 1.174148 -12.94665 -1.965387
-3.105738 1.226655 8.233815 -2.13819
-3.257817 1.057953 -4.970335 -2.222368
-3.244246 1.256049 9.321685 -2.282557
-3.237699 0.9761356 11.99824 -2.017014
-3.126462 0.8010771 -15.06425 -2.157333
-2.98537 1.389245 -5.63724 -1.700606
-2.934304 1.068981 -4.126087 -2.019228
-3.030435 0.8921975 8.482241 -2.163387
-2.935818 0.9378205 -5.35262 -2.355698
-2.727165 0.9287136 -24.74757 -2.530875
-2.901233 1.156979 2.637684 -2.591104
-3.019764 0.9122568 -0.06158527 -2.328388
-3.165963 1.568374 -7.741334 -2.285587
-2.967049 1.89951 -6.097527 -2.582797
-2.971214 1.155322 2.036684 -2.078962
-2.999926 1.093655 -6.498408 -2.315478
-2.946209 1.065602 12.73865 -2.185701
-2.865043 1.039204 -6.526607 -2.076407
-2.804875 0.8115052 7.855171 -2.066506
-2.70286 1.09473 -12.98433 -2.288081
-3.03332 1.196113 -16.04267 -2.362014
-3.067607 1.123734 -12.1593 -2.563875
-3.146374 1.040088 -8.148718 -2.666242
-2.901666 1.083963 -5.082893 -2.401477
-2.857623 0.914897 -0.8041821 -2.178333
-2.888248 1.164654 -6.605987 -2.13861
-2.756914 0.9028058 0.3152185 -2.226414
-2.966898 1.005687 -2.425676 -2.08848
-2.872072 0.9228177 1.52901 -2.250734
-2.96395 0.9008059 15.29351 -2.074236
-3.09844 1.235808 -13.55619 -2.052246
-3.171484 1.123249 -1.381181 -2.317597
-3.18121 0.9055371 5.67973 -2.388416
-3.08483 0.5723434 22.76935 -2.333486
-3.015493 0.9508198 -2.234511 -2.448524
-3.076217 0.9487342 -3.018054 -2.277268
-3.238883 1.00361 3.111508 -2.521434
-3.149397 1.051218 -16.81578 -2.372806
-3.023128 0.7936568 -2.856538 -2.275898
-3.109144 0.770224 -6.938602 -2.304028
-3.238901 0.8624346 -5.795825 -2.31035
-3.172639 0.7925795 11.92496 -2.215526
-3.295865 0.8928272 6.431111 -2.417937
-3.253879 0.9267542 -2.446088 -2.3072
-3.180705 0.85509 8.110574 -2.062829
-3.316796 1.208609 5.460443 -2.20835
-3.285572 0.9438676 -0.02699243 -1.972873
-3.174353 0.9698268 2.524718 -2.32264
-3.177479 0.8512034 1.233957 -1.916101
-3.150315 1.09399 -17.69525 -2.026945
-3.225261 1.364914 -4.813011 -2.305151
-3.110921 0.7746043 24.25636 -2.376369
-3.111398 0.5923057 -10.38413 -2.434763
-2.976555 0.4752998 13.33009 -2.334806
-2.885088 0.762775 -9.840051 -2.096461
-2.923084 0.8831706 10.68612 -2.034351
-2.925249 0.9762678 11.34084 -2.185046
-3.090313 0.9497998 -0.844752 -2.108287
-3.167274 0.8310262 0.02501992 -2.303988
-3.13451 1.245581 6.523776 -2.342628
-3.287152 1.013871 -2.772757 -2.260427
-3.237216 1.05812 3.194913 -2.417934
-3.075769 1.297016 -13.06512 -2.441522
-3.069833 1.132832 -21.87513 -2.261042
-3.049804 0.9635673 -8.414131 -1.990452
-2.990866 1.140331 1.187283 -1.946807
-2.912916 0.7901338 7.53092 -1.91224
-3.09777 1.262316 16.86784 -2.059226
-3.05217 1.100863 12.12463 -2.006667
-3.077535 0.9224367 -0.7116196 -2.257028
-3.018282 0.7147982 -5.110402 -2.499877
-3.052143 1.051713 0.8812757 -2.431213
-3.209372 0.8914583 -5.704689 -1.873014
-3.079428 0.9692475 3.940162 -2.016099
-3.239001 0.9110929 -3.896567 -1.989933
-3.318016 0.9360105 3.66207 -1.978977
-3.231621 1.175303 -8.63298 -2.147781
-3.202 1.290473 9.978952 -2.147181
-3.199524 1.084255 0.5440752 -2.076407
-3.099989 1.028207 -0.02163382 -1.772797
-2.936901 0.8744516 -13.75689 -2.033327
-2.915139 0.9152517 -7.383639 -2.026374
-3.088073 1.01624 -14.30059 -1.966112
-2.973496 1.116019 10.12453 -2.086741
-3.031997 0.9763348 -3.823027 -1.989749
-2.975609 0.9789785 8.101075 -2.04962
-2.985365 1.051882 -0.2374842 -2.193521
-2.982085 1.169083 -1.660836 -2.239619
-3.000232 0.7100926 1.111191 -1.937001
-2.922388 0.9491684 19.47519 -2.143401
-2.933728 0.911127 7.696093 -2.395574
-3.136845 0.6928975 -7.384469 -2.28353
-3.019162 0.9330007 11.20201 -2.197873
-2.977143 0.9860641 20.61524 -2.465975
-2.819828 0.7610117 -8.821502 -2.264761
-3.031582 0.8299201 0.9095293 -2.229835
-3.012763 0.965881 3.843859 -2.677337
-3.040654 1.333817 3.900538 -2.394068
-3.017406 1.183857 5.406372 -2.209536
-3.157253 1.219284 2.87882 -2.101314
-2.918971 0.9447159 3.335995 -1.9817
-3.010032 0.4923675 10.11969 -2.200915
-3.085427 1.055476 4.214694 -2.070853
-3.169774 1.115225 4.793784 -2.096031
-3.113197 1.021819 5.909667 -2.037561
-3.197344 0.8474616 5.537777 -2.088255
-3.24957 1.220786 -0.4365767 -1.997527
-3.199407 1.061373 23.74635 -1.836348
-3.094735 0.9873697 5.651357 -2.175381
-3.02647 0.9614253 3.170259 -2.106753
-3.181067 1.092586 1.43055 -2.353139
-3.075128 0.8864618 -1.438118 -2.246751
-3.071823 1.270682 3.386689 -2.611001
-3.048103 1.113936 -15.02129 -2.262992
-2.983058 1.100896 9.339063 -2.463955
-3.043036 1.235401 16.39645 -2.606065
-3.09663 0.6189976 -6.065249 -2.469771
-3.195904 1.245731 -0.9224976 -1.896935
-3.131338 1.093394 8.869692 -2.043331
-3.261547 0.8983251 5.94454 -2.189224
-3.258292 1.137728 7.449836 -1.918263
-3.274001 0.983402 -10.76573 -2.016388
-3.220154 0.7327669 -2.656544 -2.139414
-3.14442 0.8718132 13.31485 -2.131891
-3.13364 0.6550317 -18.88621 -2.224902
-3.128036 0.9627392 -2.378293 -2.210664
-2.956751 1.062713 -4.575561 -2.148269
-3.014584 0.7185143 17.45371 -2.212834
-2.865861 0.9373648 8.84445 -2.442655
-2.814983 0.7826313 4.818208 -2.37216
-2.833559 0.8390076 -14.23888 -2.531661
-2.821846 0.9317932 -18.28362 -2.599256
