"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.1262639 0.04117194 0.6834094 0.1305067
0.138731 0.03800534 27.29771 0.06017804
0.09671125 0.08858913 0.1551526 0.06392519
0.1684533 0.01678662 112428.6 0.0767528
0.1745389 0.07807238 328.1448 0.1012955
0.1583553 0.02520221 5.544528 0.1083321
0.06830303 0.009354633 45.50376 0.05473243
0.05901965 0.2028185 499567550 0.03125215
0.07163453 0.4537736 5.367496 0.03968205
0.08749835 0.100668 117069167 0.09134598
0.1012033 0.03933335 2.776744 0.03282861
0.0842 0.2054301 19436813946 0.05209009
0.09123499 0.0861748 10.42447 0.1116056
0.0777985 0.08651923 8.723144 0.1475485
0.08782978 0.02820873 0.05573459 0.08035695
0.1031362 0.01729609 503.4951 0.1877774
0.1394438 0.02795045 1.426178 0.1377708
0.09181556 0.2134059 15.89612 0.04266119
0.105573 0.2946455 12475.88 0.03490125
0.1667382 0.07768909 2.596658 0.1653564
0.1445158 0.1584388 46.21257 0.06837003
0.1012509 0.133879 2960.408 0.04037834
0.1097645 0.0134224 230.271 0.1528713
0.1428627 0.05953851 0.1543608 0.1561204
0.08417289 0.08344159 2.711559 0.07720727
0.09963032 0.09505135 2.100665 0.06317028
0.1215909 0.04240245 0.6511435 0.07575572
0.1059836 0.08544809 46609070 0.05727929
0.1828697 0.02609103 2036.837 0.1805141
0.1443574 0.05587241 2.569541e+12 0.1806266
0.1608619 0.05959941 0.0659367 0.05606786
0.153075 0.04397497 39.4399 0.05285521
0.1501625 0.1141352 2.537736e+19 0.02508772
0.1099539 0.07121833 0.06446106 0.06575515
0.1497045 0.09072765 151999.9 0.1340499
0.1258309 0.04702338 0.1185808 0.1065563
0.2697001 0.06963142 0.05791342 0.1140209
0.1859075 0.06329063 0.0494315 0.1714747
0.1388097 0.04625917 0.1222991 0.01578579
0.1562815 0.1060816 505361308 0.04139328
0.1640157 0.1030455 2.051314 0.06345285
0.1054616 0.01723246 2.338117 0.04518159
0.1084616 0.01147463 199.1088 0.04349583
0.1058415 0.03016914 56.82221 0.03713128
0.1276405 0.2821191 1.433778 0.03033379
0.09781265 0.09601815 180.9763 0.02294871
0.1186292 0.14582 0.1530262 0.02827758
0.1529294 0.03468863 17670.86 0.09053626
0.1814632 0.06194426 0.4882228 0.1476008
0.1421314 0.06108846 295.9151 0.07194337
0.1466404 0.2404216 126.9911 0.07484278
0.1334306 0.06725331 0.3743948 0.1019405
0.1088459 0.05423827 211.2266 0.06899447
0.07928446 0.04905203 95.39726 0.08170511
0.08961974 0.04296681 206.7352 0.05625631
0.08263163 0.03707873 0.03452601 0.1782184
0.06138676 0.02748172 8.687155 0.03910175
0.09667897 0.06418395 0.7986163 0.0448445
0.08655703 0.02035749 491354785726 0.1986316
0.1236684 0.03416474 1.037099 0.2274376
0.09627329 0.03897796 151508.7 0.4152864
0.08006296 0.05399353 20832.71 0.330431
0.09164081 0.05844328 18002086 0.07596415
0.1401343 0.02055023 102876222 0.1164511
0.2071941 0.009343836 5.061518 0.03620798
0.147246 0.01599073 5.053617e+13 0.09746987
0.1152505 0.04094737 0.09780268 0.101548
0.1642228 0.03901248 19.18801 0.05745592
0.1427906 0.102785 59.48964 0.05307695
0.1190219 0.08142609 13957.82 0.1176811
0.08957298 0.03315751 1589.722 0.1078891
0.1242482 0.06055256 25.44164 0.3208166
0.217635 0.0582767 0.08085619 0.108428
0.1591907 0.0441442 48.21415 0.1122783
0.1248142 0.1732128 17.38891 0.1347275
0.1454961 0.03395289 85408718145 0.07887291
0.1459581 0.03972029 40.97333 0.08655707
0.1566336 0.02346654 1950.931 0.130305
0.2023794 0.03688534 404570939 0.1754942
0.2455976 0.0874319 654690429547 0.208737
0.2106664 0.02298819 3.880846 0.07910033
0.1301606 0.07547893 6426.094 0.2767978
0.1036443 0.01680962 1.17622e+12 0.1008306
0.1076874 0.1562882 0.1134926 0.1172012
0.07973011 0.04893452 0.05606717 0.03162717
0.09231042 0.02099816 2.484713 0.03772838
0.07572505 0.0277325 6852.055 0.05544317
0.1030639 0.1202611 23.14736 0.08744635
0.09003645 0.01982383 0.264248 0.05390237
0.05593998 0.05193107 199.2114 0.1064938
0.04271402 0.1303863 1.273985 0.1768224
0.094081 0.07575982 91747.41 0.1749574
0.1463263 0.02382049 0.5008895 0.105085
0.08781744 0.04360899 1.02738 0.05585766
0.1972261 0.0605055 0.6744705 0.02363586
0.1312484 0.04902881 342326547274 0.07892575
0.108979 0.05934471 236280.7 0.04117699
0.185157 0.02887308 19.61494 0.1075946
0.140394 0.0843376 1.500576 0.1817157
0.1188033 0.02826649 40.50317 0.1713848
0.07674984 0.05434407 1152367 0.03671894
0.1464959 0.04741664 80.61482 0.05084735
0.08572711 0.05310843 0.07081136 0.1374932
0.06483324 0.02003596 79893962205 0.1911302
0.1556992 0.08809813 0.4796892 0.04065911
0.09121916 0.08407425 650.7356 0.1315925
0.1297211 0.08669882 9.082506 0.06422129
0.08390492 0.04497494 55898.23 0.1312314
0.1188488 0.03533787 2.284259 0.1865823
0.09078835 0.02769689 0.352905 0.06685782
0.07484291 0.03161044 33.32036 0.08598909
0.124534 0.06360204 17.31821 0.1498525
0.139468 0.06413343 4.527905 0.1058043
0.08483656 0.08769642 774.4526 0.1363986
0.07042191 0.07407549 1653.725 0.175434
0.1013839 0.1235394 20519.22 0.08186227
0.1265311 0.02926958 668.377 0.1104294
0.09184843 0.03198452 960998866183 0.05142436
0.08474309 0.03590286 1131.93 0.1348995
0.07897051 0.06786055 8.509195 0.04488728
0.1611782 0.06009363 2.801536 0.02011397
0.09949107 0.08312228 196.8948 0.0173945
0.2565999 0.03249937 0.03226268 0.07255716
0.2239968 0.06938672 46.58476 0.02921546
0.1157292 0.02791352 0.4516684 0.1218575
0.2140323 0.04665805 509083.5 0.07701605
0.2016646 0.06732433 484.5146 0.1002181
0.1287267 0.2788105 5117217827 0.0867739
0.1172224 0.1991175 0.3242656 0.0816758
