Delta_1 Delta_2 Delta_3 Delta_4 
-0.1308005 1.826204 -2.697558 -22.85405 
0.1448159 -0.4655322 -3.257385 -11.30758 
-4.349535 0.7266648 -2.784306 3.096878 
-6.501159 -2.761955 -2.342104 -7.250376 
-8.185585 -1.100523 -2.551184 -9.801174 
0.01255017 0.5152666 -1.697748 4.694735 
0.05791896 0.4840975 -1.173529 14.80972 
-1.276632 -0.9841275 -1.713831 -13.07636 
-4.587912 -0.1145044 -1.693017 -3.046128 
-6.935208 -0.4040689 -1.617041 5.483265 
-7.946145 0.8898149 -2.478828 15.37001 
-0.2251701 1.993119 -2.318544 8.476458 
0.6909398 1.506661 -2.903562 2.643798 
0.07536481 -0.9269324 -2.478004 6.35392 
-0.6473221 1.499175 -2.248925 0.188303 
1.742603 1.105345 -2.969301 9.875929 
-0.5025231 2.084771 -2.023415 -2.837056 
0.111341 0.3131528 -2.353678 -15.89837 
0.1061828 -0.3059777 -2.40909 -13.7899 
-0.1984718 -1.06789 -2.160301 -16.35115 
-0.4867656 0.8489774 -2.180305 -9.63008 
0.05225224 0.9079005 -2.408317 8.975865 
-2.274857 0.2050828 -3.270625 -2.402929 
0.6804107 0.7185933 -2.273444 -6.284313 
2.016076 1.338232 -3.79112 -5.638602 
-0.7441726 0.8161964 -3.375478 0.3574692 
0.1012655 0.0939342 -2.702698 -15.27784 
0.03665849 1.668652 -3.165184 4.479933 
-0.4053917 -0.6824786 -3.294502 9.916592 
-0.3963041 -0.7170373 -2.761456 5.438792 
-1.497052 -0.6950081 -2.732551 -4.762151 
0.7315615 1.01807 -2.87588 8.880087 
-0.7408002 2.30502 -2.932243 -25.26334 
-7.195847 0.2560379 -2.924488 10.34 
4.762846 -0.2166954 -2.904094 8.557369 
0.1768116 0.7180199 -2.568213 3.294388 
-1.001693 -0.7505602 -2.867942 -15.33394 
0.4482952 -0.9025093 -2.442024 8.776489 
0.1702305 0.7503579 -1.826949 14.2933 
0.07572819 0.08980595 -2.482189 -5.228883 
-1.661459 0.5392539 -2.651155 -6.418524 
-1.955868 1.313336 -3.023037 -0.8754399 
-2.277071 -0.7385022 -2.579503 -4.747599 
-1.040215 -1.336587 -2.744403 -11.0511 
0.2120043 0.02013591 -2.375052 -7.296551 
0.5335558 0.785807 -2.044241 -7.586318 
-0.0618917 0.8828772 -1.659486 -7.844711 
-1.346308 -0.1323627 -2.30477 -11.62726 
-0.4653973 1.007434 -2.061482 12.58767 
-0.2860068 1.144823 -2.641879 -3.934282 
-1.92565 -1.672795 -2.529975 3.013768 
0.1276863 0.2260423 -3.174457 -21.01462 
-3.919368 -2.097036 -3.492418 -1.702006 
0.2264121 0.5145935 -3.006276 1.65036 
-0.1497691 1.653792 -2.9721 -0.1231262 
0.5968101 0.8552116 -2.217103 -7.157435 
-0.07157615 0.7907928 -1.853641 1.33076 
-3.07396 0.2662822 -2.096622 -15.61178 
0.06451864 1.020105 -2.311965 15.54303 
0.1356654 1.262027 -2.676618 -0.4366222 
-0.8434727 -1.954232 -2.951386 10.15272 
0.8099204 -2.459611 -2.60191 0.2033058 
-3.189021 -8.387554 -2.069477 0.5718982 
-3.737811 -2.032734 -2.46465 1.288208 
0.3753772 -16.24627 -2.816514 -0.274158 
1.000959 -4.820442 -3.342715 -1.115999 
12.4893 -8.796533 -3.480267 1.196979 
-5.18877 -2.298546 -3.679619 0.1196575 
0.07679705 -1.155717 -2.857135 1.164142 
12.29092 -0.8707442 -2.59209 -0.3285197 
-8.761482 0.105904 -2.950285 0.9215909 
-10.05179 0.05112834 -3.119123 1.069842 
-5.631538 -0.2695672 -3.037944 -2.235328 
-2.40498 0.3317902 -2.683711 1.238609 
-7.864592 -2.654647 -2.386362 0.2235083 
-0.3171426 -11.14874 -2.603199 -2.00643 
8.519146 6.517933 -2.219627 0.4351505 
-2.795469 -3.310891 -2.197938 1.493532 
-1.148737 -0.03024583 -2.619529 -0.339978 
1.864049 0.5813067 -2.487402 0.2510743 
