tau2_1 tau2_2 tau2_3 tau2_4 
0.01775215 0.9982996 0.276068 8669456701 
0.08343724 0.9009398 0.2984665 787.8992 
0.1521262 0.6393565 0.2748849 231.1545 
0.1493756 0.9943986 0.1469289 0.4588984 
0.1164829 0.4713683 0.5442223 10633086 
0.1144044 0.574391 0.3341544 0.308661 
0.2225788 0.1452738 0.3851113 18447.35 
0.01331319 0.6086017 0.08897496 5.827411 
0.03710294 0.5435435 0.4563534 5.162237 
0.534104 0.7017173 0.07077996 1.094338e+23 
1.853601 0.03509051 0.07926906 60.97919 
0.2775257 3.383767 0.3536265 0.05242871 
0.06851966 0.5505324 0.3845776 1552746 
0.06026925 0.9253259 0.1163178 0.189336 
0.04144721 1.925429 0.2137313 75006216076 
0.05832847 0.05741516 0.0501175 1.821621 
0.7037871 0.1170101 0.4193966 11342489 
0.1865504 1.684863 0.2723014 0.9437737 
0.03545991 0.4705852 0.1128181 0.02269224 
0.04029832 0.7448746 0.2205764 2.046155 
0.01748294 0.4340602 0.5661203 1.584107 
0.07949099 0.3475412 0.2405437 14.3147 
4.583771 1.654453 0.1648442 430693.2 
0.03948529 0.3118531 0.36396 11.19682 
0.0397391 0.4385407 0.1173357 0.2799445 
0.01573172 0.3652576 0.07846459 447.1307 
0.1724228 0.7856969 0.3767205 465.0648 
0.1667565 1.770582 0.1348342 6726.114 
0.09696547 0.6189326 0.1205851 0.2327204 
0.2693612 0.4648054 0.5171264 0.04637428 
0.1048096 0.2408316 0.07450812 3.383562 
0.460429 0.2381714 0.04348206 6.562076 
0.18162 0.5506942 0.07188805 0.6253456 
0.4588697 0.3112203 0.05509676 20.07082 
0.2682765 1.358737 0.3307967 64.38747 
0.125346 2.206966 0.09272654 0.4621421 
0.07861254 1.267141 0.08402165 0.3224717 
0.2089664 0.9004963 0.5039582 0.08618516 
0.02906949 0.7014157 0.08825637 0.1199696 
0.0292173 1.519934 0.4446969 452543335 
0.02202678 0.3474698 0.04178803 497.7709 
0.6441524 0.3138235 0.4527521 1230.477 
0.03891645 0.1880009 0.1433938 0.08458903 
0.03999994 0.08255992 0.05039799 42.51562 
0.1703605 1.159116 0.08833055 1174047 
0.6813575 0.4763313 0.1361257 0.2450025 
0.03181539 0.8207787 1.408889 0.04696475 
0.02904598 0.6134012 0.05239612 171.4391 
0.05505262 1.337224 0.3727374 0.2094731 
0.0738704 0.4059656 0.1780362 1.634956 
0.02732612 0.1529097 0.235584 1.171828 
0.0354389 1.140842 0.3515908 0.79162 
1.216523 0.07756249 0.5336173 7621.57 
0.06523464 1.759684 0.1715559 3719.028 
0.5709606 0.3098309 0.1003329 1318886 
0.1783714 0.2195927 0.2364217 3.27873 
0.7104722 0.7001369 0.1058612 0.2610224 
0.7053467 0.4768124 0.09476486 102.4067 
0.1116759 0.3240864 0.4335676 940076122 
0.4725899 0.1641222 0.1208636 1.51622 
0.1057185 0.7520384 0.2431444 280098.2 
0.1358493 0.3667452 0.278526 2.199153 
0.07853436 0.2797231 0.2106779 0.7741966 
0.04373535 24.14097 0.2487594 0.3087109 
0.2749675 7631.211 0.154378 0.506241 
0.8397076 0.09800916 0.09730542 0.3443495 
0.08283322 11.09987 0.09797213 0.147987 
0.1702743 0.07317517 0.037667 0.2895551 
0.2362748 0.1344186 0.2812929 1.135266 
33.49433 0.6580637 0.2429459 1.560552 
0.0248109 0.09730903 0.2678897 0.6333946 
122.597 0.08714629 0.1662427 0.4186662 
0.1534374 0.08005105 0.1045035 0.7223978 
3.681559 0.03994908 0.2982195 1.099064 
1.188066 9.789865 0.3127756 0.8190615 
923.0294 0.8193348 0.2535532 0.1668763 
23088.87 69.07645 0.0340802 0.5073186 
6576904230 0.01731505 0.2415168 2.314674 
1523532216 0.05121893 0.05536997 0.2479411 
0.9140956 0.05270201 0.1783886 0.3462288 
335.4984 0.1307809 0.1351564 1.126883 
0.7016159 0.2305788 0.2443219 1.124122 
3.06639 1.391324 0.2761746 0.5106599 
0.1485921 18.33886 0.1682313 0.3384272 
0.1882504 415212 0.2256047 0.3390394 
0.7973384 2.636645e+22 0.1602379 1.129835 
0.1709592 35.15911 0.2417229 2.104005 
0.04227209 86596783 0.3555473 0.7000325 
0.1720234 0.6711592 0.2955009 1095469 
0.2361355 0.07619297 0.06445171 0.9884371 
0.2167421 0.2000463 0.05303346 0.6514604 
1552.023 0.05749795 0.1610649 2.391929 
0.5783619 1.011684 0.4279403 0.1057341 
842.1627 0.7133097 0.2655309 0.7353461 
691.5656 0.2479837 0.1628159 3.457517 
0.05256502 0.2018525 0.05717015 0.0500769 
42.29302 1.015304 0.2005821 0.03099634 
224.9275 0.6133174 0.4313125 0.033251 
181.6114 0.7984591 0.3232209 0.1118474 
7.302592e+15 0.9146669 0.2280376 0.07227696 
0.5065235 0.1546455 0.05217709 0.07312497 
6165.475 0.420326 0.1257153 0.1882614 
0.4765027 0.3703447 0.1027747 0.08165939 
0.5246112 1.39457 0.2805307 0.6158491 
4.22327 1.223183 0.1367812 3.378832 
7635857560 0.416974 0.3302937 0.08518806 
3477 2.115932 0.2365295 0.2491519 
3.587471 1.26795 0.1088539 1.536511 
1275.874 4.878832 0.05861807 0.04563569 
156.4772 1.237532 0.03201892 0.05255056 
0.2371479 0.2449535 0.0500042 0.08869695 
2.232291 0.1860944 0.3021179 0.221396 
849.4074 0.1681802 0.2488394 11.38354 
0.1000636 0.2040483 0.4304192 0.5166575 
0.2914683 1.791252 0.2976323 19821.49 
0.1911103 0.1729621 0.1139984 0.0386634 
0.09720861 0.06143238 0.1826664 305210.3 
0.08541059 0.7732883 0.1319327 16.17405 
0.2138152 3.531807 0.07456849 0.05711995 
0.03719872 0.4953604 0.1437316 24465.08 
0.1450329 0.2575186 0.131459 0.1057704 
0.2068542 0.5947658 0.176444 11.56055 
0.2028539 0.3141284 0.4185724 1.883262 
0.2984713 1.353236 0.6276111 1357028 
15.1671 0.08218112 0.2577853 12.2539 
0.1091108 0.06935317 0.3317161 0.01878579 
0.1802084 6055144 0.4589436 1.21658 
0.09192076 0.4067641 0.142878 0.4514347 
0.03844104 0.3069159 0.6338605 0.6148566 
0.04718586 0.4498935 0.4317 0.2387625 
0.1188358 89783547 0.2976372 0.7225038 
0.04472641 5.576839 0.3157495 1.880107 
0.1039697 8.069328 0.2808237 0.3696348 
0.1470641 101993765011 0.1264264 0.8130044 
0.07506608 4.124768 0.1294834 0.8385021 
0.04655706 770.6074 0.1309448 0.3370069 
0.03879511 1246.916 0.05844574 3.478337 
0.2041959 82.40187 0.766824 1.029309 
0.02073408 67.6874 0.2468248 0.4228972 
0.1005733 8059.712 0.08671961 0.2584346 
0.05853672 2323.252 0.1936898 0.6463682 
0.07161395 1.907185 0.2653179 0.7615286 
0.04953319 22687.99 0.2942575 1.40196 
0.2510136 3023476 0.1136728 0.1548449 
0.1388357 2722.586 0.2606071 1.343944 
0.05154471 14906.4 0.2768435 0.1192134 
0.2077691 0.009317575 0.2226504 0.6977659 
0.1220985 8010.192 0.3485815 1.437475 
0.117544 11365.88 0.3141336 0.7516048 
0.03485232 3065651 0.0940706 1.821905 
0.03649795 1.025262 0.1646138 0.350827 
0.08020698 4.725316 0.3296663 1.416077 
1.404436 0.0602887 0.2141915 0.8995537 
2.778469 36339.27 0.1275324 0.1804212 
0.06217433 132.2588 0.09939332 0.0953349 
0.1207585 1.412394e+12 0.3964676 0.1189648 
0.07995415 17061.25 0.3165715 0.9099913 
0.07719698 9.588557 0.6224349 0.6153625 
1.584128 319.1539 0.9038814 0.2980525 
9.481015 108.2021 0.1445906 0.4179307 
0.04318313 173.8019 0.1194064 0.9072591 
2.399948 0.2469638 0.1556851 0.4599469 
0.3088199 7862.288 0.2389339 1.338535 
