nu alpha 
2.9894 0.2696802 
4.973704 0.20394 
2.13973 0.448881 
2.68313 0.3452483 
2.915776 0.05833797 
1.599817 0.2422598 
1.389647 0.1766231 
1.432987 0.3278322 
1.639509 0.3291963 
1.414971 0.3466756 
2.359236 0.3781677 
2.507619 0.2354187 
3.43763 0.399273 
1.826511 0.2515116 
2.183379 0.3760468 
3.020369 0.3521142 
2.053014 0.3310068 
1.764393 0.1676655 
1.477171 0.1450946 
1.610205 0.3696806 
2.072588 0.3476162 
3.285153 0.2135895 
4.216302 0.1893049 
2.712033 0.4227009 
2.664631 0.3698485 
2.72465 0.1208286 
4.870686 0.3091165 
5.838417 0.338488 
4.797828 0.1076881 
3.302715 0.2292363 
2.325144 0.456855 
1.828071 0.3594791 
2.98216 0.3947944 
2.425556 0.3299399 
2.984156 0.1465567 
1.542714 0.2332728 
2.775202 0.4591854 
2.727007 0.2494204 
1.511006 0.2735502 
2.967414 0.271123 
1.500479 0.1723236 
3.121711 0.2152866 
1.942063 0.0623059 
2.222352 0.4016739 
2.415389 0.2372708 
2.093124 0.469268 
2.518526 0.485431 
2.116261 0.4176059 
2.087328 0.455424 
2.457983 0.3970542 
2.505598 0.4427018 
3.288572 0.3301076 
3.58967 0.1279529 
2.556707 0.4291298 
2.671861 0.3209524 
2.808078 0.10322 
2.366953 0.39112 
1.832632 0.2171224 
2.335428 0.2545806 
2.538221 0.1112427 
2.772992 0.4327106 
2.78954 0.2604415 
3.696858 0.3605913 
2.074606 0.376106 
2.281433 0.4223256 
3.862829 0.2736231 
2.761508 0.3510207 
2.741341 0.3993056 
4.511734 0.2668003 
3.838496 0.2466148 
2.262243 0.2206226 
2.172955 0.4606333 
3.731593 0.3168617 
1.649445 0.4944164 
2.029968 0.4645473 
1.890147 0.3035471 
1.717019 0.2626585 
2.524894 0.09812088 
2.195388 0.1688447 
1.61421 0.3395066 
2.775109 0.3368353 
2.994686 0.3158413 
6.592038 0.1749609 
3.540122 0.2063466 
2.957291 0.2043551 
2.356695 0.4731494 
1.875512 0.3613461 
1.761156 0.345287 
3.026467 0.02818596 
2.238489 0.108 
3.756464 0.4907844 
1.621882 0.3045648 
1.951068 0.1201656 
2.4869 0.1505948 
4.077139 0.3819743 
3.042434 0.3092108 
2.076346 0.4727279 
3.481713 0.189339 
2.415756 0.1621376 
2.593074 0.1166596 
1.51959 0.4445953 
2.895312 0.02085672 
