beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
29.19803 4.446785 16.42297 3.14376 -29.63118 -3.955234 -3.730023 -0.6137194 
28.88272 5.452917 15.38414 4.112509 -29.65871 -3.830212 -0.07322023 3.728283 
24.00245 7.979531 15.66999 3.828823 -30.28049 -3.697539 -0.3553304 2.564742 
21.93238 5.090654 14.16624 4.111864 -29.39376 -3.563474 -23.59538 -1.909587 
17.81231 7.327743 14.95145 2.392531 -30.76389 -3.879964 8.053114 -27.81037 
29.15246 3.931699 15.99281 4.378815 -31.67855 -3.94199 11.04926 -0.2293138 
28.78541 4.623978 16.34197 2.674809 -29.88676 -3.935253 -4.685239 -12.67764 
27.74771 3.69822 14.84448 3.695552 -30.61777 -3.949663 -3.387022 -0.4106165 
25.98528 1.387607 15.12394 3.152441 -29.90665 -3.857953 -7.928585 22.84684 
9.088012 5.331304 14.1884 2.976597 -31.86267 -4.080499 2.950897 -5.855973 
21.47025 7.539802 15.47235 3.984099 -29.51929 -3.825008 -14.87231 9.705509 
28.66485 4.401302 15.5204 5.497746 -29.44379 -4.041785 -5.41872 4.761763 
29.88166 3.824361 16.10659 4.957904 -29.66716 -4.050862 9.027933 15.83017 
29.13805 4.775948 15.1829 2.995872 -30.29556 -3.903294 -10.41618 -18.57223 
28.59499 4.458085 16.86087 2.412447 -29.74452 -4.01881 -13.24736 15.02176 
29.5476 5.018602 16.00255 4.209921 -29.75976 -3.984457 19.52781 -7.586867 
31.67902 1.029913 17.30712 3.716103 -29.57002 -3.857985 9.585822 -2.989641 
29.36245 4.138615 16.08061 2.687562 -29.794 -3.853877 -28.45566 17.926 
29.41222 4.106953 14.73006 4.399051 -30.05716 -3.895345 6.563137 1.641683 
29.12568 4.597169 15.32743 2.300447 -29.28555 -3.859218 3.394762 3.37638 
28.50904 5.098307 15.76456 3.776989 -29.69258 -3.603628 15.91235 2.378959 
29.20156 4.430524 15.90128 3.702669 -29.24934 -3.81372 -3.293765 8.013248 
27.58033 5.758292 15.5476 4.265309 -29.63897 -3.989481 0.4038475 -2.347851 
29.24088 4.548033 15.9698 2.585782 -29.72244 -3.77718 13.02155 12.28008 
30.32588 4.622694 15.36887 3.517577 -30.85402 -3.6538 -15.23003 -16.02734 
29.6603 3.506031 15.66678 3.257871 -30.41961 -3.841522 6.228461 -0.6429151 
29.4996 3.803305 15.32651 4.215551 -29.41424 -3.811583 -4.859611 20.87053 
29.15023 4.446821 16.04925 3.361074 -29.18415 -3.792277 9.084236 7.695327 
28.67525 5.087585 15.57735 4.408472 -30.203 -4.08326 -0.733945 -7.411073 
28.44882 4.870048 15.09052 3.510398 -30.18968 -3.772223 -13.5764 -1.734609 
28.02157 4.091119 15.38962 4.062166 -30.06481 -3.904406 2.118008 -29.89368 
30.18669 4.194629 17.16659 3.39143 -33.32915 -3.902305 1.05281 12.87771 
28.03293 6.606822 15.61581 4.524145 -29.84769 -3.933249 -2.566531 23.40903 
25.5835 4.407862 16.1781 2.240657 -30.43886 -3.860424 -7.593041 -6.291283 
31.93971 4.220442 14.69454 3.513693 -29.83205 -3.896778 -2.184786 -0.137515 
29.25693 4.575361 16.30598 2.801376 -29.81061 -3.825705 14.91636 -6.899522 
28.19902 4.885764 15.84676 2.315297 -29.68362 -3.828565 1.167701 7.173158 
28.61196 5.305616 16.08114 3.956309 -30.0357 -3.739142 -9.296397 8.054714 
28.33883 5.666529 16.67875 2.824947 -30.36381 -4.012952 -5.998789 -2.53314 
29.25018 4.245081 15.96004 3.828412 -29.24548 -3.690442 7.52315 13.73722 
28.10873 3.61603 15.82081 3.220885 -30.07605 -3.891132 15.97381 3.720352 
27.08325 5.714704 15.18494 5.269564 -29.53481 -3.764202 -5.394331 4.141234 
27.08074 5.021191 15.07487 3.729049 -29.56468 -3.967687 -11.58138 20.86951 
28.55487 4.893309 15.64746 4.492172 -29.12201 -3.81292 2.432455 19.29941 
28.86707 4.643072 16.17971 3.57739 -29.49065 -3.818468 7.816187 9.690887 
29.46604 3.788764 15.7245 3.967293 -29.54601 -3.966821 8.137126 -12.89597 
29.08946 4.605345 15.62195 4.12749 -29.34886 -3.602131 -3.852195 -2.826783 
28.17464 4.173753 15.45898 2.461084 -29.14709 -4.142613 -0.01357977 0.9858502 
28.58347 5.088659 17.00686 2.613715 -29.9204 -4.083 -2.557918 -6.75306 
29.00641 4.021167 15.82532 4.022954 -29.73631 -3.811057 -4.137078 9.813222 
27.55422 3.836995 15.17129 4.236533 -29.86598 -3.974934 10.47665 -0.7696361 
