p_1 p_2 p_3 p_4 
0.08406152 0.1209224 0.7713567 0.02365947 
0.0274527 0.1335029 0.8236639 0.01538044 
0.05859953 0.1615495 0.7711186 0.008732351 
0.07691433 0.09421208 0.822639 0.006234595 
0.07096749 0.0897347 0.8359181 0.003379682 
0.06171997 0.1161512 0.8156117 0.006517178 
0.02473339 0.155363 0.8091725 0.01073111 
0.03524383 0.1406263 0.7797449 0.04438504 
0.08558542 0.1958408 0.7153418 0.003232 
0.02303707 0.1239277 0.8457815 0.007253695 
0.06929203 0.135368 0.7877676 0.00757238 
0.04015202 0.1417252 0.8074996 0.01062324 
0.03608746 0.07402781 0.8739746 0.01591017 
0.05616358 0.1383978 0.7935009 0.01193771 
0.07533692 0.1493833 0.7604102 0.01486962 
0.03934879 0.1842881 0.7698529 0.006510249 
0.09563096 0.07440606 0.8116799 0.01828304 
0.05354386 0.07822153 0.8611255 0.007109131 
0.06849688 0.1219587 0.8000923 0.00945212 
0.04716195 0.1049046 0.7987829 0.04915061 
0.05997666 0.1341977 0.8036198 0.002205901 
0.07905191 0.1498945 0.7653109 0.005742722 
0.02081872 0.09103345 0.8800999 0.008047954 
0.05590933 0.1019121 0.8377668 0.004411775 
0.04350096 0.1549107 0.7968301 0.00475827 
0.06209384 0.1361905 0.7926321 0.009083616 
0.055135 0.1329074 0.7926698 0.01928784 
0.06452216 0.1222296 0.8065766 0.006671623 
0.03938863 0.1527113 0.8007616 0.007138512 
0.04472531 0.1821563 0.7533351 0.0197833 
0.03636436 0.1201398 0.8303853 0.01311054 
0.08045109 0.1011571 0.8127948 0.005597007 
0.08888444 0.1204764 0.7654523 0.02518687 
0.08863264 0.1186999 0.7863855 0.006281921 
0.05041253 0.1132009 0.8224142 0.01397242 
0.03331687 0.1197716 0.8376146 0.009296889 
0.06206201 0.1276862 0.7840107 0.02624106 
0.05234141 0.1502414 0.796735 0.0006821842 
0.02455407 0.1311221 0.806102 0.03822189 
0.1057744 0.08142736 0.8060656 0.006732547 
0.04677243 0.1228786 0.8292919 0.001056998 
0.05928606 0.1461709 0.7930149 0.001528126 
0.05135729 0.1406477 0.8046403 0.003354631 
0.05487053 0.1215016 0.8085559 0.01507191 
0.05070336 0.1173033 0.8303507 0.001642728 
0.05409222 0.0832985 0.8578174 0.004791842 
0.04596501 0.134464 0.8177824 0.001788623 
0.0276958 0.1203941 0.8514759 0.0004342305 
0.05137209 0.1596449 0.7821785 0.006804566 
0.03015215 0.1570353 0.8088408 0.003971738 
0.05256341 0.1288007 0.8136148 0.005021045 
0.07686235 0.09502306 0.8248005 0.003314144 
0.0256281 0.09247127 0.8567538 0.02514684 
0.07691978 0.1564049 0.759786 0.006889378 
0.05128357 0.1165272 0.8032823 0.02890694 
0.03729572 0.100019 0.8258897 0.03679556 
0.030565 0.1737593 0.7791634 0.01651228 
0.05626814 0.1389617 0.7848257 0.0199444 
0.04371616 0.1289411 0.8160161 0.01132659 
0.05620975 0.1303757 0.78332 0.03009453 
0.02675342 0.1339616 0.8244384 0.01484655 
0.06471037 0.09772164 0.8109834 0.02658459 
0.06144766 0.02477136 0.7611208 0.1526602 
0.0651174 0.002624649 0.8060485 0.1262094 
0.1091101 0.01917248 0.7557007 0.1160167 
0.04271833 0.01592487 0.7769648 0.164392 
0.05455018 0.003393081 0.8057984 0.1362584 
0.02188305 0.0263743 0.7874393 0.1643034 
0.01085064 0.05912275 0.7121585 0.2178681 
0.01897894 0.06799491 0.7845991 0.128427 
0.0001004996 0.05060335 0.7829983 0.1662979 
0.01856949 0.03360199 0.7849694 0.1628592 
0.007780954 0.04842887 0.7739534 0.1698368 
0.01468347 0.06433484 0.7850185 0.1359632 
0.03034321 0.04754554 0.8770443 0.04506697 
0.01692131 0.05408307 0.8205328 0.1084629 
0.007038298 0.06526164 0.788158 0.1395421 
0.00615827 0.04486297 0.8572113 0.09176749 
0.008227828 0.117955 0.8058959 0.06792132 
0.00850816 0.02274393 0.8259926 0.1427553 
0.006293344 0.08324577 0.7546833 0.1557776 
0.0126066 0.02502212 0.7953224 0.1670488 
0.02425725 0.03593635 0.8399561 0.09985029 
0.004160498 0.05296065 0.8020581 0.1408207 
0.09060703 0.008740875 0.786789 0.1138631 
0.07673949 0.00572225 0.7854288 0.1321095 
0.05690246 0.008031356 0.7439974 0.1910688 
0.08080984 0.001221803 0.7888947 0.1290737 
0.05518584 0.08696212 0.8223023 0.0355497 
0.08457118 0.1174273 0.7966731 0.001328423 
0.03495022 0.1263432 0.8319153 0.006791259 
0.01902105 0.1608552 0.7917174 0.02840632 
0.000120222 0.1242356 0.8308614 0.04478284 
0.02296697 0.1552967 0.7521206 0.06961573 
0.04008459 0.1260606 0.7798916 0.05396321 
0.00236656 0.103397 0.7758549 0.1183816 
0.01043043 0.2133898 0.7327949 0.0433848 
0.003386268 0.1207644 0.8194306 0.05641876 
0.02464424 0.1378181 0.7854734 0.05206426 
0.00214035 0.1777642 0.7761997 0.04389576 
0.03746236 0.1088001 0.7900093 0.0637282 
0.01450802 0.1635529 0.7796869 0.04225215 
0.018528 0.09443313 0.8450144 0.04202444 
0.01867167 0.1482689 0.7882153 0.04484409 
0.06838588 0.1201818 0.7534691 0.0579632 
0.007819983 0.1405021 0.8005026 0.05117535 
0.02714398 0.1217374 0.8208688 0.03024986 
0.002403439 0.1635129 0.797969 0.0361147 
0.01766302 0.1295236 0.8345816 0.01823181 
0.01517286 0.08934295 0.8319524 0.06353181 
0.001105812 0.0740589 0.8730228 0.05181252 
0.01536685 0.09690795 0.8034815 0.08424367 
0.006106937 0.1197796 0.7888967 0.08521671 
0.06322045 0.161832 0.7584907 0.01645692 
0.05393216 0.1581303 0.7845052 0.003432287 
0.0350466 0.1239042 0.8408161 0.0002330897 
0.03853042 0.1155969 0.8384515 0.007421268 
0.02166788 0.1176675 0.8351917 0.02547287 
0.06787219 0.1148919 0.7902609 0.02697502 
0.1106337 0.1293251 0.7315036 0.02853774 
0.05968384 0.1545239 0.7792492 0.006543036 
0.04949112 0.1581418 0.7745234 0.01784368 
0.06338939 0.1232586 0.8052963 0.008055737 
0.0662459 0.1230425 0.7999211 0.01079048 
0.0227015 0.1597835 0.7963854 0.02112962 
0.04937257 0.1734596 0.7734684 0.003699425 
0.05299406 0.009611392 0.7570326 0.1803619 
0.07249992 0.01219751 0.8012572 0.1140454 
0.05766068 0.01369097 0.8410368 0.08761153 
0.05775573 0.01785909 0.806397 0.1179882 
0.06012604 0.008871282 0.8145056 0.1164971 
0.09224594 0.02636537 0.790596 0.0907927 
0.04387451 0.002684985 0.8670167 0.08642378 
0.03614212 0.003874961 0.779176 0.180807 
0.0530786 0.00449305 0.8094733 0.132955 
0.1030643 0.00982219 0.7397867 0.1473268 
0.05150626 0.02979454 0.7609904 0.1577088 
0.09374488 0.02703775 0.7687146 0.1105027 
0.03502518 0.002282938 0.8533745 0.1093174 
0.0201482 0.004842237 0.8702978 0.1047118 
0.07079715 0.01665941 0.8122477 0.1002957 
0.03877549 0.004161093 0.7917053 0.1653581 
0.05946995 0.0146427 0.7722372 0.1536501 
0.02396763 0.04071878 0.8075588 0.1277548 
0.08984087 0.05651717 0.7307431 0.1228989 
0.07437913 0.009316706 0.8545096 0.06179459 
0.07064861 0.001082486 0.7774332 0.1508357 
0.05218224 0.01343185 0.8240119 0.110374 
0.03427632 0.01188419 0.8641836 0.08965593 
0.06338747 0.004615993 0.8644257 0.06757086 
0.09814077 0.00740163 0.7620604 0.1323972 
0.08354986 0.01203878 0.8123403 0.0920711 
0.05102604 0.01881481 0.8042295 0.1259296 
0.05981262 0.02053806 0.8083031 0.1113462 
0.03704345 0.00890525 0.7629774 0.1910739 
0.05321662 0.003096894 0.8336635 0.110023 
0.09775944 0.01132629 0.776171 0.1147433 
0.02867987 0.003596111 0.7987864 0.1689377 
0.0619973 0.04048278 0.7847629 0.112757 
0.04347808 0.04699061 0.8063602 0.1031711 
0.06843553 0.003027151 0.7587918 0.1697455 
0.05478663 0.02311372 0.7550359 0.1670638 
0.03373839 0.001035818 0.847865 0.1173608 
0.009894797 0.04539938 0.7698182 0.1748876 
0.007459886 0.02741999 0.8129562 0.152164 
0.0009074677 0.06816782 0.7843554 0.1465693 
0.04050611 0.08295139 0.8053682 0.07117429 
0.006974987 0.08099587 0.7971067 0.1149224 
0.0006093206 0.05902578 0.7566711 0.1836938 
0.002323062 0.02893226 0.8957179 0.07302675 
0.03731472 0.05883893 0.7424057 0.1614406 
0.0006307803 0.05272189 0.7590862 0.1875612 
0.007196189 0.05156283 0.7874839 0.1537571 
0.001200416 0.06618697 0.7672858 0.1653268 
0.003514388 0.04035745 0.8316433 0.1244849 
0.00515792 0.05130936 0.8208608 0.1226719 
0.02948091 0.06493611 0.8061521 0.0994309 
0.01338599 0.03598379 0.8343596 0.1162706 
0.008403747 0.03656679 0.8056444 0.149385 
0.1282534 0.0421748 0.8184356 0.01113613 
0.131242 0.05817895 0.8063554 0.00422365 
0.1593978 0.06086834 0.7403561 0.0393778 
0.08958428 0.03291173 0.8741584 0.003345623 
0.1549345 0.0533456 0.7619652 0.02975465 
0.0880651 0.07033223 0.8127832 0.02881947 
0.1575313 0.03694275 0.7590419 0.0464841 
0.1552976 0.07194807 0.7658873 0.006867072 
0.1567959 0.06091636 0.7746647 0.007623061 
0.09724401 0.1013712 0.797044 0.004340784 
0.163118 0.05607035 0.7746949 0.006116736 
0.1235402 0.03713761 0.8248398 0.01448241 
0.220395 0.0396185 0.7350716 0.004914876 
0.120656 0.05778241 0.8146009 0.006960672 
0.09583204 0.03586627 0.8635146 0.004787042 
0.06833207 0.01112264 0.898659 0.02188633 
0.1173729 0.1037057 0.7484234 0.03049802 
0.1830494 0.06928884 0.7361708 0.01149099 
0.1184388 0.03675849 0.8435622 0.001240545 
0.1404692 0.03433838 0.8014806 0.02371185 
0.1255672 0.05211428 0.8023844 0.01993409 
0.1355288 0.05147057 0.7933239 0.01967676 
0.2057382 0.03252654 0.7415729 0.02016237 
0.14217 0.05219639 0.8025395 0.003094201 
0.1017153 0.1054297 0.7798944 0.01296068 
0.1025745 0.06503767 0.8288497 0.003538167 
0.1154019 0.09507484 0.7625175 0.02700569 
0.1163119 0.08190906 0.7927684 0.009010629 
0.08558252 0.06848417 0.8401096 0.005823749 
0.2329888 0.03921102 0.7148898 0.01291046 
0.13014 0.06778294 0.7998959 0.002181113 
0.1555476 0.05755731 0.7763887 0.01050641 
0.1969535 0.05051708 0.7447924 0.007736979 
0.1103373 0.06733972 0.7636336 0.05868939 
0.09776615 0.08547715 0.8122966 0.004460079 
0.07717199 0.1029107 0.8030177 0.01689961 
0.1030936 0.06889968 0.8259538 0.002052993 
0.1463337 0.07590317 0.7720501 0.005712981 
0.07188222 0.003185403 0.7861814 0.1387509 
0.1520629 0.005304763 0.7664611 0.07617126 
0.1410201 0.01909837 0.8052077 0.03467382 
0.15689 0.01392829 0.7726511 0.05653064 
0.2562267 0.005283531 0.672886 0.0656038 
0.09786216 0.007904988 0.8128032 0.08142969 
0.1185191 0.003123254 0.8180384 0.06031928 
0.1028005 0.03270748 0.834789 0.02970308 
0.06119992 0.04923099 0.8345752 0.05499388 
0.07915683 0.06662184 0.8117184 0.04250289 
0.147171 0.007400935 0.7656612 0.07976692 
0.1250513 0.0153423 0.7917023 0.06790412 
0.1392582 0.02497864 0.7823278 0.05343539 
0.1197056 0.007059358 0.8277516 0.04548348 
0.1123058 0.001785037 0.8390493 0.04685986 
0.1519389 0.02414692 0.7476336 0.07628051 
0.1226225 0.01469939 0.7889575 0.07372068 
0.1560766 0.01106649 0.7372809 0.09557607 
0.1633863 0.0003598388 0.7627595 0.07349443 
0.09437314 0.02143646 0.8618702 0.02232016 
0.1360444 0.01533725 0.8247127 0.02390573 
0.08129258 0.002184795 0.876151 0.04037167 
0.1157177 0.01001627 0.8481331 0.02613286 
0.192161 0.004429469 0.7598815 0.043528 
0.1294102 0.01948876 0.8088519 0.04224921 
0.09929284 0.01990277 0.8265246 0.05427982 
0.1384216 0.01454783 0.8002305 0.04680003 
0.1898616 0.02024859 0.7279655 0.06192434 
0.1408279 0.01523904 0.7365153 0.1074177 
0.07074931 0.01696047 0.8353081 0.07698215 
0.1517171 0.01478447 0.7189814 0.1145171 
0.1621495 0.005378012 0.7478518 0.08462064 
0.06150178 0.0009808607 0.8291864 0.1083309 
0.1054909 0.00490411 0.8358665 0.0537385 
0.1659416 0.01859589 0.8112061 0.00425634 
0.08884034 0.02304481 0.8691581 0.01895676 
0.1119359 0.06759383 0.8142266 0.006243668 
0.1091277 0.02835713 0.8067382 0.05577693 
0.1035012 0.06860017 0.826782 0.001116621 
0.1205199 0.05709959 0.8131721 0.009208432 
0.1723248 0.06645523 0.7582117 0.003008212 
0.07808025 0.1078601 0.8053068 0.008752869 
0.1847966 0.03729399 0.7763257 0.001583732 
0.150188 0.04670768 0.7929466 0.01015771 
