"comp1" "comp2"
-1.970273 5.1222
-2.116442 4.860176
-1.838238 5.598831
-1.594557 5.221322
-1.37755 5.88852
-1.586364 5.683695
-1.775599 5.523714
-2.239001 5.134414
-2.499559 6.437536
-2.946953 5.249802
-2.69337 4.708707
-3.641793 4.712134
-2.725775 5.437482
-2.096106 4.732791
-1.973719 7.326176
-1.749915 10.04855
-4.572003 9.744339
-4.000087 8.715937
-3.117516 9.051737
-3.652342 10.24544
-3.434043 8.381594
-3.205035 7.944813
-4.745674 6.771276
-3.564592 8.281063
-3.996894 9.561593
-3.56729 7.072772
-2.826332 7.353942
-3.306807 8.128459
-3.867008 7.910272
-3.517217 8.526913
-3.56235 8.896987
-3.81137 9.582392
-4.595995 10.04645
-4.276477 9.45103
-3.960044 6.344585
-3.758013 6.414388
-3.249774 5.899746
-3.968255 7.704667
-3.871095 10.34787
-4.278469 8.127362
-4.64554 8.223236
-5.81207 9.560046
-4.513879 9.030298
-4.495212 9.129539
-4.691891 9.182563
-5.033062 8.387294
-5.091023 8.072198
-4.401019 10.29403
-4.630781 11.40915
-4.418811 10.95522
-3.670558 10.4734
-4.040083 7.360372
-4.040501 8.573739
-3.626439 9.772818
-3.434288 7.293165
-4.194503 7.60487
-4.964524 6.086471
-3.961359 9.563737
-4.721788 13.06501
-4.801593 9.6762
-4.534264 8.028995
-4.298738 9.900975
-3.846836 9.592905
-5.448958 8.470017
-6.096075 7.272674
-6.066183 6.94592
-6.54398 11.41873
-5.815993 10.96969
-6.761078 8.12336
-5.767993 6.619752
-4.504953 7.815662
-3.111823 8.079195
-3.71315 8.343535
-3.236108 7.871334
-4.157553 8.679796
-4.012382 7.112275
-4.109208 5.877274
-4.529866 8.681412
-4.607956 9.577853
-4.264638 10.22761
-3.486726 10.86419
-3.12926 10.27319
-4.014784 7.288402
-3.789824 7.192267
-4.023949 7.41791
-4.364709 5.655282
-4.486648 7.099354
-5.788663 10.34046
-6.624259 10.95312
-5.10748 8.575458
-5.883955 9.636478
-4.686607 10.72491
-4.208871 9.833427
-3.343776 10.77644
-4.149921 9.103418
-2.903866 8.432768
-2.709964 9.231194
-4.171738 9.479741
-3.922922 9.87784
-4.354236 8.668894
-5.001488 8.771961
-4.717896 9.728785
-4.707462 9.268763
-3.907498 7.965937
-3.427325 7.935829
-3.575106 5.744451
-4.886238 5.740337
-5.172161 6.027395
-5.474359 6.811181
-4.432547 6.515299
-4.210406 5.718218
-3.94348 5.069989
-3.866413 5.327962
-3.411578 6.276771
-3.688097 6.499515
-3.191957 6.286028
-2.748248 7.187942
-3.112713 6.32065
-3.825876 6.413077
-4.904257 8.114744
-3.584468 7.270615
-2.368994 6.814783
-2.017155 6.261524
-2.136498 6.270043
-2.367159 6.032586
-2.58953 6.779365
-2.033201 6.753326
-4.444991 8.499836
-4.344527 8.003755
-3.839936 5.143208
-3.271292 5.194179
-2.793672 5.262648
-2.803499 4.628435
-2.578723 4.257871
-2.344069 5.886005
-2.323516 6.999769
-2.215361 6.794761
-2.156983 7.519816
-2.156755 7.054056
-3.653473 6.316475
-3.213544 7.801101
-2.765839 7.622397
-2.943371 7.926892
-4.279626 8.010791
-3.79727 10.06972
-3.950149 10.75298
-3.420626 10.33129
-4.085596 6.89202
-3.849129 7.251734
-4.75055 8.218199
-4.122392 8.31104
-3.439951 8.348876
-2.838247 9.694307
-3.505113 9.696298
-4.449948 10.09036
-4.390215 8.188847
-4.403941 6.69884
-3.172749 6.749216
-4.044347 8.389196
-4.626548 8.463718
-5.785602 8.855481
-4.388846 7.137057
-4.269256 7.67653
-4.137501 7.027853
-3.796468 9.330921
-4.045779 8.916073
-3.232293 10.016
-4.096081 9.26891
-3.626342 9.98125
-3.165617 9.490312
-3.228502 9.276032
-3.213919 7.925909
-3.102982 7.213191
-3.588389 7.899279
-3.189557 7.457371
-2.823614 6.868648
-3.301919 7.003288
-3.732277 6.920004
-3.522379 7.605938
-3.401402 8.305817
-3.018254 8.675966
-2.907763 8.629317
-2.873714 6.91655
-3.373659 7.541586
-3.829766 10.54281
-4.765507 8.939539
-4.915979 9.213316
-4.963809 8.411757
-4.824165 7.833941
-2.879212 7.694046
-2.354462 7.502179
-2.82936 7.088967
-3.289291 6.190158
-3.627953 5.949868
-3.074487 6.557624
-2.842813 6.090613
-3.670293 7.242581
-3.84793 7.812321
-4.479463 7.417443
-4.264807 7.978643
-5.107487 9.02152
-4.789246 8.823274
-5.606981 9.611638
-3.993706 9.563112
-3.460619 7.272166
-3.786667 6.405251
-3.871615 8.657921
-3.393629 8.08937
-2.986281 8.303867
-3.873204 8.850984
-3.758998 9.600288
-3.646395 8.212774
-6.044103 8.798258
-6.153622 11.38864
-5.514416 9.700353
-5.464913 10.15824
-6.4385 9.78341
-4.836025 8.374361
-6.069531 7.94884
-5.446744 10.41819
-4.678495 9.793356
-3.032598 10.48501
-3.294769 7.695744
-3.147083 7.986275
-3.020563 7.272036
-2.912863 7.275505
-2.963719 8.362212
-3.221267 7.595502
-2.322116 5.296011
-2.515548 5.999494
-2.758078 6.431316
-1.693137 5.979506
-1.316132 5.190743
-1.891581 5.235833
-1.595127 5.316729
-1.760795 5.358149
-2.105927 4.554635
-2.571958 5.413869
-2.969446 5.537045
-2.532141 6.493535
-2.432677 7.024012
-2.178185 6.911903
-2.032367 6.870884
-2.413716 5.507848
-2.004338 6.362313
-2.368257 5.878349
-2.632351 5.293793
-2.815102 6.056534
-2.377776 5.278119
-2.118044 4.452499
-1.673059 5.180635
5.304621 -1.739556
-1.968525 4.307294
-2.130061 4.693973
-1.957233 6.488187
-2.143466 6.928999
-2.25103 7.877947
-2.546911 7.646685
-2.735049 7.694233
-4.32503 7.865759
-3.782285 8.732268
-3.068757 7.66068
-2.556578 7.264654
-2.681426 6.630845
-2.629967 6.345415
-3.01598 6.180038
-2.360611 7.016738
-2.372873 6.340874
-2.166777 6.920024
-2.053726 6.878566
-2.257628 6.904316
-2.804442 4.625304
-2.556718 4.549246
-2.321903 4.112967
-2.393322 4.00433
-2.333802 4.269674
-2.132199 5.182974
-2.8126 5.315182
-3.310177 4.771283
-3.195338 4.149354
-2.651572 4.551153
-3.517775 6.031097
-3.2628 5.963213
-3.057955 6.362315
-3.449474 6.903045
-4.612247 8.413713
-4.664917 6.826736
-6.076686 7.06244
-5.985575 6.132549
-4.761104 6.290704
-4.606543 6.459043
-5.390214 9.981887
-4.440856 6.657239
-4.642159 9.679055
-3.483805 9.87614
-3.628752 6.32985
-3.323837 6.483589
-3.841301 7.591157
-3.897914 8.578778
-3.538024 7.835356
-3.566908 7.571339
-3.349874 8.082046
-3.596281 8.557988
-4.106788 9.456712
-3.703307 9.517964
-3.800805 8.775918
-2.948432 8.913315
-3.153647 10.78425
-3.447627 9.780225
-3.782165 7.889746
-4.105222 9.013816
-3.657282 7.082923
-3.357711 7.720311
-2.811661 8.173577
-4.000658 9.858723
-2.867935 9.26027
-2.805055 10.69655
-2.707999 10.00561
-2.806172 8.880803
