"comp1" "comp2"
0.9571355 -4.940144
0.9723207 -5.480793
0.9614216 -5.55062
0.9594761 -5.134663
0.9630127 -5.202706
0.9909884 -5.109419
1.104803 -5.48474
1.048933 -6.094369
1.011413 -5.906289
0.9750937 -5.891964
0.95632 -6.128685
0.9651988 -5.756787
0.9894541 -5.647165
1.031204 -5.750129
1.032545 -5.462271
1.030972 -5.076433
1.048066 -5.38223
1.055748 -5.29193
1.097923 -4.91146
1.065915 -4.609104
1.088342 -4.802939
1.06031 -5.207171
1.028378 -5.149085
0.9484897 -5.149653
0.9873744 -4.967884
0.9484422 -4.857041
1.007777 -4.774721
1.021721 -4.842051
1.023514 -4.839765
1.044219 -4.873987
1.126196 -4.843532
1.109818 -4.91135
1.027275 -5.802397
1.040006 -6.413039
1.091795 -6.35965
1.077565 -5.382211
1.090815 -5.468059
1.113599 -6.070408
1.098099 -5.895185
1.004186 -5.464707
0.9574332 -6.052614
0.9390846 -5.678536
0.9679625 -4.994606
0.997574 -5.169044
0.9655781 -5.378407
1.002499 -5.634041
1.072136 -5.286939
1.033804 -5.66947
1.073356 -5.675651
1.033776 -5.441664
1.041877 -5.745509
1.08872 -5.519937
1.048688 -5.545889
1.054932 -5.856002
1.002177 -5.9012
1.04203 -6.244796
1.038304 -6.189221
1.038452 -6.35583
1.035318 -6.458362
1.012407 -6.649218
1.009207 -6.142239
1.017984 -5.920137
1.047636 -5.393187
1.051325 -5.346457
1.004669 -5.684117
1.024304 -5.747594
1.058608 -5.349384
1.142619 -5.321424
1.155612 -5.74521
1.114853 -5.630236
1.075773 -5.672226
1.127249 -5.71383
1.112587 -5.826091
1.093518 -5.644269
1.029163 -5.406697
1.015412 -4.839681
0.9774356 -5.064319
1.029702 -5.046963
0.9468308 -5.189584
0.9454281 -4.955436
0.9444163 -4.825382
0.8940621 -4.615682
0.9375052 -4.618292
0.9293102 -5.042466
0.9000449 -4.836663
0.8970473 -4.509337
0.9257928 -4.231432
1.017538 -4.576699
1.005815 -4.888644
1.066177 -5.469879
1.07068 -4.872732
1.071939 -5.071609
0.9951836 -5.124354
1.017779 -5.146386
1.042548 -5.472746
0.9397823 -5.544162
0.8999745 -5.643564
0.9664271 -5.224539
1.00961 -5.018725
0.9938593 -5.039207
1.00421 -5.006366
0.9451529 -4.957241
0.9620824 -4.926807
0.9478006 -4.392831
0.9233454 -4.601509
0.8926371 -4.281875
0.8936151 -4.284145
0.8897031 -4.445504
0.8957159 -4.050261
0.9113911 -3.993857
0.9509818 -3.551006
0.9835869 -3.602577
0.9405058 -3.71504
0.9451186 -3.666825
0.9263251 -3.889837
0.9354496 -4.006757
1.000842 -3.674874
0.9640907 -3.701188
0.9094229 -3.934889
0.9374275 -3.832944
0.9462507 -3.732458
0.9309468 -3.86877
0.9142311 -4.124824
0.9448172 -4.214857
0.9372875 -4.787012
0.9699984 -4.665037
0.9721578 -4.693635
0.9697187 -5.141793
0.924623 -5.867442
0.9295078 -5.579109
0.9544977 -5.853321
0.9624431 -4.925025
0.9779423 -4.692752
0.9604353 -5.143716
1.00087 -5.480551
0.9402682 -5.731619
1.00083 -4.503385
0.9327922 -4.437045
0.9133757 -4.571466
0.8882203 -4.87763
0.912875 -4.227918
0.856521 -4.169113
0.8514799 -4.410679
0.8784141 -4.289998
0.8644326 -4.103665
0.8838266 -4.378319
0.8503333 -4.802985
0.9406847 -4.761891
0.9422433 -4.972211
0.9334203 -5.250052
0.9272727 -4.595065
0.9074764 -4.65515
0.9338146 -4.924255
0.9309422 -5.136148
0.9661828 -5.275402
0.9603229 -5.620368
0.9557986 -5.940636
0.9738291 -5.486873
0.9752064 -5.330328
1.021107 -5.04902
1.054331 -4.977063
1.036151 -5.606272
0.9920598 -5.836036
0.9845251 -5.725637
0.9763278 -5.403262
0.9792026 -5.049356
0.9843582 -4.948485
0.9298978 -5.168293
0.9335029 -5.364601
0.9434721 -5.383463
0.9554289 -6.122993
0.9631422 -6.164206
1.010759 -6.212427
1.068224 -5.732264
1.031741 -5.066512
1.030664 -5.756514
1.030215 -5.557412
1.033448 -5.60991
0.9821909 -5.778162
0.9545386 -5.988563
0.9794832 -6.423272
0.996831 -5.57516
0.9758803 -5.437229
1.019642 -4.66445
1.010518 -5.010812
1.05954 -5.120412
1.015268 -5.494462
0.9836822 -5.213092
0.9985123 -4.66568
0.9668614 -4.922427
0.9511512 -4.359499
0.9899454 -4.497514
0.9837265 -4.310421
0.9572503 -3.880585
0.9604841 -3.996896
0.9127899 -4.175924
0.9559318 -4.744897
0.9443248 -4.989121
0.9674786 -4.447187
1.008661 -4.850558
1.005044 -5.15213
0.9878274 -5.119255
0.9506985 -4.839854
0.9216559 -4.927902
0.9677773 -5.162772
1.054054 -5.075521
1.033355 -4.948976
1.036214 -4.559993
0.9812654 -4.377524
1.01581 -4.4949
0.992561 -4.924474
0.9802473 -4.879111
0.9874978 -4.893323
0.9574288 -4.667964
0.957184 -4.787935
0.9638402 -4.4853
0.986065 -4.288757
0.9337241 -4.424106
0.9585776 -4.826707
0.9247393 -4.236168
0.9659849 -4.220709
0.9083838 -4.454661
0.8949136 -4.582793
0.8975051 -4.70546
0.9721412 -4.768107
0.96405 -4.67596
0.9612524 -4.891915
0.9594522 -4.284766
0.9499015 -4.200779
0.9157602 -3.929443
0.9039452 -3.877792
0.9394201 -4.713776
0.9470987 -4.495503
0.9227569 -4.562135
0.8852729 -4.416863
0.8720178 -4.277486
0.8832995 -4.212937
0.8820553 -4.755944
0.896296 -4.186944
0.9104335 -4.839396
0.9591476 -4.755675
0.9229258 -4.896424
0.9341447 -4.638402
0.9429063 -4.612497
0.9307403 -5.03948
0.9486266 -5.012285
0.9575045 -5.393497
0.9874767 -4.900266
1.018598 -4.924655
1.06158 -4.836276
1.033993 -5.405539
1.037188 -5.022685
0.9687404 -5.215847
0.9411869 -5.164721
0.9462035 -4.802359
1.002961 -5.306657
0.9974272 -5.556272
0.9916946 -5.65862
0.9600566 -5.049693
0.9339316 -4.808242
0.9867802 -4.601316
0.9819226 -4.63224
0.9724354 -4.522263
0.9246851 -4.033387
0.9181075 -4.318751
0.9056027 -4.150234
0.9133023 -3.958292
0.9464212 -4.230149
0.9771035 -4.117573
0.9563226 -4.250289
0.944887 -4.355115
0.9598373 -4.824237
0.942262 -4.549374
0.9289854 -4.667875
0.9428257 -4.9838
0.9268352 -4.667504
0.9194121 -4.244962
0.9051082 -4.250279
0.8987331 -4.10806
0.9328531 -4.244559
0.9664383 -4.64902
0.9617628 -4.898701
0.9149189 -4.938814
0.9469339 -4.904301
0.9693115 -5.128526
0.9939936 -5.304155
1.0017 -4.869532
0.9699612 -4.958926
0.898472 -4.877073
0.9101233 -4.79583
0.8945762 -4.261467
0.9181765 -4.392255
0.9421394 -4.675453
0.9675595 -4.974308
0.9567395 -4.502963
0.9657219 -4.466665
1.021051 -4.000667
1.021068 -4.418864
1.033652 -4.380233
1.019536 -5.01698
1.038719 -4.329534
1.008697 -4.686043
1.016627 -4.792049
1.024582 -4.831669
1.011373 -4.776837
0.950587 -4.552038
0.916243 -4.974404
0.9029253 -4.746696
0.9421944 -4.757303
0.9369786 -4.792155
0.9640433 -4.776458
0.9720798 -4.99135
0.9859192 -5.536639
1.041467 -5.161714
1.053242 -5.884127
1.038779 -5.62101
0.9864437 -5.40138
1.027529 -5.443539
0.9475271 -5.001544
0.977445 -5.13681
0.9751855 -5.041655
1.004366 -4.621045
1.00705 -5.421362
0.9636652 -5.014495
0.9973907 -5.07596
1.038184 -4.7522
1.019955 -4.467385
1.034282 -4.517288
1.029194 -4.305445
1.014093 -4.247195
0.9749622 -4.378788
0.9981588 -4.55915
0.9839469 -4.745304
0.9920048 -4.812396
0.9672337 -4.056253
0.9612502 -4.305847
0.936049 -4.446645
0.9075127 -4.405723
0.9193919 -5.01448
0.8638294 -5.045031
0.8580479 -5.079745
0.9541837 -5.070911
0.9349965 -4.583771
0.9426688 -4.343819
0.9901568 -4.823167
0.9516119 -4.7621
1.00155 -4.817317
1.028186 -4.545155
0.9945451 -4.651377
0.9994149 -4.823795
0.9770702 -4.532462
1.012426 -4.202066
1.000579 -4.736855
1.033409 -4.723655
0.9676096 -4.235207
0.9412966 -4.097333
1.002516 -4.492023
1.021541 -4.262989
0.9838199 -4.711571
0.9947353 -4.828242
1.014473 -4.585281
1.031422 -4.929207
0.9921318 -4.857079
1.036607 -4.654674
1.005105 -4.624215
0.9912961 -4.262855
0.9488649 -4.390044
0.9704603 -5.017833
0.9706907 -4.689789
0.9711975 -5.181081
0.9566073 -5.260639
1.002203 -4.907945
1.057873 -4.408474
0.9885972 -4.280236
1.007798 -4.8764
1.059196 -4.710267
1.041222 -5.005728
1.011197 -5.416853
0.9906037 -5.45064
1.036716 -5.027536
1.003813 -5.256288
1.036443 -5.137035
1.030209 -5.195055
1.023903 -5.198626
1.061701 -5.632891
1.079819 -5.601146
1.112928 -6.166405
1.017313 -5.885688
1.026708 -5.528565
1.003077 -5.481942
0.9730667 -5.186981
0.9967348 -5.103399
0.9865306 -4.974555
1.031873 -5.571421
1.051047 -5.451433
1.102323 -5.118557
1.03179 -5.312865
1.001873 -4.975715
0.9954168 -5.222032
1.043549 -4.728841
1.080834 -4.450584
1.054971 -4.335995
1.030194 -5.105082
1.015168 -5.151068
0.9943833 -4.832636
0.9903416 -4.740904
0.9412651 -4.67979
0.9541552 -4.371073
0.9768409 -4.155252
0.9872615 -4.021091
0.9988799 -4.387663
1.012074 -4.290226
0.9840444 -4.386082
0.9951968 -3.748451
1.01643 -3.653439
1.036637 -3.708959
1.035589 -3.90849
1.037233 -4.705835
1.031934 -4.764599
1.029695 -4.783848
1.063082 -4.317445
1.007397 -4.21738
0.962127 -4.022642
0.9470846 -4.338096
0.9407624 -4.447323
0.9256295 -4.365458
0.9006161 -4.027962
0.8793571 -4.021569
0.9470001 -4.656067
0.9685547 -4.563621
0.9491906 -4.044005
