"nu" "alpha"
2.655371 0.2884179
2.642688 0.3753889
2.427663 0.4448374
2.628239 0.02414833
2.487163 0.2659229
2.587182 0.2090227
3.127058 0.1315686
2.666651 0.4415948
2.468007 0.1492319
2.6428 0.496341
2.395271 0.3739538
2.609531 0.2661787
2.605679 0.3441465
2.821328 0.1920752
3.059959 0.1952869
2.687405 0.176315
2.675 0.2707282
2.636632 0.4958004
2.728776 0.3114356
2.75884 0.3941175
2.920585 0.3826349
2.693054 0.2243343
2.593329 0.05802068
2.627646 0.3019054
2.480403 0.1763418
2.340355 0.4875923
2.778193 0.2161216
2.617046 0.3499069
2.22416 0.1549688
3.034536 0.1836132
2.721069 0.4424929
2.668334 0.2221619
2.681154 0.2880659
2.849464 0.4939827
3.135057 0.4346802
2.845673 0.4321048
3.552323 0.3357906
3.351536 0.4493108
3.467693 0.4781314
2.51824 0.08949774
2.778825 0.07845576
2.331548 0.2853819
2.197813 0.2441445
2.696973 0.2467189
2.662598 0.4099472
2.686618 0.3788857
2.506467 0.2351045
2.890926 0.4806205
2.849892 0.4784168
2.555836 0.395968
2.745118 0.1848081
2.690305 0.3666294
2.893368 0.1470108
2.867618 0.3937242
3.066204 0.02320907
2.95806 0.2133102
2.960224 0.2554611
3.698347 0.4024104
2.814293 0.4053335
2.814996 0.3445921
3.066864 0.2709962
2.953712 0.2556743
2.683711 0.1337469
2.731284 0.4815657
3.046953 0.3072829
2.931605 0.1536631
2.831614 0.2983487
2.822279 0.2647967
3.323741 0.3143434
3.593747 0.3645249
2.52598 0.09330956
2.939878 0.1578714
2.787385 0.4181307
3.197714 0.2534652
2.92675 0.04817022
2.565265 0.2189166
2.692055 0.375561
2.29982 0.3440433
2.50872 0.3898011
2.105797 0.2967202
2.556039 0.1686479
2.175464 0.3193762
2.571887 0.4805592
2.232447 0.2323899
2.401664 0.1962715
2.076692 0.457097
2.077636 0.2891521
2.701075 0.4242158
2.875336 0.3868452
3.049469 0.427285
2.699861 0.2185799
2.378819 0.4133718
2.512232 0.06515679
2.432369 0.4754325
2.789159 0.4067561
2.259244 0.1641886
2.513429 0.1100266
2.808558 0.1723786
2.684449 0.1780817
2.676209 0.3198828
2.622771 0.3531792
2.587273 0.2984297
2.434821 0.1966025
2.531686 0.1084815
2.451365 0.1666832
2.199743 0.10521
2.021443 0.3479853
2.361502 0.4377556
2.022671 0.4101619
2.177478 0.2611187
2.47716 0.08476324
