"beta1_1" "beta2_1" "beta1_2" "beta2_2"
0.03867658 3.959143 -13.51888 -4.924977
0.006679163 3.983024 -13.78992 -4.917471
0.08016251 3.990632 -14.34379 -4.833434
0.02820986 4.000084 -13.82982 -5.052217
0.06828076 3.979055 -13.78684 -5.107822
0.09883238 3.956861 -13.63008 -5.249162
0.07905621 3.977124 -13.44935 -5.097706
0.1101934 3.97381 -14.45672 -4.998222
0.1056046 3.96419 -14.48279 -5.094285
0.03995521 3.982851 -14.68806 -5.106732
-0.03444305 3.985015 -14.35651 -4.981764
0.009334339 3.962552 -14.38733 -5.23284
0.02236946 4.02347 -14.17712 -5.009764
0.03423123 3.966568 -13.89809 -5.067214
0.01525674 3.983232 -13.62191 -5.089093
0.07901285 3.979927 -13.62012 -4.991482
0.08499116 3.981511 -13.38917 -5.238483
0.1080716 3.989195 -13.60966 -5.173429
0.125645 3.987427 -13.23196 -4.984162
0.1208902 3.954766 -12.95564 -5.390798
0.1446567 4.008039 -13.17134 -5.106707
0.1097725 3.9753 -13.42003 -5.185667
0.109364 3.985789 -13.54906 -5.200008
0.03288292 3.966463 -13.73173 -4.88263
0.08207064 3.977152 -13.46681 -5.082388
0.09522564 3.977927 -13.57752 -4.857402
0.04579183 3.996772 -12.74219 -5.197469
0.117589 3.957228 -13.23278 -4.954152
0.2301191 4.007793 -13.91901 -4.901241
0.02106191 3.976363 -12.83968 -4.861862
0.184511 3.996646 -13.2583 -4.91918
0.1722656 3.973076 -13.27164 -5.177511
0.008246846 3.983131 -13.48188 -4.947363
0.01237152 3.996017 -13.93378 -5.485692
0.04631634 3.962702 -13.99462 -5.562256
0.1035725 3.962324 -13.68097 -5.301167
0.02681787 3.984034 -13.22705 -4.958438
0.06717419 3.976412 -13.62445 -5.30826
0.03177778 3.966833 -13.27148 -4.829808
0.09557693 3.971324 -14.03736 -5.20655
0.03890786 3.974377 -14.31489 -5.117442
0.09074129 3.988172 -14.89569 -5.163605
0.1626053 4.009944 -14.35427 -5.047776
0.02873516 3.988658 -13.41764 -5.259065
0.009587618 3.99677 -13.68532 -5.242215
0.05288389 3.969462 -14.0623 -5.166837
0.146038 3.970293 -13.57343 -5.169581
0.06717267 4.000157 -13.90083 -5.103245
0.06959162 3.984611 -13.53563 -4.953844
0.1329351 3.990055 -14.00592 -4.919385
0.1027166 3.986152 -14.03309 -4.82752
0.1132565 3.985457 -13.88926 -4.958259
0.05848786 3.978079 -13.62174 -5.236882
0.06531183 3.970742 -14.15186 -4.757411
0.01231402 3.934708 -13.97897 -4.935245
0.002461429 3.9985 -14.4522 -5.102488
0.02657872 3.945727 -14.48236 -5.124613
-0.001799369 3.980766 -13.71516 -5.430841
0.04846122 3.984523 -14.78727 -4.981762
0.02614035 3.969186 -15.10208 -4.97198
-0.01784769 3.963298 -14.27196 -4.987571
0.03834312 3.971296 -14.01448 -4.594806
0.09497522 3.979836 -13.70189 -5.064706
0.06605343 3.982393 -13.69658 -5.035003
-0.018907 3.97885 -13.48482 -5.160904
0.02088105 3.96018 -13.69132 -4.993826
0.09728401 3.976538 -13.70592 -4.825557
0.1223579 4.011454 -13.63701 -5.099773
0.08826082 3.95009 -13.78873 -4.763965
0.1217939 3.940724 -13.57213 -4.941271
0.049941 3.978552 -13.86984 -5.027913
0.08220187 4.000889 -13.72113 -5.036141
0.1438962 3.975329 -13.84724 -4.971141
0.06632373 3.951223 -13.49032 -5.364625
0.03966372 3.984936 -13.35584 -4.969269
0.1148033 3.969913 -13.51013 -5.000867
0.02798741 3.967504 -13.50017 -5.07831
0.1587643 4.008822 -14.00137 -4.973817
0.04089611 3.973806 -13.96419 -4.870865
0.1349241 3.972958 -13.8826 -4.972207
0.004239616 3.973157 -13.32337 -4.957768
0.09962073 3.987543 -13.79851 -5.083224
0.03939449 3.991737 -13.28897 -5.005863
0.1249802 3.99341 -13.84993 -5.255799
0.03344353 3.998119 -13.7967 -5.149796
0.07033117 3.982368 -13.43967 -5.089989
0.06367538 3.974993 -12.82362 -4.789779
0.03715757 3.97191 -12.63885 -5.223089
0.02903711 3.96581 -12.81576 -5.172685
0.04348715 3.965058 -13.33727 -4.932508
0.1081842 3.985288 -13.22636 -5.099469
0.2266215 3.99646 -13.80762 -5.350781
0.08400406 3.977316 -13.68377 -5.275897
0.1407129 3.974452 -14.178 -5.187243
0.04551003 3.982989 -13.62766 -5.198407
0.1077713 3.944369 -14.66681 -5.41932
-0.006699568 4.000804 -14.17008 -5.048379
-0.009946207 3.961262 -12.92085 -5.322639
0.1294991 3.940387 -13.81004 -5.13687
0.0406302 3.948933 -13.3206 -4.998898
-0.00567579 3.976929 -13.13617 -5.110338
0.05617683 3.968986 -13.6447 -5.071188
0.05526665 3.97359 -13.54509 -4.950844
0.02407532 3.986001 -12.88332 -5.126284
