"p_1" "p_2"
0.3036422 0.6963578
0.3128566 0.6871434
0.2994864 0.7005136
0.3013922 0.6986078
0.2883303 0.7116697
0.3223285 0.6776715
0.2765826 0.7234174
0.2985506 0.7014494
0.3276114 0.6723886
0.283556 0.716444
0.318278 0.681722
0.2997031 0.7002969
0.305392 0.694608
0.3013392 0.6986608
0.2925421 0.7074579
0.2726286 0.7273714
0.297656 0.702344
0.3133285 0.6866715
0.3111119 0.6888881
0.288282 0.711718
0.2685745 0.7314255
0.2991074 0.7008926
0.3154314 0.6845686
0.2852521 0.7147479
0.316949 0.683051
0.2867134 0.7132866
0.2864229 0.7135771
0.2811445 0.7188555
0.288273 0.711727
0.3080853 0.6919147
0.2858511 0.7141489
0.2798283 0.7201717
0.2893872 0.7106128
0.3203354 0.6796646
0.2830608 0.7169392
0.2830814 0.7169186
0.3026765 0.6973235
0.2903913 0.7096087
0.2758047 0.7241953
0.2774036 0.7225964
0.2920205 0.7079795
0.2917825 0.7082175
0.2759445 0.7240555
0.2884131 0.7115869
0.2638049 0.7361951
0.3040184 0.6959816
0.3202773 0.6797227
0.3012523 0.6987477
0.2786717 0.7213283
0.2911053 0.7088947
0.2610439 0.7389561
0.2884247 0.7115753
0.2834564 0.7165436
0.2900919 0.7099081
0.3003453 0.6996547
0.3055012 0.6944988
0.2884072 0.7115928
0.2849139 0.7150861
0.3128964 0.6871036
0.3013238 0.6986762
0.2700392 0.7299608
0.2821543 0.7178457
0.3029949 0.6970051
0.3025509 0.6974491
0.3041488 0.6958512
0.2848344 0.7151656
0.2928396 0.7071604
0.2734267 0.7265733
0.3207027 0.6792973
0.306035 0.693965
0.299105 0.700895
0.2883396 0.7116604
0.2731226 0.7268774
0.2849077 0.7150923
0.3031434 0.6968566
0.295004 0.704996
0.3094273 0.6905727
0.3039488 0.6960512
0.3012585 0.6987415
0.2933415 0.7066585
0.3058168 0.6941832
0.3247378 0.6752622
0.2608862 0.7391138
0.2799719 0.7200281
0.3031011 0.6968989
0.3007423 0.6992577
0.2999891 0.7000109
0.3055925 0.6944075
0.2979017 0.7020983
0.311343 0.688657
0.2812158 0.7187842
0.2719747 0.7280253
0.2818686 0.7181314
0.2977323 0.7022677
0.2839964 0.7160036
0.2839357 0.7160643
0.3005423 0.6994577
0.2664813 0.7335187
0.2968099 0.7031901
0.2882678 0.7117322
0.2571986 0.7428014
0.283729 0.716271
0.2985949 0.7014051
0.3100916 0.6899084
0.3020635 0.6979365
0.3033389 0.6966611
0.2847446 0.7152554
0.2960973 0.7039027
0.2766301 0.7233699
0.3056676 0.6943324
0.3009754 0.6990246
0.304297 0.695703
0.2794788 0.7205212
0.2927739 0.7072261
0.2540314 0.7459686
0.2733167 0.7266833
0.2930844 0.7069156
0.3107508 0.6892492
0.3234588 0.6765412
0.3005063 0.6994937
0.3016822 0.6983178
0.2658371 0.7341629
0.318673 0.681327
0.296129 0.703871
0.3219528 0.6780472
0.2710202 0.7289798
0.2739281 0.7260719
0.2869789 0.7130211
0.3034442 0.6965558
0.2935164 0.7064836
0.2683737 0.7316263
0.3316995 0.6683005
0.3007526 0.6992474
0.2936052 0.7063948
0.3054261 0.6945739
0.3023681 0.6976319
0.3129939 0.6870061
0.2770126 0.7229874
0.3029099 0.6970901
0.2968672 0.7031328
0.2901522 0.7098478
0.2990766 0.7009234
0.2714657 0.7285343
0.307148 0.692852
0.294218 0.705782
0.2827903 0.7172097
0.3172971 0.6827029
0.3138228 0.6861772
0.2864112 0.7135888
0.2917428 0.7082572
0.2968733 0.7031267
0.2872173 0.7127827
0.328038 0.671962
0.2934724 0.7065276
0.3204635 0.6795365
0.3096782 0.6903218
0.2967356 0.7032644
0.3001369 0.6998631
0.3062632 0.6937368
