"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-29.78134 -3.850533 21.01115 3.722116
-29.58604 -3.753885 20.99734 4.082667
-29.58304 -3.747262 21.11933 3.778877
-29.67224 -3.699988 20.42618 3.642932
-29.59953 -3.846515 21.29639 3.874659
-29.73275 -3.731587 21.54825 3.830088
-29.79777 -3.77041 21.44612 3.826247
-29.49758 -3.685248 21.1918 3.594991
-29.64599 -3.877794 21.41504 3.7156
-29.47496 -3.759935 21.56615 3.88229
-29.50792 -3.666509 21.17527 3.790056
-29.43226 -3.879351 20.9018 3.478432
-29.60484 -3.968908 20.87715 3.856674
-29.54493 -3.824881 20.68841 4.048206
-29.57362 -3.968483 20.90149 3.708966
-29.53907 -3.854548 20.87668 3.726964
-29.47055 -3.750619 20.36338 3.85216
-29.45731 -4.064866 20.47447 3.713932
-29.53244 -3.924745 20.36153 3.428144
-29.5669 -3.877963 20.8867 3.936158
-29.75107 -3.736594 21.07432 4.124396
-29.74043 -3.84939 21.10319 3.766469
-29.74562 -3.925804 20.93948 3.607501
-29.74606 -3.763069 20.92069 3.757966
-29.87292 -3.887488 20.89966 3.417887
-29.79364 -3.77717 20.92212 3.759557
-29.73311 -3.839206 20.86293 4.170796
-29.96396 -3.812187 21.04236 3.720038
-29.90628 -3.769599 21.06551 3.775198
-29.78909 -3.795902 20.73339 3.631777
-29.78142 -3.838742 20.8841 3.872105
-29.89418 -3.900017 20.75317 3.601525
-29.69899 -3.732362 20.90072 3.535399
-29.39931 -3.832194 20.55894 4.02423
-29.34492 -3.889277 20.65689 3.813271
-29.6482 -3.917772 21.40528 3.852989
-30.00305 -3.864765 20.83472 3.949347
-29.68217 -3.854221 20.95711 3.855521
-29.69959 -3.799595 21.50493 3.820398
-29.59584 -3.752795 21.0771 4.204847
-29.60836 -3.735291 20.79275 3.851272
-29.836 -3.675661 21.39936 3.804859
-29.53892 -4.016291 20.74202 3.654897
-29.52181 -4.041769 20.86363 3.843294
-29.67768 -3.78033 20.71484 4.081497
-29.53857 -3.672618 21.20783 3.66415
-29.82215 -3.689399 21.16436 3.905382
-29.89153 -3.998674 21.20115 3.623482
-29.78215 -3.794458 21.00253 3.698066
-29.77173 -3.819074 20.51157 3.545373
-29.61487 -3.550306 20.90296 4.258658
-29.62385 -3.777316 21.24268 3.724733
-29.46642 -3.708652 21.30929 3.788319
-29.71419 -3.716561 20.8948 3.933716
-29.8774 -3.713231 20.74813 4.099409
-29.77005 -3.877121 20.51192 3.785197
-29.54113 -4.090735 21.47451 3.534205
-29.77155 -3.860389 21.28795 3.732822
-29.86311 -3.924852 20.85952 3.676967
-29.70622 -3.87193 21.24459 4.033971
-29.7102 -3.913647 20.77184 3.936156
-29.68916 -3.873935 21.20149 4.078323
-29.8311 -3.853771 20.52662 3.974517
-29.91477 -3.861512 20.49216 4.056214
-29.6272 -3.870321 20.71267 3.671122
-29.69682 -3.840839 20.42522 3.771878
-29.44077 -3.848433 21.01275 4.099131
-29.61545 -3.74485 21.04378 3.957868
-29.66891 -3.838048 20.61003 3.578377
-29.72773 -4.012587 20.05901 3.828356
-29.55159 -3.734619 20.75441 3.739661
-29.509 -3.773826 20.78162 3.630324
-29.62036 -4.012395 20.7524 3.470658
-29.73542 -4.059408 21.31756 3.870376
-29.69223 -3.753912 21.3761 3.750407
-29.54906 -3.763403 21.04652 3.791133
-29.65407 -3.973212 21.29584 3.940616
-29.85291 -3.884462 21.53538 3.78424
-29.51265 -3.841043 21.09597 3.548755
-29.70806 -3.867741 21.57244 3.681594
-29.95662 -3.956962 20.92107 3.762169
-29.85092 -3.688321 21.44825 3.630625
-29.6936 -3.79375 21.19454 3.65671
-29.96766 -3.820045 20.64817 4.078586
-29.95619 -3.870773 21.27681 4.070392
-29.85495 -3.82113 20.93766 3.595493
-29.97463 -3.779892 20.84408 3.882508
-29.86715 -3.764186 20.84232 3.984682
-29.58177 -3.823614 20.48422 3.962564
-29.91378 -3.868327 20.959 3.631675
-29.83584 -3.709489 21.52164 3.70435
-29.89316 -3.686161 20.76794 3.904053
-29.7592 -3.890017 21.03034 3.761917
-29.80548 -3.8228 20.90399 4.130408
-29.72391 -3.765236 20.65874 3.665873
-29.69688 -3.856679 20.84346 4.062555
-29.71672 -3.829676 21.07662 3.871446
-29.70141 -3.754725 21.38177 3.75019
-29.71426 -3.931912 21.14944 3.752446
-29.68109 -3.891066 21.61101 3.50041
-29.85165 -3.840494 21.22838 3.502782
-29.98704 -3.739344 21.38155 3.623163
-30.08228 -3.880108 21.11783 3.857779
-29.8231 -3.854416 20.74968 3.918074
-29.50305 -3.84637 20.84847 3.979966
-29.55497 -3.78402 21.16958 3.698021
-29.44761 -4.000316 21.2163 3.8012
-29.54178 -3.875831 20.77372 3.860104
-29.59328 -3.864108 21.02643 4.173104
-29.75719 -4.012817 20.36603 3.798156
-30.06344 -3.84115 20.39418 3.692949
-29.88674 -3.658442 20.53784 3.773044
-29.74202 -3.562321 20.56048 3.724789
-29.57447 -3.831803 20.7176 3.744044
-29.67009 -3.975376 20.78773 3.875396
-29.61849 -3.848461 20.23713 3.517264
