"u.bar" "t.bar"
0.9879264 0.8735237
1.010842 0.9104497
0.9981275 0.9066062
0.9895793 0.8976796
0.9701349 0.9052897
0.9941546 0.8949941
1.014852 0.8995538
0.9930654 0.9010175
0.9990393 0.9287454
1.001396 0.9536878
0.9866391 0.9490896
1.008222 0.9434981
0.9790203 0.8736928
1.006505 0.8895546
1.028897 0.9009637
1.002214 0.8942529
1.01949 0.9171656
1.017821 0.9164851
0.9910501 0.9054919
0.9834092 0.8776533
1.002832 0.857408
0.9948717 0.8721528
1.010153 0.8558221
1.008998 0.8828369
1.006092 0.8866013
0.9846945 0.8780503
1.025427 0.8450247
1.012825 0.8519985
0.9838707 0.8618393
1.024086 0.8846146
1.003753 0.874356
1.012808 0.8685031
0.9930121 0.9028997
1.017716 0.8840651
0.9918909 0.8881206
1.043438 0.9064457
1.002356 0.8822536
1.011914 0.8653351
0.9691128 0.8914578
0.9841464 0.9199059
1.020724 0.8825965
0.9879133 0.8995647
1.013679 0.884001
1.004542 0.8956206
0.998192 0.8920024
0.9935309 0.9223567
0.9928383 0.9298081
0.9706855 0.8840451
1.013892 0.8957166
1.007543 0.8868925
1.001569 0.9359051
0.9893906 0.9310776
1.013738 0.9044143
0.9608169 0.9040855
1.024107 0.8927312
1.010772 0.8956758
0.995347 0.910985
1.027658 0.8752795
1.009476 0.8999274
0.9655289 0.9108864
0.9770053 0.9029485
0.9816588 0.9163085
0.9852312 0.8788446
1.014555 0.8668001
1.022938 0.8818826
1.020518 0.8739371
0.9815843 0.9025904
1.007665 0.9093667
0.9805419 0.8705511
1.002938 0.8662961
0.9761692 0.8742453
0.9584023 0.9021593
0.9985604 0.9242189
1.002497 0.8619224
1.009643 0.8647693
1.023305 0.8934648
0.9681469 0.8885004
1.009291 0.8946801
1.018321 0.9381099
1.019356 0.8988672
0.9686873 0.8438784
0.9747179 0.8775052
0.9975387 0.8554127
1.003967 0.8259589
1.011619 0.8583775
1.017806 0.86546
1.004968 0.8277931
1.019665 0.8494126
1.035962 0.8632421
0.9718905 0.8841882
0.9783149 0.8649453
1.022816 0.8527244
0.9891244 0.8525598
1.014253 0.8428455
1.018699 0.8445943
0.9772447 0.8578022
0.9919427 0.8900641
1.000723 0.8836725
0.9737836 0.9261721
0.9880646 0.8818718
1.008595 0.8386622
1.005478 0.8510475
1.018888 0.8687657
1.026152 0.8731857
0.996587 0.9269311
1.00978 0.911192
0.9825695 0.9126389
1.019682 0.8949069
0.9934425 0.8728441
1.002081 0.8704479
1.015444 0.8385517
1.015297 0.848312
1.021424 0.8723998
1.01346 0.8597575
1.019502 0.8503993
1.009784 0.8596967
0.9804655 0.8549276
1.042768 0.845558
0.9938408 0.8705861
1.024467 0.8921824
0.9921421 0.854102
1.001787 0.8683279
1.018701 0.901982
0.9781292 0.8769932
0.9849743 0.9010437
1.008302 0.8944107
1.026261 0.8497074
0.9943426 0.8318601
1.003461 0.8465369
0.994702 0.8207429
0.9720458 0.8520315
1.011165 0.8584173
0.9689777 0.8762209
1.018431 0.857945
0.9975333 0.8824088
0.9972694 0.8832356
0.9995346 0.8752387
1.011127 0.8683049
1.014876 0.8369877
1.006287 0.8901434
0.9619797 0.9285427
0.9847495 0.9296659
0.9980373 0.8934955
0.9890442 0.8720665
1.013642 0.8987465
1.003464 0.9267181
0.9775899 0.902215
1.001054 0.9261377
0.9814478 0.9469712
0.9954251 0.9058932
0.9738419 0.9056498
1.018829 0.8895425
0.9971257 0.9024051
1.006692 0.9255819
1.03041 0.8821938
1.013709 0.8711103
1.008103 0.856977
1.007311 0.8859812
1.022697 0.8456505
1.00277 0.8959927
1.015057 0.8856741
1.000149 0.8859266
0.9819708 0.9087743
0.981727 0.8862914
1.015898 0.904854
1.007231 0.8986945
1.00355 0.9124898
1.007336 0.9216086
0.9960489 0.9375182
0.9847454 0.8817855
0.9867871 0.8911686
1.004397 0.9181753
1.01261 0.9256003
1.011968 0.8888276
1.013544 0.8755983
0.9853892 0.872098
0.9925293 0.889634
0.9972558 0.8878075
0.9835354 0.9298939
1.011611 0.8808526
0.9971776 0.8789941
1.008931 0.8714554
0.9901342 0.845048
1.011604 0.8930596
1.017744 0.8650331
1.024197 0.8565081
1.025556 0.8499761
0.9958801 0.8686546
0.9871756 0.8724003
1.0041 0.8741188
0.9932965 0.9389287
1.017655 0.9133509
0.9878938 0.9774823
0.989546 0.9318395
0.980299 0.9476332
0.9946879 0.9123618
1.012216 0.8822453
0.9966017 0.8530772
1.008757 0.8614739
0.9923146 0.87401
0.9904977 0.8766304
0.9830158 0.9081365
1.02143 0.861667
0.9946971 0.8946126
1.02157 0.8721355
1.000452 0.8699336
0.9985063 0.8713766
1.006245 0.8787705
1.000975 0.9066779
1.012745 0.9143737
1.006969 0.9359635
1.011169 0.9216911
0.9868309 0.9488267
1.012235 0.9283513
1.003532 0.9032145
0.998987 0.8636402
0.9953573 0.8800663
1.031295 0.8968475
1.014586 0.9186403
0.9609031 0.9355186
0.9979391 0.9539287
1.012258 0.9088914
0.9601652 0.8908782
0.9785409 0.920031
1.012258 0.8978992
0.9657103 0.9001954
0.9914944 0.8652515
0.9953431 0.8879411
0.9537956 0.8934061
1.008325 0.9181431
0.9923058 0.9321691
0.9841465 0.9194493
0.9678134 0.9527884
0.9700916 0.931457
0.997187 0.8966749
1.002694 0.8822118
0.9978955 0.8933428
0.9828586 0.8778823
0.9978721 0.882588
0.9696222 0.9264184
0.986973 0.9253538
1.000962 0.9317776
1.002185 0.9241632
1.009239 0.8961055
0.9753053 0.905098
1.003803 0.9278027
1.006988 0.9274147
1.022262 0.881246
1.010289 0.8486073
1.00102 0.8738339
1.000525 0.891189
1.013851 0.8933473
0.991471 0.908021
1.03041 0.863422
0.9810167 0.8789175
1.007493 0.8892748
0.9933195 0.8745032
1.000842 0.8789666
1.044673 0.8691272
0.9953068 0.8718652
1.000481 0.8696665
1.005226 0.8729554
1.020352 0.8557887
1.023036 0.8583105
1.004805 0.8585208
0.9974536 0.840329
1.011626 0.9017418
0.9836499 0.9035641
0.9904716 0.8667694
0.9675104 0.865907
1.000434 0.8598175
1.000553 0.8658373
0.9986539 0.8767547
1.016335 0.8747332
1.011065 0.8826456
0.9930782 0.8511086
1.001694 0.8695763
0.974284 0.8818741
0.9809156 0.8933617
1.016102 0.8641277
1.014742 0.8892245
0.9834318 0.8835974
0.987165 0.8705932
1.017733 0.8829008
0.992605 0.9188232
1.002534 0.8966249
0.9872716 0.9206831
0.9807767 0.9484116
0.9838023 0.8971039
1.007776 0.9376434
0.97606 0.917721
0.9861221 0.9207657
0.9747867 0.9107745
0.9969015 0.9074961
1.001493 0.8978268
0.9829102 0.9142811
1.013092 0.9031056
1.003897 0.9199642
1.034743 0.9002548
0.9864776 0.8988447
0.983726 0.8748269
1.002468 0.9479509
1.005217 0.9176704
1.007046 0.911132
1.012976 0.9114385
0.9938667 0.9215069
0.985038 0.887018
