"tau2_1" "tau2_2"
0.2380014 1.333996
0.2366673 1.20579
0.2921189 1.260241
0.1462753 1.26587
0.0610499 1.754342
0.2065695 1.656745
0.2645853 1.496226
0.149292 2.204671
0.07450745 1.328065
0.1002815 1.07157
0.2232758 0.8801213
0.4247741 2.047201
0.2176525 0.9512817
0.1461095 1.270286
0.2425571 1.37553
0.2200544 1.285001
0.1936545 1.352852
0.1507169 1.105221
0.2470735 1.10707
0.3089724 0.986267
0.1839098 1.963206
0.1712539 1.347737
0.123742 0.9941044
0.1280417 1.163151
0.2371357 1.543066
0.1626258 1.040774
0.3326138 1.585572
0.1888602 1.138153
0.09477894 1.225923
0.1789083 0.8697343
0.1486504 1.017366
0.1015615 1.01103
0.1938527 1.34283
0.1052953 1.116573
0.1748932 1.493404
0.0947045 1.285897
0.3206068 0.8986151
0.2454486 1.1288
0.1948545 1.436392
0.1486155 1.223638
0.1456235 1.831328
0.2052708 1.746592
0.2105108 1.72491
0.1370124 1.34413
0.1374433 1.229577
0.06184186 1.134076
0.1541899 1.042335
0.283625 1.293179
0.193621 1.170687
0.2019591 1.544771
0.2185637 1.188435
0.2721656 1.209802
0.3112385 1.430813
0.2029389 1.272627
0.3009773 1.170478
0.1948184 0.8813734
0.1770404 1.7987
0.2425098 1.528118
0.1470035 1.257419
0.2064789 1.689962
0.05219228 0.9607739
0.1330346 1.364322
0.172152 1.056343
0.1920726 1.203347
0.2747285 1.10067
0.3593658 1.246475
0.1733519 1.286373
0.3692445 1.258073
0.2515925 0.9816998
0.7768289 1.46943
0.2060766 0.9589581
0.2190441 0.9862965
0.1522544 1.378074
0.1052932 1.523665
0.1661935 1.696202
0.2693303 1.473456
0.1179602 1.205062
0.1976867 1.142423
0.1700296 1.142645
0.209701 1.495995
0.1686226 0.9556955
0.137942 1.403478
0.2217108 1.398543
0.1175673 1.088689
0.2242574 1.788301
0.211794 0.9455053
0.1742516 1.601628
0.1462788 2.423297
0.1974449 1.222979
0.1375812 1.448819
0.1957934 1.790618
0.107794 1.593418
0.117532 1.590213
0.2086532 1.487986
0.3694312 1.169123
0.1357239 1.76247
0.4949465 1.583031
0.2860379 1.777197
0.1556587 1.114848
0.1575569 0.8277375
0.287179 1.253419
0.09580353 1.571596
0.09115699 1.478783
0.3300555 0.9950192
0.1656212 1.129421
0.3088694 1.480678
0.1583555 2.237836
0.09046569 1.695575
0.149543 1.002061
0.2548924 1.264639
0.2792404 1.213906
0.2782937 1.519312
0.1924308 1.404038
0.2883714 1.992885
0.1803718 1.076616
0.1414435 1.650363
0.1106194 1.243345
0.08822922 1.563668
0.08753287 1.536233
0.1736037 1.168582
0.1396056 1.551509
0.119863 1.529857
0.1972703 1.331841
0.3740949 1.54081
0.1507559 1.708678
0.10387 0.8741357
0.07961598 1.048251
0.1760856 1.286183
0.1063312 1.579523
0.1699215 1.196652
0.142993 1.348959
0.05559781 0.9936111
0.09270362 1.46307
0.2034012 1.418218
0.3265908 1.49003
0.1749176 1.9952
0.1159589 1.719573
0.3305938 0.9795363
0.170853 1.222762
0.151904 1.303643
0.1546211 1.136547
0.1562807 1.197459
0.125198 1.139566
0.1473424 1.306214
0.1402598 1.305543
0.1941221 0.8960086
0.2294926 1.108302
0.1529957 1.430495
0.2707971 0.7616256
0.1829957 0.8743096
0.07782563 1.033162
0.1353155 0.9384384
0.2352658 0.7786281
0.2529693 1.348822
0.3374279 1.36305
0.1500977 1.325616
0.2051219 1.6614
0.2497045 1.183838
0.2466184 1.815508
0.2347775 1.378923
0.1585733 1.276612
0.3085724 0.8222359
0.247227 1.748617
0.1978846 1.34165
0.07736057 1.148715
0.09458188 1.053726
0.1543373 0.6727745
0.218787 2.09785
0.1230845 1.169916
0.4836894 0.9118646
0.2346103 0.9896588
0.09917854 1.316816
0.2148844 1.611919
0.1034814 1.588323
0.1599583 1.302837
0.1761631 1.641155
0.1225506 0.9956775
0.2020125 1.411964
0.1178144 1.369526
0.1801287 0.9694001
0.1197835 1.151665
0.1435288 1.247368
0.9010095 1.820318
0.2089067 1.067751
0.220525 1.657415
0.2339892 1.231883
0.3372783 1.266863
0.4162318 1.096931
0.1896964 0.9488253
0.2715616 1.033577
0.1265578 0.9067165
0.2679293 1.703798
0.2178818 0.9612911
0.08100213 1.588932
0.08493609 1.018068
0.2746851 1.640554
0.5107176 1.507946
0.1220138 0.9948482
0.08334554 1.298438
0.3032401 0.9528408
0.1824342 1.010005
0.1051714 1.053354
0.09745288 0.9929387
0.2923372 1.656413
0.1849677 1.299551
0.1810823 1.219124
0.1026554 1.117409
0.2176994 1.205209
0.1732277 1.092926
0.2110843 1.117682
0.2437305 1.316443
0.1587505 1.024802
0.1970649 1.146862
0.1697732 1.351057
0.4499783 1.039686
0.1339382 0.900242
0.1319466 1.105003
0.1720391 1.399508
0.1463338 1.244912
0.5263042 1.005083
0.2988034 1.399032
0.2463433 1.629844
0.2264721 0.8952776
0.3028497 1.195333
0.282988 0.8732318
0.1555544 1.578263
0.197975 1.293415
0.1347992 1.034777
0.07915933 1.495678
0.1397395 0.9926319
0.08517439 1.243227
0.1183755 1.007479
0.09049297 0.80344
0.1943114 1.133718
0.2968451 1.4033
0.137575 0.8543237
0.1051393 0.7922606
0.121722 1.450791
0.09217605 1.342735
0.1501247 1.266958
0.1801793 1.012822
0.3215096 0.8697429
0.5031214 1.21324
0.2915757 1.336266
0.4155608 1.560624
0.1585337 1.753301
0.08238798 1.033841
0.1567941 1.362824
0.1777499 1.367424
0.3481938 1.130972
0.2679138 1.253251
0.1580695 1.341924
0.06444614 1.596004
0.1282068 1.320724
0.2182115 1.695184
0.2287091 1.28985
0.286545 1.36593
0.4839703 2.08577
0.2268087 1.177215
0.181175 1.127614
0.3141487 1.355156
0.1809791 1.55071
0.1563715 1.051825
0.0950377 1.556176
0.07874074 1.488054
0.2434077 1.223506
0.1927653 1.386127
0.09860145 1.464676
0.1086695 1.769947
0.1471227 1.305222
0.1933175 1.152716
0.06943732 1.681141
0.0763377 0.9938015
0.05050281 1.151017
0.0851818 0.9733219
0.3056623 1.328126
0.2589838 1.784503
0.1935819 1.025984
0.148055 0.8299664
0.2193183 1.347524
0.159412 1.52317
0.1957483 1.134266
0.2226085 1.245337
0.1681506 0.8280048
0.06885818 1.350242
0.1634981 1.235878
0.142316 1.818375
0.4350502 1.216536
0.2108381 1.172215
0.2093958 1.592556
0.1422097 1.353854
0.2832301 0.8637463
0.2304221 1.441578
0.3995396 1.123727
0.124673 0.9290673
0.2341178 1.507407
0.148202 1.469188
0.3031588 0.8705038
0.1359654 1.116645
0.1528495 1.340581
0.3114074 1.654492
0.1908677 0.9727609
0.1066578 1.598784
0.1843471 1.257779
0.09072449 1.069937
0.1823136 0.9632079
0.3114527 1.029556
0.1406334 1.745146
0.1736987 1.469497
0.06790762 1.218849
0.1115388 1.314897
0.1616086 0.9725199
0.2087958 1.25717
0.1057456 1.222389
0.2273412 1.426121
0.1756714 1.00755
0.1316431 0.9506959
0.3298047 1.12417
0.3060807 1.608317
0.2288487 1.072751
0.1476516 1.372461
0.220543 1.27342
0.09133284 1.362495
0.2119941 0.899737
0.1707238 1.137616
0.1862457 1.471453
0.3702793 1.09948
0.3003639 1.472115
0.1722011 1.632615
0.2088534 1.026113
0.2056219 1.373497
0.151592 1.288987
0.4410228 1.225996
0.07158668 0.8873562
0.1183571 1.189273
0.09599972 1.252195
0.1216778 1.39219
0.3873835 1.151963
0.1036526 0.9450577
0.333634 1.597354
0.2831329 1.192852
0.5284285 1.202377
0.1338619 0.9467599
0.3454154 0.9373693
0.3400826 1.230923
0.2415458 1.822064
0.2406504 1.210125
0.3469843 1.645268
0.1829942 1.032591
0.1310312 1.420934
0.3205542 1.000123
0.1015258 1.263002
0.2986508 1.098135
0.189029 1.247542
0.2345951 1.458076
0.2963665 1.462223
0.2987386 1.254658
0.1730523 1.748613
0.4168199 1.111966
0.1963677 1.498952
0.1203327 1.067662
0.216482 1.084088
0.2502067 1.109325
0.2378706 1.781282
0.2228446 1.100235
0.1844003 1.551322
0.2413205 1.384991
0.1781899 1.631266
0.2719547 1.480666
0.1086435 1.810941
0.1155794 1.001853
0.1854943 1.323756
0.3213866 1.452617
0.306958 1.81576
0.1650614 1.107939
0.1588262 1.162288
0.1499802 1.125525
0.2627683 1.314411
0.2599916 1.53594
0.1924296 1.475068
0.1379761 1.738058
0.1049603 0.9172694
0.09242047 1.41006
0.1143173 1.930865
0.08451445 1.905879
0.1252699 1.552867
0.286386 0.9663997
0.1420922 1.375861
0.2347205 1.905438
0.197141 1.025478
0.1271573 1.155511
0.1605692 1.889485
0.05499729 2.062249
0.1227048 1.569989
0.1129085 1.158676
0.09520105 0.8809596
0.1075661 1.246649
0.1079602 1.667906
0.231856 1.141641
0.1584255 1.303052
0.2358108 1.611154
0.1830692 1.73464
0.04166006 1.354244
0.1662359 1.350034
0.1145277 1.609056
0.1960773 1.119177
0.2532631 0.9027273
0.1245359 0.8117585
0.2072394 1.815579
0.1054229 0.9322263
0.1006588 1.394315
0.07312553 1.529381
0.2201304 1.941112
0.2771928 1.25132
0.1185976 1.864875
0.1174879 0.9732992
0.2211768 1.068342
0.1749141 1.717436
0.1892258 1.419928
0.183614 1.134385
0.2731083 0.9197944
0.2600855 1.233875
0.297732 0.6078846
0.147729 0.6707126
0.260376 1.241766
0.2588313 1.612781
0.464991 1.627178
0.2932562 1.267059
0.1688479 0.9824226
0.1876174 0.9313405
0.1629315 1.314013
0.1958535 1.459906
0.1659415 0.9931628
0.1902452 1.063258
0.1150266 1.14494
0.08348347 1.503535
0.1612904 1.256017
0.2125869 1.851351
0.2239582 0.9286759
0.193638 1.349439
0.2992165 1.348406
0.19893 1.076811
0.2519303 0.8751081
0.1563422 0.7570347
0.1802813 1.326346
0.1098389 1.28662
0.07198681 1.344258
0.212632 1.076049
0.09305455 1.152952
0.07971305 1.403046
0.1148065 1.134858
0.1052409 1.401214
0.1709458 1.459103
0.1078478 1.254286
0.09330084 1.653518
0.05095212 1.311379
0.4874356 1.441766
0.1229983 0.8344469
0.1304982 0.7072799
0.1489752 1.800631
0.102036 0.7573577
0.1409067 1.140051
0.1852496 1.241112
0.1736293 1.152498
0.215237 1.36247
0.186996 1.495126
0.1966424 1.303206
0.2163989 1.394215
0.1456143 1.640434
0.3226253 1.478217
0.1644028 1.144888
0.2668136 1.289097
0.2251551 1.194726
0.2657554 1.333349
0.3649317 1.275746
0.3274497 1.84982
0.1687508 0.7392409
0.2229729 1.479423
0.1539119 0.8698952
0.2816807 1.16139
0.1406519 0.9650233
0.1073765 1.397809
0.09461518 1.35058
0.3426554 2.122169
0.2264299 1.416862
0.1837096 1.185362
0.105789 1.096856
0.2735394 1.959924
0.1641412 0.8888681
0.12151 1.415172
0.1357957 1.527105
0.2466004 1.095783
0.1990268 1.982274
0.2005357 1.158245
0.2060922 1.050719
0.1120373 1.267232
0.1897478 1.175778
0.2522029 1.413883
0.1495531 1.190328
0.1953587 1.570568
0.2049967 1.134042
0.2064613 1.184056
0.1100131 1.133723
0.1601912 1.087473
0.1445994 0.9553842
0.4714883 1.331644
0.2082351 1.138938
0.1662704 1.133523
0.1813086 0.9934607
0.1897936 0.7630517
0.2930876 1.090142
0.2249897 0.8582632
0.1889567 1.221
0.1035455 1.621406
