"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
7.499363 -4.538921 30.50339 4.051663 14.40285 3.923177 -30.22584 -3.889149
-4.303809 -22.99024 30.10236 3.999111 14.55493 3.997268 -30.11363 -3.853127
-4.998206 9.42693 30.16217 4.040073 14.54517 3.936006 -30.05066 -3.967784
-4.281268 -13.0555 30.12017 3.982336 14.78498 4.06926 -29.87455 -3.930317
15.11961 4.395176 30.41591 4.058477 14.56559 4.033394 -30.19577 -3.888403
-0.05615575 -10.44271 30.13997 3.806912 14.55908 4.073081 -29.93004 -3.907814
-20.84093 20.54009 30.22495 3.8465 14.23962 4.006065 -30.11492 -3.883811
14.5622 -8.440786 30.28466 3.92468 14.42909 4.12282 -29.88968 -3.942361
4.60551 7.483162 30.27906 4.015936 14.51652 4.034212 -29.8623 -3.920832
-0.04374543 5.594409 30.71353 3.871596 14.49224 4.049891 -29.95369 -3.927216
12.18981 -0.6654919 30.10857 3.981502 14.48858 4.019111 -30.2243 -3.808289
22.1695 2.288186 30.12993 3.944192 14.61999 4.140091 -29.80589 -3.872509
1.198285 6.535098 30.21376 3.881144 14.00451 4.078956 -30.46318 -3.910741
13.59579 10.21304 29.99876 4.042595 14.30247 4.053501 -29.76888 -3.979754
6.899159 15.15304 29.99983 3.965994 14.24015 4.044817 -29.85541 -3.906704
-1.271612 20.72022 30.38546 3.847388 14.21778 4.028067 -30.09681 -3.949196
5.064215 -9.033208 30.03057 3.895287 14.47718 4.075421 -30.05719 -3.949052
18.73949 -5.725493 29.78141 4.121109 14.56917 3.963442 -30.08587 -3.951922
-5.634475 -10.27739 30.12618 4.103745 14.36973 3.92669 -30.37871 -3.920408
3.823372 -2.566694 29.75344 3.712794 14.50519 3.962292 -30.27283 -3.96238
7.909473 1.01475 30.33344 4.020337 14.84966 3.966768 -30.08671 -3.83964
2.250942 -2.667128 30.08179 3.961872 14.70661 4.037548 -30.25556 -3.919554
