"p_1" "p_2" "p_3" "p_4"
0.001214805 0.06458053 0.1745956 0.7596091
4.341815e-05 0.05346281 0.189352 0.7571418
0.00119993 0.03339431 0.1794747 0.785931
0.00147693 0.0730313 0.1760312 0.7494606
0.004175569 0.05723944 0.1578837 0.7807013
0.0003821416 0.04641865 0.1942768 0.7589224
0.000127487 0.06226494 0.1820967 0.7555109
0.003522594 0.04998326 0.1752106 0.7712836
0.0009344352 0.05442874 0.180304 0.7643328
0.0003706992 0.05335916 0.1879515 0.7583187
0.0001530069 0.05483198 0.1653519 0.7796631
0.0001048575 0.05412706 0.1554374 0.7903307
0.002772202 0.06447668 0.1657876 0.7669635
0.003135839 0.05989358 0.1586303 0.7783403
0.0003594536 0.04950824 0.145731 0.8044013
0.004902617 0.0436158 0.1630702 0.7884114
0.0003045844 0.0593892 0.16027 0.7800362
0.0003091786 0.0649362 0.1692866 0.765468
0.0003357857 0.04932158 0.1608196 0.7895231
0.001027282 0.05018433 0.1548052 0.7939832
0.004697756 0.04253815 0.1642684 0.7884957
0.002447181 0.05474303 0.1569613 0.7858485
0.001236031 0.06037286 0.1635798 0.7748113
0.007341375 0.04897956 0.1676381 0.776041
0.009270178 0.059348 0.145293 0.7860889
0.002075454 0.05454831 0.1768775 0.7664987
0.0004058095 0.05402222 0.1687734 0.7767986
0.001374285 0.05261753 0.1661278 0.7798804
0.0007000526 0.05814346 0.1675857 0.7735708
0.00048591 0.06389235 0.1662362 0.7693856
0.0003246523 0.0464068 0.1723078 0.7809608
0.001405848 0.06745431 0.1652426 0.7658972
0.006998314 0.05885542 0.1661852 0.7679611
0.0009693244 0.04331034 0.1780619 0.7776584
5.305335e-05 0.05228756 0.1589229 0.7887364
0.0003213343 0.05447015 0.165757 0.7794515
0.0001557988 0.04953625 0.1566509 0.7936571
0.001669654 0.05437078 0.1715382 0.7724214
0.001823865 0.05643559 0.1592 0.7825405
0.01487269 0.05536895 0.1437151 0.7860432
0.0006226829 0.04901104 0.1646764 0.7856898
0.002120592 0.05734286 0.1573087 0.7832278
0.0001752718 0.06137625 0.1748996 0.7635489
0.001957515 0.05659388 0.1906663 0.7507823
0.0002832242 0.0600078 0.1637792 0.7759297
0.001682887 0.05038577 0.1523894 0.795542
0.002343001 0.0407078 0.1845685 0.7723807
0.003089266 0.05520806 0.1551048 0.7865979
0.005147464 0.0627836 0.1555938 0.7764751
0.0005825806 0.05934031 0.1641343 0.7759428
0.0005246333 0.06672368 0.1890494 0.7437023
0.002736564 0.0526859 0.1643885 0.7801891
0.0004888272 0.06695513 0.1709566 0.7615994
0.001083248 0.04365888 0.1777263 0.7775315
0.001148099 0.07665421 0.1681365 0.7540612
0.0004556101 0.05234437 0.1448531 0.802347
0.0001853939 0.05067182 0.1790463 0.7700965
0.0008751007 0.04241398 0.1699847 0.7867262
0.0009979668 0.06181977 0.1414648 0.7957175
0.001203753 0.0670896 0.1767955 0.7549112
0.009736624 0.05033731 0.160809 0.779117
0.0004071724 0.04690195 0.1690455 0.7836454
0.0001910566 0.04883658 0.1698907 0.7810816
0.0009474018 0.05096827 0.1458498 0.8022345
0.002834162 0.05315672 0.1516553 0.7923538
0.0007692666 0.04709201 0.1576869 0.7944518
0.0009503691 0.05163015 0.1598477 0.7875717
0.0001060435 0.06117251 0.1631442 0.7755773
0.003538084 0.068202 0.164501 0.7637589
0.006484493 0.05862767 0.1611082 0.7737797
0.0009251403 0.05341747 0.1645755 0.7810819
0.0003941596 0.05563575 0.1859903 0.7579798
0.0002132696 0.04666009 0.1496547 0.803472
0.005335349 0.05091738 0.1647025 0.7790448
0.002140181 0.04807202 0.1576381 0.7921497
0.0008043975 0.06726709 0.1669441 0.7649844
0.000491626 0.05153997 0.1483602 0.7996082
0.003432757 0.04808592 0.1700432 0.7784382
0.003250126 0.05586481 0.1703146 0.7705705
0.0006893634 0.05366345 0.1864327 0.7592145
0.001710416 0.05000996 0.167565 0.7807146
0.001156319 0.06410814 0.1661771 0.7685585
0.001082652 0.05794482 0.188872 0.7521005
0.0005808507 0.05205968 0.1686178 0.7787416
0.001742208 0.03500345 0.1820663 0.781188
0.0008992208 0.05421919 0.1550482 0.7898334
0.001147228 0.04169655 0.1612061 0.7959501
0.002656605 0.03592474 0.155565 0.8058536
0.001400351 0.05011731 0.1702161 0.7782662
0.0009687439 0.05537392 0.1504418 0.7932155
0.001504343 0.05312998 0.1559283 0.7894374
0.0007355658 0.05297309 0.1715353 0.7747561
0.0008056134 0.05907973 0.1782306 0.7618841
0.0006338864 0.041046 0.1645853 0.7937348
0.00104121 0.06296568 0.1720054 0.7639877
0.005337155 0.05256423 0.1687016 0.773397
0.0003976479 0.0548384 0.1539176 0.7908464
0.002603405 0.04661813 0.15991 0.7908685
0.0006296866 0.05847246 0.1594525 0.7814454
0.002064777 0.05932527 0.1577416 0.7808683
0.005599648 0.06498682 0.158575 0.7708386
0.0006119936 0.05473469 0.1611969 0.7834564
0.0004771114 0.04026416 0.1425651 0.8166937
0.0004307735 0.05380922 0.1542401 0.7915199
0.001414503 0.04297746 0.1520007 0.8036074
0.0003997384 0.06084736 0.1721654 0.7665875
0.0009277462 0.05839295 0.152448 0.7882313
0.003077695 0.04794495 0.1786741 0.7703033
0.0009545121 0.03788366 0.199101 0.7620608
0.004391196 0.05327829 0.1660508 0.7762797
0.0008783188 0.05982479 0.1358059 0.803491
0.0005353023 0.04644325 0.1580449 0.7949766
0.0008094823 0.05569896 0.1841758 0.7593158
0.001445712 0.05710241 0.1528906 0.7885613
2.004298e-06 0.05178169 0.1516502 0.7965661
0.0002308613 0.05641414 0.1707344 0.7726206
0.01593111 0.04159549 0.1622416 0.7802319
0.0001968347 0.05072135 0.1525567 0.7965252
0.00633022 0.04997303 0.1533239 0.7903729
0.000266556 0.05427411 0.1596725 0.7857868
0.0002110243 0.05687593 0.13751 0.805403
5.429288e-05 0.0629142 0.1841101 0.7529215
0.003203308 0.06186231 0.1698345 0.7650999
0.0033647 0.04637747 0.1779471 0.7723107
0.003855182 0.05433097 0.1575306 0.7842833
0.002620011 0.05407713 0.1712522 0.7720506
0.001840208 0.04988752 0.1684824 0.7797899
0.007189824 0.06258121 0.1377699 0.7924591
0.0001950126 0.05612253 0.152206 0.7914765
0.007024372 0.05725009 0.1514546 0.7842709
0.0007819886 0.05410116 0.1633062 0.7818107
0.001580709 0.04019324 0.1643094 0.7939166
0.0009196787 0.05696364 0.1628024 0.7793143
0.004240942 0.04952971 0.1605077 0.7857217
0.0002975847 0.05966326 0.1607389 0.7793003
0.0007588715 0.05346824 0.162645 0.7831278
0.0001991468 0.05321913 0.161936 0.7846457
0.001340257 0.05861913 0.1555661 0.7844745
0.001342907 0.04877194 0.1645421 0.7853431
0.005419345 0.04540094 0.1463215 0.8028582
0.005090747 0.05517762 0.1772216 0.7625101
0.0004807818 0.05041315 0.1515119 0.7975942
0.01170781 0.06259525 0.1607834 0.7649135
0.002404628 0.04194293 0.1627537 0.7928987
0.001024692 0.0483733 0.1757741 0.7748279
0.003498231 0.05734772 0.1662838 0.7728703
0.0007269115 0.05755424 0.1566894 0.7850294
0.0002202164 0.04755988 0.1655443 0.7866756
0.004480851 0.05346708 0.1567463 0.7853057
0.00220507 0.05530107 0.165127 0.7773668
0.0003726771 0.05846948 0.139499 0.8016588
0.002269619 0.05262608 0.1610576 0.7840467
0.00156271 0.05407642 0.1622643 0.7820965
0.001034712 0.04972581 0.1756635 0.773576
0.0001735287 0.04524273 0.1737755 0.7808083
0.001178096 0.05625007 0.1701778 0.7723941
0.0002003376 0.05190488 0.1564561 0.7914387
0.0005008608 0.06385495 0.1677651 0.767879
0.001138698 0.04883651 0.1624895 0.7875353
0.002909125 0.0534225 0.1644843 0.7791841
0.0001517437 0.05101021 0.1737272 0.7751109
0.0004158933 0.04796075 0.1547013 0.796922
0.0006352456 0.05257244 0.1902449 0.7565474
0.0005380174 0.06335272 0.1638835 0.7722257
0.001337327 0.04379315 0.1442016 0.8106679
0.002542277 0.04921577 0.1756759 0.772566
0.001151237 0.05143882 0.1639912 0.7834188
0.001385782 0.04195541 0.1732066 0.7834522
0.008626712 0.04471555 0.1583227 0.7883351
0.002526611 0.06128824 0.1568031 0.7793821
0.0001225283 0.06988068 0.1703408 0.759656
0.0008489956 0.03919355 0.1638685 0.796089
0.000282055 0.05860286 0.172707 0.7684081
0.0003285648 0.05855103 0.1630829 0.7780375
0.0001845063 0.06065213 0.1525903 0.786573
0.0004777725 0.04237203 0.1580486 0.7991016
0.006742061 0.05070384 0.1590923 0.7834618
0.001959704 0.0508462 0.1662934 0.7809007
0.003933403 0.05157341 0.1429998 0.8014933
0.002869574 0.04821843 0.1654407 0.7834713
0.001043511 0.04259837 0.1806415 0.7757166
0.0002595009 0.0462413 0.1522891 0.8012101
0.001939724 0.06153509 0.1692333 0.7672919
0.002619806 0.05488312 0.1519471 0.79055
0.002697978 0.05296865 0.1923585 0.7519749
4.380405e-05 0.04441714 0.1662793 0.7892597
0.001081854 0.04115537 0.1524904 0.8052723
0.001337472 0.04925277 0.1749819 0.7744279
0.0007459141 0.04438652 0.1352147 0.8196529
9.309321e-05 0.03867976 0.1654264 0.7958008
0.007676932 0.0510623 0.1547293 0.7865315
0.001217012 0.04015697 0.1584499 0.8001761
0.001700716 0.04170311 0.1568666 0.7997295
0.000531718 0.05401416 0.1741701 0.771284
0.0003453324 0.04659418 0.1744584 0.7786021
0.0006895915 0.04548572 0.1808279 0.7729968
0.005471942 0.06615217 0.1629346 0.7654413
0.0001034016 0.05724476 0.1809588 0.761693
0.000241709 0.0596867 0.1684294 0.7716422
0.0006832706 0.04547345 0.1641016 0.7897417
0.0004571405 0.05462281 0.1607876 0.7841325
0.0009056497 0.04981445 0.1582561 0.7910238
0.001842835 0.04270838 0.158422 0.7970268
