"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
30.17151 3.861632 14.74198 3.942312 -30.01051 -3.963994
30.07074 3.91704 14.50545 4.112099 -30.23114 -3.826786
30.03576 3.863872 14.769 3.94311 -30.21005 -3.883183
30.24624 3.833197 14.40269 4.064101 -29.97277 -3.928488
30.24323 3.965223 14.65481 4.043048 -30.04626 -3.985578
30.22846 3.860208 14.49322 3.999307 -29.99989 -3.901518
30.00817 3.974513 14.53561 3.926633 -30.22624 -3.945161
30.01796 3.941853 14.66734 4.010078 -30.11991 -3.932619
30.11804 4.048169 14.87662 4.049211 -30.55336 -3.844369
30.23674 3.944948 14.62286 4.052891 -30.08387 -3.897004
30.19704 4.006106 14.66222 4.073641 -30.07614 -3.861351
29.97757 3.685208 14.84616 3.995738 -29.94721 -3.895741
30.30113 3.940864 14.71609 4.030345 -30.4274 -3.878992
29.97543 3.894327 14.92855 3.981916 -30.2606 -3.983367
30.23081 3.903793 14.58158 4.102538 -29.88635 -3.895713
30.5196 3.833433 14.59127 3.974887 -30.0517 -3.956241
30.12481 4.015632 14.88822 4.08942 -30.11517 -3.972781
30.63786 3.8577 14.65614 3.915624 -30.32805 -3.89664
30.11818 4.021185 14.38568 3.954879 -30.12184 -3.842736
30.16974 4.006949 14.48567 4.070625 -30.04404 -4.013636
30.0887 4.085938 14.89698 4.179561 -29.93249 -3.914964
30.04714 3.776762 14.41094 4.069343 -30.06329 -3.821305
29.98121 4.035085 14.90357 3.970722 -30.02935 -3.922235
30.02247 4.150493 14.90024 3.95042 -30.00786 -3.920861
30.08041 3.95172 14.82532 4.010272 -30.09115 -3.976576
30.35505 3.981751 14.69778 4.097364 -30.08454 -3.951356
30.25448 3.870012 14.68628 3.89908 -30.15486 -3.973973
30.17009 3.851991 14.52086 4.008853 -29.9895 -3.894875
29.99586 3.941058 14.65858 4.094396 -30.16393 -3.955913
29.97607 3.819127 14.56024 4.091439 -30.50725 -3.943654
30.21767 3.912963 14.26005 3.981444 -30.12737 -3.990184
30.01896 3.978572 14.66706 4.069744 -30.01812 -4.021467
30.08033 3.9018 14.47471 4.001317 -30.31133 -3.87044
30.11716 4.019497 14.56226 3.959972 -30.03477 -3.909682
29.96482 3.913453 14.87665 4.053202 -29.81717 -3.87483
30.15631 4.084053 14.53096 4.146877 -29.87783 -3.965346
30.02703 3.926767 14.37504 4.136633 -30.01725 -3.889742
30.26495 3.874369 14.62347 4.07034 -30.17582 -3.927517
30.44736 4.012729 14.60392 3.977746 -29.91882 -4.00655
30.18604 3.85673 14.69115 3.982906 -30.1777 -3.959801
30.01664 3.902705 14.74797 4.172459 -29.90509 -3.917593
30.0008 4.022855 14.53397 4.107785 -30.00813 -3.894709
30.14219 4.066724 14.23819 4.063125 -30.141 -3.91903
30.03726 4.092146 14.18988 4.032485 -30.17265 -3.928282
30.07511 3.978767 14.37869 4.072477 -30.2437 -3.930097
30.07956 4.104015 14.55405 3.981581 -29.91576 -3.929006
30.31457 3.978996 14.53747 4.05617 -30.01378 -4.002665
29.88269 4.051878 14.74325 3.898061 -30.25471 -3.878932
29.95931 4.005637 14.76372 4.110025 -30.10383 -3.829688
30.03993 3.889587 14.5189 4.1383 -30.2565 -3.983586
29.85273 3.902115 14.44428 4.049547 -30.00811 -3.872324
30.1684 3.942162 14.45748 4.051782 -30.13403 -3.940256
30.02071 4.107219 14.56352 3.949791 -30.1318 -3.924372
29.9992 4.032643 14.62287 4.019014 -30.23377 -3.912645
29.99664 3.86383 14.71444 3.778042 -30.404 -3.951874
30.21426 3.971605 14.50808 3.976544 -30.28168 -3.919328
30.25311 3.955739 14.20502 4.042963 -30.19623 -3.900342
30.02692 3.761232 14.5985 4.0602 -30.14067 -4.016571
30.1822 3.957596 14.70922 3.958799 -30.11808 -3.910155
30.12448 4.026907 14.35495 4.105477 -30.21842 -3.934885
30.31587 3.81096 14.72961 4.224009 -29.87249 -3.945019
29.95258 4.185096 14.63194 3.990618 -30.12915 -3.906936
29.99725 3.801105 14.58838 3.989314 -30.27397 -3.99221
29.99964 3.993602 14.32572 4.04981 -30.27997 -3.989483
30.05522 4.031662 14.48599 4.107553 -30.23684 -3.862439
30.51359 3.983632 14.24071 3.979656 -30.28631 -3.831751
30.02792 3.998488 14.57261 4.006066 -30.39309 -3.921798
30.10804 4.067003 14.45304 3.966032 -30.29311 -4.058289
30.05748 4.060437 14.45907 3.873504 -30.17362 -3.9071
30.17484 3.88042 14.34665 4.004128 -30.13322 -3.93028
30.23104 4.055416 14.59511 3.967856 -30.11453 -3.931323
30.06475 3.894926 14.35508 3.968088 -30.14063 -3.965613
30.21762 4.043159 14.81363 4.055182 -29.89526 -3.923083
30.35523 3.845894 14.62674 3.990174 -30.04107 -3.860491
30.10825 3.872441 14.67601 4.045938 -30.07072 -3.776224
29.98343 4.111097 14.66013 4.060856 -30.11146 -3.922507
30.02131 4.074351 14.70651 4.091559 -30.12663 -3.945956
30.27262 4.064068 14.67884 4.024389 -30.18346 -4.005864
30.16845 3.957092 14.57816 4.056617 -30.02276 -3.980165
29.98581 3.972436 14.6987 4.094956 -30.13463 -3.888814
30.21096 4.009961 14.4948 4.026905 -30.28921 -3.802131
30.25146 3.771988 14.8441 3.975342 -29.98392 -3.947927
30.37765 3.874994 14.73997 4.07615 -30.07481 -3.817868
30.04398 3.895525 14.65463 4.044029 -30.13733 -3.816229
30.0524 3.945779 14.82814 3.959191 -29.8122 -3.934982
30.0275 3.730103 14.57541 4.071314 -29.82776 -3.91445
30.11038 4.007077 14.6458 3.847036 -29.95949 -3.996756
30.15861 4.127972 14.75594 3.885746 -30.21333 -3.892699
29.89251 4.068854 14.75271 4.018066 -30.06563 -3.873686
29.85994 3.896372 14.99123 3.974498 -30.14412 -3.890059
30.05017 3.882606 14.78283 4.055004 -30.03115 -3.966733
30.15766 3.780098 14.75216 3.989524 -29.8944 -3.909591
29.93617 4.009152 14.46446 4.158707 -30.24048 -3.932563
30.0294 3.91487 14.50891 4.121155 -30.38266 -3.864877
29.83798 3.761129 14.30368 3.910544 -30.31509 -3.959255
29.9414 4.05608 14.76243 3.957547 -30.10542 -3.852869
30.25327 4.032183 14.6013 4.035142 -30.07077 -3.939432
30.01545 3.845883 14.65925 4.087741 -30.16113 -3.955165
30.23335 4.033849 14.50336 4.054521 -30.10641 -3.978525
30.37797 3.96111 14.5837 4.110668 -29.96168 -3.841152
30.01356 3.903229 14.71251 4.094701 -30.14435 -3.916588
29.9127 3.903617 14.70448 4.08299 -30.40637 -3.854075
30.00704 3.995285 14.66509 3.950269 -29.88919 -3.9647
30.04648 3.954241 14.46547 4.083636 -30.02805 -3.92284
29.82561 3.93387 14.40128 4.150375 -30.03951 -4.00725
29.96047 3.941314 14.60184 3.970134 -30.1655 -3.892586
30.09157 3.900122 14.59797 4.0795 -30.11682 -3.908816
30.03563 4.053531 14.64367 4.039312 -30.22381 -3.857344
30.1683 3.944669 14.58856 4.098596 -30.26934 -3.925047
30.00302 3.939857 14.45619 3.998369 -30.01859 -4.017511
30.53054 3.953073 14.26235 3.993237 -30.1258 -3.965754
29.88736 4.012418 14.29062 3.914808 -30.3332 -3.811792
29.84408 3.921913 14.74473 4.054135 -30.01903 -3.971359
30.10755 4.053977 14.7011 3.909581 -29.98716 -3.911055
29.90886 3.821605 14.42744 3.936503 -30.35399 -3.93002
30.2518 3.935463 14.58065 4.084816 -30.22197 -3.927377
30.16537 3.940859 14.81628 3.981629 -30.22415 -3.863832
30.15402 3.849597 14.51486 4.007145 -30.27436 -3.95331
30.38059 4.073615 14.24292 4.026869 -30.32727 -4.010058
30.07836 3.868846 14.67213 4.063831 -29.97159 -3.883519
