"p_1" "p_2"
0.2268768 0.7731232
0.2285183 0.7714817
0.2217841 0.7782159
0.2060507 0.7939493
0.2117859 0.7882141
0.2175922 0.7824078
0.2032802 0.7967198
0.2037924 0.7962076
0.2302321 0.7697679
0.2242059 0.7757941
0.2253419 0.7746581
0.2146529 0.7853471
0.2358329 0.7641671
0.2288938 0.7711062
0.220604 0.779396
0.220532 0.779468
0.2107916 0.7892084
0.2321012 0.7678988
0.2137024 0.7862976
0.2206525 0.7793475
0.2313513 0.7686487
0.2241585 0.7758415
0.2146818 0.7853182
0.2151189 0.7848811
0.2290909 0.7709091
0.2082461 0.7917539
0.2182688 0.7817312
0.2109184 0.7890816
0.2123316 0.7876684
0.2328592 0.7671408
0.20796 0.79204
0.2448995 0.7551005
0.2088892 0.7911108
0.2230544 0.7769456
0.1972743 0.8027257
0.2133087 0.7866913
0.2095085 0.7904915
0.2041976 0.7958024
0.2269786 0.7730214
0.2180574 0.7819426
0.2010952 0.7989048
0.2255027 0.7744973
0.2219034 0.7780966
0.2210063 0.7789937
0.1968628 0.8031372
0.2226628 0.7773372
0.1951543 0.8048457
0.2210003 0.7789997
0.2070637 0.7929363
0.2399138 0.7600862
0.2278232 0.7721768
0.22414 0.77586
0.2150904 0.7849096
0.220889 0.779111
0.2251667 0.7748333
0.2276789 0.7723211
0.2088447 0.7911553
0.195554 0.804446
0.2530032 0.7469968
0.2238404 0.7761596
0.2342828 0.7657172
0.2224964 0.7775036
0.2266634 0.7733366
0.2157737 0.7842263
0.2094227 0.7905773
0.2272555 0.7727445
0.2264528 0.7735472
0.2127891 0.7872109
0.2338763 0.7661237
0.2104199 0.7895801
0.2230757 0.7769243
0.2258525 0.7741475
0.2064596 0.7935404
0.212178 0.787822
0.1998744 0.8001256
0.2213917 0.7786083
0.2460134 0.7539866
0.2204893 0.7795107
0.2303435 0.7696565
0.2193727 0.7806273
0.2271985 0.7728015
0.2162784 0.7837216
0.226386 0.773614
0.2223546 0.7776454
0.2219833 0.7780167
0.2349108 0.7650892
0.2165206 0.7834794
0.1936258 0.8063742
0.1929511 0.8070489
0.2332568 0.7667432
0.2229729 0.7770271
0.2171203 0.7828797
0.2294368 0.7705632
0.1953532 0.8046468
0.2372783 0.7627217
0.2287529 0.7712471
0.2110059 0.7889941
0.2270656 0.7729344
0.2300487 0.7699513
0.2011296 0.7988704
0.2025905 0.7974095
0.226074 0.773926
0.2087256 0.7912744
0.2291743 0.7708257
0.2259739 0.7740261
0.2154729 0.7845271
0.1946539 0.8053461
0.2209713 0.7790287
0.2287189 0.7712811
0.1950419 0.8049581
0.2333339 0.7666661
0.2156292 0.7843708
0.2334844 0.7665156
0.2199432 0.7800568
0.2112633 0.7887367
0.2103123 0.7896877
0.2265829 0.7734171
0.2103588 0.7896412
0.2458138 0.7541862
0.2411117 0.7588883
0.2224306 0.7775694
