"u.bar" "t.bar"
0.9636222 1.098056
1.003631 1.164404
1.000404 1.204395
1.010544 1.208126
0.9761451 1.164142
1.016232 1.13635
1.018174 1.133898
0.9995549 1.137432
0.9637753 1.133729
1.024592 1.050421
1.011505 1.042408
1.032084 1.101999
0.9960898 1.099806
0.9602003 1.100007
1.013629 1.102832
1.033173 1.113519
1.019475 1.114577
1.035623 1.143446
0.9942268 1.087881
1.055706 1.099552
1.003409 1.106845
1.035246 1.067396
0.9613421 1.080051
0.9912955 1.091145
1.038591 1.058573
0.9863318 1.134866
1.023771 1.080876
1.053596 1.084335
1.005749 1.104298
0.959397 1.139654
1.007763 1.192248
1.035629 1.213076
0.9940288 1.178064
1.046818 1.198748
0.9939818 1.154774
1.01811 1.129004
1.002126 1.144639
0.9928801 1.138317
0.935556 1.151948
1.030613 1.114626
1.000999 1.161224
1.001712 1.184031
1.016922 1.102553
1.010881 1.087139
0.990268 1.104169
0.9974977 1.170867
0.9701121 1.108223
1.020395 1.138399
1.075023 1.120687
0.9670843 1.111783
0.9742002 1.095965
1.016915 1.090741
1.003036 1.086176
1.00709 1.075316
0.9989428 1.032017
0.9990674 1.058145
1.018001 1.050218
1.016216 0.9989381
0.9947126 1.023272
1.012852 1.022298
0.9986271 1.033771
1.018637 1.069799
1.01267 1.054255
0.9756196 1.093716
1.046905 1.112281
1.049129 1.148017
1.002019 1.053139
1.025302 1.109493
0.9540932 1.095523
0.9384493 1.114738
0.9837808 1.130553
0.9558395 1.09741
1.024923 1.129918
0.975243 1.115978
0.974142 1.122837
1.012882 1.094743
1.002257 1.141255
0.9675463 1.141902
0.9943566 1.169018
0.9289949 1.126998
1.012393 1.099411
0.9970075 1.128445
1.009854 1.12209
0.9928696 1.10318
0.9866658 1.106967
0.9897461 1.112637
0.9919669 1.092587
0.9821277 1.226944
0.9724295 1.231112
0.9870889 1.246997
0.975468 1.193575
0.9681488 1.162349
1.030659 1.063895
0.9853713 1.131173
0.9943139 1.13316
0.989375 1.145785
1.035505 1.087723
1.022535 1.098433
0.9844743 1.111414
0.9703166 1.14453
1.013822 1.139728
0.9582334 1.099682
0.9635534 1.097224
0.9887412 1.060759
1.027911 1.05403
1.050198 1.088306
1.013111 1.132434
0.9767952 1.137902
1.001349 1.167369
0.9560249 1.127599
0.9539573 1.13661
0.9878981 1.19245
1.012753 1.194482
0.9865476 1.124223
0.9756107 1.129797
0.9713162 1.179641
0.9734224 1.189314
0.9664113 1.12341
1.018102 1.135812
1.000124 1.107548
0.986725 1.135597
1.028573 1.202037
1.011195 1.12157
0.9859571 1.144877
0.9590954 1.140608
1.00379 1.108354
1.001687 1.079097
1.046191 1.12519
1.016362 1.122638
0.9679394 1.125387
1.005238 1.077342
0.9752299 1.136988
1.036555 1.050454
1.013821 1.138934
1.001555 1.104189
0.9502845 1.186391
0.9782432 1.200308
1.012185 1.195202
1.002113 1.221247
0.9804248 1.195066
1.022358 1.158283
0.9576774 1.176961
0.9840792 1.179498
0.9952212 1.150729
1.011435 1.143003
1.026254 1.183437
1.010434 1.155951
0.997494 1.195962
1.012602 1.125167
1.026341 1.141512
0.9931618 1.125085
0.9983429 1.11405
1.017949 1.134407
1.026191 1.110557
1.008335 1.068608
1.032334 1.121466
1.029278 1.077573
1.035976 1.080555
1.040064 1.059474
1.013531 1.089183
0.9717506 1.028315
0.9735771 1.137573
1.000376 1.148848
1.010163 1.113268
0.9975705 1.083921
1.00675 1.12978
0.9737595 1.18686
0.9936936 1.14167
1.037792 1.111553
1.027572 1.12858
0.9757968 1.155176
0.9902818 1.137029
0.9721753 1.17214
1.009479 1.199156
1.054432 1.176476
0.9735529 1.157416
1.029141 1.193646
1.032226 1.103095
1.029582 1.101244
0.9846917 1.160147
0.9761035 1.082355
1.037797 1.073573
1.03111 1.106133
0.948078 1.140389
1.042184 1.135689
1.010941 1.124573
1.008145 1.067604
0.9902341 1.092097
0.9758928 1.107065
0.9973441 1.111998
1.002586 1.186306
0.994837 1.164115
1.007269 1.132001
0.9784403 1.117961
1.039909 1.063085
1.088095 1.11433
0.9955834 1.074969
1.04518 1.124172
1.004737 1.106699
1.010124 1.170731
0.9588932 1.154334
1.022689 1.08818
1.03457 1.047437
0.9809738 1.093041
1.030733 1.121141
1.014193 1.078229
1.015689 1.085126
0.993338 0.9958791
0.9969978 1.046286
1.032444 1.123942
1.015884 1.13317
1.024325 1.1456
0.9688104 1.135963
0.976592 1.166555
0.9727807 1.122287
0.9684745 1.132744
1.004961 1.08841
1.019718 1.071659
1.007622 1.046782
1.014528 1.04997
1.024418 1.091889
0.9502611 1.163337
1.008346 1.123394
0.9546803 1.125121
1.055397 1.179863
1.026838 1.133428
0.9860281 1.046088
0.9845537 1.111296
0.985735 1.081817
0.99972 1.115682
0.9723645 1.121157
1.006285 1.062097
0.980819 1.093409
1.003423 1.100167
0.9555453 1.082628
1.000135 1.041034
1.037452 0.9897853
1.030818 0.9665737
1.045726 1.019249
1.00656 1.029094
1.013799 1.040293
1.012118 1.079814
1.02741 1.053623
1.045004 1.071116
1.008403 1.168433
1.028989 1.167703
1.016275 1.117442
1.005959 1.163183
0.9982976 1.116065
0.9672981 1.09357
0.9627737 1.158939
1.017051 1.158961
1.05136 1.067853
1.011297 1.047225
1.016663 1.054647
1.027154 1.032018
0.9989977 1.117527
0.9743968 1.039492
1.006722 1.129577
0.9821606 1.14756
0.9419343 1.167355
0.98696 1.119036
1.002888 1.127658
0.9829837 1.177397
1.038159 1.12798
0.9993638 1.15335
0.9719314 1.219711
1.021358 1.240993
0.9766546 1.188036
0.9830989 1.142849
1.001388 1.074738
0.9864229 1.113702
1.026287 1.09709
1.029265 1.065705
1.011175 1.13025
0.9792582 1.15628
1.018703 1.15223
0.9755991 1.172852
1.001625 1.163554
1.011387 1.099135
0.9779516 1.093902
0.9720358 1.069556
1.011641 1.100704
1.041538 1.069204
0.9862179 1.070061
0.9812503 1.128631
0.9595275 1.13882
1.058764 1.129833
0.9886606 1.105871
1.039972 1.149356
0.970185 1.159441
0.9990116 1.166438
0.9865753 1.159128
0.9857228 1.133583
0.9619285 1.156591
1.016212 1.176091
0.9788155 1.186902
0.9672257 1.104644
0.9787284 1.138429
0.9959335 1.112484
1.012992 1.097162
1.014791 1.05417
0.9711057 1.099053
1.010936 1.096653
0.9838575 1.05388
0.9850274 1.144329
1.011487 1.098632
1.012206 1.14426
1.038086 1.079689
0.9678097 1.093518
1.003155 1.101293
0.9992434 1.129222
0.9966709 1.101262
1.020073 1.156266
0.9937959 1.14513
1.008454 1.177239
1.031632 1.110067
1.039405 1.121625
0.9982864 1.114058
1.05706 1.061958
1.002209 1.113214
1.039385 1.131564
0.9958747 1.121222
1.003005 1.120661
0.9373669 1.19522
0.9801304 1.156472
1.000928 1.190079
1.015541 1.185773
0.9654834 1.100472
1.016781 1.111716
0.9896956 1.106402
1.028419 1.02542
0.9693012 1.098502
1.037672 1.053472
1.036181 1.050813
1.044207 1.08628
0.9739914 1.089875
0.997775 1.093866
0.9724512 1.208756
1.000061 1.136008
0.944522 1.160019
1.002839 1.132006
0.9819446 1.146606
0.9760674 1.052194
1.003636 1.119868
0.9755141 1.096707
1.040393 1.036293
1.015068 1.044786
1.026867 1.009897
1.024172 1.00608
0.9831409 1.017281
1.02666 1.141674
1.013625 1.114546
0.9819155 1.151273
0.9965524 1.139058
0.9835519 1.155502
1.043533 1.132829
0.97631 1.147042
1.013069 1.114076
1.026516 1.134964
0.9921378 1.145211
0.9727673 1.132582
1.020919 1.143032
0.9947972 1.158907
0.9963585 1.150847
0.9414534 1.148099
0.9804867 1.14421
1.025643 1.116038
0.9625306 1.194869
0.9653943 1.182118
0.9632073 1.194767
0.98619 1.117811
1.0142 1.084292
0.9819055 1.04864
1.012139 1.101123
1.002835 1.014389
1.012345 1.008128
1.027232 1.07446
1.058238 1.054039
0.9919318 1.070698
1.050055 1.079693
0.9988232 1.050233
1.01462 1.041584
1.037598 1.105951
1.05726 1.112713
0.9832356 1.085534
0.9945219 1.129195
1.023288 1.086473
1.032167 1.093207
1.013013 1.050652
0.985686 1.110628
0.9815542 1.0653
0.9961273 1.015274
1.003346 1.055363
1.038324 1.048073
0.9795121 1.047136
1.00691 1.05438
1.023837 1.095222
1.046766 1.10186
1.004897 1.081895
1.041006 1.147627
1.020901 1.102707
1.029403 1.092802
0.9913314 1.073531
0.974941 1.094479
1.005025 1.127266
0.9575137 1.140249
0.9792472 1.174564
1.024813 1.136582
0.9835349 1.228875
0.9852814 1.126511
0.9821514 1.182328
1.010926 1.222182
0.958803 1.231783
1.014626 1.221069
0.9491611 1.188931
0.9656568 1.14956
0.9901234 1.112695
0.9367014 1.157744
1.019029 1.108317
0.967393 1.092375
0.9901659 1.142099
0.99555 1.151629
0.9650048 1.112406
1.021814 1.110812
1.024839 1.081993
0.9902804 1.085162
1.024995 1.087286
1.040284 1.054607
1.003861 1.072328
1.030933 1.092544
1.029372 1.121803
0.9910001 1.11466
1.057303 1.121208
1.020817 1.129447
0.9808932 1.083356
