p_1 p_2 p_3 p_4 
0.001620959 0.007597248 0.6167105 0.3740713 
9.76161e-05 0.01084862 0.5910535 0.3980003 
0.01634679 0.02251913 0.6281753 0.3329588 
0.0004245309 0.0320289 0.6671508 0.3003958 
0.0004470838 0.01639492 0.7471293 0.2360287 
0.0003441936 0.008064985 0.6217381 0.3698527 
0.01330592 0.01269219 0.6658641 0.3081378 
0.009398116 0.002710683 0.7099591 0.2779321 
0.001076012 0.007710297 0.6266532 0.3645605 
0.001927405 0.001436019 0.6375715 0.3590651 
0.0002359664 0.005411758 0.7389504 0.2554019 
0.01697078 0.007068843 0.6112523 0.3647081 
0.002188183 0.006435857 0.7092448 0.2821312 
0.002408223 0.01412486 0.7336168 0.2498501 
0.001403078 0.006973532 0.6640027 0.3276206 
0.004004046 0.001692628 0.691757 0.3025463 
0.02077369 0.006238345 0.7417272 0.2312608 
0.0009014629 0.0004403279 0.788295 0.2103632 
0.01041457 0.004861253 0.6088623 0.3758619 
0.0063398 0.00156973 0.605129 0.3869614 
0.004332138 0.001203829 0.5604911 0.4339729 
0.0004390647 0.001916422 0.6874872 0.3101573 
0.003574811 0.02777256 0.6941361 0.2745165 
0.02522084 0.001309867 0.7158807 0.2575886 
0.0001998274 0.0009039981 0.7770063 0.2218899 
0.02036406 0.004220731 0.734727 0.2406882 
0.01535662 0.001616082 0.6971604 0.2858669 
0.001070225 0.006471131 0.5913908 0.4010679 
0.0004195717 0.005683499 0.6917133 0.3021837 
0.003556936 0.03153098 0.6665505 0.2983616 
0.01055289 0.004255278 0.7404705 0.2447214 
0.000533974 0.000517474 0.6246841 0.3742644 
0.01330649 0.01144266 0.701235 0.2740159 
0.002227884 0.0364266 0.6560157 0.3053298 
0.001752864 0.005375872 0.7843736 0.2084976 
0.005678578 0.001679101 0.6961942 0.2964481 
0.01553275 0.008247511 0.6816305 0.2945893 
0.0001939268 0.003930806 0.5983674 0.3975079 
0.00823579 0.00215775 0.6743099 0.3152965 
0.01127689 0.00461215 0.7471556 0.2369553 
0.01290404 0.009317222 0.6344953 0.3432834 
0.01618907 0.005808632 0.7213132 0.2566891 
0.006521521 0.004818711 0.6218271 0.3668327 
0.003280753 0.003363469 0.600477 0.3928788 
0.007252031 0.01543789 0.6360945 0.3412155 
0.0004638853 0.001806611 0.7346225 0.263107 
0.009496202 0.0009039481 0.6912608 0.2983391 
0.008189754 0.01111642 0.5422015 0.4384923 
0.005800275 0.007778059 0.7410641 0.2453576 
0.008959733 0.0009785499 0.7758572 0.2142045 
0.0006729477 0.01474073 0.6922624 0.2923239 
0.01474962 0.0006689384 0.5758048 0.4087767 
0.002013516 0.001558302 0.7152326 0.2811956 
0.01442345 0.01202627 0.7303073 0.243243 
0.008671926 0.004899606 0.7010856 0.2853429 
0.01324067 0.003502713 0.7186265 0.2646302 
0.002001675 0.02219086 0.5671708 0.4086367 
0.001851486 0.005361533 0.6656245 0.3271625 
0.01937824 0.001543843 0.7468531 0.2322248 
0.02092961 0.01994021 0.6566345 0.3024957 
0.0001386146 0.002911399 0.7463284 0.2506216 
0.01026114 0.001609906 0.6964125 0.2917164 
0.006710813 0.0002937955 0.7303214 0.262674 
0.002368784 0.005084508 0.6006122 0.3919345 
0.00725622 0.001849906 0.5957192 0.3951747 
0.002186672 0.005392669 0.6823896 0.310031 
0.03357245 0.007857727 0.7018951 0.2566748 
0.009531358 0.003003503 0.6092955 0.3781696 
0.01845765 0.009845621 0.6753556 0.2963411 
0.0008880202 0.0102704 0.6609398 0.3279018 
0.03536345 0.004024874 0.706048 0.2545637 
0.000749342 0.009697987 0.6128846 0.376668 
0.01404059 0.0005267574 0.6848514 0.3005812 
0.00101265 0.001052389 0.6440101 0.3539248 
0.00791765 0.009414953 0.5756992 0.4069682 
0.00153177 0.009731904 0.6892386 0.2994978 
0.007106741 0.004747638 0.7238717 0.2642739 
0.003492753 0.002944614 0.6571658 0.3363969 
0.00222621 0.01980256 0.6310306 0.3469406 
0.002810047 0.002169304 0.6390418 0.3559789 
0.0006161058 0.01227278 0.6682189 0.3188922 
0.00130874 0.001371415 0.6978748 0.299445 
0.0002561204 0.02075456 0.749433 0.2295563 
0.001604033 0.002328409 0.6472687 0.3487988 
0.00672135 0.0002413706 0.6995279 0.2935094 
0.01184048 0.005515253 0.5766171 0.4060272 
0.0002762265 4.389886e-05 0.6395348 0.3601451 
0.0001994505 0.01379881 0.6838613 0.3021405 
0.008505371 0.001166678 0.6870491 0.3032788 
0.0001596503 0.002757363 0.7070561 0.2900269 
0.004799781 3.845423e-05 0.6766082 0.3185536 
0.002001917 0.03591703 0.6523932 0.3096879 
0.005923592 0.011094 0.7604568 0.2225256 
0.001126778 0.002007524 0.6500682 0.3467975 
0.003075986 0.01361309 0.6718899 0.311421 
0.0006410721 0.00838954 0.7293023 0.2616671 
0.01012482 0.01369866 0.5863359 0.3898407 
0.01297184 0.003960478 0.6149887 0.368079 
0.003779119 0.007551129 0.4923503 0.4963194 
0.001080387 0.003118105 0.7343212 0.2614803 
0.003023696 0.01063604 0.5585591 0.4277812 
0.0004011078 0.001459039 0.7505961 0.2475438 
0.01280323 0.004113064 0.7299935 0.2530902 
0.01177202 0.001656011 0.7100567 0.2765153 
0.005327165 0.008070669 0.6248888 0.3617134 
0.01664078 0.001859289 0.6936254 0.2878746 
0.008750331 0.02042188 0.701095 0.2697328 
0.01784776 0.005490412 0.6114215 0.3652403 
0.0008388927 0.02438608 0.5704986 0.4042764 
0.01263061 0.0002021565 0.6571171 0.3300501 
0.02172914 0.0112918 0.7369778 0.2300013 
0.006124541 0.01167425 0.7215221 0.2606791 
0.008617599 0.008337044 0.6632855 0.3197599 
0.02082201 0.0005868786 0.6565176 0.3220736 
0.0005071403 0.03558162 0.6757384 0.2881728 
0.005212545 0.01542836 0.737138 0.2422211 
0.006898154 0.0004857261 0.6981715 0.2944447 
0.003470966 0.003347282 0.7528094 0.2403723 
0.007460056 0.009975018 0.7275049 0.25506 
0.00571358 0.01616274 0.6912318 0.2868919 
0.006049124 0.03489804 0.5448711 0.4141817 
0.01644839 0.004202585 0.6555067 0.3238424 
0.05497387 0.008036272 0.7363827 0.2006072 
0.001718871 0.0008922639 0.7544449 0.242944 
0.01998447 0.00057416 0.6317405 0.3477009 
0.009695106 0.0008619838 0.6882774 0.3011655 
0.01902699 0.001779887 0.6345351 0.3446581 
0.0003641937 0.02127241 0.5939376 0.3844258 
0.00486208 0.004688761 0.7939028 0.1965464 
0.001532195 0.003358269 0.7326537 0.2624559 
0.003836169 0.01476894 0.7153552 0.2660397 
0.0002770541 0.006246176 0.7031437 0.2903331 
0.004331582 0.006469079 0.5639144 0.4252849 
0.002356687 0.006373433 0.7680142 0.2232557 
0.006841797 0.02184618 0.6681034 0.3032086 
0.007694986 0.003768954 0.692839 0.295697 
0.0001402357 0.01998264 0.6685459 0.3113312 
0.01233843 0.002666642 0.7211037 0.2638913 
0.005295206 0.01258599 0.7137004 0.2684184 
0.02888051 0.01757171 0.6569955 0.2965523 
0.0005882683 0.007574032 0.6401948 0.3516429 
0.01319176 0.001092226 0.6516106 0.3341054 
0.006956134 0.009199658 0.6672323 0.3166119 
0.03188506 0.007978549 0.6063819 0.3537545 
0.001770577 0.007270838 0.7073827 0.2835759 
0.0006886432 0.006650731 0.6603573 0.3323033 
0.01627716 0.01079666 0.6667305 0.3061956 
0.00425986 0.01862107 0.691594 0.2855251 
0.02682545 0.001908581 0.7510113 0.2202547 
0.004932778 0.010171 0.7477046 0.2371917 
0.007629196 0.09670758 0.6495016 0.2461616 
0.00648631 0.00939121 0.6921594 0.2919631 
0.007413642 0.0008374956 0.6581372 0.3336117 
0.007568688 0.01264746 0.6896798 0.2901041 
0.00271382 0.006785133 0.6425412 0.3479599 
0.0008630702 0.02224381 0.7048507 0.2720424 
0.003181302 0.01179972 0.7489113 0.2361077 
0.0005222076 0.008222558 0.6975427 0.2937125 
0.0005867978 0.002622135 0.6686798 0.3281113 
0.0003571487 0.0007022162 0.7339335 0.2650072 
0.0008639559 0.004839198 0.6777804 0.3165165 
0.009922434 0.01433917 0.64125 0.3344884 
0.0004894892 0.01353781 0.6354205 0.3505522 
0.007922081 0.0001759954 0.7353008 0.2566012 
0.00121167 0.01362159 0.6677093 0.3174574 
0.02775996 0.007463288 0.703667 0.2611097 
0.000401291 0.007229162 0.5874068 0.4049627 
0.002111307 0.005136586 0.7710076 0.2217445 
0.009083079 0.002837899 0.6299639 0.3581151 
0.03148992 0.0004946507 0.6106589 0.3573566 
0.003664833 0.01450219 0.6513996 0.3304333 
0.0001206286 0.015368 0.6111247 0.3733867 
0.00445342 0.01603093 0.7076015 0.2719142 
0.003320449 0.01493726 0.7250883 0.256654 
0.01452585 0.01461051 0.6645512 0.3063124 
0.01033156 0.00566622 0.7447175 0.2392847 
0.0008217571 0.002608939 0.6268624 0.3697069 
0.003840937 0.0111891 0.6268169 0.358153 
0.0005389792 0.004380248 0.6894146 0.3056662 
0.005845442 0.003358159 0.7020972 0.2886992 
0.0008907889 0.01474032 0.684287 0.3000819 
0.003398981 0.00229002 0.7326028 0.2617082 
0.003927199 0.000396703 0.6511629 0.3445132 
0.01385491 0.02222169 0.6776433 0.2862801 
0.01624175 0.01479393 0.6645599 0.3044044 
0.003304201 0.02068568 0.8199976 0.1560125 
0.001213381 0.03102988 0.7288478 0.238909 
0.003664421 0.001789808 0.6419477 0.3525981 
0.003443569 0.002495455 0.6804114 0.3136496 
0.00789554 0.001771242 0.7123147 0.2780185 
0.00446018 0.005907812 0.6848264 0.3048056 
0.01074153 0.009623643 0.7357843 0.2438506 
0.0004858878 0.00612385 0.7454673 0.2479229 
0.003658493 0.001390651 0.6957359 0.299215 
0.003015513 0.001766504 0.7457899 0.2494281 
4.360578e-05 0.001936134 0.7275735 0.2704468 
0.004631273 0.003786363 0.6804206 0.3111617 
0.0002753764 0.009620133 0.6493007 0.3408037 
0.005874242 0.003092263 0.6988597 0.2921738 
0.003304356 0.009668057 0.6593136 0.3277139 
0.005731264 0.0007100436 0.6679697 0.325589 
0.007271552 7.821343e-05 0.663228 0.3294222 
0.003393378 0.003665241 0.7093431 0.2835982 
0.004072203 0.004631591 0.5831143 0.4081819 
0.001933423 0.0003249264 0.748446 0.2492956 
0.01737575 0.005133942 0.7172199 0.2602704 
0.01025283 0.006203886 0.7616229 0.2219204 
0.004287319 0.001507718 0.6697974 0.3244076 
0.005563929 0.001745669 0.7530036 0.2396868 
0.005072776 0.004443332 0.7273912 0.2630927 
0.007672531 0.008832565 0.7319807 0.2515142 
0.005613137 0.003434067 0.6368438 0.354109 
0.003485953 0.008894455 0.6862408 0.3013788 
0.01162758 0.0006319945 0.6664707 0.3212697 
0.02726453 0.03548859 0.6608007 0.2764461 
0.0008682339 0.01691542 0.7676143 0.2146021 
0.003626109 0.0009328158 0.7593571 0.236084 
0.00466135 0.002592868 0.6580473 0.3346985 
0.00950026 0.002480169 0.6506823 0.3373373 
0.004500581 0.00400784 0.7548506 0.2366409 
0.007171585 0.005741469 0.7585679 0.228519 
0.005628582 0.0005294797 0.6847413 0.3091006 
0.01277517 0.0002140049 0.6725278 0.314483 
0.01039001 0.009301562 0.6320627 0.3482457 
0.0009557304 0.01212647 0.7054453 0.2814725 
0.008752119 0.01791291 0.7347499 0.2385851 
0.002403471 0.0009658618 0.637718 0.3589127 
0.0180269 0.01423767 0.6417235 0.326012 
0.004216378 0.003126914 0.6608879 0.3317688 
0.0002114566 0.001805077 0.6828624 0.3151211 
0.000686416 0.003307736 0.7129916 0.2830143 
0.004167706 0.002175105 0.6718291 0.3218281 
0.002013743 0.0003013201 0.7445058 0.2531791 
0.0004864173 9.692838e-06 0.693489 0.3060149 
