tau2_1 tau2_2 tau2_3 tau2_4 
0.4714042 0.380201 0.002312379 0.01178945 
2.447036 616793.6 0.002657554 0.007549704 
1368.85 113.3132 0.003342493 0.01037449 
28882984 6789467 0.003568867 0.0203961 
102.33 456.2184 0.003109123 0.01068645 
3.625398 4473.718 0.003868919 0.005322542 
1.659105e+13 1463.1 0.003210074 0.02860863 
174154.3 727.8273 0.002739472 0.01631933 
0.4021006 3237.074 0.002641145 0.01681588 
0.5617621 168131 0.002965601 0.00967241 
593.9685 133862344393 0.003397043 0.00635677 
20302.35 0.01819913 0.002958511 0.010998 
1191188 0.5213579 0.00325467 0.01815044 
2219.514 66490978 0.002714429 0.02162174 
5700.959 2079.325 0.004001116 0.01815699 
106463.4 112.4913 0.003040835 0.01578457 
2461438 1.936239 0.004631019 0.01531442 
4.863041 0.8426095 0.003368945 0.01805426 
0.7656102 11.48817 0.00269021 0.01673466 
0.05124276 9.22248e+25 0.003246124 0.006091257 
0.04493351 125.262 0.002897652 0.005642887 
116.6956 3.5432 0.003099982 0.008860658 
0.1069712 0.1572315 0.002385053 0.01492467 
3753.877 7.530574 0.003059554 0.01381669 
0.1683758 655186 0.002625541 0.01751894 
0.182049 6.193891 0.002911868 0.0116977 
0.07027924 52.45807 0.002602812 0.007309728 
1.442017 60010773 0.004655217 0.009590073 
252.2456 0.04978116 0.003667559 0.008077334 
4778.335 52979.19 0.002257603 0.007531635 
0.1065524 0.1030994 0.003051717 0.008009493 
567648760369 355.9656 0.002485839 0.01579719 
38.08635 8.155284 0.004576212 0.0171644 
888549118 16181.22 0.003064822 0.01294584 
14.56492 29.36596 0.004090514 0.02041897 
26313.07 4.040025e+16 0.002810544 0.008444846 
1.563877 60.18961 0.002959492 0.007320286 
934.6103 822.2215 0.002720068 0.004768174 
0.2738829 632835.8 0.003077823 0.01188341 
0.4531562 2773270 0.002934104 0.01380389 
1.110969 6.865982 0.004450676 0.00779853 
6.249227 7.029166 0.003329853 0.01615997 
1.703873e+16 266148736554 0.00262138 0.007693073 
469831.6 11.97108 0.002625019 0.02434113 
0.1571189 586.8136 0.003240885 0.01643896 
1.148986 2015997 0.003523655 0.01917717 
17.65935 142522 0.0033304 0.02407203 
1.366849 21353643006 0.002417539 0.006086932 
9254043 0.05954805 0.003032533 0.01056705 
1.755415 0.9150571 0.002034427 0.008870729 
50.99551 38666524 0.003264051 0.01017943 
9.102089 8.595279 0.003164603 0.00459536 
0.980827 50546.69 0.002466129 0.005413039 
491.9201 54.09443 0.003146217 0.01504738 
30.02028 0.2393818 0.002904535 0.01036912 
18282791 0.06122946 0.003076628 0.02565504 
6745.253 3.351846 0.003404739 0.02139186 
0.206903 0.1675871 0.002980486 0.005439578 
227.0169 1653815 0.003244496 0.02048557 
1.298301e+13 2.155423 0.003460315 0.01704631 
0.8353545 57.39088 0.003593991 0.01593704 
0.1521545 30.97678 0.003858662 0.005180915 
1641.26 0.06737168 0.002850126 0.008788611 
22874.68 9.959203e+15 0.002653506 0.009282344 
0.1499244 87285.21 0.003118808 0.004751231 
4785896 375752918153 0.002716495 0.01583316 
0.6296567 57.11983 0.002609487 0.01406764 
6378082 22651187057 0.00354157 0.009160653 
484.7557 201.3712 0.003418384 0.01447942 
16.72204 2.417487e+13 0.00331396 0.01710008 
1.344943 2297256 0.003837194 0.020482 
507266.6 4.059176 0.00419682 0.00499359 
5.482926 5572677819 0.00470663 0.01279967 
1856193054 0.1440554 0.002721901 0.007669302 
184.6966 10.1491 0.003306516 0.003827239 
510769.1 0.4707172 0.002553719 0.005561128 
0.04911223 13.19437 0.00229747 0.02032453 
83.06611 53648.73 0.002745439 0.003098156 
20.3877 15713.53 0.002273976 0.01699341 
9901218 6.482243 0.00201698 0.01279626 
1867219843 27621 0.004494594 0.01460846 
0.4115398 204.5674 0.003243605 0.02580177 
3.880504 7.349456 0.00354407 0.0103114 
0.2262683 83.2954 0.002817895 0.009791085 
656.7496 1.056114e+17 0.003106991 0.02174656 
2.878728 0.4443734 0.002789576 0.01014062 
164.0036 0.796388 0.003651725 0.002837147 
12.86703 0.9124829 0.002617461 0.01433489 
1.470804 62.86401 0.002938227 0.01709298 
9.810442e+13 285845.2 0.00345459 0.006757434 
108.5867 1.345219 0.00308091 0.01044995 
1.404826e+12 2.766592 0.002483626 0.0111132 
4.291069 29.77774 0.004254852 0.01318109 
0.3162625 3396231 0.002932621 0.01562064 
269.7411 934.3248 0.003147986 0.0117979 
1626074170 0.1141792 0.003119275 0.01005587 
34.43732 675.7859 0.003148226 0.006493382 
2910663 4.125162 0.002621978 0.005896485 
8.105044 0.9137053 0.002997851 0.005146683 
9982.915 4.960718e+12 0.003307525 0.01379671 
651605 1.462213 0.003247906 0.01353445 
211.6738 1.133598 0.003289164 0.009049277 
92.1451 0.413895 0.002863072 0.02689545 
0.5082611 110154371 0.003349603 0.01745103 
10.50777 0.6348172 0.003132326 0.006211919 
393958.9 1.327831 0.004043713 0.005366006 
1.134106 9.043708 0.003234231 0.01590083 
1.939317 1341.47 0.003122025 0.01715608 
1.610992 35.15912 0.003321652 0.00701598 
4.998623 1.590928 0.00288372 0.0163017 
0.9869513 217.5369 0.00256041 0.01092066 
0.1199635 934.3529 0.003461904 0.0221779 
2264154 4.04238 0.002493113 0.013531 
0.7681032 2.116887 0.003092139 0.005454295 
23863471 9.153551 0.003468537 0.009601517 
3370334426 0.3329741 0.002417281 0.02158849 
1093473 3.634419 0.003994424 0.01239138 
24828117 4930.728 0.002998499 0.02600928 
565.9498 0.8422242 0.003018391 0.03479581 
3315.653 2315303 0.002830502 0.01327575 
149.3079 80.73274 0.003388905 0.006190381 
464673367 3.43453e+12 0.00349995 0.012625 
1.462272 1.004727 0.003493053 0.008928509 
4.280868 0.2813177 0.00451444 0.01488386 
346333.8 0.1524993 0.002063859 0.008774014 
1.74754 0.8555806 0.00278816 0.01346692 
1969126 3.860785 0.003308357 0.009659746 
191.7344 689676.4 0.002532579 0.009927246 
685.0625 1.781589 0.00257935 0.01530407 
31.62101 0.3966401 0.003542421 0.01947181 
0.1012074 754767.2 0.002914722 0.01638716 
0.64893 35676.83 0.004654694 0.004070571 
0.05885808 10.92377 0.003254042 0.01099094 
3367.424 29.11282 0.002191616 0.003696802 
488530394 6.053876 0.002815179 0.009872435 
2.043973 0.1821454 0.004080132 0.0115243 
60.12217 0.03403435 0.0039376 0.007422525 
107.2632 8.168769e+22 0.003482592 0.008222064 
0.1266458 1.151153 0.003556291 0.01088455 
4.754443 38.04343 0.00276202 0.007015286 
0.4488605 16387736 0.00253293 0.008131088 
1.782753e+13 33.91809 0.003189313 0.003401026 
0.5469624 333.8328 0.003468214 0.01185967 
4.892444 36156.43 0.003260376 0.005812255 
5675136160 15.43191 0.003506917 0.005214072 
0.06879253 91.19621 0.003311789 0.008694208 
12.23718 0.1552667 0.002945319 0.004493172 
1.299539e+13 6428.972 0.003615432 0.01138129 
450.8409 1.328017 0.002851286 0.02101919 
0.8635422 13.72026 0.003261182 0.01365684 
92.56795 0.1225106 0.002477653 0.003497819 
28035.92 186405.9 0.00342404 0.008503696 
65827.25 132473766 0.003350521 0.01838167 
2.327195 438.5405 0.002547 0.005807176 
70.40296 0.2197463 0.00285453 0.01102358 
5.287388 6623.98 0.002802697 0.02449886 
509.2893 8060.214 0.003255007 0.007999968 
20892250200 0.464781 0.003068601 0.0145825 
1.296415e+23 178.0116 0.002896931 0.00752681 
1466720 10.26156 0.003201755 0.01462729 
48.4356 0.09900319 0.003635737 0.008896601 
17.7055 2.88675 0.002812267 0.01640951 
1.10821 16.053 0.002556953 0.0126612 
22.08057 3679.429 0.004978838 0.01507337 
290835.8 0.8716393 0.002365978 0.007672578 
