p_1 p_2 p_3 
0.3236454 0.3968236 0.2795311 
0.3780485 0.365514 0.2564374 
0.2914231 0.4204516 0.2881253 
0.3208036 0.3182755 0.3609209 
0.2835344 0.4159479 0.3005177 
0.3073249 0.3692485 0.3234266 
0.2843874 0.3951413 0.3204713 
0.2838416 0.3902337 0.3259246 
0.2354706 0.468441 0.2960884 
0.2441717 0.4552545 0.3005738 
0.2863693 0.4549727 0.258658 
0.2933096 0.3811288 0.3255615 
0.4233127 0.3833688 0.1933185 
0.3172039 0.3376615 0.3451346 
0.3318226 0.3938183 0.2743591 
0.3091566 0.4264189 0.2644245 
0.2334984 0.4570693 0.3094323 
0.2603864 0.3942338 0.3453798 
0.2922089 0.404968 0.3028231 
0.3416986 0.3619641 0.2963373 
0.3208461 0.3378825 0.3412714 
0.2534185 0.4453886 0.3011928 
0.2759915 0.3924979 0.3315106 
0.3105178 0.4220297 0.2674524 
0.295794 0.3445259 0.3596802 
0.2760702 0.4462977 0.2776321 
0.2720888 0.4165339 0.3113774 
0.2875524 0.3670417 0.3454059 
0.2392057 0.3617023 0.3990921 
0.292138 0.4239322 0.2839297 
0.3264177 0.3985115 0.2750708 
0.2941971 0.3828724 0.3229304 
0.2618642 0.4219363 0.3161995 
0.3082226 0.3847642 0.3070131 
0.2463768 0.4001641 0.3534591 
0.3257118 0.4651854 0.2091028 
0.2658588 0.4064823 0.327659 
0.2142736 0.3808483 0.4048781 
0.2560026 0.4344668 0.3095307 
0.2374965 0.4257522 0.3367513 
0.2747649 0.4267128 0.2985224 
0.2737235 0.3276767 0.3985998 
0.2794252 0.3718954 0.3486794 
0.2591085 0.4348317 0.3060598 
0.2319667 0.4392931 0.3287402 
0.3203626 0.4303528 0.2492846 
0.3176931 0.4011758 0.2811312 
0.299736 0.4279838 0.2722802 
0.3231722 0.3903749 0.2864529 
0.297569 0.4402799 0.2621511 
0.2799788 0.3750538 0.3449673 
0.19314 0.4514694 0.3553906 
0.327539 0.4385027 0.2339583 
0.2929975 0.4080888 0.2989138 
0.2719534 0.3711319 0.3569147 
0.2758293 0.4447027 0.279468 
0.2413572 0.4110896 0.3475533 
0.1980212 0.4676079 0.3343709 
0.2267505 0.4738744 0.2993751 
0.3166391 0.494104 0.1892569 
0.243707 0.4436363 0.3126567 
0.2369536 0.4397811 0.3232654 
0.2705494 0.3846308 0.3448198 
0.2483424 0.3572333 0.3944243 
0.3577205 0.3843795 0.2579001 
0.2768203 0.4168321 0.3063477 
0.2647267 0.4071228 0.3281505 
