Delta_1 Delta_2 Delta_3 Delta_4 
-1.115462 0.5096978 -17.09162 -2.407707 
-1.957224 0.5082007 -0.3139234 -3.024732 
-2.3529 1.076455 -10.20633 -3.729612 
-2.110557 0.8131547 4.931854 -4.041199 
-1.224323 0.5242232 -3.544016 -3.878862 
-1.588882 0.4361277 19.20281 -3.918058 
-1.867269 0.4855827 -14.79701 -3.698942 
-1.091349 0.5042506 12.50566 -3.95672 
-1.55242 0.8261486 4.780108 -3.114264 
-0.8444295 0.6969282 5.388614 -3.063882 
-1.862494 0.2543563 15.95397 -2.876232 
-2.315093 0.3470525 10.3358 -4.789598 
-2.110667 0.990545 7.147924 -5.244696 
-1.958498 0.9111457 -15.79965 -6.392513 
-1.518713 1.091074 3.934925 -4.513095 
-1.336654 1.166583 -31.05005 -4.211474 
-1.578725 0.4915096 -9.963646 -3.495067 
-1.172603 0.4644088 -10.56947 -3.605888 
-1.099341 0.5913528 -5.789912 -4.050986 
-1.512272 0.5040972 -8.80017 -4.058191 
-1.58477 0.6661175 5.384677 -4.110049 
-1.030125 0.930461 2.121718 -3.314895 
-1.737386 0.4516213 5.190703 -3.320329 
-1.690012 0.6522293 -16.38645 -3.290168 
-0.9710388 0.7106544 4.307365 -3.353247 
-1.897067 -0.03971105 11.51195 -3.406818 
-1.779741 0.2367026 0.1844317 -3.597279 
-1.753224 0.468303 -12.75836 -4.158662 
-0.7692265 0.7301467 -3.410767 -4.332049 
-1.356533 0.6068445 -18.87077 -4.545252 
-1.603068 1.211401 -0.4490326 -5.201044 
-2.142763 0.8933933 8.301553 -5.645007 
-2.170395 0.583345 1.5781 -6.121729 
-1.525164 0.5535088 -20.45021 -4.976509 
-1.589569 1.051266 -21.67977 -4.901138 
-1.147061 0.5306337 7.558682 -4.517223 
-2.460591 1.049873 -6.954356 -4.691826 
-1.973871 0.8581665 16.33014 -5.570102 
-2.617152 0.9893856 -13.28712 -5.217902 
-1.359161 1.023889 28.48841 -5.570146 
-1.493971 0.8661106 -0.4899759 -5.60891 
-1.284288 0.8298557 13.70683 -4.675403 
-1.782281 0.8184918 4.044036 -5.419095 
-2.301475 -0.7785697 5.416709 -4.955998 
-2.3829 0.7635855 -8.780391 -4.307503 
-1.614852 0.5542617 -2.722648 -4.185584 
-1.546077 0.5751009 -4.650907 -3.127375 
-0.5135895 0.4083771 10.66452 -3.794312 
-1.623909 0.9911126 -4.67869 -3.174993 
-1.223547 0.9332843 -5.172298 -3.59141 
-1.084147 0.231844 4.925532 -4.05285 
-1.135613 0.7290773 4.747588 -3.924765 
-1.452957 0.9099336 11.90619 -3.431925 
-1.317819 0.2457814 -7.578335 -3.562562 
-1.293726 0.8791408 1.23105 -3.614231 
-1.966965 0.5628848 -3.800991 -3.432841 
-1.663458 1.643168 -0.1059941 -4.175258 
-2.212447 0.6813681 -10.04746 -3.732797 
-1.373489 0.2332017 -3.235649 -4.291504 
-0.7905772 0.5583376 5.85815 -3.701735 
-0.7937776 0.5019803 -14.0053 -4.358737 
-2.53657 1.252314 -4.253686 -4.242405 
-1.929717 0.313359 -4.895634 -3.055458 
-0.8459652 0.5971273 1.81281 -3.074307 
-1.941271 0.2981014 1.764793 -3.349122 
-1.628297 0.04747756 -11.59519 -3.580237 
-1.922162 0.3602693 -9.374058 -2.81817 
-1.876817 0.6879533 2.836686 -2.696394 
-1.318852 0.6048396 9.658115 -2.204394 
-0.5205136 0.7127093 1.628745 -2.430226 
-1.903904 0.5509121 19.5653 -2.645407 
-1.717289 0.6320579 5.27246 -2.843754 
-1.576129 0.3921073 -11.30221 -3.164176 
-1.082101 0.2511215 -20.20283 -4.397897 
-1.360403 0.62367 -6.315395 -4.259097 
-1.937458 0.8528617 13.77706 -4.357657 
-2.045159 0.1032427 -22.81356 -4.736497 
-1.385193 0.7623963 0.03493562 -4.055054 
-1.37273 0.5473201 6.818052 -5.351155 
-1.737657 0.693265 7.460809 -5.146004 
-2.441323 0.6441989 -1.617329 -3.357564 
-1.775957 0.6931069 -1.338132 -3.172095 
-1.730814 0.209471 -3.14039 -2.96268 
-1.796291 0.5091131 -0.9167516 -3.421794 
-1.816524 0.6188934 0.5355103 -3.686493 
-1.925422 0.7279011 1.923295 -3.600266 
-1.498533 0.5116011 1.318732 -5.415947 
-1.655298 1.078769 -8.585333 -5.582265 
-1.537756 0.8150692 3.272681 -4.54443 
-2.419829 0.9767416 7.625837 -5.622809 
-1.932441 0.6933505 3.562082 -5.388766 
-1.970429 0.828467 14.69807 -5.742035 
-1.547616 0.3152137 7.24324 -5.79006 
-0.92093 0.8166836 -0.02934719 -5.276998 
-1.180119 0.669287 5.648033 -4.950383 
-1.738435 0.4229286 -12.17636 -5.129117 
-2.007719 0.6360334 -6.248919 -3.889523 
-1.83376 0.8317108 3.178749 -3.278465 
-1.526591 0.5766902 11.81538 -3.595762 
-1.323015 0.6490832 9.168094 -3.824788 
-2.428745 0.2616467 -6.26455 -4.451559 
-1.022742 0.475613 -6.945268 -4.744342 
-1.528977 0.9521258 7.105001 -3.005002 
-1.044631 0.6333961 10.53238 -2.581666 
-1.508576 0.5563915 -3.130561 -3.967159 
-1.638888 0.3562443 -7.160162 -3.614854 
-1.839439 0.86879 10.20525 -2.734987 
-1.121453 0.7803235 -0.02167077 -2.614937 
-0.8447098 0.6566326 -4.801158 -3.297317 
-2.561516 1.255791 -21.18201 -3.063345 
0.2184838 1.291172 16.72451 -3.06415 
-1.622297 0.3668277 -22.00505 -4.294416 
-1.52229 0.5174085 -8.597614 -3.798702 
-1.246159 0.6347493 -18.93533 -4.084054 
-1.263716 0.3790677 5.101468 -3.846674 
-2.341089 0.2118094 17.01505 -4.273834 
-1.778705 0.9911672 -4.747386 -4.206871 
-1.315185 0.7385521 12.08072 -3.219875 
-1.690784 0.2623545 -16.4014 -2.699017 
-1.442917 0.7388185 -11.6706 -3.360611 
-1.871356 0.6023239 5.361142 -3.312091 
-1.53802 0.470658 16.77154 -3.297931 
-1.112919 -0.06187994 2.94373 -3.053364 
-1.692762 0.7934488 9.731301 -2.643362 
-1.254754 0.6598156 -1.778065 -3.122103 
-1.495122 0.6002346 23.44152 -3.022607 
-1.587803 0.3713316 -10.28908 -3.481936 
-1.447628 0.3264063 1.810932 -3.699058 
-1.773595 0.4093175 13.23464 -3.521636 
-1.428948 0.5206966 3.130931 -3.605079 
