Delta_1 Delta_2 
-1.880429 6.23076 
-1.911289 5.954537 
-1.989137 5.83378 
-2.024939 6.582476 
-1.926917 7.775586 
-2.064606 6.785338 
-1.675984 5.444047 
-1.254561 5.908685 
-1.473634 5.754183 
-1.645756 5.565037 
-1.614014 5.50019 
-1.568927 5.172563 
-1.56497 4.46494 
-1.722957 4.691953 
-1.760783 4.19621 
-1.632333 4.232263 
-1.776864 4.174772 
-1.997604 4.488783 
-2.503048 4.187725 
-2.435152 3.292431 
-2.747029 4.413033 
-2.83597 4.452409 
-3.19496 4.307111 
-2.972079 4.242029 
-11.7092 -13.68152 
-12.22297 -1.945871 
-10.2525 -6.981312 
-10.68335 -4.892548 
-10.8831 -5.185399 
-12.39242 -4.131454 
-11.53427 -3.259381 
-12.20133 -3.109802 
-10.63272 -2.718076 
-10.17083 -2.8189 
-11.5749 -3.260974 
-12.25722 -5.309002 
-11.46733 -4.691437 
-11.5013 -3.741361 
-10.63282 -3.865705 
-10.69312 -4.403069 
-10.72922 -3.736907 
-10.33014 -2.583493 
-11.79551 -3.304787 
-11.63311 -4.270755 
-11.23453 -4.823187 
-12.0211 -4.013426 
-11.73433 -5.213994 
-11.29442 -3.334075 
-11.12586 -3.599014 
-13.19628 -3.850895 
-11.86651 -4.11322 
-9.579898 -3.924099 
-9.676135 -4.016116 
-9.633501 -3.335241 
-9.583887 -3.99328 
-9.251751 -4.128368 
-10.18112 -5.790401 
-10.63733 -4.105534 
-10.89068 -4.919154 
-11.01221 -5.234145 
-11.20965 -4.310444 
-11.97871 -3.821971 
-10.6827 -4.689738 
-10.77455 -4.188891 
-10.44856 -4.673825 
-10.72148 -4.733579 
-11.35033 -4.552952 
-11.35343 -4.603743 
-11.72478 -3.403278 
-12.29316 -4.161436 
-11.83618 -4.66498 
-11.40694 -4.155959 
-11.84927 -6.488605 
-13.05795 -5.103514 
-13.872 -2.958342 
-14.35469 -3.668188 
-14.1781 -4.190039 
-13.37647 -4.864467 
-12.99601 -5.40136 
-12.77528 -4.578296 
-14.01471 -5.532522 
-15.31546 -4.611368 
-15.56929 -5.447591 
-16.78148 -4.746688 
-15.80596 -5.009955 
-15.26766 -3.57159 
-13.40473 -4.594952 
-14.52165 -4.420605 
-13.58568 -4.011738 
-13.72441 -4.152085 
-12.24031 -3.76873 
-13.10485 -3.966776 
-13.22392 -2.96809 
-13.49183 -2.676512 
-14.84588 -3.311738 
-12.88975 -3.65736 
-13.8253 -3.431894 
-14.19279 -4.51412 
-14.19339 -4.684358 
-13.9526 -4.047574 
-13.75239 -3.693407 
-14.74425 -4.239636 
-13.43549 -4.561567 
-13.35098 -3.792804 
-14.05132 -4.902618 
-13.61752 -6.129969 
-13.50111 -5.867454 
-11.63024 -5.276053 
-13.33887 -5.364275 
-12.95838 -4.842937 
-12.76184 -4.736066 
-12.33524 -4.196941 
-12.25781 -3.928645 
-11.59411 -2.269013 
-10.52177 -5.645938 
-11.34407 -5.031342 
-11.18353 -5.115686 
-11.94394 -5.17451 
-12.46822 -4.616401 
-13.22967 -4.856312 
-13.66386 -3.861033 
-13.27397 -2.868351 
-14.15451 -3.312326 
-12.54646 -3.321795 
-11.36464 -3.341007 
-11.31611 -3.04615 
-10.55708 -3.832571 
-11.10023 -4.040547 
-10.32317 -4.117299 
-11.30847 -4.572701 
-11.80847 -4.676108 
-12.70364 -3.672489 
-12.3744 -3.44582 
-12.25646 -3.253981 
-12.68216 -3.505156 
-11.54169 -3.92784 
-11.23272 -4.8633 
-11.33644 -4.481308 
-10.51495 -3.826601 
-12.29707 -3.625381 
-12.88823 -2.912899 
-13.44403 -4.46072 
-13.94777 -3.059098 
-15.31833 -4.804983 
-13.98027 -4.650144 
-13.27773 -5.032598 
-13.47748 -4.101768 
-12.41442 -3.723145 
-12.90132 -3.286881 
-12.64466 -3.584313 
-13.43608 -3.699375 
-13.56266 -4.888153 
-13.25378 -3.782376 
-13.08337 -4.020985 
-14.59181 -3.672678 
-13.32431 -4.135168 
-12.60621 -5.152451 
-13.02559 -3.690097 
-15.13289 -3.490895 
-13.30377 -2.570455 
-11.86549 -2.28279 
-12.1615 -3.106311 
-11.52756 -4.731442 
-12.00278 -2.858372 
-11.84932 -3.234559 
-11.52855 -4.157715 
-11.5705 -3.658035 
-11.8887 -3.358383 
-12.26911 -3.847317 
-11.55152 -4.902331 
-10.60647 -4.176887 
-11.53372 -4.384605 
-11.50996 -4.685506 
-11.1259 -4.710035 
-11.58702 -5.757736 
-11.85057 -4.714178 
-11.87789 -4.957466 
-11.87317 -5.098116 
-12.22711 -4.958279 
-12.162 -5.191839 
-12.47205 -3.225956 
-13.13203 -3.654203 
-12.95885 -2.579186 
-13.18764 -3.035972 
-12.63809 -5.164937 
-13.36314 -3.506608 
-13.36964 -3.391952 
-12.68824 -3.958119 
-13.48841 -4.580356 
-14.17385 -3.990525 
-13.30491 -3.294595 
-13.19693 -3.580464 
-13.63192 -3.146888 
-14.06675 -2.818452 
-14.73124 -3.642335 
-14.61352 -2.626935 
-14.21227 -2.46982 
-16.18415 -3.350583 
-14.9255 -3.113454 
-16.11298 -2.794554 
-18.14618 -2.955182 
-17.87169 -3.814028 
-17.30266 -4.648188 
-18.21716 -3.812487 
-18.74505 -4.86795 
-18.13366 -3.702336 
-17.58047 -5.039843 
-16.84622 -4.55616 
-16.38176 -4.485645 
-17.11513 -3.670992 
-16.24728 -3.817549 
-15.99997 -4.434619 
-14.78663 -5.246108 
-14.8637 -4.186184 
-14.44211 -3.855102 
-13.23442 -2.743089 
-13.75842 -3.520821 
-14.56198 -5.064412 
-13.41814 -4.143602 
-14.21622 -4.898056 
-14.58678 -4.324006 
-14.74366 -2.662266 
-14.09275 -2.653908 
-13.76456 -2.821354 
-12.96528 -2.395285 
-13.19975 -2.873393 
-13.01979 -3.218846 
-13.02049 -2.897636 
-13.22741 -4.775046 
-12.79105 -3.246066 
-12.71089 -5.083343 
-13.11137 -4.466261 
-12.63053 -4.240987 
-12.68295 -3.662024 
-11.26474 -5.198629 
-12.2427 -4.432843 
-12.54859 -4.238579 
-12.38154 -4.086196 
-12.28913 -4.445829 
-14.36544 -4.309415 
-14.74675 -3.515544 
-14.35525 -3.679074 
-13.98778 -3.605338 
-14.01532 -3.613152 
-14.32667 -4.427368 
-14.9156 -3.68282 
-14.06575 -4.596849 
-13.78317 -4.549118 
-12.90646 -4.737994 
-12.24224 -4.55264 
-13.58109 -5.002777 
-13.61384 -5.838646 
-14.51857 -6.110562 
-12.89653 -6.096892 
-13.99513 -6.526016 
-14.16971 -5.307399 
-14.2014 -4.910408 
-13.34291 -4.918918 
-13.03044 -3.984997 
-12.20069 -3.869888 
-12.06359 -3.603288 
-12.15234 -3.230867 
-12.01468 -3.550219 
-12.402 -4.247403 
-12.38496 -4.15036 
-11.61395 -4.897541 
-11.40644 -4.416936 
-12.60718 -5.725873 
-12.64642 -6.219337 
-13.04668 -6.700743 
-12.33767 -6.21653 
-12.94241 -4.682911 
-13.41789 -4.898772 
-13.73688 -2.937247 
-14.21353 -5.710947 
-13.16342 -5.617551 
-12.58485 -3.958536 
-12.73641 -4.130103 
-12.96355 -3.898377 
-12.72476 -4.887529 
-12.10314 -4.417116 
-12.5253 -4.660615 
-12.8087 -3.887723 
-12.38491 -3.514001 
-12.33236 -3.968417 
-11.3103 -4.628613 
-10.88901 -3.791645 
-11.3174 -3.575978 
-11.03231 -2.235078 
-10.77639 -2.995981 
-10.81402 -2.951912 
-9.902086 -2.466338 
-10.33839 -3.635668 
-10.3096 -4.257128 
-11.36626 -3.289856 
-12.53529 -3.095113 
-13.22751 -3.245871 
-13.08636 -4.197986 
-13.65798 -3.14179 
-13.15581 -4.563829 
-12.92178 -3.793901 
-13.58732 -4.259778 
-14.02968 -4.647164 
-14.16348 -1.963096 
-13.49075 -3.38941 
-13.3412 -3.533144 
-13.92685 -2.742392 
-13.76296 -3.486319 
-13.65649 -3.563893 
-14.12248 -4.237065 
-12.77138 -4.823391 
-12.77843 -5.388596 
-12.65097 -5.680808 
-13.19294 -4.458803 
-12.91295 -3.92281 
-12.37155 -4.307677 
-12.02817 -5.589676 
-12.14463 -5.70356 
-12.34466 -5.695268 
-13.20272 -6.588715 
-13.46403 -5.037008 
-12.62168 -4.982725 
-11.68542 -5.601863 
-12.49164 -6.284687 
-13.314 -5.949298 
-12.11652 -5.128375 
-12.85408 -4.657559 
-14.02136 -4.197049 
-13.96539 -4.063127 
-12.72618 -4.41761 
-11.98585 -4.79347 
-13.6486 -4.564859 
-12.63972 -4.372496 
-11.70325 -4.332428 
-13.12057 -3.708059 
-13.25657 -3.291894 
-12.68775 -2.893745 
-11.17593 -4.828553 
-10.79658 -3.618772 
-10.8894 -3.032664 
-10.53166 -4.756451 
-10.78181 -4.295577 
-10.64715 -4.76564 
-10.84705 -4.156597 
-11.412 -4.841778 
-10.92725 -3.95729 
-12.00557 -2.625667 
-11.79836 -2.280056 
-12.12395 -2.515464 
-11.5803 -3.922117 
-10.99261 -5.970256 
-11.68239 -6.818461 
-10.30545 -5.882403 
-11.44727 -5.787703 
-10.77069 -4.884287 
-11.341 -5.942598 
-10.98822 -5.724054 
-10.51181 -5.685624 
-11.33425 -6.702652 
-11.83065 -6.10634 
-11.60197 -5.619564 
-11.655 -5.535382 
-12.41958 -5.057433 
-13.17391 -4.519732 
-13.24045 -4.559411 
-14.41767 -5.399831 
-12.56478 -5.711249 
-12.2486 -4.847845 
-12.30594 -5.985004 
-13.08185 -4.564749 
-12.03126 -4.160279 
-11.48327 -3.880912 
-11.22796 -4.008625 
-11.23293 -3.354472 
-12.33984 -4.023146 
-11.52417 -4.893149 
-11.80026 -3.357966 
-11.49734 -5.414053 
-11.10168 -5.32708 
-10.85913 -4.164731 
-10.71201 -3.130205 
-10.60927 -3.985457 
-10.83965 -3.308933 
-9.268812 -4.083203 
-9.229039 -3.67352 
-9.947279 -4.571323 
-12.25733 -2.772912 
-12.01667 -3.189221 
-12.50957 -3.293843 
-11.94978 -3.607363 
-11.16035 -4.10648 
-11.42584 -3.469099 
-11.44384 -4.041804 
-10.81325 -3.75343 
-10.3883 -2.744084 
-10.32646 -2.78188 
-9.83419 -2.877915 
-10.48475 -3.30034 
-10.67298 -3.936273 
-10.68946 -2.430792 
-10.11746 -4.60214 
-11.23218 -3.31702 
-11.52585 -3.248027 
-11.48683 -3.037867 
-11.17707 -3.45115 
-13.10482 -5.06003 
-12.57915 -5.504285 
-13.50342 -4.615447 
-13.27304 -4.111069 
-13.09091 -3.794272 
-11.08609 -4.220094 
-12.06259 -3.309867 
-12.15159 -3.967349 
-11.8899 -4.922222 
-12.42281 -4.777899 
-13.65007 -4.297531 
-13.90492 -3.113454 
-13.30378 -2.68999 
-14.16615 -3.786698 
-13.93196 -3.222311 
-12.51302 -3.553782 
-12.02523 -4.84304 
-12.58573 -4.818787 
-12.33754 -4.264019 
-11.89473 -3.925694 
-12.25431 -4.955259 
-12.51476 -4.109416 
-12.94757 -3.751636 
-12.95454 -3.398864 
-12.9904 -4.494036 
-12.3192 -4.630593 
-12.75119 -6.019119 
-12.72563 -2.55996 
-12.18668 -2.973845 
-11.80441 -3.095381 
-11.59325 -3.872442 
-11.85688 -4.402106 
-11.04684 -4.020067 
-11.43764 -6.097061 
-11.16468 -4.632984 
-10.92909 -4.805882 
-10.45643 -5.56462 
-11.34321 -5.183814 
-11.35178 -4.407531 
-11.32182 -5.774526 
-12.24207 -6.853021 
-13.83083 -5.572772 
-13.31231 -5.139832 
-11.10237 -4.557005 
-11.27324 -5.61393 
-9.344256 -5.005192 
-10.49039 -5.146404 
-8.945245 -5.022958 
-9.491685 -3.560487 
-9.806025 -4.904788 
-9.76706 -4.820596 
-9.523212 -5.188253 
-10.05521 -4.225702 
-11.46792 -5.354478 
-11.30425 -7.55667 
-11.35141 -8.544748 
-12.72964 -4.637383 
-13.69485 -3.016223 
-13.68604 -4.496664 
-12.89272 -5.197784 
-12.81736 -3.403839 
-13.56856 -4.558068 
-13.01786 -2.903316 
-13.35453 -3.225339 
-13.22034 -3.385402 
-14.04361 -2.429931 
-13.66202 -3.057629 
-13.77155 -3.497369 
-13.11252 -3.871147 
-12.26967 -3.207675 
-12.84565 -4.039138 
-13.07025 -3.934103 
-12.48964 -4.28832 
-13.69783 -7.27761 
-16.20645 -6.55432 
-15.81475 -5.330799 
-15.02239 -4.23016 
-13.79962 -5.433466 
-14.26033 -4.176146 
-13.91013 -3.94349 
-14.6058 -3.545122 
-14.55493 -3.548532 
-13.19488 -3.645787 
-13.23603 -4.075815 
-13.12431 -4.108273 
-12.2562 -4.555593 
-13.24787 -4.415922 
-12.93742 -4.874646 
-12.9679 -3.666377 
-13.29268 -3.18068 
-13.48469 -3.20089 
-13.53141 -3.342998 
-13.42586 -3.243556 
-12.94844 -3.094051 
-12.57002 -3.170881 
-12.75911 -4.697779 
-12.97563 -5.103967 
-12.98562 -4.776087 
-13.57023 -4.465348 
-12.88676 -0.1009856 
-12.64344 -4.231639 
-13.26992 -4.082464 
-13.57082 -4.083949 
-12.24788 -5.091096 
-11.58918 -4.404236 
-11.59461 -3.965613 
-11.48945 -3.800225 
-11.9343 -4.816287 
-12.11347 -4.529961 
-11.09216 -4.743427 
-10.90287 -4.944919 
-10.87094 -5.354982 
-11.41703 -5.811681 
-10.45822 -5.443683 
-10.87843 -4.45147 
-10.73933 -4.539011 
-11.13186 -4.311279 
-12.10325 -4.376743 
-12.3985 -4.683716 
-12.62298 -5.971235 
-11.63905 -5.613131 
-12.73169 -4.603395 
-13.20032 -4.263339 
-12.44115 -5.33081 
-12.66246 -4.783801 
-13.1467 -4.693446 
-13.37754 -4.435007 
-12.7049 -4.075691 
-12.21536 -4.436574 
-12.48961 -5.052722 
-12.94155 -3.41655 
-12.14323 -4.524898 
-13.19212 -4.186264 
-13.84627 -6.127869 
-11.91749 -5.253021 
-11.85231 -5.448549 
-11.65012 -6.141181 
-11.01148 -5.142669 
-11.91461 -4.956146 
-11.99946 -5.734775 
-10.14082 -5.372123 
-10.63857 -4.833299 
-10.25026 -4.367264 
-12.05926 -6.198041 
-13.11503 -5.500527 
-12.25444 -5.405614 
-12.58212 -5.163557 
-11.3365 -3.15259 
-11.03321 -3.824669 
-11.54634 -4.200171 
-11.14355 -3.75421 
-11.1337 -3.078045 
-11.73458 -4.170739 
-12.17762 -2.019404 
-12.30129 -4.776713 
-12.71241 -4.639168 
-13.07091 -4.095763 
-13.73555 -4.212351 
-12.79842 -3.638812 
-11.73841 -3.870294 
-13.58649 -4.193897 
-13.22756 -3.85246 
-13.22041 -2.173127 
-13.14262 -2.542159 
-13.2429 -2.553233 
-13.72498 -3.223483 
-14.95453 -3.241562 
-14.96452 -3.358362 
-14.37194 -3.130146 
-14.07225 -3.277541 
-13.63507 -3.271129 
-14.27992 -5.507448 
-14.03903 -5.282809 
-13.37518 -5.338588 
-13.9378 -5.864582 
-13.72575 -4.811757 
-12.67955 -3.233664 
-13.88279 -4.424952 
-13.85806 -2.656709 
-13.046 -3.474677 
-12.71385 -3.495818 
-13.33579 -3.203367 
-13.50241 -4.322784 
-13.1656 -3.89588 
-13.60577 -4.575596 
-13.76919 -4.786323 
-13.36371 -4.424428 
-13.21937 -4.17819 
-12.97697 -4.3383 
-13.01419 -3.641803 
-12.9475 -2.01529 
-12.91452 -4.064518 
-13.39582 -3.317377 
-13.57492 -3.368145 
-13.41613 -4.70612 
-12.99795 -3.41719 
-12.18856 -3.718044 
-12.72415 -2.698113 
-12.23732 -3.794886 
-11.98779 -2.756762 
-12.34878 -2.771983 
-11.31409 -3.58042 
-11.52641 -3.215409 
-11.52819 -3.393047 
-11.70146 -3.12651 
-11.30209 -3.559152 
-13.40247 -4.010534 
-13.76289 -3.744045 
-14.17587 -3.261083 
-12.95079 -3.198512 
-14.46868 -2.643498 
-13.65079 -3.063406 
-12.7274 -2.515905 
-11.86929 -3.202287 
-12.72768 -4.012291 
-14.17633 -4.483431 
-12.96829 -4.469001 
-13.43345 -4.205447 
-14.14006 -4.194439 
-13.91829 -3.476438 
-14.3552 -3.80121 
-13.7191 -4.52817 
-14.18696 -3.509861 
-13.53133 -3.604562 
-13.18616 -4.098091 
-13.88419 -4.844235 
-12.50791 -6.865374 
-13.00506 -2.083528 
-14.51607 -4.543281 
-13.74924 -5.055227 
-13.28158 -3.907694 
-13.31572 -3.528381 
-13.66145 -3.502036 
-14.68972 -3.702201 
-14.37725 -5.694924 
-14.57144 -5.304858 
-14.76337 -4.98786 
-14.64111 -5.299278 
-14.75784 -3.761143 
-13.85283 -3.883159 
-15.5935 -3.592865 
-15.79951 -3.311059 
-13.54868 -3.181377 
-13.57143 -3.045062 
-13.66725 -4.630584 
-13.25307 -3.53819 
-13.37794 -3.591563 
-13.48601 -3.177463 
-13.23355 -3.318007 
-13.42163 -2.489096 
-13.2259 -4.56607 
-11.97754 -4.139488 
-12.52882 -3.72122 
-12.47615 -4.345239 
-12.28492 -4.971295 
-11.50661 -4.820099 
-11.45569 -4.869269 
-11.45089 -4.465722 
-10.65326 -3.385495 
-9.826168 -3.495816 
-10.74404 -3.683356 
-11.8063 -5.183748 
-12.31732 -5.045665 
-12.99705 -5.315711 
-13.84358 -4.865068 
-14.14919 -4.004541 
-13.84801 -4.119697 
-13.42864 -3.493518 
-12.64446 -3.358095 
-12.17511 -3.511891 
-12.45789 -3.627076 
-12.49391 -4.937898 
-12.62807 -5.106308 
-12.16005 -4.230393 
-12.87519 -4.342964 
-12.35478 -4.343712 
-13.14025 -3.950264 
-12.01387 -3.670502 
-12.29969 -3.776205 
-12.68201 -5.58462 
-12.23422 -4.948018 
-12.42055 -4.793195 
-13.32023 -4.709008 
-12.94619 -5.848194 
-12.43192 -4.828108 
-12.37638 -5.267115 
-11.8923 -4.517291 
-12.53625 -4.882578 
-11.97211 -4.005207 
-12.13978 -4.020361 
-11.61156 -4.047408 
-11.96957 -4.328193 
-11.59211 -5.195759 
-12.5053 -5.257761 
-11.87119 -4.335636 
-11.91929 -3.976108 
-11.5268 -3.830836 
-11.75846 -3.148388 
-11.22724 -3.804826 
-10.50283 -3.045757 
-10.97907 -3.711392 
-11.69406 -3.795758 
-12.38335 -3.438215 
-12.7846 -2.714411 
-12.36027 -2.978718 
-11.45863 -3.709068 
-12.41573 -6.787621 
-11.85303 -4.271485 
-12.15308 -3.082769 
-13.31917 -4.850817 
-12.54518 -5.39967 
-12.54742 -3.669786 
-13.00479 -3.896198 
-12.68267 -4.112135 
-12.0013 -4.006428 
-12.52603 -3.66634 
-11.97444 -3.965076 
-12.62439 -3.067026 
-12.16942 -2.989266 
-12.64432 -3.77596 
-12.96216 -3.725509 
-13.66185 -3.836669 
-13.31076 -5.062247 
-12.9936 -6.348417 
-13.86206 -7.449466 
-14.37832 -7.085153 
-13.27855 -6.885274 
-12.78102 -6.722748 
-13.4853 -6.631645 
-14.10394 -5.263704 
-14.05915 -4.418788 
-14.77108 -3.850554 
-14.34367 -4.566436 
-14.44254 -3.963597 
-14.4625 -4.348161 
-13.69354 -5.571982 
-13.26789 -4.727581 
-13.19576 -4.079053 
-12.93239 -4.553959 
-13.405 -4.555266 
-12.61606 -4.657361 
-12.8775 -4.498406 
-12.71948 -4.237004 
-12.59552 -3.529988 
-13.07257 -5.769587 
-12.00108 -5.114636 
-13.49758 -5.191187 
-13.61049 -4.667679 
-13.24736 -4.263077 
-11.65761 -5.7046 
-12.44823 -4.111195 
-12.36466 -3.409989 
-13.11474 -3.763154 
-13.38777 -3.602103 
-13.3499 -3.373425 
-14.28804 -2.97572 
-13.85465 -2.903897 
-14.13161 -3.12725 
-14.61485 -3.722381 
-14.47409 -3.61132 
-14.28869 -3.558645 
-14.82829 -5.296794 
-15.11908 -4.670641 
-15.67148 -5.185035 
-15.2586 -3.816365 
-15.72135 -3.403822 
-15.15251 -3.155734 
-15.45629 -3.589628 
-15.30893 -2.932793 
-15.42539 -3.665249 
-16.27722 -3.907509 
-15.25867 -5.295052 
-15.35618 -4.866699 
-14.32893 -5.21273 
-14.59963 -4.645186 
-14.74221 -4.153957 
-15.44368 -5.458303 
-15.48644 -3.621896 
-16.00636 -3.671179 
-15.27062 -3.969718 
-14.66095 -5.660406 
-15.71153 -5.828781 
-15.27444 -5.336577 
-14.72001 -6.997248 
-15.35955 -7.018476 
-13.72197 -6.982526 
-13.13132 -7.825891 
-12.90277 -6.456005 
-12.21662 -4.55717 
-12.30997 -4.028147 
-11.85266 -3.722887 
-11.33793 -3.634513 
-11.07198 -3.983934 
-11.74967 -4.541706 
-13.17602 -3.634876 
-11.07308 -3.514943 
-10.03737 -2.951489 
-9.77536 -2.186339 
-9.578411 -2.570162 
-9.454863 -0.5403097 
-10.34785 -3.293358 
-9.902723 -3.498168 
-9.310308 -4.099088 
-9.91107 -4.577729 
-11.64282 -4.586752 
-11.65076 -4.899659 
-12.91468 -4.075932 
-12.44835 -2.870005 
-11.60439 -3.515097 
-12.17469 -4.141848 
-12.15856 -3.46195 
-12.09788 -4.554063 
-12.58581 -4.733737 
-13.17751 -3.920485 
-13.16146 -4.297717 
-13.16755 -3.999728 
-14.21364 -3.44289 
-13.43747 -5.009502 
-13.34543 -4.397817 
-13.72439 -4.196431 
-12.03751 -3.746898 
-12.18714 -3.843232 
-10.70141 -4.235682 
-11.79367 -4.644615 
-11.75988 -3.613116 
-10.82764 -4.370217 
-10.88324 -4.657101 
-10.57311 -5.247504 
-10.3414 -5.309151 
-10.62736 -3.11324 
-10.59102 -4.093193 
-10.4797 -5.942136 
-10.7758 -7.144607 
-11.64071 -5.81631 
-11.72602 -6.378227 
-13.20838 -7.146889 
-13.32112 -7.138561 
-13.87556 -6.222074 
-13.88794 -5.074057 
-13.30888 -4.149533 
-13.41653 -4.010828 
-13.50441 -3.482101 
-12.80851 -3.455546 
-12.86352 -2.719436 
-13.04647 -3.414151 
-13.24671 -9.26501 
-12.7246 -6.084155 
-12.21048 -3.097263 
-12.20344 -3.595874 
-12.09295 -5.178436 
-12.70178 -4.108944 
-13.6143 -3.13295 
-12.58944 -3.571302 
-12.63472 -1.407341 
-12.87113 -3.319597 
-12.58631 -6.043422 
-13.21225 -4.618254 
-13.56215 -3.692883 
-13.19318 -3.641143 
-13.34452 -2.98593 
-12.43032 -3.267654 
-12.33934 -3.243075 
-12.22389 -3.968205 
-12.38161 -3.944991 
-12.37272 -3.955541 
-12.44794 -4.243259 
-12.48047 -3.059395 
-12.12325 -2.379812 
-12.02524 -3.608789 
-11.84119 -3.651916 
-11.69375 -4.518797 
-11.33162 -4.859682 
-12.70843 -3.742901 
-12.85854 -3.42557 
-13.15906 -2.93885 
-12.64911 -2.980435 
-12.83745 -4.105021 
-11.93529 -6.173603 
-12.16904 -5.01366 
-11.90708 -5.296439 
-12.4251 -6.230496 
-12.32125 -4.564219 
-12.26317 -4.337298 
-12.54153 -3.419063 
-12.79326 -3.897458 
-12.95385 -2.985567 
-12.27907 -2.642125 
-11.74612 -3.801826 
-11.71676 -6.559832 
-11.7406 -5.521475 
-11.42122 -6.273791 
-9.69579 -6.220908 
-11.03245 -7.599557 
-10.3075 -5.178087 
-11.41153 -4.839334 
-11.58669 -4.918592 
-10.71814 -4.736275 
-11.07876 -3.462556 
-10.94418 -2.685314 
-11.39406 -3.443947 
-10.67129 -2.69863 
-11.0479 -3.478981 
-11.06337 -3.370214 
-10.66589 -2.884991 
-10.46605 -2.920282 
-11.05076 -3.139447 
-11.72547 -3.374125 
-11.12701 -2.522519 
-11.75472 -4.455551 
-11.08272 -4.776225 
-11.8949 -4.576974 
-11.72426 -4.367196 
-11.87382 -4.058956 
-11.9399 -3.393536 
