"p_1" "p_2" "p_3"
0.3261344 0.3827165 0.2911491
0.2798381 0.4120809 0.308081
0.2745222 0.4050056 0.3204722
0.2656912 0.4066879 0.327621
0.2831916 0.3696326 0.3471758
0.3274679 0.3894964 0.2830357
0.2976808 0.4047988 0.2975204
0.3073326 0.4029403 0.2897272
0.2927908 0.4003819 0.3068273
0.3175083 0.389029 0.2934626
0.3172109 0.3601597 0.3226294
0.3133904 0.3956745 0.2909351
0.3029586 0.3813188 0.3157226
0.2853787 0.4230623 0.291559
0.3194408 0.3599949 0.3205643
0.2956895 0.3712125 0.333098
0.2919643 0.3964444 0.3115913
0.2899126 0.4039539 0.3061335
0.298311 0.3952028 0.3064863
0.2924957 0.4158194 0.2916849
0.288933 0.3913112 0.3197557
0.2866437 0.3863358 0.3270204
0.2855339 0.40782 0.3066461
0.2887339 0.3795379 0.3317282
0.292856 0.388795 0.318349
0.3082018 0.38872 0.3030781
0.3152466 0.3951379 0.2896155
0.3049602 0.3852965 0.3097432
0.2977412 0.4031421 0.2991166
0.2832866 0.4133477 0.3033657
0.3034195 0.3777947 0.3187858
0.3026496 0.3869138 0.3104366
0.3014982 0.3927337 0.3057681
0.2887737 0.381136 0.3300903
0.3134969 0.3824931 0.3040101
0.3047594 0.3970529 0.2981877
0.2835734 0.4088166 0.30761
0.2977579 0.4041681 0.2980739
0.3180732 0.3842279 0.2976989
0.3149761 0.3877676 0.2972563
0.2763892 0.3994513 0.3241595
0.2754224 0.414375 0.3102026
0.2956746 0.3920768 0.3122487
0.2991918 0.3798508 0.3209573
0.2881449 0.4043815 0.3074736
0.2708947 0.3944353 0.33467
0.2651012 0.4186176 0.3162812
0.3249837 0.3925729 0.2824434
0.2818577 0.3915023 0.32664
0.2972527 0.3875824 0.3151649
0.2798543 0.4068185 0.3133271
0.2807492 0.4107856 0.3084652
0.3085903 0.3751258 0.3162839
0.2750285 0.4028525 0.322119
0.3014794 0.3903634 0.3081572
0.2854447 0.3812335 0.3333218
0.2933088 0.3758849 0.3308063
0.3005128 0.3992687 0.3002186
0.3207323 0.3933483 0.2859194
0.3146692 0.3841687 0.301162
0.3111744 0.4092015 0.2796242
0.3029854 0.4034517 0.293563
0.2888379 0.3901822 0.3209799
0.2986439 0.3946865 0.3066696
0.312672 0.404199 0.283129
0.3060946 0.3703435 0.3235619
0.3079204 0.3877316 0.304348
0.3042251 0.3944685 0.3013064
0.2909351 0.3968093 0.3122556
0.3203028 0.3827194 0.2969778
0.3106304 0.4008242 0.2885454
0.3064083 0.3834962 0.3100956
0.3076296 0.3854013 0.3069691
0.3105455 0.4053679 0.2840866
0.2800423 0.4177407 0.302217
0.3019441 0.41023 0.2878258
0.292763 0.3918969 0.3153402
0.3073302 0.3983024 0.2943674
0.3107994 0.3681274 0.3210733
0.2718939 0.4017056 0.3264005
0.3417839 0.3708271 0.287389
0.281443 0.3858914 0.3326656
0.3152427 0.3744587 0.3102987
0.2961065 0.3943532 0.3095403
0.2921265 0.4224499 0.2854237
0.2920408 0.3887544 0.3192048
0.2951577 0.4020491 0.3027932
0.2966378 0.3912202 0.3121419
0.3033245 0.3698343 0.3268411
0.3001483 0.3902957 0.3095561
0.3133149 0.3681416 0.3185435
0.3002496 0.3906266 0.3091238
0.2792717 0.401338 0.3193903
0.2845188 0.4019142 0.313567
0.3010339 0.3794551 0.319511
0.2871597 0.3606914 0.3521489
0.3207771 0.3722907 0.3069322
0.2947976 0.4027022 0.3025002
0.3125579 0.3879349 0.2995072
0.2743602 0.4016768 0.323963
0.2890686 0.4118921 0.2990393
0.2965105 0.3965789 0.3069105
0.3076438 0.3909883 0.301368
0.2992604 0.3804242 0.3203153
0.2845026 0.3979719 0.3175255
0.292047 0.4250826 0.2828705
0.2883722 0.4041041 0.3075237
0.2813313 0.3942779 0.3243908
0.275822 0.4125546 0.3116234
0.3195515 0.3569087 0.3235399
0.2796195 0.3898043 0.3305763
0.2833192 0.3746289 0.3420519
0.3176946 0.377942 0.3043634
0.3002142 0.4042288 0.295557
0.2850648 0.3997192 0.315216
0.3085581 0.3674635 0.3239784
0.295983 0.3996448 0.3043722
0.2923956 0.4056111 0.3019933
0.2932378 0.3812739 0.3254883
0.282715 0.3688325 0.3484525
0.2692636 0.4000208 0.3307156
0.3184139 0.3806492 0.3009369
0.3269183 0.3549909 0.3180908
0.2973211 0.381501 0.3211779
0.2749144 0.4008233 0.3242623
0.2905622 0.384929 0.3245088
0.2976233 0.3867365 0.3156402
0.2641743 0.4068772 0.3289484
0.3020529 0.3799853 0.3179618
0.2972904 0.3779264 0.3247833
0.3163525 0.3769711 0.3066764
0.2977255 0.3709424 0.3313321
0.3089029 0.3832669 0.3078302
0.3125907 0.3938175 0.2935918
0.2897839 0.3868082 0.3234079
0.2871404 0.3963205 0.3165391
0.3128922 0.3691611 0.3179467
0.3049948 0.3972011 0.297804
0.3209328 0.3925926 0.2864746
0.2895913 0.4077582 0.3026505
0.3269782 0.3565487 0.3164731
0.2935801 0.4055361 0.3008838
0.3068 0.3959823 0.2972177
0.2960715 0.4048893 0.2990392
0.3099433 0.3740358 0.3160209
0.2909595 0.3803505 0.32869
0.2915439 0.404197 0.3042591
0.3391966 0.3678754 0.292928
0.308211 0.3707771 0.3210119
0.2983993 0.3871096 0.3144911
0.2950696 0.4145927 0.2903377
0.2895355 0.4173846 0.2930799
0.3057911 0.3735153 0.3206935
0.3029369 0.3941164 0.3029467
0.3019139 0.3923693 0.3057168
0.2842109 0.3925402 0.3232488
0.2916293 0.4062718 0.3020989
0.3126102 0.3973971 0.2899927
0.2770069 0.4015066 0.3214865
0.2849005 0.3987342 0.3163653
0.3074278 0.3804019 0.3121702
0.3263055 0.3800636 0.2936309
0.2965716 0.3913274 0.3121011
0.296816 0.4078501 0.295334
0.2826303 0.4071452 0.3102244
0.3119347 0.376088 0.3119774
0.3108761 0.4018941 0.2872297
0.3091097 0.3711729 0.3197174
0.3242163 0.3650471 0.3107366
0.2795237 0.3799648 0.3405115
0.3244141 0.3945068 0.2810791
0.2932101 0.3659245 0.3408654
0.2845606 0.4166857 0.2987536
0.2885651 0.3881266 0.3233082
0.2916592 0.396736 0.3116048
0.2985111 0.3908455 0.3106435
0.2686514 0.4264364 0.3049123
0.2874531 0.3908153 0.3217316
0.3186647 0.3847689 0.2965664
0.2874446 0.4022613 0.3102942
0.3053037 0.4035348 0.2911615
0.3102874 0.3930703 0.2966423
0.2796037 0.4181227 0.3022735
0.3010099 0.4054209 0.2935692
0.2954843 0.4066068 0.2979089
0.3020006 0.3751331 0.3228663
0.3169967 0.3655267 0.3174766
0.2892702 0.3985599 0.3121698
0.2857764 0.3959517 0.3182719
0.3068855 0.3681283 0.3249862
0.3013545 0.4223483 0.2762972
0.3107833 0.3895105 0.2997062
0.2979365 0.4197373 0.2823262
0.2867699 0.3988337 0.3143964
0.2980179 0.3812473 0.3207348
0.2931877 0.3981651 0.3086472
0.2994389 0.4023045 0.2982565
0.2934977 0.4114915 0.2950108
0.3166273 0.3858234 0.2975492
0.3062339 0.3853895 0.3083767
0.273287 0.4055433 0.3211697
0.3179143 0.3933264 0.2887593
0.2967981 0.405106 0.2980959
0.3004225 0.3839818 0.3155956
0.2743858 0.3999569 0.3256573
0.3077299 0.3925566 0.2997136
0.289397 0.382045 0.328558
0.3048663 0.3761182 0.3190154
0.3086803 0.3865908 0.3047289
0.2873898 0.3722209 0.3403894
0.2946899 0.3754248 0.3298853
0.3264298 0.3931394 0.2804308
0.290937 0.4089891 0.3000739
0.3024256 0.3893213 0.3082531
0.3058244 0.4119727 0.2822028
0.307291 0.3694431 0.323266
0.3039318 0.3674449 0.3286233
0.2813932 0.3903684 0.3282384
0.3107359 0.3878034 0.3014606
0.3034282 0.3672362 0.3293356
0.3150711 0.4002261 0.2847028
0.3222501 0.3623327 0.3154172
0.2594096 0.4041259 0.3364645
0.29056 0.37161 0.33783
0.2954931 0.3931152 0.3113918
0.2981062 0.4072796 0.2946141
0.3164194 0.3713783 0.3122024
0.2970246 0.3951856 0.3077898
0.3193975 0.3825039 0.2980986
0.294821 0.3932978 0.3118811
0.3160865 0.3959955 0.287918
0.2864136 0.3859818 0.3276046
0.2844618 0.3857005 0.3298377
0.2886007 0.3793458 0.3320535
0.3023727 0.389576 0.3080513
0.3010873 0.3876718 0.3112409
0.2937182 0.4046355 0.3016464
0.3016722 0.3955638 0.3027641
0.3377016 0.3819512 0.2803472
0.3067661 0.4068752 0.2863587
0.2877197 0.3931185 0.3191617
0.2945939 0.4011547 0.3042514
0.3012999 0.4001775 0.2985225
0.3049306 0.402209 0.2928605
0.2955628 0.3837468 0.3206904
0.2730284 0.4110422 0.3159294
0.2855058 0.4121234 0.3023708
0.2857309 0.3953465 0.3189226
0.292266 0.4062963 0.3014377
0.3175785 0.3727481 0.3096734
0.2828165 0.3771148 0.3400687
0.2982241 0.3917822 0.3099937
0.288851 0.4031647 0.3079843
0.3306904 0.3617603 0.3075493
0.3060133 0.3817646 0.3122222
0.3012009 0.386304 0.3124951
0.3380782 0.3786118 0.2833099
0.3024487 0.3973756 0.3001757
0.3253741 0.3879699 0.2866559
0.2716699 0.4075209 0.3208092
0.3142002 0.4112202 0.2745797
0.3140288 0.3829948 0.3029764
0.2850528 0.3982278 0.3167194
0.3129441 0.406914 0.2801419
0.2872553 0.3958669 0.3168778
0.3151686 0.384624 0.3002074
0.3137095 0.3752668 0.3110236
0.3392736 0.3744731 0.2862533
0.2823878 0.3893582 0.328254
