"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
14.78471 4.144562 -30.0331 -3.96459 29.93873 4.005714
14.83023 4.002374 -30.37004 -3.878228 30.18351 3.988571
14.55532 3.976802 -30.1725 -3.879593 30.1124 4.085727
14.72959 3.964002 -30.23293 -4.04207 30.12308 3.97201
14.95416 3.880169 -30.00544 -3.972109 29.97969 3.918641
14.67013 3.953136 -30.11682 -3.862022 30.43585 4.117091
14.75749 4.027254 -30.01716 -3.89189 30.52049 3.933019
14.47819 4.070978 -30.23047 -3.923693 30.29488 4.055671
14.87959 4.060664 -30.11088 -3.971642 30.22588 3.813041
15.01584 4.115617 -30.03636 -3.893488 30.14067 3.86878
14.83229 3.912338 -30.0361 -3.909103 30.01746 4.138064
14.90755 3.988239 -29.92698 -3.90995 30.37599 4.04813
14.36838 3.970138 -29.92092 -3.880372 30.61475 4.038818
14.67922 4.090545 -30.29396 -3.871048 30.34927 4.009934
14.90375 3.932589 -30.05341 -3.958482 30.29808 3.868579
14.54837 4.019605 -30.03044 -3.890207 30.24338 3.860156
14.67542 4.01252 -29.94083 -4.004917 29.94659 3.936365
14.65386 3.90019 -29.90538 -3.922744 29.92562 4.062292
14.58426 4.019393 -29.92279 -3.933891 29.93361 3.778141
14.41237 4.101163 -30.17605 -4.000855 30.14554 3.834903
14.39634 4.093069 -30.18696 -3.945862 30.56965 3.982414
14.49555 4.029136 -30.05107 -3.993006 30.19876 3.852275
14.85507 3.963775 -29.92655 -3.946063 30.00655 4.008697
14.54431 4.063517 -29.93641 -3.84361 30.07752 3.978104
14.42871 4.042755 -29.93583 -3.909863 30.55578 4.153541
14.51638 3.994937 -29.99481 -3.824415 30.33269 3.986961
14.63529 4.06992 -30.09435 -3.912631 30.11065 4.040871
14.59252 4.109583 -30.30615 -3.826055 30.28221 3.934493
14.47257 4.117633 -30.20656 -3.933757 30.03339 3.923982
14.65307 3.981479 -29.81123 -3.84055 30.16782 3.935612
14.64157 4.094499 -29.99337 -3.918928 30.12291 3.890499
14.38269 4.02028 -30.24023 -3.913506 29.84255 3.916972
14.57791 3.815393 -29.91174 -3.93334 30.0874 3.976684
14.61571 4.101417 -30.1532 -3.916702 29.97786 3.877533
14.47132 4.01417 -30.21067 -3.954529 29.9875 3.980462
14.39099 4.04543 -30.40298 -3.968524 30.24337 4.005524
14.49213 4.011298 -30.39001 -4.006425 30.23659 4.102196
14.43811 4.04163 -30.05918 -3.890094 30.02438 4.066238
14.57468 4.051606 -30.34261 -3.903944 30.19049 3.934525
14.54896 4.127979 -30.3992 -3.838183 30.33626 3.982148
14.93284 3.988264 -30.05722 -3.857742 30.21096 3.985235
14.64996 3.981767 -30.25305 -3.957225 29.83269 3.88564
14.46878 3.974525 -30.07435 -3.96588 29.87104 4.023737
14.33519 4.088448 -30.12406 -3.923454 30.03122 3.92628
14.19397 4.101045 -30.17909 -3.891789 30.17087 3.909826
14.34949 4.050196 -30.20932 -3.930086 30.04574 4.227006
14.51499 3.890722 -29.89576 -3.918928 30.36665 3.964399
14.14547 3.97367 -30.19755 -3.971465 30.09893 3.961541
14.1668 4.044285 -30.09365 -3.895355 29.91388 3.84268
14.2828 4.022955 -29.9694 -3.893209 29.98824 3.966296
14.17117 4.083978 -30.00318 -4.066899 30.23086 3.859073
14.23778 4.085239 -29.87709 -3.833497 30.35624 3.980415
14.72585 4.164451 -30.18832 -3.896108 30.41356 3.772212
14.48248 4.146306 -29.96605 -3.950638 29.94324 3.938089
14.62232 4.09622 -30.04089 -3.923026 29.89355 3.978563
14.31066 3.861298 -30.07165 -3.889442 30.15822 4.055959
14.4588 4.14146 -30.05475 -3.884114 30.09983 4.081385
14.66373 4.014511 -30.38381 -3.904382 30.25885 3.84182
14.8314 4.077407 -30.05679 -3.922455 30.08921 3.944214
14.81868 4.03245 -30.27825 -4.003613 29.99561 3.963111
14.68295 4.051585 -30.05795 -4.000803 29.86272 3.894082
14.74603 3.946219 -30.19738 -3.839996 30.15498 3.975758
15.09864 4.052754 -30.11297 -3.865401 29.9947 3.973532
14.66054 4.084098 -30.40005 -3.982118 30.10845 3.962033
14.89505 4.013284 -30.31134 -3.847135 30.1151 3.98537
14.73296 3.998155 -30.2422 -3.852589 30.39333 3.966628
14.39258 4.051696 -29.85893 -3.97718 30.06146 4.077614
14.0897 4.023121 -30.19823 -3.984881 30.01087 3.994239
14.18136 3.911188 -29.96336 -3.983823 30.07832 4.080744
14.27948 4.054559 -29.91444 -3.887557 30.2901 3.986123
14.1159 4.019629 -30.11577 -3.895467 29.87399 3.902497
14.66294 4.029871 -30.17889 -3.997126 30.08214 4.000916
14.8245 3.895697 -30.25766 -3.886619 29.99382 3.848741
14.90039 3.961936 -29.98822 -3.853961 29.99014 3.944898
14.87349 4.0888 -30.16613 -3.904312 30.20952 3.852715
14.64711 4.104069 -30.09827 -3.807 30.01835 3.861541
14.57985 4.082542 -30.16512 -3.814251 30.0633 3.910083
14.52177 4.012776 -30.40089 -3.898549 30.07897 3.987477
14.53218 4.173286 -30.12599 -3.888185 29.76684 3.903001
14.78257 3.918305 -29.93736 -4.0002 29.97367 3.851541
14.25991 4.058009 -30.18296 -3.92835 29.94248 3.97303
14.62644 3.968275 -30.06349 -3.979076 30.2234 3.91598
14.73255 4.048718 -30.06752 -3.953209 30.167 3.83515
14.21465 3.938743 -30.22833 -3.952175 30.08346 3.982212
14.75844 3.909314 -29.96027 -3.906098 30.02855 3.959052
14.80882 3.99638 -30.11997 -3.897746 29.98919 3.99177
14.72504 4.078955 -30.23204 -4.00987 30.00147 3.795297
14.60833 3.950586 -30.41214 -3.932063 29.76413 3.973944
14.79067 3.996857 -30.14507 -3.92682 29.88105 3.969935
14.72664 3.878519 -30.31772 -3.850005 30.33228 3.867215
15.05333 3.981497 -29.99482 -3.925915 30.08119 3.987035
15.12872 3.980367 -29.99102 -3.820284 30.34801 3.894034
14.75792 3.951869 -30.09284 -3.96776 30.04455 3.989249
14.44002 4.10084 -30.26568 -3.9022 30.44686 3.893642
14.76291 3.919122 -29.91226 -3.920264 30.28307 4.055909
14.84806 3.911437 -29.98903 -3.848559 30.41771 3.869307
14.55726 4.005448 -30.08591 -3.833446 29.92698 3.969008
14.60466 4.017708 -29.95646 -3.883471 29.9536 3.857848
14.64468 4.112254 -30.09282 -3.88179 30.03015 3.700394
14.64274 4.092131 -30.13846 -3.865972 30.18414 3.975479
14.45675 4.002974 -30.11228 -3.833851 30.1738 3.935578
14.63215 4.067846 -30.05087 -3.955094 30.14177 3.927174
14.58923 4.032991 -29.98009 -3.922653 30.38429 3.969993
14.56886 4.048346 -30.12877 -3.908703 30.41772 4.024027
14.56636 4.102325 -30.39858 -3.937105 29.86795 3.852023
14.65695 4.037235 -30.15106 -3.842916 30.11276 4.047111
14.66187 3.969986 -30.14956 -3.905325 30.1478 3.837558
14.70264 3.976446 -30.13744 -3.882731 30.11924 4.043249
14.80874 4.020738 -30.14519 -3.936807 29.92172 3.958782
14.81179 3.967926 -30.22112 -3.926055 30.22137 3.812086
14.69075 3.93393 -30.29803 -3.929504 30.22142 3.975715
14.85287 3.995083 -30.1074 -3.965221 30.07019 3.949505
14.68487 4.027689 -29.83926 -3.954337 30.0706 4.007078
14.66187 4.04195 -30.08931 -3.915259 30.18225 3.947967
14.50632 3.981016 -30.08267 -3.874795 30.33294 3.998716
14.61028 4.026328 -30.17093 -3.96587 30.30709 4.029862
14.58152 4.006912 -30.29426 -3.978847 30.38669 3.936377
14.67733 3.98411 -30.24313 -3.942157 30.12598 3.75488
14.66358 3.960299 -30.04871 -3.911643 30.60996 3.778067
14.59922 4.006415 -30.13777 -3.905901 30.27775 3.808735
14.70391 4.043757 -30.10348 -3.919492 30.34422 3.9672
14.81482 4.036637 -30.2331 -3.855187 30.23759 4.055035
14.65415 4.063315 -30.27116 -3.850074 30.11214 3.872813
14.71259 4.12102 -30.03265 -3.880026 30.12934 3.885886
14.71003 3.959399 -29.89077 -3.88425 29.9097 3.972015
14.3402 3.995645 -30.20408 -3.901894 30.22523 4.069126
14.63879 3.73419 -29.841 -3.878552 29.77927 4.011493
14.65029 4.116974 -29.81854 -3.830348 30.28689 3.975603
14.99558 3.827275 -30.0178 -3.935605 30.03272 3.876458
14.55045 4.041025 -30.32767 -3.956963 30.15982 4.049305
14.5281 4.102446 -30.18969 -3.9522 30.30057 4.033471
14.52192 4.022275 -30.11885 -3.943853 29.9045 3.989394
14.65438 4.019909 -29.91821 -3.928936 30.08562 3.999229
14.22686 4.007436 -30.08322 -3.982734 30.19202 3.881139
14.78154 4.055642 -30.01236 -3.96208 30.08441 4.067757
14.59167 4.062296 -30.37719 -3.925431 30.11004 4.039945
14.52653 4.185079 -30.18497 -3.904128 30.01746 4.133008
14.75666 4.032894 -30.3549 -3.875816 30.07668 4.043164
14.37972 4.019967 -30.17204 -3.990732 30.06721 3.918258
14.52002 4.072269 -30.16288 -3.928469 30.23064 3.79511
14.24728 3.987611 -30.13521 -3.969863 29.95152 3.837614
14.17972 4.123216 -30.04083 -3.871478 29.98045 3.886619
14.15886 4.013656 -30.15501 -3.949657 30.0285 3.773324
14.61619 4.066069 -30.03686 -4.013389 30.20235 3.965578
14.74121 3.981793 -30.08953 -3.901606 30.0738 3.88047
14.50568 4.021646 -30.35113 -3.921045 30.17773 3.936385
14.65983 3.960193 -30.14647 -3.881374 30.16977 3.960458
14.43415 4.039558 -29.96514 -3.946647 30.11692 4.132038
14.68845 4.006186 -30.15387 -3.877208 30.07863 4.01993
14.98016 3.943122 -30.10332 -3.898902 29.85434 3.982715
14.76174 4.142875 -30.09032 -3.97674 30.10836 3.882864
14.85197 3.931226 -30.0581 -4.053042 30.2228 3.974761
14.78456 3.941157 -30.06813 -3.878514 29.98517 3.852034
14.77971 4.086993 -29.96026 -3.9111 30.05612 3.967293
14.57749 4.052481 -30.05395 -3.894919 29.86484 4.05995
14.46738 4.069016 -30.08015 -3.878231 30.17799 4.082905
14.47125 3.961956 -30.00994 -3.833033 30.35075 3.936433
14.2896 4.062508 -30.17361 -3.955995 29.99549 4.048418
14.30991 3.824026 -30.16639 -3.854816 30.65638 4.0194
14.66772 4.059969 -29.96077 -3.847875 30.13904 4.022368
14.73562 3.932695 -30.13561 -3.884314 30.15287 4.086964
14.45626 3.91066 -29.97521 -3.984392 30.1977 4.013651
14.5371 4.065632 -29.8154 -3.943975 30.20912 3.972171
14.37394 3.994118 -29.96677 -3.908194 30.03199 3.856055
14.75376 4.028739 -30.04095 -3.955413 30.06698 3.950068
14.33696 3.778357 -30.02514 -3.872115 30.31705 3.880548
14.6629 3.905733 -29.88684 -3.884658 30.0444 3.844038
14.59376 4.119882 -29.97086 -3.918879 30.39965 3.958641
14.72941 4.021629 -30.05816 -3.911906 30.08376 3.853296
15.03392 3.879055 -30.22199 -3.896365 30.23419 4.048597
14.82305 4.121716 -29.91681 -3.923197 29.94789 4.058379
14.62309 4.008707 -30.12984 -3.903406 30.47105 3.850057
15.0434 3.952229 -30.00751 -3.835163 30.08983 3.923781
14.74602 4.026529 -30.16675 -3.908725 30.40633 4.000111
14.60782 3.949457 -30.16956 -3.872575 30.12585 4.021784
14.67411 4.117286 -30.09708 -3.923858 30.2773 3.953784
14.44488 4.064196 -30.18261 -3.915851 30.16181 3.918017
14.61011 3.942908 -30.17179 -3.865666 30.20673 3.906277
14.62303 4.189451 -30.00611 -3.891204 30.05805 3.99768
14.45375 3.891882 -30.28203 -3.880165 30.0304 3.881087
14.73127 4.001516 -30.0852 -3.92158 29.84964 3.968875
14.69461 3.845385 -30.22728 -4.011826 30.0313 3.994251
14.89342 4.059934 -30.11392 -3.945554 30.23761 3.846215
14.82711 4.043874 -29.94563 -3.909971 30.14014 4.053682
14.73521 3.992584 -30.10019 -3.979909 29.93686 3.937026
14.94038 4.048378 -30.12496 -3.905435 29.89531 3.9793
14.84165 4.031516 -30.24412 -3.872922 29.95938 4.091139
15.14624 4.098318 -30.15769 -3.93953 29.98875 3.986377
14.46449 4.069558 -30.20503 -3.919636 30.00821 3.878626
14.48739 3.949068 -30.09532 -3.972286 29.95826 3.995983
14.52608 3.975156 -30.03234 -3.878868 30.07178 3.823664
14.73296 3.934509 -29.90916 -3.873736 30.51925 3.978623
14.61656 4.042029 -30.03388 -3.959946 30.55728 3.954422
14.51857 4.008674 -30.02208 -3.916459 30.21603 4.000532
14.74054 3.977625 -30.22944 -3.877764 29.9149 3.945409
14.29218 4.082996 -30.42626 -3.923632 30.22318 3.894058
14.76939 4.071715 -30.32038 -3.866395 29.99854 3.72466
14.92145 4.036234 -29.96096 -3.920901 29.99255 3.945378
14.85032 4.091272 -30.10466 -3.890516 30.04742 4.085401
14.65354 4.078993 -29.96372 -3.930646 30.14886 3.930806
14.85722 4.138259 -29.84177 -3.890454 30.20834 3.971141
14.35864 3.986133 -30.26634 -3.8917 30.20027 3.982357
14.14173 4.07367 -30.23943 -3.91905 30.54043 3.936504
14.12798 3.938445 -30.37103 -3.957055 30.37689 3.939323
14.17923 3.973245 -30.00429 -3.953426 30.30044 3.968276
14.39229 3.927002 -29.91734 -3.898893 29.90717 4.00334
14.47261 3.962419 -30.1707 -3.983151 30.0687 3.972977
14.23849 3.933378 -30.02626 -3.956485 30.3498 3.823242
14.26396 3.978465 -29.97046 -3.852425 30.3801 3.892326
14.37063 3.938721 -29.92021 -3.954955 30.1464 4.014327
14.47413 4.060332 -29.98372 -4.019461 29.91664 3.985589
14.57388 4.112239 -30.16778 -3.929499 30.21558 3.996349
14.78374 4.022734 -30.06639 -3.932351 30.04958 3.889659
14.39977 4.066434 -30.14322 -3.887176 30.05526 3.834448
14.1801 4.089684 -30.27738 -3.850644 30.01147 3.992102
14.49976 3.943358 -30.02582 -3.905821 30.24637 3.966004
14.43799 4.057779 -30.01478 -3.900997 30.26265 3.886086
14.61934 4.008489 -29.92148 -3.990687 30.04291 4.002735
14.32675 4.060142 -30.05088 -3.924375 30.14022 3.969301
14.4502 3.738997 -29.97202 -3.946989 30.19677 4.027544
14.36363 4.051287 -30.23091 -3.903213 30.14478 3.985899
14.31301 3.882754 -30.35613 -3.920238 30.1676 4.10036
14.54894 4.134272 -29.97664 -4.04879 29.89031 4.004954
14.54371 4.011611 -30.05933 -3.900217 29.92376 3.898523
14.60567 3.933987 -30.14479 -3.85679 30.15067 3.955197
14.45133 3.999048 -30.1427 -3.958666 30.14215 3.862608
14.77207 4.050232 -29.9801 -3.87901 30.16143 3.808262
14.37849 4.020295 -30.02786 -3.903336 30.29072 3.863411
14.26892 4.035017 -30.09169 -3.883924 29.98473 4.035986
14.38445 4.067106 -30.19045 -3.972311 30.11157 3.882621
14.31571 4.133582 -30.03517 -3.883493 30.18106 4.065576
14.61766 4.022532 -29.96156 -3.866553 29.92662 3.991307
14.41982 4.119889 -30.23483 -3.883554 30.35995 4.009952
14.45673 3.927362 -30.16681 -3.816306 30.32598 4.092021
14.76064 3.93493 -30.15455 -3.859609 30.25667 4.113224
14.69175 3.943682 -29.96126 -3.910835 29.92107 3.983531
14.92302 4.125551 -30.15933 -3.962671 30.00335 3.993603
14.8885 4.022752 -30.61116 -3.937869 30.05363 3.984437
14.55668 4.066887 -30.3174 -3.916085 30.33164 3.753088
14.49079 3.904142 -30.26886 -3.962916 30.0716 3.923944
14.90678 3.95258 -30.00049 -3.884267 29.80354 3.907542
14.54403 4.082771 -30.08332 -3.91236 30.12188 4.03929
14.86914 3.969385 -29.84103 -3.921408 30.18823 3.917899
14.4977 4.050062 -30.04074 -3.924004 30.074 3.999228
14.59761 4.039331 -30.05015 -3.967192 30.26369 3.98219
14.41139 4.123208 -30.04377 -3.885562 30.16625 4.020811
14.73911 3.833702 -29.99563 -3.913408 30.11935 3.995321
14.76232 3.92246 -30.06153 -3.954817 29.80524 3.950634
14.68226 4.001229 -30.41421 -3.895518 30.01769 3.921042
14.69062 4.0151 -30.00325 -3.953424 30.18468 3.982089
14.05816 3.973029 -30.34715 -3.908896 30.30002 3.93375
14.4084 3.956791 -30.20862 -3.883692 30.36519 4.161235
14.78197 4.094059 -30.18121 -3.948316 30.07207 4.017045
14.48081 4.031973 -30.04402 -3.942207 30.16997 3.946836
14.58503 3.934149 -30.20551 -3.904785 30.26252 3.875761
14.65252 3.972291 -29.86736 -3.859504 30.06248 4.016606
14.43845 4.138467 -30.09183 -3.877242 30.01927 3.859775
14.46631 3.951752 -30.19866 -3.95586 29.83408 3.903182
14.47748 4.007849 -30.20399 -3.844694 30.51278 4.03099
14.80471 4.105331 -29.83524 -3.93124 30.4535 3.80138
14.70882 3.961779 -29.91846 -3.854137 30.1324 4.023049
14.50347 3.903655 -30.25266 -4.005585 30.39485 4.055671
14.76749 4.084048 -29.89695 -3.892219 30.05918 3.979296
14.73107 4.008717 -30.11998 -3.885922 30.20318 4.106362
14.5311 3.990215 -29.91154 -3.982464 30.07371 4.01249
14.3921 4.015603 -30.09769 -3.906328 29.94262 4.110496
14.62304 4.021103 -30.08495 -3.955575 30.28922 3.693097
14.44121 3.943634 -30.14013 -3.853695 30.13562 3.924261
14.68579 4.036565 -30.04998 -3.897418 30.06991 3.871525
14.57041 4.001624 -29.91608 -3.889767 30.29052 3.97697
14.36443 4.031433 -30.22771 -3.879818 30.14109 4.135757
14.20652 4.11964 -30.15675 -3.975758 30.19053 4.027415
14.26793 4.015696 -30.13027 -4.025283 30.55395 4.091242
14.36676 4.032119 -30.32135 -3.898374 30.53073 3.828804
14.66343 4.027544 -29.98392 -3.922533 30.23297 3.842006
14.68272 3.996688 -30.02049 -3.931667 30.01152 4.017632
14.64381 4.049861 -30.16695 -3.91941 30.20534 3.943747
14.63188 4.055166 -29.97739 -4.001073 30.02615 3.990639
14.24056 3.915284 -30.46633 -3.812851 30.08766 3.989906
14.67982 3.89568 -30.15627 -3.975497 30.33035 3.978922
14.53902 3.907855 -30.02213 -3.840499 30.3397 3.856237
14.7599 4.045862 -30.119 -3.978443 30.2707 3.998915
14.75886 4.019635 -30.32831 -3.892369 30.17836 3.982165
14.6994 3.977068 -30.38598 -3.939883 30.37034 3.90836
14.81501 3.958721 -29.93512 -3.911173 29.79513 3.896241
14.45807 4.055047 -30.40567 -3.96015 30.02142 4.029886
14.79841 4.004684 -29.84652 -3.95275 29.95062 4.018788
14.91624 4.06507 -30.3443 -3.898727 30.28723 3.942735
14.97062 3.97075 -30.15747 -3.951533 30.29641 4.048331
