"tau2_1" "tau2_2" "tau2_3"
0.007167166 6.738556 0.1597283
0.01274406 7.552837 0.2995523
0.008753663 8.088893 0.3084517
0.009659146 8.016195 0.149749
0.01431587 8.655397 0.3000608
0.02004061 7.472566 0.2523093
0.01385358 4.342953 0.1630969
0.01017634 2.843112 0.9088762
0.01154621 1.720048 0.09517656
0.01075615 3.83239 0.3192081
0.02278391 6.471896 0.1642688
0.0130454 2.877569 0.07933525
0.01003404 5.132663 0.2826266
0.008884383 5.277581 0.1935725
0.01111217 5.388052 0.08613556
0.009381959 5.261847 0.0600452
0.01380604 3.115712 0.1252747
0.01369784 5.492199 0.1994914
0.01661647 3.308251 0.2259358
0.01508646 3.58506 0.1750952
0.0115653 4.934761 0.07498391
0.00942557 8.286222 0.6102597
0.0163899 6.535409 0.2038434
0.01251332 1.557099 0.1608043
0.01639209 0.6613609 0.08017698
0.01548938 3.152631 0.4196667
0.01465011 4.85099 0.2555937
0.01449324 2.273146 0.2761585
0.01406295 3.741902 0.2776582
0.01296712 7.633627 0.2707854
0.01193088 4.829277 0.7464195
0.01461599 2.802713 0.1075965
0.01852217 6.163908 0.1565052
0.01481305 4.710555 0.1395718
0.01205521 7.781605 0.2291671
0.01033405 3.201963 0.4311569
0.01082439 7.186096 0.1740243
0.01362167 5.195797 0.098751
0.01460034 5.358419 0.259099
0.01253404 3.389549 0.3827609
0.01364743 4.824301 0.2051393
0.01132849 1.811429 0.2000131
0.01239855 3.116406 0.2592529
0.01382548 6.015049 0.1493433
0.01565294 5.721494 0.05945096
0.01198161 1.19727 0.163694
0.01215029 1.482811 0.1295652
0.02040675 2.464493 0.1695129
0.01345393 3.412362 0.2379907
0.01026862 2.992769 0.2933108
0.007640018 6.155523 0.2884367
0.01030645 7.103597 0.3548328
0.01581533 1.964777 0.2888013
0.009777451 0.2671014 0.3253264
0.01446994 5.366575 0.2480223
0.008476556 0.5329584 0.1951735
0.008650533 4.052815 0.2035726
0.0139276 2.981213 0.1618744
0.01153468 2.228987 0.09324878
