"p_1" "p_2" "p_3"
0.7714329 0.05313756 0.1754295
0.7942941 0.04897026 0.1567357
0.7661395 0.04950169 0.1843588
0.784124 0.05748203 0.158394
0.8075199 0.04724708 0.145233
0.7809422 0.05074681 0.168311
0.7674197 0.06833037 0.1642499
0.7866638 0.04981701 0.1635192
0.7933767 0.05394774 0.1526756
0.7880624 0.04875202 0.1631855
0.7749497 0.05217345 0.1728769
0.7766597 0.06666325 0.1566771
0.7953588 0.05387248 0.1507687
0.7858171 0.04655608 0.1676268
0.7798369 0.05252392 0.1676392
0.7885643 0.05378348 0.1576522
0.8000776 0.0496511 0.1502713
0.7673519 0.06357675 0.1690713
0.7734918 0.05393088 0.1725773
0.772373 0.05010216 0.1775249
0.8004742 0.0492 0.1503258
0.7749409 0.03825172 0.1868074
0.7675682 0.06526761 0.1671642
0.7705692 0.06187414 0.1675567
0.7612401 0.06092441 0.1778355
0.7652543 0.05289139 0.1818543
0.7735613 0.05628301 0.1701557
0.7762611 0.04477692 0.1789619
0.7586762 0.05417588 0.187148
0.7769389 0.04342585 0.1796353
0.7754498 0.04324598 0.1813042
0.7981579 0.04719066 0.1546515
0.7751072 0.05456312 0.1703297
0.7669672 0.04547268 0.1875601
0.7814093 0.05763049 0.1609602
0.8088561 0.04988901 0.1412549
0.7811465 0.04808035 0.1707732
0.7588164 0.06805053 0.1731331
0.7611351 0.05592748 0.1829374
0.762744 0.06404517 0.1732108
0.7971862 0.05893714 0.1438766
0.7998097 0.04987467 0.1503156
0.7790279 0.05041809 0.170554
0.8030479 0.05056176 0.1463904
0.7564175 0.05562322 0.1879593
0.8029639 0.05066482 0.1463713
0.8124271 0.05062276 0.1369501
0.7824191 0.04686538 0.1707155
0.8001358 0.04634555 0.1535186
0.7679689 0.06323636 0.1687947
0.7696389 0.06232503 0.168036
0.7895332 0.04987047 0.1605963
0.7747635 0.05408752 0.171149
0.7865269 0.03942496 0.1740481
0.7621826 0.05942374 0.1783937
0.7785305 0.0567648 0.1647047
0.7901341 0.03470809 0.1751578
0.7920608 0.05561466 0.1523245
0.7707899 0.04834631 0.1808638
0.801509 0.0381301 0.1603609
0.7746172 0.05103527 0.1743476
0.756118 0.04507206 0.19881
0.7769972 0.05610022 0.1669026
0.7659401 0.04105397 0.1930059
0.7737258 0.05182947 0.1744447
0.7611635 0.06549436 0.1733421
0.7699989 0.06923001 0.1607711
0.7886071 0.05070505 0.1606878
0.7692022 0.06515634 0.1656414
0.769592 0.05092176 0.1794863
0.767923 0.05118571 0.1808913
0.7887826 0.0482778 0.1629396
0.7891544 0.05297533 0.1578702
0.7544339 0.07815973 0.1674063
0.7885558 0.04779251 0.1636517
0.7778621 0.05431902 0.1678188
0.7993561 0.06319941 0.1374445
0.7870127 0.06238566 0.1506016
0.7904555 0.0502547 0.1592898
0.7774778 0.05755193 0.1649703
0.7911851 0.04475387 0.164061
0.7555976 0.06149993 0.1829025
0.788472 0.072943 0.138585
0.7962476 0.05272156 0.1510308
0.7720314 0.04682866 0.18114
0.7746063 0.05539481 0.1699989
0.770748 0.04606142 0.1831905
