"Delta_1" "Delta_2" "Delta_3"
1.058238 0.917148 -2.442094
1.09274 1.6173 -2.235036
1.07438 -0.1811731 -2.055099
1.052427 -3.014364 -2.06178
1.039881 -1.637533 -1.715757
0.961768 -1.682905 -1.840953
0.9778932 -2.596707 -1.989418
0.9141996 -1.178831 -1.561556
0.939026 -2.974793 -1.829726
0.9479767 0.4177086 -1.872234
1.006647 -0.1068676 -2.330322
0.9966464 -1.434836 -2.333308
1.017286 2.466946 -2.02592
1.017643 -1.096558 -2.02262
1.020365 -0.0007152279 -2.399022
1.057661 -1.149788 -2.411531
1.049943 -2.185076 -1.981692
1.041658 -0.3721347 -2.215444
1.039887 -2.035771 -1.943258
0.9875784 -1.295927 -2.471141
0.9943347 -0.4149154 -2.563697
1.011933 0.309761 -2.169411
1.02449 3.952859 -1.572245
1.042269 -2.848136 -2.234769
0.9827873 -2.311683 -2.045568
1.005972 -1.635769 -2.031025
0.9930507 -1.356607 -1.879606
1.001467 -1.504959 -2.427013
1.02873 -0.8422076 -2.105746
1.002581 -0.5478085 -2.076813
0.9844957 -1.492983 -2.443151
0.9867924 -2.129503 -2.424028
1.034737 -3.954928 -2.371564
1.00764 -1.925173 -2.260334
0.98715 -0.4210716 -2.107418
0.9962478 -2.136397 -2.237034
1.009024 -0.01176948 -2.032796
1.008597 0.6775569 -2.082854
1.008713 -0.2628788 -2.143398
1.020182 -3.415351 -2.102671
1.057253 1.803128 -1.973605
1.074735 -3.034152 -1.926629
0.9935235 -2.971484 -2.085953
0.9663499 -0.6825941 -2.420913
0.9729419 -1.242806 -2.222106
1.034405 -2.973371 -2.550414
1.035716 -2.619554 -2.3882
1.077031 -2.330014 -2.254476
1.066827 -1.067225 -2.376044
1.088558 -1.132614 -1.834083
1.10337 0.06538762 -2.230916
1.042096 1.52691 -2.066555
1.034669 -2.212484 -2.818306
1.06288 -2.893687 -2.272302
1.069912 -2.36425 -2.253601
1.047258 -2.68885 -2.234037
1.039648 -0.3128176 -2.436125
1.005504 -0.4148434 -2.610204
1.017286 -2.739429 -2.390714
0.9821192 -1.83068 -2.405241
1.067255 -1.542878 -2.765903
1.087645 -0.8188326 -2.444628
1.052707 -1.158865 -2.190169
1.084114 -1.444524 -2.022626
1.077146 -1.760455 -2.508939
1.052352 -1.944058 -2.569626
1.044099 -0.3208828 -2.795694
1.02203 -0.6828228 -1.716081
1.05436 -3.124424 -1.557936
1.051863 -0.2427756 -1.620258
1.13624 -2.240628 -2.118302
1.087008 -3.50723 -2.397643
1.071221 0.2171658 -2.268735
1.065757 4.866933 -2.079958
1.021926 -1.751873 -2.001709
1.090762 -2.226788 -2.278473
1.05774 -2.445785 -2.331788
1.058027 -2.169451 -2.053041
1.058057 0.8088532 -1.943585
1.076687 2.825006 -1.962036
1.036722 -1.371779 -2.145745
1.040927 -0.9672416 -1.864746
1.109133 4.828715 -2.075184
1.058174 -0.07102129 -1.919505
1.042302 -1.599039 -2.270526
1.063136 0.1534665 -1.940449
1.01851 -2.034777 -1.846438
1.042648 -2.360764 -2.086243
0.9704195 -1.887157 -2.154565
1.009751 0.2625581 -2.131428
1.011876 -3.218197 -2.357476
1.007638 -0.107327 -2.089319
1.070443 -2.184267 -2.289824
1.011792 -1.752459 -2.164852
1.033212 -2.094828 -1.801929
1.057185 -2.443275 -1.877702
1.056293 -3.391701 -2.1579
1.028067 -1.654388 -2.359457
1.025982 -1.681468 -2.550725
1.054783 -2.044157 -2.540877
1.060545 -3.907116 -2.320394
1.067654 -1.623962 -2.154688
1.123783 -0.01911601 -2.191472
1.103775 -0.3754622 -2.274652
1.122825 -2.829245 -2.263202
1.12645 -0.2797009 -2.084391
1.038164 1.909257 -2.350732
1.021916 0.0002552624 -2.592045
1.020578 -2.699849 -2.395055
1.021417 -0.9240508 -1.738569
0.9959925 -0.5704596 -1.838899
1.054128 -0.1854004 -1.638542
0.9970884 -1.282973 -1.456492
0.9924616 -1.001581 -1.575219
1.028426 -4.306231 -1.621896
1.007574 -2.647889 -1.819703
1.020346 -0.4599177 -1.949124
1.055438 -1.809388 -2.124282
1.034804 -0.5808649 -2.1632
1.034366 2.028435 -2.41312
1.085602 -1.281461 -2.303074
1.05092 -1.293218 -2.110129
1.003166 -2.358455 -1.754976
1.04161 0.5260832 -2.25931
1.02877 -0.924688 -2.099581
1.035455 1.523912 -2.076933
1.051445 -1.146091 -2.138657
1.066177 -1.115411 -2.315876
1.108587 -0.8855504 -2.141133
1.110991 -3.417024 -2.538135
1.076899 -3.063392 -2.066389
1.031049 -2.378472 -2.032375
1.051756 0.62037 -1.97018
1.064705 -1.777745 -1.93395
1.024398 -1.449111 -2.248296
0.9902184 -1.713913 -1.858623
0.9467931 -1.421974 -1.773979
0.9917226 -2.309883 -1.960172
1.03742 0.7125699 -1.706833
1.039643 3.754491 -1.859647
1.09835 -1.388289 -1.932453
1.09873 -2.033686 -2.111436
1.092096 -1.137277 -2.14728
1.095789 -0.6093362 -2.476077
1.059525 -0.5274588 -2.538989
1.091998 -0.7998851 -1.821251
1.058167 -2.365848 -2.146952
0.9991225 -3.496454 -1.800184
0.9984854 -1.628305 -2.112921
1.014311 -0.5581745 -1.46455
0.966053 -1.371659 -2.099905
0.9774077 -1.987726 -2.51164
1.045047 -1.06209 -2.009783
0.9956925 -2.686801 -2.05499
1.010748 -1.947277 -2.474281
0.9526837 0.8315865 -2.144716
0.9424549 -0.5019099 -1.921405
1.042308 1.115046 -1.943305
0.9639779 -2.308271 -2.01105
0.9289854 -2.546785 -1.639736
0.94587 -0.1473026 -1.650885
0.97829 -3.52999 -1.778028
1.024942 -3.610197 -1.794143
1.06641 -2.300545 -2.05712
1.04155 -2.029299 -2.075606
1.010708 -3.461359 -2.456495
1.020055 -0.3271334 -2.273078
1.023583 -1.201636 -2.182622
1.046184 -1.663239 -2.500439
1.070409 -1.615267 -2.342112
1.087443 -3.838549 -2.085875
1.077211 -4.163244 -2.02134
1.059235 -3.50391 -2.326193
1.049186 -1.923248 -2.241813
1.07754 -0.6953952 -2.064129
1.07094 0.8705229 -2.106532
1.068329 -0.3778181 -2.219168
1.046012 -1.672673 -2.280127
1.072419 -2.622198 -1.990064
1.045442 -3.057045 -2.084797
1.076217 -2.689138 -2.517585
1.151638 -2.217855 -2.148379
1.114582 -2.89527 -2.496986
1.070558 0.05246493 -2.043098
1.090228 -2.537343 -2.184943
1.086883 -2.962311 -2.611166
1.121689 -3.862893 -2.314021
1.082272 -2.40295 -2.424769
1.113042 -0.8314133 -2.446137
1.106822 -1.034316 -2.005041
1.110662 -1.342612 -2.176298
1.16215 -1.574928 -2.194621
1.147767 -2.594077 -2.276517
1.119723 -2.564576 -2.345134
1.107457 -1.592096 -2.167592
1.136557 1.823141 -1.983843
1.083322 1.977026 -2.108698
1.021915 -2.407764 -1.735179
1.052651 -1.772508 -2.084684
1.066264 -2.589183 -2.083365
1.082138 -0.504715 -2.399098
1.052223 -2.742359 -1.757399
1.062197 -1.503101 -1.936577
1.048611 -2.76522 -2.266219
1.069366 -1.697847 -2.426807
1.057613 -1.533629 -2.232161
1.051812 -2.339979 -2.302164
1.042387 -0.9166852 -2.045466
1.01447 -3.522255 -2.079471
0.9998934 -2.720158 -2.20272
1.074657 0.8273313 -2.208713
1.05388 -2.661289 -2.202975
1.023706 0.1444708 -2.099049
0.996247 0.58756 -2.373049
1.023537 -2.457151 -2.42805
1.030793 0.4043686 -2.386394
1.042195 -0.6704693 -2.511195
1.0252 -0.7242254 -1.99764
1.010574 1.272192 -2.222828
1.009554 -1.725436 -2.234886
1.015279 -1.484823 -1.954442
0.9578545 0.2215491 -2.28555
1.009324 0.3391646 -2.355344
1.0266 -1.447574 -2.504301
1.004665 -1.748516 -2.00141
0.9569868 -2.838633 -2.09828
0.9876604 -1.929846 -2.335914
0.9434161 -2.834968 -2.429752
0.9421403 -0.9242577 -1.936615
0.9789437 -0.5165777 -2.650076
0.9897047 1.093121 -2.073758
1.010271 -2.13149 -1.936671
1.018746 -3.826947 -2.007019
0.9678838 -1.569757 -1.847351
0.9930275 0.1788848 -2.347769
0.9998443 -0.4292651 -2.058424
0.964107 1.426724 -1.873359
0.9676877 0.3091284 -1.706188
0.9701569 -1.63998 -1.619558
0.9665112 -2.572442 -2.100016
0.962215 -1.85851 -1.885689
0.9621082 -2.734789 -1.631847
1.005868 -1.261063 -1.89616
0.9683771 -3.483037 -2.039423
1.035982 -2.573002 -1.692572
1.06647 0.4688312 -2.282996
1.152994 0.5912694 -2.483679
1.128643 -0.5142723 -2.31383
1.07942 0.1184002 -2.494488
1.024872 -1.033241 -2.806472
1.02992 0.2090366 -2.573687
1.003052 -1.44071 -1.997563
1.020445 -3.000358 -1.358978
0.9949499 -2.101263 -2.17411
1.009489 1.596468 -2.182152
1.065463 0.2360258 -2.135019
1.041084 -1.835062 -1.892579
1.027388 -3.482443 -2.26203
1.103719 -3.017378 -2.295309
1.044091 -2.613605 -2.200658
1.07676 -3.209997 -1.976611
1.13097 -2.521282 -2.149825
1.219146 -0.3938565 -2.005073
1.161802 0.6459168 -2.133916
1.064449 -2.033455 -1.945597
1.071215 -1.017493 -2.124941
1.027274 -1.120363 -2.26988
0.9939573 0.08092782 -2.354967
0.9770618 0.2030073 -2.25136
0.9854692 -3.519778 -1.998928
1.037211 -1.753429 -2.152518
1.030484 -2.511088 -2.200825
1.059617 -3.509733 -2.114026
1.04965 -2.192025 -2.329454
0.990565 -2.582498 -2.065484
1.025947 -0.7444525 -1.728026
1.030371 -2.130765 -1.443729
0.9942043 -2.214626 -2.06294
0.9697796 0.5174169 -2.230212
1.029266 -0.1346106 -2.084565
1.024655 -1.013886 -1.35761
1.033408 -3.191098 -2.053946
1.033646 -2.242541 -2.026706
0.9535672 -2.650792 -1.843805
0.961775 -2.633015 -2.009617
0.976179 -1.436366 -2.160915
1.012242 -2.112054 -2.135502
1.079175 -2.114499 -2.013253
1.085491 2.975728 -1.9937
1.046915 -3.720954 -2.395427
1.0503 -2.090702 -2.09611
1.050605 -2.722457 -2.032176
1.048484 -1.650156 -2.116301
1.017283 -0.09082674 -1.845399
0.9649089 -1.536687 -1.985043
0.9489774 -0.5631806 -2.196493
0.9099263 0.359186 -1.841992
0.9556064 -1.642569 -2.089104
0.9538116 -2.414558 -2.476467
0.9936683 -3.323362 -2.269038
1.033984 -1.898554 -2.098205
0.9826158 -2.156637 -2.373628
0.9942349 1.649361 -2.323804
0.9842283 -1.143644 -2.181515
0.9750579 -2.559332 -2.170647
0.9790342 1.469116 -2.163455
0.9791078 -1.944172 -2.297138
1.004732 0.9085488 -1.884164
1.026412 -2.471052 -1.855547
1.055016 -3.006432 -1.746317
1.073968 -1.957157 -2.062294
1.034854 -1.78128 -1.974213
1.050646 -1.89483 -1.917205
1.024881 -3.212559 -2.32962
1.030274 -1.58241 -2.171826
0.9942852 0.6051238 -2.52295
0.9501991 -1.763972 -2.1324
0.98694 0.9325082 -1.929465
0.929677 -1.395667 -1.957369
0.9453812 -2.019894 -2.176585
0.9900549 2.713963 -1.982657
0.9506091 -0.5403306 -2.044374
1.004525 -0.7418256 -2.042504
1.050124 -2.051839 -2.00152
1.156824 -0.7384891 -2.12319
1.114959 -0.6322211 -2.099764
1.071453 -2.74814 -2.130084
1.045462 -0.5875816 -2.327506
1.089342 1.01086 -2.436886
1.115506 -3.122271 -2.229818
1.070475 -2.246136 -2.039859
1.028887 -1.698863 -1.769927
0.9976835 -3.231272 -1.886538
1.040916 -3.351945 -2.328614
1.117247 -2.724619 -2.186721
1.06576 -3.236173 -2.043676
1.028111 -2.295187 -2.035532
1.018867 -1.568916 -2.095055
1.0069 -0.9678093 -1.931043
1.094207 -1.633399 -2.424165
1.00425 -3.183835 -2.608696
1.047884 -2.09463 -2.541855
1.073537 -1.044491 -2.44499
1.057041 -1.338442 -2.362523
0.9862688 -3.050361 -2.610666
1.019261 -2.594445 -2.324253
1.070277 -3.306848 -2.401345
1.072531 -2.219707 -2.185363
1.02564 2.32441 -1.911539
0.9881278 -1.034315 -1.659705
0.9661657 -1.881117 -2.32453
0.9973501 -1.022687 -2.18451
1.019036 -1.50497 -1.747493
0.9679987 0.9264145 -2.021137
1.031213 -2.507913 -2.230761
1.015086 -2.220153 -2.027837
1.014688 -2.406717 -2.141248
1.036312 -2.065818 -2.09188
1.056358 -1.455455 -1.794536
1.060791 -0.7801599 -2.32216
1.07472 2.741849 -2.647767
1.023873 -3.818964 -2.100358
0.9980544 -0.242326 -2.094278
1.054692 -1.188721 -2.314473
1.062496 -0.9840987 -2.213632
1.092671 -3.72929 -2.292607
1.138758 -2.266288 -2.293965
1.07691 -1.308409 -1.897801
1.172562 -0.5966152 -1.925492
1.125993 -2.450138 -2.221624
1.061988 -2.461221 -2.059486
1.033922 -2.273908 -2.154215
1.023952 -3.549789 -1.560561
0.9875727 -1.639792 -1.917678
1.006849 -2.018449 -2.258277
0.9996915 -2.887595 -2.689424
0.929858 -2.251156 -2.676072
1.061166 -1.699612 -2.718166
1.0061 -1.920521 -2.348857
1.044685 1.494319 -2.124859
1.060802 1.559986 -2.302489
1.016326 -0.3861983 -2.353273
1.00472 -2.460262 -2.083775
1.036725 0.9619683 -2.10245
0.9670029 -1.03085 -1.746631
1.006096 0.1322301 -1.901675
1.040546 -2.544861 -2.259122
1.064096 -0.7345225 -2.2003
1.082083 -1.110917 -2.18585
1.077894 1.604259 -1.99741
1.111423 -2.586934 -2.069716
1.090312 -2.765238 -2.041333
1.057025 -1.143497 -2.053691
1.085988 -2.744584 -1.976992
1.109276 0.7092677 -2.085022
1.15308 -2.220761 -2.429396
1.117229 -2.599642 -2.377606
1.067007 2.652517 -1.665701
1.011226 0.8038607 -1.676219
0.981931 -0.525813 -1.966338
0.9816237 -0.8685173 -2.041878
1.054538 -0.7617937 -2.166259
1.036603 -2.994277 -1.981424
1.026076 -2.818484 -2.046064
1.045988 -1.937682 -2.24301
1.009423 -1.301423 -2.439057
0.9914166 -3.264496 -2.14805
0.9800105 -3.445351 -2.459744
0.9879416 -1.268274 -2.244836
1.017389 -2.740218 -1.916504
1.03711 4.423534 -1.786137
1.027436 -0.8344242 -1.631802
0.9934973 -1.672514 -2.067769
1.029849 -2.908698 -2.282838
1.035831 -1.999425 -1.849444
0.9924493 -2.252644 -2.023663
0.9391531 -3.14231 -1.969351
0.9837277 -0.85846 -2.235815
0.9909061 -2.776746 -1.838385
1.000434 0.4305836 -1.987549
1.03948 -2.959043 -2.170177
1.049501 -2.280482 -2.580967
1.043331 -0.6749944 -2.162305
1.097815 -0.1946835 -2.065751
1.061784 -1.760807 -1.936752
1.0308 -1.535911 -2.395556
1.051745 -1.754215 -2.101469
1.0394 -0.8044557 -2.247689
0.9975691 -2.637405 -2.147436
0.9590026 -0.9092083 -1.903028
1.029409 -0.4927252 -2.031683
1.041489 -0.6527179 -2.213885
1.035006 -0.7370128 -2.55104
0.9776259 1.004793 -2.352348
0.9658785 -0.4741274 -1.974682
0.8723424 0.09203003 -2.113543
0.9091586 1.542523 -1.881909
0.955854 -4.191422 -1.674893
0.9923089 -3.136988 -1.974439
0.9910785 -2.423022 -2.197496
0.9998938 -1.853086 -2.161596
1.021329 0.9334762 -1.989473
1.040602 1.814989 -1.88644
1.055921 0.1218205 -2.049168
1.02927 0.6548745 -1.916548
1.050887 -2.70517 -2.108949
1.073383 -3.738314 -2.083021
1.074653 -1.102858 -2.353971
1.121336 0.4391288 -2.202844
1.066461 -0.1332572 -2.050841
1.042381 -3.28409 -2.133828
