"beta1_1" "beta2_1" "beta1_2" "beta2_2"
0.1750356 4.0076 -13.92214 -4.906369
0.2803359 3.932283 -12.97286 -4.780093
0.1254582 4.006354 -12.29418 -2.305831
-0.08623422 3.927051 -12.72472 -4.473431
0.3964447 3.923664 -15.44396 -4.335237
0.1095726 3.956235 -15.11738 -4.894795
-0.0900472 4.028561 -14.94462 -2.303603
0.3194934 3.996438 -17.50062 -4.656907
-0.2154493 3.987625 -13.33513 -4.087046
1.712013 3.845592 -21.57807 -4.353092
0.09752574 4.080359 -12.07195 -3.260297
0.2644033 4.030805 -13.75541 -4.64293
-0.132095 3.978361 -11.54949 -3.906811
0.278391 3.962676 -13.64384 -4.823727
-0.066506 3.936502 -11.62008 -3.623574
-0.0007115961 3.93525 -9.868933 -5.53942
-0.2010099 3.990826 -11.71391 -4.187755
0.0971059 3.923181 -13.30452 -4.941164
1.147324 3.963644 -17.81222 -6.268531
0.5931175 3.948702 -16.70996 -6.341028
-0.06850395 3.983148 -15.37624 -4.661476
-0.2595051 3.913303 -13.95443 -6.277729
-0.2563929 4.034662 -12.93228 -4.239349
2.491235 4.023115 -22.82617 -3.537797
0.4247663 3.997502 -14.36028 -6.102052
0.757722 3.902078 -15.93932 -5.13146
1.15824 4.024124 -17.07395 -5.750403
-0.07916826 3.941316 -11.25442 -4.100325
0.1796884 3.973175 -10.6714 -5.040189
0.4462701 4.042928 -12.52905 -3.931481
1.52019 3.997064 -21.14555 -4.989958
0.1667813 3.900736 -16.7884 -4.622674
-0.04295758 3.966101 -16.11001 -4.516005
-0.08642429 3.98735 -15.6849 -4.884692
-0.07339554 3.990996 -14.00984 -4.053927
0.08483706 3.937106 -14.43628 -4.185701
-0.0859195 4.012337 -13.28619 -3.981028
0.009534441 4.070124 -14.03117 -5.695228
-0.2243756 3.966057 -10.35278 -12.62807
-0.2160951 3.990616 -11.07244 -13.80204
0.08408996 3.95026 -11.07654 -6.600533
-0.1146543 3.956912 -13.77571 -4.075291
-0.07674871 3.838978 -13.95229 -3.763501
-0.04043819 3.97971 -16.01548 -4.141403
-0.1060071 3.999256 -14.75792 -5.317664
-0.1713715 3.992316 -14.06504 -4.266958
0.1580816 4.000485 -14.15488 -5.165695
0.44479 3.913507 -13.91831 -4.986319
0.2592337 3.979502 -14.88894 -6.948682
0.1891255 4.020267 -14.33401 -6.336717
0.1013827 3.95191 -14.4759 -5.702487
0.4455553 4.046058 -16.86092 -4.533817
0.029756 3.918199 -14.48647 -6.184078
-0.0331661 3.935548 -13.95408 -4.9988
-0.1369234 3.932148 -13.35345 -5.21649
0.1790767 3.996901 -12.61665 -6.295608
0.2908734 3.979841 -14.87722 -5.310448
-0.1247636 4.014915 -12.67656 -5.249065
0.3481648 3.976854 -14.6735 -6.132124
-0.08914912 3.944229 -13.96689 -4.789494
-0.04644589 4.013436 -14.27896 -5.950077
-0.09175227 3.921696 -15.67252 -5.278526
-0.1321752 3.88304 -13.93133 -4.505431
0.1665193 3.950746 -13.8241 -5.403699
0.4713513 3.916716 -13.61496 -5.096765
0.2669045 3.993747 -13.45025 -6.409568
7.57061 3.954158 -81.02725 -2.407395
-0.01584763 3.981493 -12.39753 -5.937777
0.07820594 3.997905 -12.99513 -5.345507
-0.06589201 3.97803 -13.44799 -5.015045
0.4594403 3.983936 -16.13394 -6.072211
0.02204031 4.027408 -15.51782 -6.083009
-0.1376629 4.103602 -12.26445 -5.533374
0.3033183 4.002063 -13.65282 -5.506128
-0.08588751 3.976383 -11.49736 -5.553208
1.120448 3.884086 -15.54366 -4.718952
0.1295996 3.942493 -15.7956 -5.534434
0.4496327 3.913449 -16.74637 -5.70368
-0.08541419 4.092904 -14.04021 -4.816856
0.2474786 3.897275 -15.9065 -4.062232
0.1015352 3.973428 -12.78667 -4.411008
0.2801108 3.993965 -13.06829 -4.574746
-0.1504243 3.925004 -10.68188 -4.769217
-0.03825179 3.916171 -11.42471 -5.315659
-0.04234652 3.951059 -12.92418 -4.400257
0.08624811 3.945526 -12.10681 -7.70931
-0.09102367 3.95483 -11.53377 -15.27254
6.200858 3.9875 -30.65532 -5.561254
0.3222869 4.001634 -12.18589 -4.536402
0.02892871 3.940472 -10.8838 -7.229926
0.6822375 3.957171 -15.75724 -7.267943
0.143573 4.032971 -13.75356 -3.812459
0.06458577 4.036268 -12.81014 -2.987363
0.2218411 3.954647 -13.88654 -4.876474
0.09886624 3.914019 -12.77754 -8.983451
0.3869306 3.971996 -15.48597 -3.986788
-0.0370906 3.993112 -12.11302 -7.18575
0.5330878 3.963045 -14.04624 -4.72563
-0.04329306 3.957524 -11.55218 -5.285153
0.4787169 3.968702 -14.74657 -4.978933
-0.03902478 3.985198 -12.75186 -4.936467
-0.01837641 3.988446 -10.66165 -6.1662
2.043789 4.017032 -19.28401 -4.400634
0.4597204 3.932999 -17.52131 -4.839883
-0.006545781 3.981317 -14.14137 -5.600037
0.15137 3.936735 -15.55305 -5.074667
-0.1114067 3.992896 -14.88795 -4.81444
-0.2459038 3.99855 -13.84106 -4.537435
-0.2504204 3.998372 -13.78169 -6.509606
0.0929051 3.963686 -13.48591 -4.36601
0.06788839 3.996928 -13.2831 -4.153648
0.2660889 4.020409 -16.35913 -5.294055
-0.03108099 3.902269 -12.74733 -4.706306
0.1859471 3.923106 -11.7598 -4.230598
-0.1072283 3.989155 -11.52824 -7.851945
0.08177336 3.974492 -12.90392 -5.269525
-0.1867208 4.006088 -11.41659 -3.027442
0.2910374 3.886295 -11.76488 -4.909371
0.3120987 3.93916 -12.24039 -4.707601
0.06195796 3.966855 -11.92514 -5.164144
0.05069938 3.968113 -13.37765 -5.475387
0.2338432 3.994806 -14.17488 -4.709681
-0.06161857 3.990569 -12.79976 -5.147728
-0.01345769 3.960164 -12.59794 -4.810061
0.01361461 3.968677 -8.505754 -12.15402
0.17081 3.931477 -12.05185 -5.749368
0.07713184 3.922022 -10.18483 -7.568595
0.0708536 3.903548 -11.64102 -4.209931
-0.09293781 3.973725 -11.47963 -7.218301
0.3083468 4.024522 -12.61569 -4.775383
0.2002649 3.954262 -15.28104 -2.141051
-0.02344941 3.960674 -12.63504 -5.084161
0.4482734 3.968523 -15.75288 -4.680886
0.2496489 3.995267 -14.54459 -5.845868
-0.1356666 3.930122 -12.69377 -7.129732
1.568304 3.928605 -18.76368 -4.581751
-0.1876223 3.9778 -14.03109 -4.089391
-0.08337851 3.950352 -13.3589 -4.754738
-0.1086011 4.010295 -12.45887 -3.549787
-0.1509786 3.950804 -11.53724 -5.611661
-0.07185292 4.064742 -12.01891 -3.766487
0.4182778 3.954574 -15.56168 -5.020113
0.1544711 3.888434 -11.85054 -6.360488
0.0613155 3.980107 -14.39938 -4.49703
0.2991835 3.921141 -16.43484 -6.756319
0.06873357 3.962758 -18.7627 -5.595573
-0.1058237 3.948379 -17.4529 -3.824822
-0.120935 3.891505 -9.008614 -14.62116
0.200272 3.983842 -7.691322 -14.38637
0.1129879 3.903797 -11.39179 -8.298046
0.1623855 3.920524 -10.83092 -6.581677
0.6193302 3.984617 -14.18987 -4.820599
0.0898927 3.998718 -11.96658 -4.474966
0.03547908 3.96355 -18.92186 -4.61611
0.2303965 3.999851 -18.56357 -5.937892
0.07493422 3.93501 -12.74048 -5.330838
-0.08904365 4.009268 -13.41612 -4.967202
0.1201382 4.047383 -15.71369 -6.134114
0.09546925 3.903725 -13.8245 -5.005244
0.5022033 3.951422 -15.91399 -4.887101
0.09586874 3.833953 -14.36564 -5.262658
-0.0238653 3.903833 -11.6076 -5.674468
0.02321455 4.007656 -11.84112 -6.193703
0.3044157 3.852269 -12.3067 -5.766698
-0.150763 4.019072 -11.06866 -5.731476
0.05308585 4.010855 -10.75391 -5.467006
-0.240251 3.99337 -10.99633 -5.149862
-0.05900648 3.952144 -12.37591 -5.568002
0.1297388 3.960337 -12.61394 -5.024786
-0.0104988 4.020146 -12.8166 -3.917311
0.1745779 4.016372 -16.48507 -5.487355
0.2027284 4.013823 -19.142 -5.233034
-0.0866718 3.986948 -14.26274 -4.652007
-0.03517211 3.992766 -15.30017 -4.336204
-0.1558967 4.005234 -16.95729 -3.843128
0.130135 3.923959 -15.67281 -6.616334
-0.1027488 3.968201 -10.52722 -6.601695
-0.04253818 4.010733 -10.57692 -6.432939
-0.04898568 4.034888 -10.60253 -6.071649
0.4983511 3.873189 -11.65868 -5.422115
-0.1329239 3.979482 -10.7638 -5.536649
-0.03770867 4.024293 -11.69326 -5.822348
0.02964615 3.96699 -12.36756 -3.871917
-0.008823199 3.963576 -11.23 -5.226632
0.05810252 3.983478 -12.89814 -4.982599
0.00206277 3.993422 -15.67105 -4.739612
0.05405757 3.881049 -10.85089 -6.039154
0.1280588 3.968224 -13.46335 -5.099094
-0.1577799 3.982634 -15.03792 -5.292837
-0.1629481 3.939301 -12.28466 -4.685673
-0.1018146 3.953618 -12.50303 -5.91788
0.1535524 3.96483 -13.36839 -5.091689
0.02008806 3.933303 -11.58756 -3.464927
1.064507 3.94332 -14.05542 -5.600166
1.664086 4.023017 -14.12801 -4.294055
0.29304 4.001003 -12.74583 -5.088515
0.4399075 3.942918 -12.11749 -4.223195
-0.2262026 3.954326 -10.24052 -5.099127
0.1414055 3.993148 -11.86514 -4.113871
0.1383552 3.90893 -10.9232 -5.240949
0.04228046 3.956678 -12.13566 -7.67448
0.5079048 3.98511 -11.01828 -6.319262
0.02321197 3.927108 -13.87362 -5.094401
0.08676457 3.922203 -9.814963 -7.213848
0.4069764 3.977055 -16.11836 -7.693114
0.09421436 3.947441 -13.05101 -8.367309
0.2435863 3.951402 -12.7218 -2.351369
0.05814943 4.015108 -17.10241 -3.735217
0.01645624 4.013995 -18.25998 -5.751706
-0.0114433 3.902569 -16.70484 -4.602139
0.04915628 3.93482 -17.82268 -5.505164
0.2325393 3.948348 -13.85825 -5.114694
0.1272566 3.999025 -12.26677 -3.777604
0.06648478 3.991989 -12.01485 -4.53649
-0.1492515 3.952871 -8.622875 -7.424475
-0.08745988 3.952545 -10.0197 -7.187803
0.2816441 3.986435 -12.74667 -5.907301
0.4216442 4.059646 -14.95814 -3.947937
0.2532869 4.009161 -13.43498 -4.915945
0.3050559 4.013575 -17.51496 -7.034274
0.1369579 3.983847 -12.89695 -4.126095
0.392323 3.954183 -14.9552 -4.310239
0.1807824 3.933205 -14.16071 -5.159566
0.2255039 3.983195 -13.96525 -5.208741
0.00948821 3.979171 -12.28259 -5.647616
0.1028282 4.010797 -11.36874 -6.766628
-0.1103028 3.993616 -10.31052 -5.720065
-0.03379729 4.000053 -12.36977 -5.406536
-0.04168482 3.972576 -12.98531 -3.705089
-0.2257691 3.915515 -13.20663 -4.787674
0.1212727 3.991736 -15.22077 -4.304127
-0.01691235 3.943854 -14.51445 -5.200594
0.01084977 3.985669 -13.57853 -8.606138
-0.1716599 3.829353 -11.44847 -6.768527
0.4895251 3.955115 -13.29714 -5.31461
-0.07543772 4.065269 -11.69151 -5.634158
0.2645182 4.029778 -15.09568 -5.152525
-0.04027089 3.895098 -14.39001 -5.462047
-0.006493212 4.028441 -13.96104 -5.933903
0.01476065 3.920885 -11.47902 -4.924225
-0.02734304 3.96266 -12.44677 -6.282117
-0.08413617 4.01057 -13.85593 -4.339503
-0.1302716 3.992282 -14.16982 -4.113672
0.01975073 3.96862 -14.44156 -6.109314
-0.2634565 4.072856 -14.17393 -5.624048
1.377316 3.963082 -25.93584 -5.374504
0.2773183 3.955738 -16.94265 -5.571052
0.9690851 3.943499 -21.69477 -5.015614
0.09515034 3.869525 -16.19153 -4.394169
-0.2077498 4.048795 -11.48913 -8.221272
-0.09891238 4.045675 -15.51781 -3.606113
-0.07553443 4.032676 -12.12933 -5.779247
2.343203 3.971694 -25.81566 -4.511693
0.5693877 4.000273 -15.67689 -4.476295
-0.06405633 4.017512 -11.38218 -3.700313
-0.1083846 3.973519 -11.61014 -3.485633
0.2168172 3.866696 -13.11625 -4.884332
-0.08236842 3.954865 -11.35792 -4.359896
-0.05914869 3.973577 -12.22901 -6.375957
0.1701704 3.964401 -11.79161 -5.066444
0.2299515 3.992327 -14.53777 -4.745184
0.1150941 4.03103 -10.59381 -13.36475
-0.0400933 3.949636 -12.85525 -3.339662
0.02032893 3.954163 -15.60653 -4.135375
-0.07872427 3.992135 -13.93401 -5.671447
0.5845574 3.977654 -14.0761 -4.817659
0.3792527 3.936607 -12.99504 -4.846281
4.040519 3.973794 -34.16458 -4.787315
0.06684251 3.990612 -13.46269 -5.406807
0.3585832 3.966549 -18.51438 -5.010067
-0.0972227 3.997872 -14.39346 -5.505717
-0.008814498 3.90847 -12.89506 -5.824155
-0.1028407 3.874435 -12.55374 -4.910659
