"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
30.08251 3.926371 -29.83319 -3.845321 5.038194 -7.30248 14.59488 4.042629
30.1588 3.793285 -29.921 -3.838763 2.419741 -12.12095 14.64879 3.925151
30.01094 3.915889 -30.03231 -3.83504 -11.65682 4.929747 14.5505 3.85782
30.19468 3.742496 -30.37499 -3.979676 0.03459753 -5.869417 14.33933 3.954202
29.95077 3.904795 -29.95395 -3.883514 -20.38127 3.239309 14.70739 4.035411
29.9854 4.060363 -30.21088 -3.830983 -5.660566 10.3029 14.48163 3.981507
30.01726 4.113296 -29.96378 -3.867136 -19.32607 7.812981 14.59113 4.106769
30.04119 4.082824 -30.22527 -3.950376 10.00502 -13.17654 14.34807 4.035541
30.17927 3.875071 -30.16276 -3.829462 8.039264 -2.398084 14.52245 4.124158
30.11952 3.945705 -30.04245 -3.99368 -12.12617 6.319535 14.73998 4.046808
29.92911 4.035855 -29.93585 -3.966981 -2.391596 -5.828268 14.52056 3.951489
30.36934 3.860819 -30.36565 -3.920231 22.74894 8.87228 14.4319 3.986312
29.86112 3.989569 -30.09346 -3.912495 -2.638954 1.167201 14.3853 3.906466
29.96292 3.938766 -30.25475 -3.905337 -14.66551 -14.08579 14.50442 4.028024
30.19702 3.985885 -30.37121 -3.982179 6.438323 -1.842214 14.32734 4.022361
30.2909 4.032705 -29.70122 -4.021609 2.439036 14.61755 14.69006 4.016936
30.0652 3.965399 -29.9635 -4.012356 -5.426724 -9.028785 14.56966 3.99308
30.1592 3.841866 -29.9235 -3.886511 -6.117613 -4.223267 14.51573 4.038608
30.17135 4.025793 -30.01273 -3.932663 14.60419 3.5609 14.20472 4.000435
30.10064 3.895109 -30.17038 -3.892833 4.84836 7.571218 14.28195 3.921217
30.00585 3.918629 -29.83736 -3.857461 -4.685328 -5.066767 14.55142 4.147916
30.03045 4.018266 -29.94111 -3.849092 18.59929 -4.089013 14.99828 4.027431
29.97585 4.113815 -30.17741 -3.844883 9.063942 17.3564 14.84227 4.002424
30.33062 4.105029 -30.33676 -3.852634 5.992379 2.348312 14.4392 3.986121
30.23937 4.01106 -29.84238 -3.999455 -0.2611362 -8.062785 14.38898 4.054577
30.2212 3.788728 -30.27606 -3.92287 3.601152 -2.485597 14.30868 4.084795
30.00689 4.021393 -30.47664 -3.938419 -4.814456 17.94628 14.2816 4.105531
29.73976 4.05426 -30.18127 -3.840241 10.76313 8.095451 14.97096 4.043099
30.21071 3.999008 -30.39518 -3.917348 -6.317506 3.918433 14.77085 3.966145
30.02511 3.964678 -30.0923 -3.98343 5.234048 0.3446026 14.64773 4.111838
30.04425 4.018937 -30.16128 -3.937536 -6.041952 -15.03636 14.58785 4.055903
30.17429 4.009005 -30.04112 -3.785081 -7.852282 -8.849563 14.8118 3.95593
30.25019 4.015929 -30.4175 -3.805814 3.612596 1.03745 14.57003 3.93251
30.1703 4.030038 -30.00582 -3.918158 13.76126 -2.024148 14.68609 4.019932
30.03836 4.103362 -30.1161 -3.848214 -9.04981 19.81907 14.60194 3.945505
30.55558 4.024774 -30.18561 -3.928518 -18.45769 1.866968 14.54875 4.032282
30.34041 4.041306 -30.37835 -3.854648 17.78839 12.58976 14.3517 4.064243
30.21651 3.901777 -30.17995 -3.921169 16.05355 9.585352 14.70427 3.986284
29.96685 3.948485 -29.96718 -3.966421 -1.707257 11.91834 14.83294 4.153685
30.17938 3.965388 -30.15024 -3.906546 5.429479 -5.572021 14.77729 4.081648
29.6857 4.00338 -29.98207 -3.871168 13.48458 6.739733 14.38241 4.053707
30.04394 3.769166 -30.07926 -3.854467 8.389741 -4.563938 14.4351 4.017702
29.91333 4.105864 -30.05561 -3.948522 3.273872 4.144006 14.43265 4.168194
29.86535 4.110289 -30.1561 -3.806633 -5.026172 -11.69431 14.7975 4.02441
30.13156 3.953684 -30.09461 -3.914899 3.08299 13.94916 14.91843 4.014232
29.71094 4.117284 -30.17169 -3.864701 -14.27005 -1.741955 14.63511 4.046664
29.90515 4.002134 -30.0288 -3.930552 7.341009 6.122131 14.92154 4.007129
30.13344 3.91747 -30.13844 -3.976078 4.88763 3.712647 14.98866 3.932146
30.29957 4.195379 -30.11198 -3.920087 -7.336915 21.3734 14.70885 4.085732
30.27845 3.900748 -30.0495 -3.870962 9.804214 11.2826 14.73744 4.079787
30.02246 3.925985 -29.95004 -3.925767 -12.75115 -6.753796 15.13487 4.069281
30.00573 4.0473 -30.24811 -3.838462 13.56361 12.23205 14.77178 3.952409
30.29156 4.011689 -30.51304 -3.853842 5.194546 -9.331203 14.70322 3.965613
30.01945 3.964034 -30.34227 -3.966829 1.133891 0.4764758 14.79474 4.028825
30.12016 3.769324 -30.42106 -3.884679 11.36494 25.97198 14.82618 4.064002
30.1758 3.975242 -30.1145 -3.887026 6.833374 -6.653851 14.67129 4.078747
30.33903 3.875714 -30.21764 -3.932899 -22.07548 -0.9177652 14.69067 3.949492
29.8554 3.919935 -30.12758 -3.884084 27.77398 3.842877 14.75226 3.9546
30.02929 3.861282 -30.33634 -3.966934 0.1881936 -7.761488 14.71904 3.996511
29.9865 3.920578 -30.27382 -3.867234 18.88506 10.8363 14.9527 4.131905
30.08347 3.904252 -30.04458 -3.843018 10.72596 19.40127 15.12469 4.072386
30.18235 3.91408 -30.08632 -4.016936 4.008418 -25.31175 14.89284 3.882734
30.2744 3.966179 -29.94864 -3.942187 4.299617 -17.20764 14.77733 3.956395
30.15496 3.946726 -30.14904 -3.892662 -10.60074 0.9870559 14.78565 4.086979
29.88261 4.088344 -30.12674 -3.869739 14.09631 6.952292 14.80916 4.070491
29.91146 3.933599 -29.93399 -3.914659 -6.045124 21.38061 14.87106 4.061656
30.045 4.045749 -30.25927 -3.856966 12.14937 9.2003 14.55778 3.997335
30.06157 4.010303 -30.11233 -4.027881 0.4815347 11.2705 14.29207 4.040996
30.40173 3.975476 -30.08206 -3.878 9.202681 -10.24708 14.60272 3.950109
30.13728 4.062352 -30.24843 -3.872257 4.789288 9.300512 14.42706 3.998412
30.00289 4.119402 -30.10226 -3.975118 0.6120541 12.45782 14.5618 4.032043
30.13303 3.80197 -30.09027 -3.882249 25.9131 10.39941 14.45826 4.009692
29.83393 3.953033 -30.24928 -3.979042 -2.600986 -11.99673 14.6257 3.905679
