"p_1" "p_2" "p_3" "p_4"
0.04890666 0.7794978 0.005535419 0.1660602
0.06438225 0.7543446 0.007102809 0.1741703
0.06117623 0.7601908 0.0005586348 0.1780743
0.05299232 0.8002485 0.0002940829 0.1464651
0.0580758 0.7640309 0.0002170387 0.1776762
0.0570783 0.7856589 0.0001791857 0.1570836
0.04836003 0.7951707 0.001648584 0.1548207
0.04317391 0.8114949 0.0003533464 0.1449778
0.04889354 0.7937118 0.00324673 0.1541479
0.05063677 0.7816065 0.001121564 0.1666351
0.05498367 0.7812496 0.0005212236 0.1632455
0.05005092 0.7695239 0.002649658 0.1777755
0.04806283 0.7818909 0.000228887 0.1698174
0.06472245 0.7591862 0.001697999 0.1743934
0.0570517 0.7756851 0.0001088993 0.1671543
0.04964676 0.7859978 0.003420312 0.1609351
0.05919136 0.7757397 0.0003462618 0.1647227
0.05287908 0.7812712 0.0005330064 0.1653167
0.0506826 0.7639359 0.02039198 0.1649895
0.05342444 0.7578874 4.088278e-06 0.188684
0.05659742 0.7737174 0.002182251 0.1675029
0.05468516 0.776346 0.0007048427 0.168264
0.05081123 0.8031304 0.001461685 0.1445967
0.05290386 0.7853715 0.0006996741 0.161025
0.05312681 0.7748118 0.00099547 0.1710659
0.04187547 0.7893558 0.0006911375 0.1680775
0.05991534 0.7942396 0.0006276009 0.1452175
0.05100825 0.7743163 0.002534226 0.1721412
0.05063055 0.7762574 0.0002946365 0.1728174
0.06017242 0.7723349 0.001617765 0.1658749
0.05504413 0.7966636 0.001089665 0.1472026
0.0538621 0.7729289 0.002555897 0.1706531
0.0476377 0.7878751 0.0009539243 0.1635333
0.04463896 0.791735 0.00255851 0.1610676
0.05374737 0.7910568 0.003503917 0.1516919
0.05913006 0.7637064 0.0007596792 0.1764039
0.05406033 0.7647646 1.56773e-05 0.1811594
0.04813157 0.7711591 0.008859519 0.1718498
0.04825241 0.7798778 0.003249793 0.16862
0.06153761 0.7751867 0.0031581 0.1601176
0.04457793 0.7928973 0.006767897 0.1557569
0.04666343 0.7882995 0.0008489692 0.1641881
0.0586804 0.7766338 0.0004538267 0.164232
0.05530626 0.7954399 0.002210356 0.1470435
0.04620768 0.7885916 0.001303239 0.1638975
0.06534778 0.7549681 0.0003906854 0.1792935
0.05655266 0.7758234 0.0008511646 0.1667727
0.05871049 0.769773 0.001815941 0.1697006
0.03591998 0.7771859 0.00122744 0.1856667
0.06126048 0.7755112 0.002079589 0.1611488
0.04478551 0.776114 0.0001160634 0.1789844
0.04531903 0.7885251 0.001257143 0.1648988
0.05962626 0.7874614 0.0007171462 0.1521952
0.07194741 0.7690418 0.001479831 0.157531
0.05971039 0.7671274 0.002065388 0.1710968
0.06252647 0.7671724 0.002400246 0.1679009
0.05540707 0.7718884 0.0002514191 0.1724531
0.04287494 0.8004485 0.002260379 0.1544162
0.04715627 0.7737848 0.0006793307 0.1783796
0.03915502 0.8017901 0.0006426253 0.1584122
0.05356546 0.7806071 0.00093509 0.1648924
0.05961693 0.7728509 0.001638824 0.1658934
0.04782424 0.7930645 0.003753973 0.1553573
0.05778998 0.7757768 0.003315824 0.1631174
0.05492704 0.7637068 0.007103301 0.1742628
0.04806298 0.78505 0.0009899776 0.1658971
0.0628386 0.7714388 0.006834355 0.1588882
0.05061494 0.7702495 0.002664914 0.1764706
0.05262976 0.764157 0.0003620324 0.1828512
0.06182449 0.7549065 0.000551775 0.1827173
0.04752379 0.7871497 0.0003453962 0.1649811
0.0507096 0.805155 0.002530946 0.1416044
0.04990863 0.7812788 0.001367337 0.1674452
0.06645863 0.758213 0.0006069753 0.1747214
0.05556405 0.7593332 0.001235173 0.1838676
0.05315099 0.7951768 0.002720044 0.1489522
0.04786984 0.7795576 0.003571549 0.169001
0.05403403 0.7874846 0.003542286 0.1549391
0.06486455 0.7567305 0.002350155 0.1760548
0.0452824 0.7954749 0.000776055 0.1584667
0.05750153 0.7939946 0.004724101 0.1437798
0.0544167 0.788988 0.01077423 0.1458211
0.05619228 0.7914935 0.0007858911 0.1515284
0.04915247 0.7588631 0.002588132 0.1893963
0.05671506 0.7876172 0.0005898385 0.1550779
0.05608862 0.7841855 0.002649335 0.1570766
0.04134162 0.8091975 0.003179395 0.1462815
0.04546041 0.8005718 0.002823913 0.1511439
0.05447504 0.7912333 0.002192472 0.1520991
0.05102262 0.7885806 0.0003572387 0.1600395
0.06079419 0.7712153 0.001108667 0.1668818
0.04626139 0.7848116 0.0009965295 0.1679305
0.05053959 0.7855235 0.001795666 0.1621412
0.04887758 0.8007415 0.001908979 0.1484719
0.03818866 0.7930222 0.0003105234 0.1684786
0.04180434 0.7912441 0.0006968012 0.1662548
0.05279384 0.7851636 0.001469599 0.160573
0.0440901 0.7990527 0.0003809237 0.1564763
0.05430815 0.7700887 0.007487401 0.1681157
0.05223151 0.7839494 0.0003895396 0.1634295
0.06198581 0.7783399 0.0006328297 0.1590414
0.0466151 0.7858351 0.002806752 0.1647431
