"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.07958848 0.1990088 0.04507501 0.08499821
0.04614631 0.1275582 1110.161 0.1498181
0.01843743 0.1431645 0.01821132 0.08221212
0.08302252 0.08390571 15.34605 0.05878387
0.4490371 0.08487249 151143.6 0.04938838
0.1213957 0.119661 0.6514976 0.1201287
0.1578295 0.1345695 3.182047 0.1288481
0.0314033 0.1598105 8.088033e+16 0.1251559
0.09058861 0.1660328 0.9169346 0.1394128
0.08456022 0.1070628 26205482 0.08775691
0.1186164 0.07820145 1628559 0.07699177
0.1507561 0.07159517 275.3922 0.0284502
0.0872049 0.1070942 841972896 0.09283926
0.1650767 0.1321204 0.1792264 0.05094487
0.04126901 0.1435356 7.776364e+12 0.05140126
0.09906264 0.1501522 37.89577 0.07763976
0.04358686 0.1471918 2.66905 0.05167096
0.07893786 0.1182878 3.682565 0.151304
0.02909716 0.110253 1.52835 0.07726653
0.09669069 0.0848948 0.05324229 0.1987327
0.2350112 0.197366 2.80828 0.2570921
0.02268396 0.1221019 2.687443 0.0582982
0.04381314 0.1580345 9.028024 0.1058978
0.05099864 0.14535 2571346486 0.2495555
0.02415937 0.1646417 2.307974 0.1305636
0.1450048 0.1378053 33.33804 0.120208
0.03750596 0.1106032 0.5325907 0.1545253
0.05819422 0.1145637 0.8854262 0.1229667
0.02038773 0.1224711 72410.88 0.1022166
0.04133607 0.09955813 0.1312741 0.1742348
0.02796545 0.1446593 470.9713 0.04340804
0.1201789 0.1389047 163.82 0.0382655
0.02980749 0.1323988 0.7433858 0.0606634
0.08180691 0.1449569 42.57744 0.07142326
0.04184068 0.1465227 44.5649 0.09654575
0.0388121 0.08956561 16346.27 0.0560179
0.05547337 0.1729465 0.5180108 0.1231941
0.01883208 0.1276759 16.62294 0.02210771
0.07697655 0.1179052 348.4602 0.05889716
0.02452876 0.08355079 651679766279 0.04182368
0.1096012 0.1119252 6.418147 0.1021303
0.08657851 0.1001365 931.1873 0.07483737
0.09273878 0.09885257 87440556 0.07609714
0.275684 0.1931271 5569006 0.1479785
0.06163114 0.1743658 1.81985 0.1802558
0.1044264 0.1917726 613.8575 0.1072254
0.0324995 0.1953773 120520 0.09026447
0.1155128 0.114475 57.77675 0.08280793
0.1278949 0.08782028 9096.284 0.1280884
0.05045925 0.1592285 27.64366 0.07550483
0.0299916 0.1249356 0.2870011 0.03418555
0.07547596 0.2295811 44.86241 0.1617896
0.06270301 0.1166308 1610.992 0.04982923
0.06172483 0.0873025 16451.43 0.1431863
0.05908491 0.09272887 0.2145389 0.05790833
0.03147204 0.1367265 7952833 0.04817528
0.1448773 0.0714649 155039312 0.1077833
0.1850056 0.1048192 3.394418 0.04061675
0.1508724 0.1127644 36.63316 0.05869905
0.2669092 0.1102052 18095134 0.02079261
0.07493383 0.1181677 99.10935 0.02292149
0.5434689 0.1007315 63.43806 0.1242706
0.1476249 0.1308157 1188.811 0.1439326
0.01383655 0.1633087 9253043538 0.09142782
0.04623008 0.1834709 2.418632 0.01403616
0.07427799 0.1788933 0.5890499 0.03946789
0.0989631 0.1286525 0.1832539 0.06069293
0.06005299 0.2085975 6921.455 0.06725802
0.1205394 0.1374906 241.3295 0.03922823
0.0740754 0.1059435 0.688669 0.04454704
0.03152217 0.09549255 344.22 0.06035289
0.05352608 0.1025398 178.0283 0.02811448
0.1830734 0.1229698 205454827 0.1085383
0.02910189 0.1299628 2.502919 0.04316824
0.06196088 0.09813055 5.461285 0.04200899
0.03368523 0.1177934 130.0309 0.04118811
0.03486747 0.08617906 102.5395 0.1988056
