"nu" "alpha"
3.256065 0.3635694
2.893832 0.3777693
2.69161 0.4208462
3.39311 0.08162502
2.985028 0.1133805
2.912498 0.2487938
3.182425 0.04178125
2.919178 0.3741762
3.591109 0.09207054
3.157217 0.2462495
3.631638 0.3676078
2.703568 0.3248318
3.393659 0.2988032
3.208905 0.4486978
2.546621 0.4861187
2.982226 0.2524785
2.620259 0.3387692
2.821459 0.2047003
2.623288 0.02605541
2.468138 0.2568624
2.955591 0.3398588
3.091173 0.4649732
2.992597 0.362966
2.736199 0.2503722
3.91885 0.1274845
2.817205 0.3682321
3.419617 0.3653349
3.245576 0.4928186
2.768723 0.1744934
3.154894 0.3299041
2.863128 0.3796488
2.862638 0.1817876
2.80236 0.3450891
3.217684 0.2766066
3.270345 0.09522221
2.947132 0.2654794
2.591628 0.2305349
2.814305 0.3122323
3.302227 0.4049985
2.737461 0.4190274
2.807186 0.4714546
2.654724 0.4789319
2.924947 0.2034171
2.755746 0.2414364
2.786105 0.3806453
3.295672 0.2677622
3.20955 0.4801601
2.88248 0.2132551
2.984227 0.07309402
2.978059 0.2638938
3.418206 0.3065699
2.754946 0.1927632
2.448303 0.433596
2.901496 0.2523632
2.674089 0.4285614
3.43424 0.1668898
3.303383 0.365199
2.629083 0.3630014
2.83953 0.1523726
2.844753 0.4235527
3.24387 0.2563832
2.799826 0.3864688
3.510506 0.2078217
3.176714 0.3605969
2.759247 0.3827103
3.224743 0.1395628
2.806117 0.4348898
3.657363 0.1885543
3.396057 0.3207697
3.313424 0.3234002
3.697665 0.4124765
3.595318 0.2231771
3.334998 0.4199557
3.124692 0.1674834
2.804656 0.2061474
2.953957 0.3156239
2.608156 0.1735613
2.7973 0.4957566
3.348102 0.1756507
3.301208 0.4386251
4.019182 0.1120783
3.424186 0.4804022
3.657599 0.4335291
2.980079 0.08663105
2.978971 0.4513814
2.806688 0.3165369
2.566658 0.238681
2.632866 0.2063186
3.0138 0.238466
2.855092 0.05961113
2.691902 0.1835921
3.006477 0.29623
3.180804 0.2870166
2.74928 0.4036693
2.835494 0.06000087
3.120595 0.1220368
2.642394 0.07550225
2.55522 0.2325699
3.006969 0.175105
2.820929 0.4005901
3.42346 0.4666199
2.850678 0.3930872
2.550701 0.1328479
2.647917 0.4402392
2.475101 0.137522
2.868644 0.2398608
2.978213 0.1750384
2.922114 0.2434973
2.828854 0.3982758
2.654831 0.2167939
2.627727 0.4052001
2.79718 0.3706596
2.917263 0.2912868
2.912332 0.06659815
3.079214 0.2039431
2.768044 0.2805996
2.912288 0.4442667
3.243478 0.1339092
2.762595 0.4152607
2.9709 0.1589646
2.666323 0.4524144
2.87763 0.1712433
2.659753 0.1194934
2.898119 0.401629
3.401649 0.09306782
2.753252 0.2470497
2.861763 0.1603484
2.86833 0.497298
2.691701 0.2521705
2.882712 0.3633136
2.579333 0.1117596
2.717472 0.2862806
2.968731 0.4359312
3.293972 0.3577549
2.930125 0.3716272
3.381998 0.4829881
3.024202 0.4926005
2.955386 0.4897684
3.594709 0.3865328
2.726878 0.4961743
3.0993 0.4082119
3.409807 0.3188901
3.024305 0.3565613
2.784295 0.3161344
3.102003 0.1380625
3.277403 0.2728844
3.529395 0.1866258
2.998148 0.2244546
2.897211 0.1842565
2.764688 0.457886
2.785217 0.3240148
3.126645 0.3435783
3.21571 0.4984226
2.938437 0.1799831
2.725962 0.4879925
3.306438 0.3791335
2.454055 0.2520491
2.605636 0.2033925
2.753393 0.4203846
2.790443 0.06041217
2.612514 0.3403031
2.510704 0.4842793
2.415007 0.3589451
2.743251 0.05591549
2.74597 0.2108151
2.50125 0.2140213
3.008618 0.4920524
3.019731 0.208098
2.927855 0.2509038
2.891146 0.08006851
2.542144 0.04658417
2.498714 0.2571855
3.140602 0.1866867
3.232932 0.3140099
2.95155 0.3230932
2.851488 0.2275933
3.135399 0.07148049
2.889072 0.2563572
2.59869 0.3734132
2.573907 0.452253
2.782968 0.4133855
2.78349 0.3337097
2.723283 0.2541213
3.414034 0.2268257
2.864185 0.3838833
2.684103 0.2119395
2.711415 0.4304331
3.214853 0.1582072
2.627008 0.1180398
2.794846 0.3072672
2.752824 0.1751245
2.723301 0.3968736
2.658378 0.4620233
3.449771 0.1681313
2.852993 0.3129356
3.88787 0.4450879
3.25838 0.2498984
3.10756 0.05741005
3.193577 0.2928701
3.037294 0.4408643
3.084803 0.47994
2.514493 0.242133
3.054252 0.226775
3.082638 0.4355047
2.889401 0.4117558
2.493313 0.1778683
2.955083 0.4950631
3.149388 0.1529658
3.174253 0.4470216
2.627722 0.1677456
2.483155 0.1283815
2.537234 0.07053556
3.209868 0.3903041
2.726399 0.1165801
2.993804 0.08560807
2.907295 0.4167399
3.243969 0.4509536
3.317578 0.0582447
2.745647 0.3064449
2.573063 0.2894593
2.651641 0.3252809
2.607336 0.4440637
3.013974 0.05715235
2.67812 0.4619979
2.819862 0.33906
2.994047 0.2756871
3.067312 0.3521176
2.787525 0.3705373
2.65517 0.430867
3.069349 0.05647698
3.423002 0.4596439
2.802062 0.1303276
3.018658 0.1046299
3.240415 0.09533295
3.056091 0.4279562
2.844047 0.3308819
3.328129 0.4894345
3.025781 0.2777354
3.609334 0.4164466
2.821788 0.1951678
3.272227 0.4710482
3.216758 0.02467453
2.606531 0.2911675
2.823763 0.3548028
2.813167 0.3862618
2.884834 0.4921079
3.361401 0.2053753
3.306939 0.4138205
2.747846 0.4022117
2.882006 0.4810333
3.00952 0.4027954
2.645091 0.09829673
2.716384 0.3087613
2.928638 0.2395985
3.634977 0.4361511
3.419601 0.2075335
3.404235 0.2452178
2.835105 0.4096244
3.163631 0.3930349
3.331965 0.3344326
3.424745 0.191319
3.621103 0.1369232
3.153856 0.1166073
3.271077 0.1971112
2.927926 0.1353346
3.675556 0.2315002
3.452747 0.3866128
2.992796 0.3370313
3.723795 0.3733727
3.439215 0.32693
3.078508 0.4140854
2.934928 0.3031405
2.877204 0.1659668
4.017304 0.2595711
3.218817 0.3254701
3.601224 0.2342305
3.476848 0.1871255
3.084537 0.1345888
2.575395 0.3171924
3.144931 0.1483973
3.109172 0.1855966
3.173662 0.144661
2.929357 0.09859612
2.678737 0.2911431
3.005423 0.04772408
3.068823 0.1751133
3.015239 0.4653823
2.876295 0.1193957
3.384366 0.2013411
2.74726 0.2669105
3.773125 0.08346554
2.86247 0.3540746
2.815104 0.4147422
2.513378 0.3198268
3.245845 0.1814168
2.587872 0.1954395
2.538341 0.1247061
3.359325 0.2622268
2.982505 0.4806189
2.421303 0.2242451
2.562841 0.2119111
2.826915 0.3065595
3.069688 0.3844881
3.039561 0.2037066
2.919281 0.2721244
2.985382 0.4685642
2.634106 0.4987042
3.304316 0.1371911
2.958276 0.3450277
3.550608 0.4733033
2.779563 0.07811015
2.959071 0.3581862
3.002583 0.4270183
3.262582 0.1896315
3.186531 0.4960681
3.144738 0.4591486
3.438665 0.4345016
3.141832 0.3187225
2.848029 0.3954921
3.180125 0.08188037
3.542302 0.3273267
2.661682 0.1004082
2.741415 0.03956805
2.941296 0.3868773
3.293214 0.4445078
2.984879 0.3135094
2.959588 0.4249634
2.877461 0.3270357
2.66909 0.3627455
2.505319 0.3694102
2.873297 0.3434203
2.755905 0.2625736
2.590657 0.4430231
2.400333 0.197816
2.784936 0.3081769
2.553614 0.4139941
2.657587 0.338234
2.786279 0.3741929
2.71144 0.3113832
2.989115 0.04088466
2.477232 0.3507417
2.934483 0.4927344
3.132881 0.3335177
2.935408 0.3768404
2.582157 0.2879165
2.517691 0.339162
2.793815 0.1755301
2.94819 0.3449202
2.919587 0.4112912
2.793192 0.4004594
2.743567 0.2986295
3.156424 0.0769773
2.879823 0.1435258
2.513724 0.3839254
2.512582 0.2121265
3.17231 0.141002
3.223301 0.397551
3.207467 0.3529562
2.913889 0.2220546
3.298207 0.04445008
3.06196 0.3664184
2.756319 0.4090037
2.745612 0.4947352
2.456945 0.2876
3.121016 0.3934198
3.19405 0.2189135
3.01175 0.1122476
3.023185 0.4668332
2.939228 0.254525
2.783445 0.2360841
2.88057 0.2970409
3.00903 0.1840242
2.758548 0.3967949
3.795438 0.4072099
3.252575 0.2497035
2.870542 0.3459426
2.535852 0.3742141
2.821718 0.2613146
2.917599 0.4003437
2.9976 0.04589959
3.434105 0.487511
2.57908 0.2200086
3.157752 0.1588017
2.950751 0.2433175
2.651312 0.4694109
2.788431 0.4227061
2.954993 0.4540651
2.984585 0.3094759
2.834569 0.1621363
3.466393 0.1038009
2.44204 0.106801
2.499774 0.4851866
3.281592 0.2012472
2.441877 0.1977921
2.365603 0.1533338
3.35304 0.298906
