"Delta_1" "Delta_2" "Delta_3" "Delta_4"
1.013983 -3.104986 3.429992 -2.019828
0.9948096 -3.232973 7.827621 -2.098125
1.218925 -3.168366 -13.48025 -1.948603
0.9928869 -3.266784 -14.71273 -1.899513
0.8909473 -3.276496 6.239391 -1.945589
1.248539 -3.291053 -2.891735 -2.369893
1.450787 -3.347649 -1.151239 -2.230824
1.094288 -3.248369 -8.328255 -2.186089
0.9089392 -3.288864 9.8423 -2.05032
0.5326996 -3.11558 17.25032 -1.913748
1.018536 -3.17626 -2.932735 -1.928705
0.6601607 -3.131862 -14.37958 -1.960252
1.345373 -3.179435 10.81388 -2.186102
1.198272 -3.335982 1.086161 -2.142884
0.8631 -3.113757 0.4017519 -2.2049
0.8226937 -3.112741 -1.330814 -2.138676
0.9635543 -3.064564 -0.2928451 -2.177149
0.9520008 -3.210911 -0.6692776 -2.658051
1.278291 -3.22705 -8.856468 -2.417678
0.9572651 -3.349225 -3.81483 -2.519182
1.164266 -3.410807 -0.6118029 -2.441455
1.139885 -3.318073 -21.85154 -2.564586
0.7399393 -3.387246 -1.006013 -2.337048
1.13636 -3.294245 -1.8998 -2.400621
1.039112 -3.189446 2.439144 -2.207485
0.8662948 -3.22771 -10.52546 -2.184269
1.191376 -3.100146 -1.849499 -2.649155
1.134713 -2.923497 3.241694 -2.49304
1.299102 -3.21565 -0.5644716 -2.321196
1.321412 -3.173654 -15.05796 -2.205248
1.081035 -3.230153 -5.555788 -2.275994
0.7108475 -3.262464 -7.093029 -2.214408
1.034074 -3.17788 -4.554093 -2.602649
1.101581 -3.095548 -2.203555 -2.461321
0.895891 -2.940738 0.1079458 -2.3643
1.096088 -2.781077 11.23368 -2.258819
1.010331 -2.861594 6.481937 -2.130164
1.255667 -3.097656 0.2476363 -2.126216
1.11507 -3.153606 3.65336 -2.260376
1.151976 -3.091595 -3.654246 -2.12826
1.191413 -3.1315 -6.243057 -2.05211
0.8411576 -3.180153 -8.638113 -2.033538
1.11145 -3.173758 1.574268 -2.311585
0.7401847 -3.004509 -5.78849 -2.350571
0.929161 -2.798449 2.421154 -2.446939
1.315702 -3.040815 -2.738975 -2.35451
1.120511 -2.801521 -13.81718 -2.314163
1.25268 -2.946388 -14.47991 -2.060781
1.036997 -2.91093 6.426044 -2.082033
0.9765286 -3.028579 16.4423 -2.059007
0.9736339 -3.193248 11.76611 -2.006498
0.8733536 -3.258133 -9.160369 -2.109109
1.120286 -3.071314 -2.845263 -2.201238
1.084381 -3.06231 19.10686 -2.190732
0.9090613 -2.994121 -3.752953 -2.091892
0.871408 -3.060027 -3.013433 -2.318641
1.122523 -3.054832 4.9667 -2.220818
1.118867 -3.072402 -3.286731 -2.048889
1.135819 -2.994111 11.06212 -2.051257
1.154959 -3.003841 8.703935 -1.814084
0.9066412 -2.96365 4.218707 -2.371116
0.8900961 -2.924176 -9.546136 -2.451418
0.9423086 -2.979492 -2.619754 -2.19518
0.8815445 -2.852228 17.16097 -2.627426
1.489116 -3.021379 -1.89698 -2.476668
0.9570608 -2.970076 -8.933717 -2.131217
0.8344789 -3.073344 -3.690067 -2.063795
1.123463 -3.085478 3.643715 -1.905198
0.8840765 -3.062397 -13.87999 -1.951564
1.027653 -3.070251 1.759604 -2.112901
0.9814585 -2.9729 -0.902007 -2.299547
0.9777477 -2.849825 7.067203 -1.843667
1.276068 -3.013791 -21.73963 -2.066232
1.251973 -3.113899 -8.547388 -2.158271
1.137082 -3.319217 8.765379 -1.945999
1.102433 -3.199953 10.29131 -2.365895
0.9417488 -3.096039 3.708978 -2.351948
0.748905 -3.029199 -2.406658 -2.206347
0.9535522 -2.979115 -1.075374 -2.125684
0.9751287 -2.929385 -8.413232 -2.081697
1.165143 -2.967217 1.678566 -2.125662
0.9464185 -2.964465 1.783243 -1.937288
0.7810239 -3.274144 8.652665 -2.196791
0.8493918 -3.120625 -22.45569 -2.117081
1.285261 -3.233185 26.6412 -2.093962
1.591149 -3.249195 -6.445467 -2.135294
1.176935 -3.173987 -16.49426 -2.047769
1.02639 -3.306358 -4.743478 -2.366853
1.153613 -3.298475 -2.691885 -2.456008
0.7918706 -3.216627 -3.352208 -2.408599
1.268546 -3.097653 -8.689153 -2.335591
0.9289151 -3.035344 7.137101 -2.260669
1.151367 -3.065371 -3.059305 -2.605702
0.6224816 -3.104046 -6.391245 -2.409661
1.247755 -3.23372 -2.201982 -2.222421
1.146298 -3.322266 0.3649816 -2.494467
1.129082 -3.270142 3.926383 -2.05594
0.6111439 -3.088295 2.273974 -2.312028
0.976485 -2.900239 13.32361 -2.177912
0.6720917 -3.057863 8.43548 -1.981073
0.9739514 -3.127271 -1.440986 -2.346828
0.3675768 -3.300023 0.8394704 -2.220022
0.7322878 -3.083753 5.945424 -2.390469
1.033567 -3.094538 -15.4899 -2.48894
0.9776947 -3.078169 1.256587 -2.259705
0.5113957 -2.888802 -4.25087 -2.201646
0.8345227 -2.784409 5.634929 -1.843285
0.7176629 -2.858832 -5.895713 -2.189261
0.9263938 -2.931315 1.904609 -2.126566
0.9704766 -2.843221 16.86181 -1.689089
0.9278473 -2.87214 5.863033 -2.022304
0.9000425 -2.822938 -2.204981 -1.971701
0.8504316 -2.828401 0.4135608 -1.85115
0.8332403 -2.895603 -14.72377 -1.909693
0.7633549 -3.024764 -3.34749 -2.005013
0.9904351 -2.94694 10.08549 -2.171621
1.150293 -3.015436 -7.19637 -1.897387
0.9443417 -2.978943 -8.491133 -2.061936
1.248064 -3.092563 -0.6249954 -1.924399
1.077815 -3.049103 -16.16 -2.170718
0.9714493 -2.991412 9.10966 -2.13153
0.833957 -3.047772 2.290047 -2.125723
1.416987 -3.050676 4.995998 -2.247293
1.263417 -3.232117 -11.49338 -2.307342
0.9711329 -3.069271 -5.317643 -2.456017
0.7877985 -3.299938 -10.12265 -2.261431
0.5412786 -3.238683 12.60281 -2.25099
0.7655346 -3.068286 4.958295 -1.973801
0.6586817 -3.031289 -2.58059 -1.959818
0.8177829 -2.859828 -12.40409 -2.059541
1.226825 -2.857776 -5.049999 -2.080446
0.8977112 -3.030405 -13.42293 -2.340463
1.419433 -2.854719 4.222523 -2.078546
1.158201 -2.978919 12.63817 -2.309357
0.996953 -3.093229 -7.481903 -2.135546
0.954826 -2.915756 11.93425 -1.987903
1.226793 -2.916917 20.05575 -1.956816
0.9340746 -2.93371 3.572557 -2.114314
1.334993 -3.006364 9.065327 -1.850462
1.17747 -2.939259 -1.423485 -2.014207
1.300285 -2.934631 24.63634 -2.072909
1.209055 -2.911401 13.3596 -2.283718
0.7627878 -3.072339 11.41523 -2.107737
0.7361447 -3.198488 10.52025 -2.418949
1.238787 -3.126413 -16.81992 -2.783136
1.353492 -3.436491 -6.754325 -2.621265
0.9949614 -3.223716 -0.6586563 -2.160662
1.03363 -3.350764 -0.4320439 -2.089019
0.8388211 -3.114795 -3.69489 -2.140242
1.126826 -3.179551 7.516901 -2.112179
1.160945 -3.181628 -8.875841 -2.311453
0.8106783 -3.196532 9.229167 -2.21246
1.395091 -3.237328 7.234544 -2.304858
1.113927 -3.255671 15.0961 -2.437886
0.8202103 -3.119773 0.996881 -2.18161
1.523752 -2.95793 3.267574 -2.280602
0.8555661 -2.966901 -13.38357 -2.284334
0.9088827 -2.994222 12.30777 -2.453426
1.244424 -3.093479 -5.422283 -2.269839
0.7755187 -2.93806 -12.1532 -2.207371
1.16431 -2.787832 2.421968 -2.174645
0.8295243 -2.776021 -3.909489 -2.074968
1.071319 -2.961947 0.6184708 -2.030454
1.140303 -3.027393 11.25564 -2.092951
1.015727 -3.279043 -4.1107 -2.048733
1.319722 -3.304702 -6.46744 -2.130462
0.8902299 -3.483419 -1.607776 -2.233572
0.8329822 -3.245216 -11.3338 -2.242196
0.9459128 -3.062821 2.731022 -2.437217
1.012005 -2.885423 -19.74552 -2.324849
1.038908 -2.780022 5.67493 -2.29139
1.133704 -2.913974 10.75743 -2.1482
1.275738 -3.058343 -0.6174626 -2.063552
0.8326232 -3.096309 16.34547 -1.881259
0.7259575 -3.09058 9.800287 -1.739493
0.8693456 -3.108848 4.011919 -2.156933
0.7064 -3.209113 -6.942402 -2.325566
1.009576 -3.158938 4.640315 -2.207837
1.232952 -3.216662 -5.685422 -2.37999
1.125181 -3.181231 -0.2285647 -2.296496
1.267714 -3.186357 -7.732884 -2.32854
0.8249524 -3.030641 10.03643 -2.296786
1.101045 -2.952846 11.3807 -2.461556
1.054738 -2.969208 11.18695 -2.407176
1.054595 -3.027529 1.410695 -2.310193
0.80384 -3.21105 2.775895 -2.508041
0.8264819 -3.349221 3.385787 -2.385652
1.071777 -3.235758 -2.918017 -2.27071
1.027723 -3.281539 -12.64976 -2.121886
0.905164 -3.15384 1.918212 -2.007387
0.8223499 -3.149786 -15.08413 -2.044603
0.6778967 -3.182878 -3.516493 -2.200118
1.046006 -3.198131 2.902492 -2.158115
1.067696 -3.26188 -0.01592694 -2.194625
0.561006 -3.092897 6.160644 -1.942275
1.214644 -3.258857 4.591353 -2.043394
1.157227 -3.315713 -5.439916 -2.084164
0.7291727 -3.240759 -1.493754 -2.202315
1.186355 -3.116274 14.35091 -2.223046
1.34172 -2.862051 -11.45717 -2.199716
1.239224 -2.913599 -6.26842 -2.410262
0.9304711 -2.83801 7.335109 -2.40919
1.09576 -3.16684 10.76939 -2.025248
0.7396762 -3.165643 9.960503 -2.170443
1.244124 -3.463953 18.03136 -2.207532
1.130795 -3.570724 -0.2158326 -2.46703
0.5002889 -3.505997 -11.39705 -2.312179
1.055397 -3.388108 7.681558 -2.228546
1.099926 -3.29642 -4.765394 -2.335846
1.147963 -3.265807 -1.827876 -2.342407
0.7754484 -3.394994 -9.842075 -2.224946
1.341248 -3.425341 13.809 -2.025867
1.303678 -3.334966 -1.348112 -2.270773
0.9098367 -3.413919 -1.495969 -2.097299
1.15831 -3.553543 8.063379 -2.044247
1.056221 -3.564032 12.76541 -1.9646
0.9779367 -3.502483 2.050835 -2.181588
0.9700044 -3.516443 -5.208286 -2.101627
1.264748 -3.598874 1.074499 -2.181158
0.8453916 -3.643667 -14.17 -2.520605
0.819279 -3.533426 5.763118 -2.255198
0.9578276 -3.498561 -13.97659 -2.011826
1.251956 -3.398161 -2.362069 -2.293649
1.16974 -3.36839 -1.269003 -2.085727
1.416379 -3.297926 -4.861707 -2.349995
0.9189125 -3.187334 17.38311 -2.634654
0.9375495 -3.326367 9.501266 -2.583918
0.7878602 -3.222991 14.89351 -2.25677
0.9224022 -3.054848 0.7288846 -2.024502
1.035706 -2.980695 -5.920558 -2.04077
1.201011 -3.074413 11.43852 -2.195691
0.8759006 -3.170907 -2.62023 -2.309762
0.7056982 -3.006267 -2.240418 -2.156879
0.895781 -3.123246 -2.851532 -2.086235
0.689912 -3.188878 -1.047337 -2.102348
0.8865227 -3.181192 20.86704 -2.4278
0.8140632 -3.36459 -3.040948 -2.029063
0.9845797 -3.121981 8.733333 -2.214425
1.041889 -3.11748 1.223274 -2.195423
1.165258 -2.953522 -8.768936 -2.296961
1.31362 -3.184365 13.79877 -2.673592
1.012811 -3.026529 11.67897 -2.627985
0.9437744 -2.930485 11.90815 -2.724619
0.8752447 -2.948424 17.70612 -2.382376
1.233427 -2.957815 -4.169246 -2.664288
0.8464899 -2.975218 -7.955411 -2.464818
0.5811708 -3.045232 12.1836 -2.530174
1.190741 -3.095213 11.29832 -2.553151
1.028372 -3.033277 7.186119 -2.323851
0.9789755 -2.888698 1.276804 -2.155671
0.9442945 -2.996959 -5.962301 -2.378923
0.9271549 -3.180854 -18.38589 -2.166315
1.033637 -3.167527 -12.48241 -2.073355
1.038378 -3.138335 9.358454 -2.352664
1.322641 -2.988522 -9.931025 -2.397602
1.324971 -3.084283 -3.357216 -1.917326
1.063472 -3.019323 -12.38986 -2.084349
0.8605382 -3.109459 -15.59051 -2.234491
0.9814359 -3.436358 -17.0941 -2.328803
1.114815 -3.289616 15.70986 -2.557458
1.077613 -3.25454 -10.17571 -2.151188
0.9567179 -3.321386 7.66905 -2.044938
1.255947 -3.13689 0.1233602 -2.305212
0.9802573 -3.21718 3.222407 -2.285735
1.170591 -3.174847 0.2115572 -2.416977
1.206763 -3.363733 8.442597 -2.555405
1.055917 -3.400659 -3.365493 -2.386587
0.9848845 -3.233553 -4.743761 -2.433429
0.8774308 -3.26478 -22.18264 -2.225682
0.9703969 -3.319635 6.091714 -2.186551
1.448086 -3.247852 8.499264 -1.984118
1.256527 -3.060273 4.899327 -2.060406
0.9144767 -3.073953 -5.955395 -1.813159
0.9689659 -3.130787 -8.846015 -2.163411
0.6904849 -3.314754 -13.38307 -2.177984
0.8596471 -3.215716 -15.7039 -2.185028
1.211699 -3.222604 -4.97893 -2.409652
0.6938802 -3.170566 -9.438285 -2.37523
0.8486109 -3.044847 -6.517178 -2.211497
0.7059655 -3.050464 1.400128 -1.934004
0.7979832 -3.065082 -3.21822 -2.194124
1.102888 -2.866671 -1.090239 -2.123591
0.987632 -2.935283 -6.189456 -1.906567
0.9146207 -2.88374 -15.70126 -2.010074
0.8174321 -2.837357 -5.839238 -1.909558
1.131428 -2.945957 14.17168 -1.877217
1.055527 -2.888279 11.42296 -1.841738
0.9826971 -2.793476 10.15589 -2.130573
1.099021 -2.815558 16.63125 -2.220562
0.8979412 -2.903846 -10.62751 -2.15725
0.7950892 -2.776408 -3.289056 -2.33483
0.7829354 -2.934625 9.660501 -2.51227
1.298778 -3.166054 1.775696 -2.493654
1.32894 -3.280533 -19.80004 -2.401911
1.099607 -2.962597 4.502277 -2.575722
1.123399 -2.940875 0.8875883 -2.404216
0.5187263 -2.854463 -8.259855 -2.373546
1.040504 -3.088359 -0.7539674 -2.121815
0.9267806 -3.104035 12.03653 -2.051373
0.796542 -3.03678 1.496362 -2.156652
1.062387 -3.070884 7.049163 -2.197565
1.091981 -3.250165 1.818639 -2.161337
1.113138 -3.206743 2.262455 -2.08116
1.006192 -3.105185 1.522615 -2.110158
0.8114211 -3.009615 2.194362 -2.168259
0.5905806 -3.023008 -11.72248 -2.203224
0.8964077 -3.181081 0.1149865 -1.933284
0.9845995 -3.237146 -5.947332 -2.171287
1.06144 -3.180415 12.93862 -2.562956
1.086366 -3.198863 -18.70148 -2.437579
1.009683 -3.129553 5.127943 -2.182495
1.172216 -3.146478 -8.162665 -2.245466
1.019688 -3.158525 9.415708 -2.198889
1.016062 -3.089457 5.737582 -2.224811
1.196225 -3.134835 6.308834 -1.993329
1.210886 -3.050912 -1.672276 -2.255762
0.7049669 -3.047749 6.413642 -2.444008
0.6720191 -3.097104 3.191073 -2.235026
0.8685126 -2.99002 1.900047 -2.137975
0.7293823 -2.927726 -8.067803 -1.937485
0.9085715 -3.084544 -10.86321 -1.895525
0.772997 -3.447217 -4.168335 -1.940988
0.4190842 -3.154868 -0.2328695 -2.068485
1.09768 -3.214019 6.650687 -2.346022
0.9231057 -3.21624 3.381881 -2.503858
1.005381 -3.038113 20.56933 -2.292583
1.192006 -2.958226 -5.97167 -2.173122
1.118763 -2.886693 9.712934 -2.065706
1.380794 -3.08215 -8.94441 -1.848425
1.370777 -3.158721 0.8806254 -2.049219
1.064957 -3.071228 26.78538 -2.085705
0.9536982 -3.307647 27.26758 -2.297625
1.058355 -3.179068 -4.924285 -2.208244
0.8404491 -2.93603 -10.66626 -2.452891
0.9857335 -2.915634 -15.46474 -2.229975
0.8803005 -2.971038 14.40231 -2.056278
1.031235 -3.013502 -10.87588 -2.183786
1.179031 -2.997787 19.88074 -2.124395
1.208379 -3.099823 2.673994 -2.187873
1.292032 -3.012686 -1.381541 -1.9618
0.6146985 -2.929773 11.33684 -1.755107
0.793125 -2.920507 -0.1975074 -1.997388
0.9306235 -3.079319 8.520916 -2.182518
1.108144 -2.800678 -12.13319 -2.247413
0.9730504 -2.817204 -7.456274 -2.086242
1.097672 -2.908075 -5.649876 -2.169838
0.8883689 -2.88294 -8.586629 -2.124324
0.7834359 -2.829017 -11.70892 -2.002468
0.9661327 -2.839257 -5.897045 -2.150149
1.206511 -2.908582 0.2461099 -2.16434
0.8990921 -3.071396 4.772513 -2.075704
0.8305778 -3.100297 -16.64283 -2.162274
0.9167974 -3.136979 15.08141 -2.146559
1.214302 -3.296055 2.646295 -2.343366
0.9966195 -3.278636 -4.072093 -2.295973
0.9715424 -3.110515 10.24652 -2.5627
0.7893753 -3.120037 10.34131 -2.232072
1.123716 -3.114214 0.8781565 -2.465477
1.104711 -3.190845 -5.332998 -2.396981
0.9291776 -3.155663 16.14363 -2.533873
1.388328 -3.15233 -9.534122 -2.428796
0.8624783 -3.27442 8.645428 -2.020679
0.8542191 -3.246229 13.09198 -2.302653
0.8401478 -3.238681 -2.811224 -2.358108
1.024226 -3.247931 -11.07372 -2.623653
1.365229 -3.242439 9.424506 -2.845236
1.677939 -3.23928 8.588077 -2.487429
1.130936 -3.238194 -14.34325 -2.738887
0.7225755 -3.152903 -7.684338 -2.524844
1.118156 -3.158529 -1.936956 -2.214113
1.163784 -3.20505 1.095347 -2.054707
0.9567288 -2.950485 -9.072002 -2.110108
1.148064 -2.945687 9.91414 -2.504496
1.358986 -3.194461 -0.9332349 -2.423726
1.190505 -3.080881 -16.597 -2.566223
0.7898829 -3.335578 -14.1615 -2.442849
0.7851753 -3.243548 5.527818 -2.258974
0.4660033 -3.303544 -15.10341 -2.27008
1.398012 -3.163936 6.660956 -2.170917
1.205154 -3.073549 5.825919 -1.864091
1.001609 -3.055566 -14.13515 -1.944104
1.132091 -3.175955 2.758374 -1.932516
0.7584825 -3.074142 1.42152 -1.885595
0.8183544 -2.98465 3.06597 -2.090787
0.6685507 -2.834814 6.24887 -2.144062
0.6568254 -2.833491 12.07691 -2.094849
0.858229 -2.877792 -28.69378 -1.960755
0.9830684 -2.923703 12.33599 -2.23103
0.9451498 -2.626507 9.990706 -2.369052
0.9207187 -2.878071 3.233643 -2.020555
0.7591959 -3.032222 5.878227 -1.992073
0.7817155 -3.076601 10.15304 -2.328618
0.8569461 -3.137417 -4.74538 -2.585921
1.07463 -3.252251 3.611641 -2.602981
0.9667054 -3.243094 -13.21902 -2.658121
1.293412 -3.004021 -18.9848 -2.503719
1.009266 -3.087398 -4.497791 -2.549821
0.9421675 -3.003154 2.056615 -2.650493
0.74741 -2.920681 -6.815693 -2.500256
0.9822641 -3.008138 -8.681785 -2.576783
1.391983 -2.846192 -8.676622 -2.27431
0.8734622 -3.08468 -1.32072 -2.100121
1.094977 -2.967945 3.620165 -2.085874
1.156656 -2.805579 14.68453 -2.045234
1.060899 -2.924331 -7.41536 -1.977383
1.102251 -2.85022 9.194539 -2.061007
0.7952182 -2.797089 7.767969 -1.855353
1.037774 -2.917912 5.88331 -1.96956
1.19125 -2.996548 -3.688011 -2.000373
1.144328 -3.047109 -2.233659 -2.084171
1.151417 -2.965045 -1.853056 -1.965229
1.02798 -2.89348 3.754387 -1.950975
0.7963138 -2.936692 -12.11766 -2.216372
0.7875268 -2.946045 6.112539 -2.653439
0.8160552 -3.055407 6.681482 -2.621325
0.9021393 -3.120644 20.1534 -2.458754
1.040441 -3.04705 10.64687 -2.387628
0.9205814 -3.229539 -4.45863 -2.146187
0.857283 -3.117049 -0.9453321 -2.362287
1.114256 -3.204198 4.461647 -2.49103
1.310907 -3.20659 8.215767 -2.159767
0.8643509 -3.22796 1.981354 -1.945212
0.9680502 -3.391352 -0.839682 -1.694262
1.104843 -3.24502 -12.21264 -1.866307
1.050877 -3.138667 21.92209 -2.205602
0.778349 -3.050443 -5.744957 -2.446043
0.9881294 -3.022512 7.790969 -2.502084
0.9059586 -3.133347 -0.9741984 -2.274485
1.023327 -3.17521 8.380953 -2.585628
0.7783477 -2.968152 -11.72319 -2.647393
1.055123 -2.861023 4.150498 -2.295433
1.087906 -2.932361 -2.305049 -2.088139
1.102948 -3.031062 -1.047331 -2.145825
0.9302936 -3.073398 -3.492906 -2.035105
1.159158 -3.333869 -0.5898107 -2.171183
1.15752 -3.214542 -0.7758542 -2.298118
1.197097 -3.061718 2.149248 -2.098344
0.908073 -2.961341 -16.54699 -2.020405
0.7771729 -3.032491 -1.883962 -1.824764
0.949061 -3.079674 -1.693487 -1.940391
1.194998 -2.898393 -5.268035 -2.176697
0.8164468 -2.791181 10.34575 -2.460939
0.9449691 -2.856101 -9.945517 -2.389418
1.17937 -2.880243 6.739433 -2.460483
1.173087 -3.031501 -1.153858 -2.631494
1.172806 -2.981786 -5.602151 -2.385421
1.248156 -3.059483 11.06805 -2.09689
1.012211 -2.988559 9.466545 -1.958624
1.167707 -2.847488 -2.238315 -2.157499
1.216936 -2.849552 -12.76266 -2.341425
1.077845 -2.926094 -20.01049 -2.348527
0.6064138 -2.95884 3.387865 -2.076968
1.070776 -2.955291 6.531976 -2.316506
1.034452 -2.977624 -5.11469 -1.746404
1.065046 -3.071146 0.9068512 -2.22808
1.061366 -3.054124 -16.98375 -1.990123
1.10417 -2.921631 11.08536 -2.199796
1.340784 -3.148833 2.100074 -2.451168
1.162099 -3.121564 -23.84907 -2.47151
1.265801 -2.751767 -7.587476 -2.201267
1.224788 -2.936427 0.4649256 -2.209006
0.9791466 -3.002671 -7.916911 -1.971439
1.310354 -2.93565 2.224488 -1.825344
1.091362 -3.045466 -2.097264 -2.354433
1.02588 -2.973205 -0.5137856 -2.106979
0.7059324 -2.807114 1.857292 -2.21376
0.9251566 -2.874767 -1.000167 -2.208875
1.11834 -2.802615 -16.04541 -2.019705
0.834068 -3.058977 5.842837 -2.24933
1.406169 -2.91981 -15.97758 -1.8601
1.532681 -2.845746 -11.26483 -2.247122
1.379632 -2.901873 -7.435216 -1.992134
1.000953 -2.917464 2.398313 -1.898048
1.071593 -3.076146 -3.466474 -2.253685
0.9527369 -3.020615 -1.007233 -2.190708
0.8933271 -3.085795 -8.120478 -1.998943
1.077038 -3.064383 -0.7828759 -1.996764
1.473419 -2.979603 -0.3080246 -2.218046
0.8473876 -3.038603 0.5671621 -2.242807
1.165841 -2.952189 4.20722 -2.026608
1.361387 -3.255278 17.55951 -2.282762
1.561874 -3.229238 7.339616 -2.331638
1.046349 -3.247181 -8.263745 -2.294673
1.038809 -3.124379 14.43648 -2.615015
1.231333 -3.23936 -2.322297 -2.338845
1.092159 -3.321191 -4.7125 -2.426735
1.358186 -3.349263 -11.66534 -2.199238
1.269234 -3.476681 -3.692235 -2.351626
1.138138 -3.36551 8.085735 -2.659677
1.223412 -3.326727 -1.690528 -2.617043
0.9573792 -3.18818 8.097722 -2.377598
1.104587 -3.272709 -0.05667239 -2.180729
1.220053 -3.289294 -1.956611 -1.749818
1.159846 -3.136146 -18.19001 -2.082006
0.9325178 -3.136227 -8.455512 -2.430225
1.456177 -3.076496 2.512675 -2.130886
1.32146 -3.023268 -19.93085 -2.068364
0.8276523 -3.1117 9.931229 -2.138915
1.148573 -3.010494 -0.5807276 -2.380674
0.9176735 -2.909693 -7.807683 -2.433425
1.235588 -3.009171 14.31944 -2.466154
0.7118487 -3.087497 25.70862 -2.295487
1.397428 -3.069339 -11.35995 -2.011901
1.436769 -3.027699 -7.935142 -2.0053
1.089732 -2.922159 4.49704 -1.900593
0.8160567 -3.007701 -2.39454 -1.973331
1.131903 -2.873693 -1.500277 -2.141592
1.040585 -2.954051 2.340987 -2.138422
0.7962107 -2.844723 13.19354 -2.098339
0.895899 -2.927239 -3.25846 -2.039052
1.385577 -2.887519 -18.51033 -2.133901
1.263645 -2.915086 -4.398995 -2.054222
1.016712 -3.005401 -8.431019 -2.151213
1.067579 -3.104633 2.232039 -2.385105
0.9003174 -3.190332 -3.247607 -2.603037
1.013359 -3.347972 7.430213 -2.441305
0.9966174 -3.160576 -0.4230904 -2.754126
1.206093 -3.304553 11.37493 -2.734832
1.359424 -3.273834 9.350095 -2.588222
1.41954 -3.370273 -10.20397 -2.441673
0.9815241 -3.155739 2.128251 -2.467938
0.9224261 -2.982633 1.799001 -2.176824
0.7953287 -3.088536 10.09883 -2.081769
0.9617777 -2.971896 14.7737 -1.967656
0.727111 -2.980514 9.03223 -1.984833
1.1734 -2.955775 -7.919469 -2.381386
1.473482 -2.894536 5.966737 -2.398437
1.028274 -2.989034 3.525239 -2.399057
0.828128 -3.075517 0.06578875 -2.152051
0.6553112 -3.174228 -3.251719 -2.107506
0.814409 -3.209097 -0.8582158 -1.996642
1.26794 -3.151869 -10.50406 -1.892452
1.033302 -3.22578 11.36497 -1.984763
1.052724 -3.250701 3.387692 -2.155825
1.06078 -2.959054 -13.70719 -1.839333
1.139185 -3.024431 17.99035 -2.036302
1.102779 -3.008152 11.04885 -1.649188
0.8957798 -2.999662 -1.085938 -1.986791
1.036879 -3.157708 2.575668 -2.001957
0.9763533 -3.249557 -8.916197 -2.309306
1.04354 -3.236185 2.063424 -2.096532
1.215432 -3.361779 -10.03671 -1.970002
1.064468 -3.347591 -6.558296 -2.039688
0.8491745 -3.367192 14.59825 -2.097617
0.9385569 -3.341069 -1.111899 -2.239154
1.061193 -3.371818 -9.367561 -2.045659
0.6170552 -3.036819 -5.901163 -2.156468
0.7445054 -3.111321 3.574894 -2.2331
0.672732 -3.209142 -6.735295 -2.25202
0.7550673 -3.172396 -10.16044 -2.097642
0.7742301 -3.116386 -6.815488 -2.235579
1.112772 -2.947347 15.43207 -2.068086
1.084161 -2.966755 -4.826964 -2.074266
0.7502387 -3.025402 10.85539 -2.180695
0.6093808 -2.854559 -14.25594 -1.941477
