p_1 p_2 
0.1244752 0.8755248 
0.2754632 0.7245368 
0.1938361 0.8061639 
0.181669 0.818331 
0.2425416 0.7574584 
0.1485285 0.8514715 
0.196008 0.803992 
0.1294554 0.8705446 
0.1920166 0.8079834 
0.1613789 0.8386211 
0.2056901 0.7943099 
0.2001133 0.7998867 
0.2181066 0.7818934 
0.1740378 0.8259622 
0.1510055 0.8489945 
0.177812 0.822188 
0.1551768 0.8448232 
0.1913515 0.8086485 
0.2758149 0.7241851 
0.2308493 0.7691507 
0.2196731 0.7803269 
0.14777 0.85223 
0.1697499 0.8302501 
0.2646937 0.7353063 
0.2040795 0.7959205 
0.2216687 0.7783313 
0.2775433 0.7224567 
0.1646404 0.8353596 
0.2293709 0.7706291 
0.1722411 0.8277589 
0.1246338 0.8753662 
0.1561794 0.8438206 
0.257224 0.742776 
0.1834201 0.8165799 
0.2071867 0.7928133 
0.2190223 0.7809777 
0.1818085 0.8181915 
0.1550021 0.8449979 
0.1856386 0.8143614 
0.2542931 0.7457069 
0.2858478 0.7141522 
0.2435653 0.7564347 
0.2128255 0.7871745 
0.1628496 0.8371504 
0.1462528 0.8537472 
0.1921198 0.8078802 
0.1171845 0.8828155 
0.25164 0.74836 
0.1828829 0.8171171 
0.2135235 0.7864765 
0.1992006 0.8007994 
0.1238464 0.8761536 
0.2063464 0.7936536 
0.1600318 0.8399682 
0.2020196 0.7979804 
0.200611 0.799389 
0.1260565 0.8739435 
0.1674049 0.8325951 
0.2167173 0.7832827 
0.1478403 0.8521597 
0.1667565 0.8332435 
0.1494051 0.8505949 
0.1578565 0.8421435 
0.1550894 0.8449106 
0.1635225 0.8364775 
0.1780354 0.8219646 
0.1946863 0.8053137 
0.1611973 0.8388027 
0.1807818 0.8192182 
0.1451622 0.8548378 
0.19576 0.80424 
0.2096011 0.7903989 
0.2047002 0.7952998 
0.2232298 0.7767702 
0.2048231 0.7951769 
0.1904624 0.8095376 
0.2163139 0.7836861 
0.1951109 0.8048891 
0.1976966 0.8023034 
0.1659193 0.8340807 
0.1119474 0.8880526 
0.168608 0.831392 
0.1505213 0.8494787 
0.2253029 0.7746971 
0.1952423 0.8047577 
0.1791587 0.8208413 
0.1581305 0.8418695 
0.1506606 0.8493394 
0.1702884 0.8297116 
0.2181762 0.7818238 
0.2154539 0.7845461 
0.1184697 0.8815303 
0.1224522 0.8775478 
0.218056 0.781944 
0.2093438 0.7906562 
0.1327294 0.8672706 
0.273617 0.726383 
0.173966 0.826034 
0.1865728 0.8134272 
0.2668603 0.7331397 
0.1461313 0.8538687 
0.1968051 0.8031949 
0.1690923 0.8309077 
0.1508563 0.8491437 
0.1525677 0.8474323 
0.1516379 0.8483621 
0.1930565 0.8069435 
0.1854578 0.8145422 
0.1165873 0.8834127 
0.2470231 0.7529769 
0.2643802 0.7356198 
0.2292264 0.7707736 
0.2109316 0.7890684 
0.1730349 0.8269651 
0.2048976 0.7951024 
0.140608 0.859392 
0.1910415 0.8089585 
0.1129792 0.8870208 
0.2241668 0.7758332 
0.2457196 0.7542804 
0.1827616 0.8172384 
0.3125341 0.6874659 
0.1934096 0.8065904 
0.2121381 0.7878619 
0.1689189 0.8310811 
0.2496209 0.7503791 
0.169129 0.830871 
0.1556621 0.8443379 
0.2224266 0.7775734 
0.1890591 0.8109409 
0.1414628 0.8585372 
0.1722896 0.8277104 
0.2211774 0.7788226 
0.1908084 0.8091916 
0.2330797 0.7669203 
0.1742142 0.8257858 
0.1985231 0.8014769 
0.1860901 0.8139099 
0.2031576 0.7968424 
0.1455581 0.8544419 
0.1811642 0.8188358 
0.255001 0.744999 
0.1241778 0.8758222 
0.1664725 0.8335275 
0.18944 0.81056 
0.2217424 0.7782576 
0.2562312 0.7437688 
0.2200555 0.7799445 
0.2271198 0.7728802 
0.1690943 0.8309057 
0.1520273 0.8479727 
0.2394644 0.7605356 
0.2088272 0.7911728 
0.2295216 0.7704784 
0.2609155 0.7390845 
0.1238243 0.8761757 
0.1824632 0.8175368 
0.1440899 0.8559101 
0.1290573 0.8709427 
0.1487195 0.8512805 
0.1610474 0.8389526 
0.137421 0.862579 
0.1748092 0.8251908 
0.1966643 0.8033357 
0.2579004 0.7420996 
0.178142 0.821858 
0.2589314 0.7410686 
0.1900285 0.8099715 
0.1994182 0.8005818 
0.2080566 0.7919434 
0.2226802 0.7773198 
0.1571574 0.8428426 
0.2009873 0.7990127 
0.1843486 0.8156514 
0.2201828 0.7798172 
0.2027793 0.7972207 
0.144766 0.855234 
0.1417484 0.8582516 
0.2585147 0.7414853 
0.1876828 0.8123172 
0.2091765 0.7908235 
0.1257964 0.8742036 
0.1421541 0.8578459 
0.2145293 0.7854707 
0.2146635 0.7853365 
0.1417352 0.8582648 
0.1594433 0.8405567 
0.1538968 0.8461032 
0.1925827 0.8074173 
0.1444588 0.8555412 
0.1747555 0.8252445 
0.1762781 0.8237219 
0.1264376 0.8735624 
0.179266 0.820734 
0.1658473 0.8341527 
0.1833191 0.8166809 
0.173577 0.826423 
0.1892192 0.8107808 
0.2050801 0.7949199 
0.1822968 0.8177032 
0.1962751 0.8037249 
0.1601602 0.8398398 
0.1414048 0.8585952 
0.1528692 0.8471308 
0.1847831 0.8152169 
0.1755323 0.8244677 
0.2452742 0.7547258 
0.1791639 0.8208361 
0.2145202 0.7854798 
0.1413755 0.8586245 
0.2481883 0.7518117 
0.236114 0.763886 
0.1862828 0.8137172 
0.2385973 0.7614027 
0.2361057 0.7638943 
0.167094 0.832906 
0.2415311 0.7584689 
0.1424237 0.8575763 
0.2197727 0.7802273 
0.1726281 0.8273719 
0.2292601 0.7707399 
0.219246 0.780754 
0.2075561 0.7924439 
0.1522115 0.8477885 
0.1703956 0.8296044 
0.1772443 0.8227557 
0.1881728 0.8118272 
0.1468566 0.8531434 
0.191938 0.808062 
0.1316605 0.8683395 
0.1757044 0.8242956 
