beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-31.21488 -3.953408 -1.916042 -3.365538 29.96654 3.972545 15.19859 4.205628 
-30.43438 -4.252771 -21.09471 0.753236 29.64033 3.901778 15.28399 4.380645 
-30.65164 -4.160566 3.623492 20.85752 29.78617 3.999785 16.07939 4.370123 
-29.93817 -3.595881 -9.200084 2.04593 29.77907 4.133736 15.73091 4.034135 
-29.49876 -3.770173 -7.773986 5.757733 29.79149 4.013845 15.9103 4.24083 
-29.16305 -4.25075 3.334966 14.86496 29.8078 3.864647 15.39515 4.352988 
-30.82411 -3.825787 7.419982 -5.037405 29.82179 3.961122 15.56946 4.224433 
-29.88674 -4.221412 -7.273407 1.11813 29.92306 3.962366 15.51113 3.934471 
-30.006 -4.172047 12.58191 17.5744 29.65522 4.034943 15.44636 3.903807 
-30.34396 -3.922514 1.499256 -10.55149 29.69023 3.840358 15.41194 4.30538 
-30.9652 -4.153087 11.98273 26.8929 29.6844 4.115438 15.36383 4.166152 
-30.66528 -3.967401 10.74704 21.65306 29.89041 3.965013 15.49324 4.033893 
-30.20216 -3.749237 4.602243 -6.567348 29.82124 4.053312 15.48466 4.28834 
-29.91677 -3.599807 -4.32147 8.064172 29.70913 4.02238 15.80117 4.256351 
-30.36664 -3.91454 -2.034396 0.776098 29.99631 4.204092 15.49484 4.298358 
-29.60267 -3.922377 26.10597 0.5807813 29.73952 4.03665 15.62411 4.519671 
-29.78742 -3.837615 -0.9961161 8.686113 29.74375 3.892797 15.88759 4.25906 
-31.35746 -4.104355 15.10208 -7.240134 29.85143 3.96268 15.579 4.238537 
-30.38876 -3.831962 8.205434 -8.492264 30.00002 4.005087 15.78296 4.342509 
-31.33573 -4.060171 -11.40172 11.68098 30.17166 4.114404 15.20463 4.292712 
-28.84022 -4.410391 -18.62713 4.2768 29.90133 3.994923 15.43065 4.002034 
-30.09224 -3.898657 -20.13324 1.42469 29.89273 4.247194 15.77036 4.086116 
-33.19915 -4.227834 -13.00459 -4.390663 30.07389 3.786079 13.41819 4.451575 
-30.01484 -3.822123 3.614912 18.70697 29.45802 3.952466 15.74721 3.66622 
-30.01151 -4.393379 -0.292846 16.19703 29.43775 4.021004 15.64426 4.129381 
-29.75847 -3.891209 -26.08772 4.456452 29.63001 3.947164 15.51333 4.35777 
-30.74566 -4.172975 -0.1962328 7.118043 29.64731 3.903338 15.39853 4.005436 
-30.85706 -4.111891 6.875857 7.055793 29.9113 4.106036 15.43712 3.984758 
-30.41301 -3.942495 -1.23489 18.10481 29.74505 4.096421 15.34543 4.320668 
-29.65567 -3.665861 -18.67614 17.09276 29.69365 3.854928 15.35395 4.296002 
-30.63235 -3.669351 -18.316 4.935874 29.74074 3.985103 15.88842 4.088153 
-31.01883 -4.06712 -10.13309 7.035377 29.72865 3.884701 15.41123 4.131699 
-30.05714 -3.940871 13.11665 -10.66558 29.79867 4.000725 15.4135 4.109433 
-31.58439 -4.12264 6.822436 -28.73509 29.74151 3.984886 15.61644 4.156681 
-30.31072 -3.979858 -6.609733 14.55467 29.65273 3.909167 15.84295 4.109505 
-30.63759 -3.835204 4.11502 -7.538993 29.74123 4.205141 15.80779 4.022453 
-31.88452 -3.907914 14.52139 -6.204303 29.65738 4.01569 14.99227 4.363498 
-33.84698 -4.263359 12.18203 7.515816 29.78097 3.89212 14.28182 4.186704 
-31.14276 -3.18655 2.340785 16.21238 29.69059 3.987171 15.87855 4.091961 
-30.50968 -4.211491 1.111649 -14.43874 29.713 3.957387 15.78677 4.137522 
-32.81325 -4.08428 0.7349543 12.7757 30.09067 3.814106 15.47816 4.087794 
