tau2_1 tau2_2 tau2_3 tau2_4 
0.3113632 11.86898 0.07999171 0.2801355 
0.2417838 2.313571 0.1216457 0.1217205 
0.1169244 0.1646412 0.08843002 1.831332 
0.047286 4.301679e+14 0.1990754 0.4983639 
0.03362559 1005.037 0.1090454 0.1197503 
0.1477105 0.03399309 0.05653947 0.132332 
0.3118217 224.645 0.03028946 0.4454493 
1.142336 1.339382 0.09104711 0.2231852 
1.70581 0.1123519 0.2947769 0.05478957 
0.2674456 2919.795 0.03944385 0.118662 
0.03044754 6.428252 0.03241732 0.5504042 
0.1897058 0.04268943 0.2881952 0.05721313 
0.1750305 32.22925 0.04438507 0.0954917 
0.1261823 0.1858103 0.6091373 0.06512171 
0.1107086 142139663 0.04776477 0.206722 
0.0307818 164.4815 0.04868679 0.04392956 
0.1729806 656.9103 0.1555653 0.8824043 
0.2282661 3039.647 0.1900842 0.2918615 
0.05490295 8.375213e+26 0.1018942 0.08071945 
0.2458835 1586.044 0.04721142 0.05792046 
1.646912 845.2676 0.09768271 1.129925 
0.167458 9.020285 0.0632455 0.2092845 
0.6328919 4.137996 0.1226072 0.04315244 
0.05050981 0.2294071 0.2513857 0.1442373 
0.1478384 0.04002968 0.1118152 0.1521331 
0.5052092 373429.6 0.2694683 0.1427535 
0.111413 0.1110564 0.04209606 0.1509981 
0.03767159 70.44536 0.1670566 0.07800894 
0.04521229 0.1025145 0.0775311 0.04039593 
0.07630762 0.2642344 0.1656096 0.5528519 
0.3071715 1.545977 0.08221962 0.08163527 
0.1934939 190.5565 0.1608341 0.3075483 
0.1882171 2843.106 0.01535536 0.3167434 
0.03356956 2.074309 0.1480689 0.352709 
0.03746925 10.41152 0.1277217 0.06063364 
0.2153868 0.1206713 0.03891908 0.0997656 
0.07241044 1.143195 0.295021 0.2582728 
0.3845763 73.54111 0.08043318 0.07927422 
2.479633 1.805215 0.2914732 0.393688 
1.075933 0.4430504 0.07678371 1.064713 
0.4527678 0.1738389 0.05303453 0.3874504 
0.02972762 21.42447 0.09515025 0.1094075 
0.3154606 5460.529 0.04921783 0.5990135 
0.0454932 22.01439 0.05953275 0.4396846 
0.06614786 137.3219 0.1316501 0.9607257 
0.4812602 14659016 0.07653074 0.2367845 
0.1682516 1.859093e+16 0.05184076 0.1325675 
0.9595442 1144.025 0.1017282 0.2018401 
0.2395359 0.2641872 0.019279 0.08006369 
0.3809253 0.0584998 0.02909665 0.0998768 
0.2305094 6264.379 0.1292371 0.2121006 
0.3051592 204.7374 0.02046003 0.7996901 
0.1390267 339.9068 0.02973789 0.07624013 
0.2421644 2536.876 0.02336337 0.6099208 
0.05236183 10864.29 0.1456476 0.1524449 
0.1299075 4055.623 0.1032186 0.01926825 
0.1515464 2.442163 0.09093458 0.1346616 
0.2338645 211356.7 0.1586578 0.02363666 
0.08398453 1354.478 0.05315292 0.1273125 
0.08122782 4.857923 0.2677429 0.5861906 
0.2354789 3.11455 0.102952 0.9464546 
0.2294874 30.40422 0.3213642 0.187782 
0.9665951 1.193074 0.06694263 0.06867465 
0.105947 2.109104e+12 0.02135587 0.2736856 
0.02092283 131838.1 0.1947418 0.1212294 
0.08452402 1.284607 0.06386343 0.1344271 
0.1605552 176.0259 0.1735462 0.1729503 
0.08241147 4.266174 0.1258853 0.3475733 
0.05470169 81.02109 0.1090679 0.337079 
0.1141189 591.3494 0.1103564 0.04873248 
0.2412024 11.47445 0.08561375 0.2453089 
0.1017777 6.023116 0.09808492 0.1739295 
0.03827336 697.0941 0.09067601 0.1181291 
0.1622142 0.2517141 0.0652656 0.08518878 
0.7641398 2.098786e+18 0.1662432 0.2105383 
0.2732874 33.51519 0.07853491 0.1041145 
0.2239646 43263.94 0.07358288 0.071025 
0.04232615 5845.686 0.04546717 0.08493918 
0.06685768 14007.02 0.3215501 0.2688216 
0.4664879 6.548509 0.236785 0.1565101 
0.3399952 131807423426 0.08390585 0.09970475 
0.7379009 23.04061 0.02093805 0.1643679 
0.06346263 3195.918 0.1823669 0.2339787 
0.04550245 11822.34 0.08139039 0.408327 
0.4311396 2222.739 0.06154846 0.3825126 
0.06111298 854.8584 0.05343531 0.222027 
0.9495238 5137.419 0.08538259 0.04739877 
0.08404906 18.03982 0.1212916 0.1667706 
0.1906702 2.386285 0.07682334 0.2298995 
0.3952727 0.4654644 0.3746341 0.08708673 
0.2695104 0.7116183 0.05427735 0.8289404 
0.0388559 0.2893537 0.1072262 0.2010192 
0.3577 0.2510061 0.08176488 0.111731 
0.2141566 674.071 0.04366444 0.3017211 
0.126319 8.889085e+12 0.09234659 0.1209749 
0.6336936 0.03407409 0.1863066 0.8672169 
0.1595789 100.8304 0.1487828 0.1116438 
0.2034794 3.22461 0.06984424 0.2706536 
0.1312007 11769.36 0.3031675 0.04349832 
0.2102925 16046.03 0.07297927 0.05214997 
0.06007913 1920.207 0.0267516 0.1019351 
0.2976991 2.109559 0.04203252 0.1035739 
0.09749825 8805339209 0.05417361 0.1151421 
0.03661847 2909691 0.05810485 0.1051942 
0.107207 918.9873 0.1203403 0.130415 
0.2306174 39608790622 0.02714684 0.3538493 
0.1654804 0.3720045 0.1048618 0.222128 
0.09327135 2007796 0.2606198 0.4641843 
0.04677613 52851.08 0.1625759 0.4151042 
0.04255468 2.643161 0.1712052 0.494596 
0.03818008 274.8662 0.10312 0.3897277 
0.1225743 4967.78 0.05577393 0.09023822 
0.042541 1782.26 0.1167941 0.3341614 
0.01968973 6078657007 0.0563403 0.7998631 
0.3269761 44769.7 0.1863992 0.1469651 
0.05660691 4.653016e+12 0.05033012 0.3512953 
0.01459705 0.5342178 0.1097785 0.08646365 
0.02970213 33.22114 0.06331583 0.1156783 
0.3647809 1597.426 0.06177596 0.05760581 
0.06334534 2045.811 0.09650352 0.5319046 
0.04209576 660.4942 0.1796726 0.268916 
0.1815011 0.1138938 0.0928486 0.04061033 
0.03387587 5469.094 0.1056605 0.04276939 
0.05094988 764.0876 0.05448848 0.0777658 
0.1208529 0.3518597 0.03615582 0.7683181 
0.1102118 810.0042 0.05643578 0.05929952 
0.07807986 308.9533 0.02812647 0.6116545 
0.09823217 0.7412386 0.1644484 0.5946862 
0.401874 1628.904 0.1460749 0.1749367 
1.701994 0.1830113 0.05876633 0.237169 
0.02964867 33157.22 0.1081389 0.239534 
0.5671256 0.6072252 0.02566665 0.5319386 
1.347958 876734 0.07320478 0.3501348 
0.04012323 6.764527 0.1081589 0.02340276 
0.3420363 2.505774 0.03246471 0.2476888 
0.5660645 0.7285443 0.08485083 0.1847301 
0.3119863 6914.21 0.04015961 0.1990033 
0.03363364 40114609 0.09225308 1.682249 
0.09888462 2.134789e+14 0.1565728 0.1224495 
0.08268259 0.3351538 0.2775744 0.219667 
0.1097513 1.981797 0.0380032 0.1453496 
0.2845062 98.8047 0.09379476 0.1740048 
0.0182843 8139.967 0.07654594 1.043869 
0.09182245 37.57362 0.05515804 0.08682311 
0.0225485 3.301368 0.05495184 0.2234268 
0.2530771 0.1280259 0.08995747 0.06273458 
0.08173551 0.7117416 0.1032294 0.6133876 
0.08954609 0.388441 0.2243626 0.1732514 
0.1142646 0.0268438 0.2058696 1.388602 
0.02682407 0.438941 0.05945449 0.1242908 
0.0435899 2.138604 0.1309199 0.2010137 
0.1474932 0.04907123 0.0223046 0.4937353 
0.122874 79.80827 0.1955724 0.5441788 
0.3918466 8229.342 0.02775908 0.5391785 
0.2645146 467.457 0.05213016 0.2646922 
0.1917272 148.5177 0.1435547 0.1410958 
0.1333862 767.3782 0.03311799 0.1443874 
0.07761197 337.2811 0.15158 0.1712249 
0.660223 24.56426 0.1467028 0.3092982 
0.03220518 85.83933 0.1595711 0.3007558 
0.05948438 9.20396 0.1638769 0.1396225 
0.2490965 2.409006 0.0612291 0.1833709 
0.2311192 4.450522 0.06308528 0.1250989 
0.1046914 1.838855 0.09551484 0.2535628 
0.06025776 1382.778 0.06405129 0.6770809 
0.0651261 0.09865253 0.1444265 0.3299065 
0.138968 5595518431 0.07812156 0.0950762 
0.05734323 0.4956512 0.06183813 0.8579584 
0.06121221 0.9118441 0.3529481 0.3221932 
0.1128847 5413532 0.3160319 0.1061148 
0.0621979 0.2401625 0.08898186 0.5712235 
0.09888604 6.589098 0.07127363 0.0712052 
0.0184929 0.0642303 0.1080762 0.248172 
0.1208468 55.72099 0.07302387 0.4655507 
0.1628011 2064800 0.04578914 0.424005 
0.770392 13070.7 0.1059918 0.604642 
0.05107802 1339.518 0.1432097 0.1664753 
0.3362048 0.5733382 0.05900571 0.1103316 
0.1269417 5.982876 0.04276204 0.2227899 
0.02689613 1.028559 0.0701084 0.3970601 
0.09476899 1187.191 0.2279107 0.2774423 
0.04616653 3.460436 0.07178669 0.1362743 
0.08716446 249.7613 0.1434133 0.09333699 
0.02015473 3.270883 0.07613633 0.1033499 
0.07468009 57538.33 0.123523 0.1182632 
0.223651 1649.042 0.03478383 0.09716977 
0.2517491 10237.82 0.8729871 0.1329627 
0.05265807 0.07607718 0.01247615 0.09617697 
0.2612013 0.8621991 0.07792288 0.2261908 
0.1400622 0.8272726 0.1689004 0.06703923 
0.1108007 7677.303 0.07646101 0.1147197 
0.2425572 652.9229 0.05131832 0.157993 
0.0442199 63.31505 0.03479229 0.207793 
0.9073672 0.657336 0.03603403 0.4734071 
0.06018425 40.60109 0.065898 0.4139439 
0.06795499 0.03132489 0.1721977 0.2827809 
0.1613379 0.3762057 0.03081175 0.3063724 
0.04237273 209.787 0.2698954 0.1479551 
0.1132735 6728.289 0.06235805 0.05777174 
0.118014 1083.684 0.02507982 1.079669 
0.155038 807.8984 0.2924348 0.04897817 
0.08957929 691.9369 0.07638498 0.3332755 
0.1669061 895.5669 0.08940238 0.06973198 
0.2091655 3.158635e+39 0.0519219 0.1467654 
0.1047631 0.03144285 0.188551 0.5462252 
0.04264612 0.1292131 0.03741367 0.2511471 
0.1370088 183.0982 0.4096414 0.3370949 
0.384682 3699.417 0.1951414 0.1786499 
0.1374016 32.98313 0.03323228 0.08707344 
0.1763955 57671.44 0.223493 0.1457646 
0.09098874 0.1805347 0.05359054 0.1103604 
0.03271359 180.3191 0.4634227 0.1545094 
0.2575712 8.776066 0.2360249 0.1624445 
0.08870937 84.77803 0.06177841 0.2483107 
