p_1 p_2 p_3 p_4 
0.3138338 0.02080718 0.2413277 0.4240313 
0.3364329 0.004106264 0.2494606 0.4100002 
0.2578856 0.0365448 0.2946234 0.4109462 
0.2755411 0.0009621547 0.3162219 0.4072748 
0.3575805 0.01913787 0.2870782 0.3362034 
0.3228871 0.06024295 0.2348151 0.3820548 
0.3429743 0.003334994 0.2549509 0.3987399 
0.2640549 0.005509364 0.2473746 0.4830612 
0.3244003 0.01914622 0.2788963 0.3775572 
0.3471922 0.03572027 0.2249274 0.3921602 
0.3040498 0.005333484 0.2938464 0.3967704 
0.2943176 0.01654718 0.2938946 0.3952407 
0.2891491 0.003675634 0.3391278 0.3680475 
0.3219971 0.01722392 0.1948918 0.4658872 
0.2619951 0.02208718 0.2733668 0.442551 
0.4373232 0.001722923 0.2249296 0.3360243 
0.3001374 0.01337681 0.2215081 0.4649776 
0.2753498 0.04432465 0.2643374 0.4159882 
0.4183915 0.006162305 0.2580122 0.317434 
0.3266405 0.004286102 0.2534675 0.4156059 
0.1962388 0.07554024 0.3477884 0.3804326 
0.2718594 0.001848837 0.3163567 0.4099351 
0.3214116 0.001572757 0.2116339 0.4653818 
0.3306787 0.00861923 0.3136938 0.3470082 
0.3444731 0.005151405 0.1962837 0.4540919 
0.3071905 0.00740445 0.2517441 0.433661 
0.2584798 0.003089986 0.2586099 0.4798203 
0.324141 0.01109542 0.2145676 0.450196 
0.3826396 0.006502445 0.2516104 0.3592476 
0.3232933 0.005281004 0.2829744 0.3884513 
0.2121212 0.05839779 0.2859015 0.4435795 
0.2637048 0.02755116 0.3089701 0.3997739 
0.2731035 0.008061472 0.3579184 0.3609167 
0.2124867 0.01915558 0.3333606 0.4349971 
0.3302875 0.002197205 0.2742053 0.39331 
0.2879586 0.00263286 0.314438 0.3949705 
0.3550917 0.004016899 0.2753191 0.3655722 
0.2823069 0.008030178 0.316183 0.39348 
0.3764789 0.005386544 0.2296233 0.3885113 
0.3812175 0.00422466 0.2321522 0.3824056 
0.3191054 0.01249925 0.3235963 0.3447991 
0.3473928 0.006700978 0.2392658 0.4066404 
0.3018792 0.007339944 0.2363992 0.4543817 
0.3228326 0.02153664 0.2383325 0.4172983 
0.3378854 0.01153267 0.3110859 0.339496 
0.2681759 0.007887056 0.2628031 0.461134 
0.2574658 0.002381615 0.3220545 0.4180981 
0.3387952 0.002776358 0.2684003 0.3900281 
0.3464929 0.003722517 0.2837324 0.3660522 
0.3322922 0.04550303 0.2336384 0.3885663 
0.3684315 0.007187857 0.2266918 0.3976888 
0.2957785 0.03004097 0.225396 0.4487845 
0.3462636 0.0006300948 0.2182904 0.4348158 
0.3694508 0.03448077 0.3216688 0.2743997 
0.3312788 0.01021796 0.2682499 0.3902534 
0.3130443 0.01993669 0.1903368 0.4766822 
0.2478773 0.006232066 0.2800731 0.4658175 
0.3215352 0.02585957 0.271038 0.3815673 
0.2506633 0.03481761 0.2823844 0.4321347 
0.2928251 0.000737589 0.300041 0.4063964 
0.3534711 0.02218185 0.2457575 0.3785895 
0.3119355 0.01710397 0.3056409 0.3653196 
0.264034 0.02379565 0.3280172 0.3841531 
0.2922589 0.009098577 0.2715393 0.4271032 
0.3219913 0.01031915 0.2723409 0.3953486 
0.2891024 0.002382365 0.3363332 0.372182 
0.3045379 0.0298164 0.2570639 0.4085818 
0.3005909 0.01239253 0.3426946 0.3443219 
0.2671301 0.002587447 0.3224196 0.4078629 
0.3585612 0.01190484 0.2367511 0.3927828 
0.2386743 0.002771039 0.4064378 0.3521168 
0.3425791 0.02461962 0.2973528 0.3354484 
0.2530667 0.02114036 0.2110141 0.5147788 
0.2689177 0.00740652 0.3229721 0.4007037 
0.3017226 0.01328673 0.2893124 0.3956783 
0.2740155 0.04074866 0.2892236 0.3960122 
0.3039042 0.02156611 0.2752342 0.3992955 
0.3826563 0.002035233 0.1778703 0.4374382 
0.3208366 0.004630921 0.3344985 0.3400339 
0.3035329 0.003050288 0.3408186 0.3525982 
0.3723495 0.01087454 0.2151549 0.4016211 
0.3060218 0.01181586 0.2904794 0.391683 
0.3112659 0.03638589 0.2730926 0.3792557 
0.2891958 0.02208358 0.213775 0.4749456 
0.288895 0.05679243 0.2323053 0.4220073 
0.2807578 0.06380732 0.2408208 0.4146141 
0.2560787 0.01417691 0.2904353 0.4393091 
0.2320473 0.03050442 0.3181593 0.419289 
0.2598922 0.02453367 0.2817216 0.4338525 
0.287229 0.002971683 0.3094171 0.4003822 
0.327001 0.007156294 0.2038255 0.4620172 
0.2889621 0.007118047 0.2865117 0.4174081 
0.2549427 0.03132881 0.2843444 0.4293841 
0.2495664 0.03422038 0.2809592 0.4352541 
0.3779697 0.0005422823 0.2716817 0.3498064 
0.3280353 0.02317166 0.2775791 0.3712139 
0.2759553 0.002971583 0.3132269 0.4078462 
0.2741768 0.01153779 0.287372 0.4269134 
0.2294012 0.008473777 0.3787453 0.3833797 
0.2652356 0.003833712 0.1898871 0.5410436 
0.3286376 0.01518415 0.2589246 0.3972536 
0.2330502 0.0169897 0.2445659 0.5053943 
0.3087239 0.008413611 0.3116726 0.3711899 
0.373298 0.03633648 0.2206042 0.3697613 
0.3511992 0.03966641 0.2580611 0.3510733 
0.2849206 0.00755403 0.3163467 0.3911787 
0.298151 0.007836798 0.3201559 0.3738563 
0.3293699 0.0009582209 0.2924818 0.3771901 
0.286818 0.007382189 0.2804836 0.4253162 
0.2937225 0.0008888375 0.2513093 0.4540793 
0.3471324 0.01361617 0.2202654 0.418986 
0.2413795 0.01360516 0.2734728 0.4715425 
0.2510478 0.01945464 0.2617483 0.4677492 
0.2702914 0.01424635 0.2461745 0.4692877 
0.2952329 0.01235267 0.2524843 0.4399302 
0.2598542 0.001058807 0.2965001 0.4425869 
0.3224889 0.04233584 0.259915 0.3752603 
0.3534059 0.001380409 0.2230726 0.4221411 
0.2178067 0.03078194 0.3191577 0.4322536 
0.3496937 0.01099286 0.3417746 0.2975388 
0.3046928 0.05880964 0.2512275 0.3852701 
0.3270269 0.01632207 0.2515158 0.4051352 
0.2964666 0.01411506 0.2165856 0.4728328 
0.2862494 0.06134507 0.2379026 0.4145029 
0.2836696 0.002171259 0.298459 0.4157002 
0.2200366 0.01911264 0.3272167 0.433634 
0.336254 0.01957249 0.276005 0.3681686 
0.2674346 0.02807547 0.2559091 0.4485808 
0.289343 0.01666546 0.2545941 0.4393975 
0.3017346 0.008586418 0.3124672 0.3772117 
0.276625 0.002273847 0.292143 0.4289581 
0.3147136 0.04150315 0.2823799 0.3614033 
0.3360903 0.01712891 0.2824367 0.364344 
0.3344355 0.001198146 0.2633189 0.4010474 
0.3122818 0.004750188 0.2883378 0.3946302 
0.1870359 0.004127722 0.3568216 0.4520148 
0.3316471 0.002233727 0.2450106 0.4211086 
0.3451593 0.001761651 0.3345782 0.3185008 
0.3701392 0.004159872 0.2496335 0.3760674 
0.232473 0.01680436 0.3330579 0.4176647 
0.3111038 0.009581924 0.3345701 0.3447442 
0.3476803 0.002803025 0.3029643 0.3465524 
0.3710822 0.01631585 0.2687534 0.3438485 
0.2868772 0.02349255 0.2914288 0.3982015 
0.3340742 0.01332759 0.2321416 0.4204566 
0.2720538 0.007902824 0.2676586 0.4523847 
0.3228789 0.0265 0.2748265 0.3757945 
0.2891432 0.005011237 0.3453351 0.3605105 
0.2974653 0.01040007 0.3184708 0.3736639 
0.2406771 0.002617218 0.2493344 0.5073712 
0.2998241 0.0006113991 0.3124653 0.3870992 
0.2474534 0.02638915 0.2883257 0.4378317 
0.3322548 0.006585291 0.2752361 0.3859239 
0.2639767 0.005723479 0.3107441 0.4195558 
0.2811179 0.005938368 0.3264411 0.3865026 
0.2713717 0.01591832 0.2436895 0.4690205 
0.268453 0.01281923 0.3878973 0.3308305 
0.3189388 0.0407042 0.240107 0.40025 
0.2931159 0.01098388 0.3146355 0.3812648 
0.3615888 0.02649041 0.2459399 0.3659809 
0.3309946 0.001204599 0.3221079 0.345693 
0.3032703 0.00997702 0.3104931 0.3762596 
0.2891253 0.01575615 0.2606426 0.434476 
0.2827201 0.01025209 0.3377427 0.3692851 
0.2730083 0.04092341 0.2911239 0.3949443 
0.3794952 0.01942773 0.2506852 0.3503918 
0.3488694 0.003247204 0.3143184 0.333565 
0.272525 0.002817883 0.3469443 0.3777128 
0.3684373 0.004675917 0.2258016 0.4010852 
0.337739 0.005928276 0.2721643 0.3841684 
0.2668159 0.01856876 0.2631971 0.4514182 
0.3982163 0.004798298 0.2279879 0.3689975 
0.3367576 0.02405895 0.3012486 0.3379349 
0.3540818 0.02761363 0.2647065 0.3535981 
0.3725105 0.01056905 0.2471128 0.3698076 
0.3260067 0.004205825 0.2796791 0.3901084 
0.2604786 0.02495983 0.3278994 0.3866622 
0.3145498 0.0002288144 0.2331947 0.4520266 
0.2750739 0.0006092186 0.3413279 0.382989 
0.2754292 0.02300365 0.2622918 0.4392753 
0.3422524 0.01276775 0.2867874 0.3581924 
0.3020668 0.004982223 0.2879397 0.4050113 
0.3502222 0.04152695 0.2360388 0.372212 
0.3226685 0.01369525 0.282038 0.3815982 
0.24285 0.002857996 0.3151029 0.4391891 
0.2353017 0.01292324 0.3336828 0.4180923 
0.2594893 0.005178859 0.269247 0.4660848 
0.3183245 0.01520068 0.2980984 0.3683764 
0.270024 0.008465718 0.1857202 0.53579 
0.2969933 0.004260368 0.2820759 0.4166704 
0.3029847 0.02273142 0.290647 0.3836369 
0.3526321 0.01353984 0.2406055 0.3932226 
0.3157667 0.003743162 0.3212627 0.3592274 
0.2574679 0.06835286 0.2900765 0.3841027 
0.398749 0.003038522 0.2056946 0.3925178 
0.333035 0.01724367 0.2962687 0.3534526 
0.2294343 0.008804349 0.2749948 0.4867665 
0.336113 0.01722903 0.316673 0.329985 
0.2438796 0.01404139 0.3260036 0.4160755 
0.2481833 0.03336972 0.3554667 0.3629803 
0.3407779 0.006250979 0.2584196 0.3945515 
0.2767751 0.01360395 0.3428083 0.3668127 
0.2508988 0.00679821 0.2923847 0.4499183 
0.3907651 0.007096415 0.2224895 0.379649 
0.3888638 0.01342239 0.3119635 0.2857503 
0.4122157 0.01148399 0.2079426 0.3683578 
0.2576033 0.04020063 0.3459278 0.3562682 
0.2515434 0.02959156 0.297615 0.42125 
0.3050525 0.02278763 0.2436336 0.4285262 
0.2784066 0.02447685 0.3004376 0.396679 
0.3390408 0.01953767 0.2107903 0.4306312 
0.240062 0.02905187 0.2975571 0.4333291 
0.4055228 0.01505063 0.2667975 0.3126291 
0.2982271 0.0249713 0.2523977 0.4244039 
0.3407548 1.963949e-05 0.2563527 0.4028728 
0.3195927 0.01746071 0.2707091 0.3922374 
0.3162225 0.002983187 0.3056155 0.3751788 
0.2607136 6.105281e-05 0.3915371 0.3476882 
0.296367 0.004729812 0.2949792 0.403924 
0.357601 0.02316769 0.2478167 0.3714146 
0.3048627 0.0008568598 0.2864766 0.4078039 
0.289589 0.0151432 0.3028295 0.3924384 
0.2339948 0.03997588 0.3263356 0.3996937 
0.4006839 0.023206 0.2411947 0.3349153 
0.3547122 0.01838445 0.2625219 0.3643815 
0.2974573 0.01544495 0.2839737 0.403124 
0.4095951 0.01569437 0.1967153 0.3779953 
0.3724621 0.007862126 0.2280609 0.3916149 
0.3842339 0.008138991 0.260718 0.3469091 
0.2781843 0.003056233 0.2805514 0.438208 
0.3224306 0.02871797 0.26514 0.3837115 
0.3886067 0.009731625 0.2508169 0.3508447 
0.3065448 0.02843079 0.2891686 0.3758559 
0.3142712 0.0003159356 0.2833138 0.4020991 
0.3584598 0.02309458 0.2236122 0.3948335 
0.3115283 0.01561803 0.2244787 0.448375 
0.2637265 0.01258582 0.2239165 0.4997711 
0.3473107 0.005975115 0.2674945 0.3792196 
0.3180807 0.0006049633 0.273301 0.4080133 
0.2469465 0.00188905 0.3629226 0.3882418 
0.2259365 0.01776919 0.2756329 0.4806615 
0.3342616 0.003692466 0.2535933 0.4084527 
0.2986055 0.01384548 0.2411051 0.4464439 
0.3352586 0.004838871 0.2435616 0.4163409 
0.2931224 0.004107808 0.2206276 0.4821421 
0.3035295 0.0001002756 0.2699028 0.4264674 
0.3218017 0.02342193 0.2695005 0.3852759 
0.3133809 0.0002894972 0.2937323 0.3925973 
0.3422792 0.02573574 0.2559473 0.3760378 
0.3218372 0.02832676 0.2817587 0.3680773 
0.2379553 0.0225066 0.3184682 0.4210699 
0.2832885 0.006950686 0.326614 0.3831468 
0.3369557 0.007886078 0.3243286 0.3308296 
0.3113506 0.03290233 0.2377205 0.4180266 
0.3232676 0.005888462 0.2373973 0.4334467 
0.1787801 0.05579825 0.2373265 0.5280952 
0.2133799 0.01532421 0.3876657 0.3836302 
0.3162112 0.01981504 0.2749845 0.3889893 
0.2725747 0.005936734 0.3444111 0.3770775 
0.3012233 0.01953328 0.3678745 0.3113689 
0.2467302 0.007192021 0.3523223 0.3937555 
0.2892983 0.0334652 0.2837539 0.3934826 
0.3236697 0.001335505 0.2614817 0.4135131 
0.2781019 0.001241326 0.3542181 0.3664387 
0.3052859 0.02097229 0.2914906 0.3822513 
0.26788 0.01556808 0.3306959 0.385856 
0.2833455 0.02818925 0.2782578 0.4102075 
0.3481729 0.005183222 0.2319493 0.4146946 
0.3225816 0.004815468 0.2227861 0.4498169 
0.3483105 0.01429992 0.3002122 0.3371774 
0.3407938 0.0101225 0.2304613 0.4186223 
0.3405442 0.02409728 0.315628 0.3197305 
