p_1 p_2 p_3 
0.2654481 0.7298064 0.004745556 
0.3248976 0.6512631 0.02383935 
0.3210987 0.6708593 0.008042015 
0.3187239 0.6807627 0.0005133879 
0.2728713 0.7229678 0.004160951 
0.2724735 0.7039212 0.02360537 
0.2527382 0.7354893 0.01177256 
0.354616 0.6449548 0.0004292584 
0.3491089 0.6499939 0.0008971494 
0.3440685 0.6485371 0.0073944 
0.2744042 0.7194719 0.006123911 
0.3402184 0.6288512 0.0309304 
0.2957557 0.7014371 0.002807219 
0.3348886 0.6617594 0.003352095 
0.354383 0.6310431 0.01457393 
0.3735167 0.6256105 0.0008728363 
0.3106017 0.6672044 0.02219387 
0.2564394 0.7425045 0.001056167 
0.2656674 0.730046 0.00428668 
0.3065461 0.6905051 0.002948819 
0.2473245 0.7477891 0.004886374 
0.3130089 0.6852527 0.001738395 
0.2166629 0.7786488 0.00468824 
0.174398 0.8115213 0.01408068 
0.1972636 0.7973337 0.00540275 
0.4664893 0.5174319 0.01607882 
0.280651 0.7053389 0.01401011 
0.292346 0.6922699 0.01538414 
0.3065975 0.6594644 0.03393806 
0.3633825 0.6317866 0.004830861 
0.365454 0.6281554 0.006390672 
0.3075118 0.6910604 0.001427787 
0.2905266 0.6953753 0.01409812 
0.3269941 0.6628826 0.01012324 
0.3005437 0.6930042 0.006452055 
0.3665836 0.616181 0.01723538 
0.2778041 0.7139242 0.008271705 
0.29793 0.692196 0.009873924 
0.3444188 0.6513941 0.004187054 
0.348883 0.6510564 6.05709e-05 
0.3365281 0.6634435 2.841967e-05 
0.2727144 0.7064368 0.02084885 
0.286986 0.6983596 0.01465437 
0.2608221 0.7342794 0.004898515 
0.2480077 0.7497871 0.002205248 
0.3358848 0.6213079 0.0428073 
0.3088326 0.6897856 0.001381866 
0.3267878 0.6722197 0.0009925595 
0.3011482 0.6978275 0.001024366 
0.3053174 0.6930001 0.001682457 
0.2743331 0.7109397 0.01472718 
0.339815 0.6598097 0.0003753377 
0.2451678 0.7388944 0.0159378 
0.2619683 0.7329651 0.00506665 
0.2476981 0.7227505 0.02955138 
0.3158368 0.6688797 0.0152835 
0.3063056 0.686361 0.00733333 
0.2428241 0.7542794 0.002896509 
0.349904 0.6488503 0.001245644 
0.3478139 0.648609 0.003577048 
0.3175782 0.6815904 0.0008314888 
0.2911328 0.7082168 0.0006503386 
0.3104878 0.688307 0.001205141 
0.3328523 0.6641253 0.00302243 
0.3328321 0.6592202 0.007947686 
0.3363661 0.6533903 0.0102436 
0.3387009 0.6575079 0.003791112 
0.269003 0.7209565 0.01004051 
0.230884 0.7680321 0.001083907 
0.3511203 0.6331622 0.01571752 
0.2735676 0.7241276 0.002304867 
0.3642687 0.634909 0.0008222989 
0.3100538 0.6482924 0.04165381 
0.2745898 0.7163255 0.009084732 
0.2481024 0.7500052 0.001892371 
0.3042171 0.6776553 0.01812757 
0.2664543 0.7268293 0.006716435 
0.2531653 0.7430884 0.003746227 
0.2707592 0.7276069 0.00163392 
0.4172048 0.5769917 0.005803495 
0.2618641 0.7380632 7.278839e-05 
0.3048417 0.6945526 0.0006057405 
0.2611032 0.7236435 0.01525327 
0.3428152 0.6550824 0.0021024 
0.2821661 0.7153679 0.002466027 
0.3130281 0.6753087 0.01166323 
0.3984561 0.5880217 0.01352213 
