tau2_1 tau2_2 tau2_3 
1.486518 0.04028787 0.7274781 
0.07316347 0.02737965 0.4169583 
0.1008431 0.0214761 0.3274481 
0.08335146 0.02477213 0.4893851 
0.1183125 0.02016511 0.9305881 
0.7822527 0.02037546 0.8783398 
1.20224 0.02636209 0.0405521 
0.08588792 0.0238372 1.901038 
0.177342 0.02124574 0.09209804 
0.06264489 0.03021867 0.9124708 
27.1469 0.0245949 0.8316882 
67.72902 0.01082264 0.06331411 
17.85691 0.01690018 0.8168283 
6.661992 0.04950571 0.515679 
0.2135616 0.03010117 0.7522473 
0.7686611 0.01704065 0.4523753 
0.02555996 0.01541628 0.7522982 
0.6435767 0.02326022 1.810406 
0.1664135 0.01607559 0.2128336 
0.04608748 0.02594715 1.491961 
0.7159898 0.02384798 0.5062987 
0.3406058 0.05918106 0.1422011 
1.474659 0.02205305 0.8004049 
40065.25 0.009679392 0.1554798 
0.2631605 0.03347067 2.784982 
148.8021 0.02042607 0.0223991 
0.07672445 0.03755856 0.867695 
2.095295 0.0229932 0.2525463 
0.713303 0.03315402 0.4300679 
0.2457103 0.01817094 0.06021642 
0.09818593 0.02687651 0.7391381 
0.2561911 0.03037639 0.2133283 
0.5872041 0.02329855 0.1345046 
1.493366 0.01607764 0.0997677 
0.04412865 0.0339355 0.5782734 
0.06491514 0.01542235 0.3872865 
5.783322 0.02829812 0.9051689 
18.26472 0.08864485 0.5582462 
0.780559 0.04111699 2.536367 
0.08829261 0.05401345 1.05415 
0.5066869 0.05247994 0.8165621 
59.70238 0.01717148 0.1766397 
0.2047165 0.01872519 0.5586906 
0.09391569 0.01379643 0.4228271 
0.186983 0.01906945 0.4403783 
3.283836 0.01423739 0.8405601 
1.536935 0.01450799 0.3428661 
0.7417263 0.01378207 0.1273434 
28.08902 0.02395178 0.1537567 
0.04708316 0.01414763 0.06057008 
1.979212 0.01223505 0.05290867 
0.4872226 0.02425691 0.06757053 
2.059716 0.01600611 1.302981 
132.1898 0.0353533 0.2291299 
0.153782 0.01891963 1.00481 
0.1880422 0.02822618 0.06102793 
7.75095 0.007059973 0.6695248 
0.1675525 0.01227943 0.1308374 
0.5516786 0.01651918 0.7927994 
30.7447 0.01706404 0.08449171 
10.38557 0.03463061 0.04940342 
4.873546 0.02870096 0.7669776 
0.01653372 0.01256943 0.1920174 
1.319963 0.01273547 3.53985 
0.08630989 0.01847445 0.3102862 
0.5461518 0.0169277 1.825246 
3.632843 0.0233202 0.3007354 
0.08889669 0.01935967 2.511874 
0.1691339 0.01535532 0.1535792 
0.1697315 0.02563277 3.832806 
1.618298 0.01240524 1.122973 
0.2516786 0.01845502 0.6297721 
0.9958233 0.02416655 0.5860527 
2.384376 0.02558133 0.2725706 
0.2740209 0.01864471 0.1730198 
0.03549808 0.02172896 0.3313436 
0.405364 0.01801524 0.5680618 
0.06795962 0.01539906 0.4989247 
0.1908338 0.01099574 1.111634 
0.479618 0.01678721 0.3892083 
0.215636 0.01214999 1.832482 
5.757797 0.04431998 0.5065107 
0.05461272 0.03202715 0.5837655 
3.307366 0.009897291 2.122636 
1.620589 0.01680996 0.4660934 
8.002456 0.0155273 0.1786835 
9.135154 0.04096799 0.3531869 
6.376182 0.02069424 0.03918174 
33.95473 0.02122532 0.7682281 
0.4771125 0.01875814 0.1387417 
1.000294 0.02067543 0.1013744 
0.06219109 0.01822237 0.721502 
1.716627 0.03155271 0.5495396 
0.5415038 0.01342369 0.4034375 
0.08195281 0.007339218 2.434304 
0.2551545 0.03276849 0.1794649 
0.5461079 0.009533358 0.5572115 
0.4599705 0.01554515 0.8346006 
0.3324994 0.01419381 0.9287786 
0.3083438 0.01205516 0.9290877 
0.08927213 0.009031569 0.2850643 
0.0821211 0.04681762 0.3377491 
0.8867431 0.02980193 0.4943936 
2.035134 0.02214876 0.8996352 
1.431637 0.01275356 0.5993719 
0.225531 0.02182576 0.7161776 
0.4640819 0.05465348 0.9155288 
1.887812 0.01217174 0.7084089 
8.632013 0.01700677 0.7884555 
6.548985 0.01239731 0.2990823 
17.7282 0.02259494 0.1837548 
25.91778 0.02700193 0.1986925 
0.2389831 0.02023836 0.8412503 
0.03458995 0.02057109 1.506674 
0.3454912 0.01107519 0.6744976 
0.1509744 0.02049105 2.405382 
7.658609 0.009343173 315554667 
0.1728884 0.008829357 0.1515934 
0.03051781 0.0124375 0.09262634 
0.0388729 0.0130457 5.973514 
0.641839 0.01988923 1.401795 
0.4949092 0.03023441 0.308687 
0.1991394 0.02768201 0.2132024 
2.269706 0.03916171 3.144268 
0.5412629 0.02463706 0.04330996 
0.6570704 0.01632862 0.038931 
0.6893602 0.01848664 0.01154212 
0.2621561 0.03584054 0.4758658 
0.03661741 0.02635627 1.077189 
1.664624 0.01950735 0.2677377 
0.7934766 0.0382278 0.06512551 
0.2686834 0.016924 1.128313 
0.0646101 0.03255658 0.5649761 
0.2249764 0.02131883 0.3001483 
0.408517 0.02528121 38.60677 
1.779446 0.01785277 0.864888 
0.06996084 0.04278263 0.4887013 
0.02011451 0.02232817 0.02524246 
1.298642 0.01691518 0.2857717 
0.7305365 0.0439654 1.4232 
0.9257269 0.008974246 0.07541699 
0.2735711 0.01957916 1.821472 
0.133672 0.01751031 0.2246654 
0.217065 0.00795674 6.368431 
0.8415705 0.009457654 1.038976 
0.07384474 0.02070222 0.6360999 
1.269931 0.01885323 0.8830208 
0.1872073 0.03488832 0.6502923 
0.8802369 0.01083281 0.4677242 
0.09398829 0.02079557 0.05383727 
0.6549467 0.01880312 0.4636267 
0.9230135 0.02272034 0.05155335 
2.25816 0.01883206 5.693289 
0.3247463 0.01728894 0.3164468 
0.8202774 0.01340543 1.528739 
1.062829 0.01279665 0.4073712 
0.8632972 0.04887263 0.1447747 
3.294804 0.04681102 0.09664659 
0.7254747 0.06968355 64.91403 
0.6513384 0.03380447 0.2177631 
0.418864 0.01885449 0.7055667 
1.391469 0.07374033 0.8084907 
0.1934725 0.03280723 3.546933 
1.34405 0.02504145 0.2540495 
